"arm","state","budget","f_min","n_rules_core","n_rules_total","used_completion","window_redone","baseline_redone","walk_depth","base_precision","rewalk_precision","precision_diff","base_errors","rewalk_errors","base_dollar_recall_unw","rewalk_dollar_recall_unw","dollar_recall_unw_diff","base_dollar_recall_wtd","rewalk_dollar_recall_wtd","dollar_recall_wtd_diff","base_flagged_share","rewalk_flagged_share","fill_rate"
"era2","Arkansas",5,0.55,39,103,FALSE,FALSE,FALSE,4656,0.0967741935483871,0.133333333333333,0.0365591397849462,3,4,0.0463812436289501,0.0949711179068977,0.0485898742779477,0.0368898243979364,0.102275352721631,0.0653855283236941,0.035632183908046,0.0344827586206897,0.689655172413793
"era2","Arkansas",5,0.6,42,107,FALSE,FALSE,FALSE,4776,0.0967741935483871,0.114285714285714,0.0175115207373272,3,4,0.0463812436289501,0.0949711179068977,0.0485898742779477,0.0368898243979364,0.102275352721631,0.0653855283236941,0.035632183908046,0.0402298850574713,0.804597701149425
"era2","Arkansas",5,0.65,45,107,FALSE,FALSE,FALSE,5453,0.0967741935483871,0.114285714285714,0.0175115207373272,3,4,0.0463812436289501,0.081719334012912,0.0353380903839619,0.0368898243979364,0.099806483927991,0.0629166595300546,0.035632183908046,0.0402298850574713,0.804597701149425
"era2","Arkansas",5,0.7,39,107,FALSE,FALSE,FALSE,5811,0.0967741935483871,0.111111111111111,0.014336917562724,3,3,0.0463812436289501,0.0650696568127761,0.018688413183826,0.0368898243979364,0.0836262655112564,0.04673644111332,0.035632183908046,0.0310344827586207,0.620689655172414
"era2","Arkansas",5,0.75,39,119,FALSE,FALSE,FALSE,6435,0.0967741935483871,0.111111111111111,0.014336917562724,3,3,0.0463812436289501,0.0650696568127761,0.018688413183826,0.0368898243979364,0.0836262655112564,0.04673644111332,0.035632183908046,0.0310344827586207,0.620689655172414
"era2","Arkansas",10,0.25,88,202,FALSE,FALSE,FALSE,8833,0.193181818181818,0.195402298850575,0.00222048066875655,17,17,0.297485558953449,0.297485558953449,0,0.292900129973293,0.292900129973293,0,0.101149425287356,0.1,1
"era2","Arkansas",10,0.4,82,179,FALSE,FALSE,FALSE,10635,0.193181818181818,0.230769230769231,0.0375874125874126,17,18,0.297485558953449,0.307509344206592,0.0100237852531431,0.292900129973293,0.308936675,0.0160365450267076,0.101149425287356,0.0896551724137931,0.896551724137931
"era2","Arkansas",10,0.5,82,216,FALSE,TRUE,FALSE,13652,0.193181818181818,0.233766233766234,0.0405844155844156,17,18,0.297485558953449,0.307509344206592,0.0100237852531431,0.292900129973293,0.308936675,0.0160365450267076,0.101149425287356,0.0885057471264368,0.885057471264368
"era2","Arkansas",10,0.55,66,190,FALSE,TRUE,FALSE,19620,0.193181818181818,0.194444444444444,0.00126262626262627,17,14,0.297485558953449,0.248895684675501,-0.0485898742779477,0.292900129973293,0.255079102545069,-0.0378210274282234,0.101149425287356,0.0827586206896552,0.827586206896552
"era2","Arkansas",10,0.6,68,188,FALSE,TRUE,FALSE,18211,0.193181818181818,0.191780821917808,-0.00140099626400997,17,14,0.297485558953449,0.248895684675501,-0.0485898742779477,0.292900129973293,0.255079102545069,-0.0378210274282234,0.101149425287356,0.0839080459770115,0.839080459770115
"era2","Arkansas",10,0.65,70,195,FALSE,TRUE,FALSE,19948,0.193181818181818,0.161764705882353,-0.0314171122994652,17,11,0.297485558953449,0.216106014271152,-0.081379544682297,0.292900129973293,0.217120076560144,-0.0757800534131485,0.101149425287356,0.0781609195402299,0.781609195402299
"era2","Arkansas",10,0.7,64,204,FALSE,TRUE,FALSE,22086,0.193181818181818,0.228571428571429,0.0353896103896104,17,16,0.297485558953449,0.276418620455318,-0.0210669384981312,0.292900129973293,0.283563501042514,-0.00933662893077841,0.101149425287356,0.0804597701149425,0.804597701149425
"era2","Arkansas",10,0.75,73,210,FALSE,TRUE,FALSE,23691,0.193181818181818,0.253731343283582,0.0605495251017639,17,17,0.297485558953449,0.306320081549439,0.00883452259599049,0.292900129973293,0.309362320053438,0.0164621900801452,0.101149425287356,0.0770114942528736,0.770114942528736
"era2","California",5,0.25,38,117,FALSE,FALSE,FALSE,2687,0.222222222222222,0.177777777777778,-0.0444444444444444,10,8,0.180206149545772,0.152341020265549,-0.0278651292802236,0.203308751163487,0.17720166544735,-0.0261070857161368,0.0540216086434574,0.0540216086434574,1.08043217286915
"era2","California",5,0.4,38,101,FALSE,FALSE,FALSE,2760,0.222222222222222,0.196078431372549,-0.0261437908496732,10,10,0.180206149545772,0.177585604472397,-0.00262054507337525,0.203308751163487,0.219873382012093,0.0165646308486065,0.0540216086434574,0.0612244897959184,1.22448979591837
"era2","California",5,0.5,40,109,FALSE,FALSE,FALSE,3254,0.222222222222222,0.255813953488372,0.0335917312661499,10,11,0.180206149545772,0.179157931516422,-0.0010482180293501,0.203308751163487,0.225563372211659,0.0222546210481722,0.0540216086434574,0.0516206482593037,1.03241296518607
"era2","California",5,0.55,39,99,FALSE,FALSE,FALSE,3818,0.222222222222222,0.230769230769231,0.00854700854700857,10,12,0.180206149545772,0.188155136268344,0.00794898672257163,0.203308751163487,0.234630751426602,0.031322000263115,0.0540216086434574,0.0624249699879952,1.2484993997599
"era2","California",5,0.6,40,101,FALSE,FALSE,FALSE,3868,0.222222222222222,0.235294117647059,0.0130718954248366,10,12,0.180206149545772,0.188155136268344,0.00794898672257163,0.203308751163487,0.234630751426602,0.031322000263115,0.0540216086434574,0.0612244897959184,1.22448979591837
"era2","California",5,0.65,43,92,FALSE,FALSE,FALSE,3795,0.222222222222222,0.317073170731707,0.0948509485094851,10,13,0.180206149545772,0.204227812718379,0.0240216631726066,0.203308751163487,0.245241329179905,0.0419325780164185,0.0540216086434574,0.0492196878751501,0.984393757503001
"era2","California",5,0.7,44,102,FALSE,FALSE,FALSE,4499,0.222222222222222,0.325,0.102777777777778,10,13,0.180206149545772,0.204227812718379,0.0240216631726066,0.203308751163487,0.245241329179905,0.0419325780164185,0.0540216086434574,0.0480192076830732,0.960384153661465
"era2","California",5,0.75,44,96,FALSE,FALSE,FALSE,4369,0.222222222222222,0.325,0.102777777777778,10,13,0.180206149545772,0.204227812718379,0.0240216631726066,0.203308751163487,0.245241329179905,0.0419325780164185,0.0540216086434574,0.0480192076830732,0.960384153661465
"era2","California",10,0.25,87,177,FALSE,FALSE,FALSE,5207,0.253012048192771,0.233766233766234,-0.0192458144265373,21,18,0.29559748427673,0.263888888888889,-0.0317085953878407,0.325275188771649,0.293698080024895,-0.0315771087467546,0.099639855942377,0.092436974789916,0.92436974789916
"era2","California",10,0.4,75,181,FALSE,FALSE,FALSE,7129,0.253012048192771,0.230769230769231,-0.0222428174235403,21,18,0.29559748427673,0.259783368273934,-0.0358141160027952,0.325275188771649,0.292607823199717,-0.0326673655719325,0.099639855942377,0.0936374549819928,0.936374549819928
"era2","California",10,0.5,79,188,FALSE,FALSE,FALSE,8220,0.253012048192771,0.232876712328767,-0.020135335864004,21,17,0.29559748427673,0.230870020964361,-0.0647274633123689,0.325275188771649,0.277238216943616,-0.0480369718280334,0.099639855942377,0.0876350540216086,0.876350540216086
"era2","California",10,0.55,74,161,FALSE,FALSE,FALSE,9586,0.253012048192771,0.2125,-0.0405120481927711,21,17,0.29559748427673,0.235761705101328,-0.0598357791754018,0.325275188771649,0.267339242478917,-0.057935946292732,0.099639855942377,0.0960384153661465,0.960384153661465
"era2","California",10,0.6,75,164,FALSE,FALSE,FALSE,10078,0.253012048192771,0.215189873417722,-0.0378221747750495,21,17,0.29559748427673,0.238556953179595,-0.0570405310971349,0.325275188771649,0.27872256449948,-0.0465526242721697,0.099639855942377,0.0948379351740696,0.948379351740696
"era2","California",10,0.65,76,178,FALSE,TRUE,FALSE,13941,0.253012048192771,0.243243243243243,-0.00976880494952781,21,18,0.29559748427673,0.286250873515024,-0.00934661076170507,0.325275188771649,0.300416622383309,-0.0248585663883399,0.099639855942377,0.0888355342136855,0.888355342136855
