"hh","rule","source","n_flagged_train","errors_train","precision_train","precision_train_lcb","n_flagged_holdout","errors_caught_holdout","precision_holdout","recall_holdout","dollar_recall_holdout","workload_pct_holdout","n_flagged_any","errors_caught_any","precision_any","recall_any","dollar_recall_any","workload_pct_any"
"1","elderly_disabled_i >=   1.00 & unc_rawben_rel_max >=   1.43 & utilities < 385.00","xgboost",211,60,0.2844,0.2182,112,42,0.375,0.2154,0.2472,0.542,118,48,0.4068,0.0371,0.0494,0.542
"1","cat_elig <=   1.50 & medical_deductions <= 130.00 & unc_rawben_rel_max >   1.93 & utilities <= 280.00","ranger",18,8,0.4444,0.2181,19,6,0.3158,0.0308,0.0371,0.092,20,7,0.35,0.0054,0.0077,0.092
"1","elderly_disabled_i >   0.5 & shelter_expenses_by_hh_size <= 676.0 & unc_rawben_rel_max >   1.8","ranger",80,26,0.325,0.2177,26,11,0.4231,0.0564,0.0591,0.126,28,13,0.4643,0.0101,0.0129,0.129
"1","expedited_i <=    0.50 & shelter_expenses_by_hh_size > 1410.00 & unc_rawben_rel_max >    2.65","ranger",62,21,0.3387,0.217,35,8,0.2286,0.041,0.0566,0.169,37,10,0.2703,0.0077,0.0124,0.17
"1","cat_elig <=   1.50 & elderly_disabled_i >   0.50 & unc_rawben_rel_max >   1.49 & utilities <= 430.00","ranger",169,49,0.2899,0.2163,116,43,0.3707,0.2205,0.2601,0.561,122,49,0.4016,0.0379,0.0516,0.56
"1","count_divisible_by_100 <=  0.50 & months_since_cert_n >  6.50 & months_since_cert_n <= 18.50 & unc_rawben_rel_max >  1.93","ranger",165,48,0.2909,0.2163,79,15,0.1899,0.0769,0.0751,0.382,84,20,0.2381,0.0155,0.0184,0.386
"1","elderly_disabled_i >   0.50 & total_deductions_by_hh_size <= 642.00 & unc_rawben_rel_max >   1.82","ranger",41,15,0.3659,0.2163,13,5,0.3846,0.0256,0.0266,0.063,14,6,0.4286,0.0046,0.0059,0.064
"1","elderly_disabled_i >    0.5 & months_since_cert_n >    2.5 & total_deductions_by_hh_size > 1780.0 & unc_rawben_rel_max >    3.0","ranger",31,12,0.3871,0.2154,14,4,0.2857,0.0205,0.0289,0.068,15,5,0.3333,0.0039,0.0054,0.069
"1","elderly_disabled_i >   0.50 & total_deductions_by_hh_size <= 596.00 & unc_rawben_rel_max >   1.79","ranger",31,12,0.3871,0.2154,11,7,0.6364,0.0359,0.0419,0.053,11,7,0.6364,0.0054,0.0071,0.051
"1","months_since_cert_n >   6.50 & total_deductions_by_hh_size >  32.70 & total_deductions_by_hh_size <= 972.00 & unc_rawben_rel_max >   1.97","ranger",81,26,0.321,0.2148,45,14,0.3111,0.0718,0.0732,0.218,46,15,0.3261,0.0116,0.0136,0.211
"1","expedited_i <=   0.50 & medical_deductions <= 112.00 & total_deductions_by_hh_size <= 960.00 & unc_rawben_rel_max >   1.93","ranger",123,37,0.3008,0.2147,54,16,0.2963,0.0821,0.0754,0.261,57,19,0.3333,0.0147,0.0148,0.262
"1","elderly_disabled_i >=    1.00 & shelter_expenses_by_hh_size < 1430.00 & unc_rawben_rel_max >=    1.78 & utilities <  601.00","xgboost",247,68,0.2753,0.2145,115,38,0.3304,0.1949,0.207,0.556,122,45,0.3689,0.0348,0.0429,0.56
