"hh","rule","source","n_flagged_train","errors_train","precision_train","precision_train_lcb","n_flagged_holdout","errors_caught_holdout","precision_holdout","recall_holdout","dollar_recall_holdout","workload_pct_holdout","n_flagged_any","errors_caught_any","precision_any","recall_any","dollar_recall_any","workload_pct_any"
"1","percent_abawd <=  0.50000 & rawben_rel_max <=  0.80200 & unc_rawben_rel_max > -0.00915 & unc_rawben_rel_max <= -0.00172","ranger_mtry1",175,41,0.2343,0.1859,95,22,0.2316,0.2933,0.3718,0.462,95,22,0.2316,0.017,0.0211,0.436
"1","shelter_expenses_by_hh_size < 284.00000 & unc_rawben_rel_max >=  -0.00400 & unc_rawben_rel_max <   0.00344 & utilities < 317.00000","xgboost",51,14,0.2745,0.1851,27,6,0.2222,0.08,0.1302,0.131,27,6,0.2222,0.0046,0.0074,0.124
"1","rawben_rel_max <  0.80400 & total_deductions_by_hh_size >= 68.00000 & unc_rawben_rel_max >= -0.00400 & unc_rawben_rel_max <  0.00344","xgboost",129,31,0.2403,0.1842,69,19,0.2754,0.2533,0.3409,0.336,69,19,0.2754,0.0147,0.0194,0.317
"1","total_deductions_by_hh_size >= 122.00000 & unc_rawben_rel_max >=  -0.00400 & unc_rawben_rel_max <   0.00344 & utilities <  27.00000","xgboost",22,7,0.3182,0.1827,19,6,0.3158,0.08,0.1302,0.092,19,6,0.3158,0.0046,0.0074,0.087
"1","cat_elig <   2.00000 & total_deductions_by_hh_size >= 261.00000 & unc_rawben_rel_max >=  -0.01600 & unc_rawben_rel_max <   0.00344","xgboost",70,18,0.2571,0.1814,61,12,0.1967,0.16,0.248,0.297,61,12,0.1967,0.0093,0.0141,0.28
"1","months_since_cert_n >=   5.00000 & shelter_expenses_by_hh_size >= 498.00000 & unc_rawben_rel_max >=  -0.00400 & unc_rawben_rel_max <   0.00344","xgboost",61,16,0.2623,0.1812,27,9,0.3333,0.12,0.1511,0.131,27,9,0.3333,0.007,0.0086,0.124
"1","expedited_i >   0.500 & percent_abawd >   0.500 & total_deductions_by_hh_size <= 352.000 & unc_rawben_rel_max <=   0.802","ranger_mtry1",27,8,0.2963,0.1758,5,0,0,0,0,0.024,7,2,0.2857,0.0015,0.0017,0.032
"1","unc_rawben_rel_max >= -0.00400 & unc_rawben_rel_max <  0.00344","xgboost",202,44,0.2178,0.1739,103,24,0.233,0.32,0.4216,0.501,103,24,0.233,0.0186,0.024,0.473
"1","total_deductions_by_hh_size < 93.00000 & unc_rawben_rel_max >= -0.01600 & unc_rawben_rel_max <  0.00344 & utilities < 27.00000","xgboost",50,13,0.26,0.1722,18,1,0.0556,0.0133,0.0249,0.088,18,1,0.0556,8e-04,0.0014,0.083
"1","rawben_rel_max <    0.80400 & shelter_expenses_by_hh_size < 1490.00000 & unc_rawben_rel_max >=   -0.00400 & unc_rawben_rel_max <    0.00344","xgboost",190,41,0.2158,0.1709,99,23,0.2323,0.3067,0.3967,0.482,99,23,0.2323,0.0178,0.0226,0.455
"1","months_since_cert_n <  5.00000 & unc_rawben_rel_max >= -0.00400 & unc_rawben_rel_max <  0.00344","xgboost",89,21,0.236,0.1704,46,9,0.1957,0.12,0.1761,0.224,46,9,0.1957,0.007,0.01,0.211
"1","unc_rawben_rel_max >= -0.01600 & unc_rawben_rel_max <  0.00344 & utilities < 42.00000","xgboost",99,23,0.2323,0.1702,52,8,0.1538,0.1067,0.1643,0.253,52,8,0.1538,0.0062,0.0093,0.239
"1","percent_abawd >=   0.500 & rawben_rel_max <   0.409 & shelter_expenses_by_hh_size < 284.000 & total_deductions_by_hh_size <   5.000","xgboost",24,7,0.2917,0.1666,8,0,0,0,0,0.039,8,0,0,0,0,0.037
"1","months_since_cert_n < 13.00000 & unc_rawben_rel_max >= -0.00400 & unc_rawben_rel_max <  0.00344","xgboost",153,33,0.2157,0.1662,84,20,0.2381,0.2667,0.3634,0.409,84,20,0.2381,0.0155,0.0207,0.386
"1","months_since_cert_n <  5.00000 & total_deductions_by_hh_size >=  5.00000 & unc_rawben_rel_max >= -0.00400 & unc_rawben_rel_max <  0.00344","xgboost",67,16,0.2388,0.1643,37,9,0.2432,0.12,0.1761,0.18,37,9,0.2432,0.007,0.01,0.17
"1","elderly_disabled_i <  1.00000 & months_since_cert_n <  5.00000 & unc_rawben_rel_max >= -0.01600 & unc_rawben_rel_max <  0.00344","xgboost",44,11,0.25,0.1593,18,4,0.2222,0.0533,0.0997,0.088,18,4,0.2222,0.0031,0.0057,0.083
"1","shelter_expenses_by_hh_size >= 284.00000 & unc_rawben_rel_max >=  -0.00400 & unc_rawben_rel_max <   0.00344 & utilities < 317.00000","xgboost",44,11,0.25,0.1593,27,4,0.1481,0.0533,0.0676,0.131,27,4,0.1481,0.0031,0.0038,0.124
"1","expedited_i <  1.00000 & rawben_rel_max <  0.80400 & unc_rawben_rel_max >= -0.00400 & unc_rawben_rel_max <  0.00344","xgboost",194,39,0.201,0.158,100,23,0.23,0.3067,0.416,0.487,100,23,0.23,0.0178,0.0237,0.459
"1","percent_abawd >=   1.000 & rawben_rel_max <   0.481 & total_deductions_by_hh_size <  10.000 & utilities < 287.000","xgboost",31,8,0.2581,0.152,13,1,0.0769,0.0133,0.0118,0.063,13,1,0.0769,8e-04,7e-04,0.06
"1","total_deductions_by_hh_size >= 93.00000 & unc_rawben_rel_max >= -0.01600 & unc_rawben_rel_max <  0.00344 & utilities < 27.00000","xgboost",36,9,0.25,0.1517,24,6,0.25,0.08,0.1302,0.117,24,6,0.25,0.0046,0.0074,0.11
"1","cat_elig >=  1.00000 & total_deductions_by_hh_size >=  8.00000 & unc_rawben_rel_max >= -0.01600 & unc_rawben_rel_max <  0.00344","xgboost",204,39,0.1912,0.15,103,22,0.2136,0.2933,0.3912,0.501,103,22,0.2136,0.017,0.0223,0.473
"1","percent_abawd >=   0.500 & rawben_rel_max <   0.676 & total_deductions_by_hh_size <  73.000 & utilities < 676.000","xgboost",52,12,0.2308,0.1494,29,2,0.069,0.0267,0.0269,0.141,29,2,0.069,0.0015,0.0015,0.133
"1","months_since_cert_n >=  5.00000 & unc_rawben_rel_max >= -0.00400 & unc_rawben_rel_max <  0.00344","xgboost",113,23,0.2035,0.1485,57,15,0.2632,0.2,0.2455,0.277,57,15,0.2632,0.0116,0.014,0.262
"1","shelter_expenses_by_hh_size < 518.00000 & total_deductions_by_hh_size < 182.00000 & unc_rawben_rel_max >=  -0.00400 & unc_rawben_rel_max <   0.00344","xgboost",81,17,0.2099,0.1454,39,5,0.1282,0.0667,0.0731,0.19,39,5,0.1282,0.0039,0.0042,0.179
"1","cat_elig >=  1.00000 & unc_rawben_rel_max >= -0.01600 & unc_rawben_rel_max <  0.00344","xgboost",280,49,0.175,0.1408,132,23,0.1742,0.3067,0.4155,0.642,132,23,0.1742,0.0178,0.0236,0.606
"1","shelter_expenses_by_hh_size < 223.00000 & unc_rawben_rel_max >=  -0.01600 & unc_rawben_rel_max <   0.00344","xgboost",62,13,0.2097,0.1377,31,6,0.1935,0.08,0.1302,0.151,31,6,0.1935,0.0046,0.0074,0.142
