"hh","rule","source","n_flagged_train","errors_train","precision_train","precision_train_lcb","n_flagged_holdout","errors_caught_holdout","precision_holdout","recall_holdout","dollar_recall_holdout","workload_pct_holdout","n_flagged_any","errors_caught_any","precision_any","recall_any","dollar_recall_any","workload_pct_any"
"2-3","unc_rawben_rel_max > 1.77","ranger_mtry1",47,16,0.3404,0.2382,29,8,0.2759,0.0615,0.0759,0.348,35,14,0.4,0.0142,0.0205,0.381
"2-3","cat_elig > 0.50 & expedited_i <= 0.50 & unc_rawben_rel_max > 1.68","ranger_mtry1",54,18,0.3333,0.238,28,7,0.25,0.0538,0.0778,0.336,38,17,0.4474,0.0172,0.0262,0.414
"2-3","count_divisible_by_100 <= 0.50 & expedited_i <= 0.50 & unc_rawben_rel_max > 1.77","ranger_mtry1",37,13,0.3514,0.2364,22,5,0.2273,0.0385,0.056,0.264,26,9,0.3462,0.0091,0.013,0.283
"2-3","count_divisible_by_100 <   1.00 & unc_rawben_rel_max >=   1.68 & utilities >= 596.00","xgboost",27,10,0.3704,0.236,15,4,0.2667,0.0308,0.0457,0.18,21,10,0.4762,0.0101,0.0126,0.229
"2-3","cat_elig <= 2.5 & unc_rawben_rel_max > 1.8","ranger_mtry1",44,15,0.3409,0.2357,25,7,0.28,0.0538,0.0607,0.3,31,13,0.4194,0.0132,0.0184,0.338
"2-3","medical_deductions <= 314.00 & unc_rawben_rel_max >   1.87","ranger_mtry1",34,12,0.3529,0.2336,20,7,0.35,0.0538,0.0607,0.24,24,11,0.4583,0.0112,0.0153,0.261
"2-3","HH_size_n >= 3.00 & unc_rawben_rel_max >= 1.52","xgboost",24,9,0.375,0.233,12,1,0.0833,0.0077,0.0029,0.144,19,8,0.4211,0.0081,0.0092,0.207
"2-3","months_since_cert_n >= 3.00 & unc_rawben_rel_max >= 1.68","xgboost",48,16,0.3333,0.233,28,9,0.3214,0.0692,0.1008,0.336,40,21,0.525,0.0213,0.0341,0.435
"2-3","elderly_disabled_i >= 1.00 & married >= 1.00 & unc_rawben_rel_max >= 1.68","xgboost",31,11,0.3548,0.2304,22,6,0.2727,0.0462,0.0636,0.264,25,9,0.36,0.0091,0.0124,0.272
"2-3","rawben_rel_max > 0.20 & unc_rawben_rel_max > 1.78","ranger_mtry1",45,15,0.3333,0.2301,28,7,0.25,0.0538,0.0607,0.336,34,13,0.3824,0.0132,0.0184,0.37
"2-3","HH_size_n <   3.00 & shelter_expenses_by_hh_size >= 800.00 & unc_rawben_rel_max >=   1.68","xgboost",21,8,0.381,0.2299,11,3,0.2727,0.0231,0.0288,0.132,15,7,0.4667,0.0071,0.008,0.163
"2-3","total_deductions_by_hh_size > 732.00 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   2.54","ranger_mtry1",21,8,0.381,0.2299,12,5,0.4167,0.0385,0.0511,0.144,16,9,0.5625,0.0091,0.014,0.174
"2-3","total_deductions_by_hh_size >= 477.00 & unc_rawben_rel_max >=   1.68 & utilities >= 488.00","xgboost",42,14,0.3333,0.227,20,7,0.35,0.0538,0.0832,0.24,27,14,0.5185,0.0142,0.0198,0.294
"2-3","unc_rawben_rel_max >   1.77 & utilities <= 902.00","ranger_mtry1",42,14,0.3333,0.227,22,6,0.2727,0.0462,0.049,0.264,28,12,0.4286,0.0122,0.0168,0.305
"2-3","HH_size_n > 2.50 & married <= 0.50 & unc_rawben_rel_max > 1.55","ranger_mtry1",18,7,0.3889,0.2266,7,1,0.1429,0.0077,0.0029,0.084,13,7,0.5385,0.0071,0.0087,0.142
"2-3","cat_elig <=   1.5 & count_divisible_by_100 >   0.5 & shelter_expenses_by_hh_size > 845.0 & utilities <= 786.0","ranger_mtry1",18,7,0.3889,0.2266,25,2,0.08,0.0154,0.0196,0.3,26,3,0.1154,0.003,0.005,0.283
"2-3","children_i <=   0.50 & shelter_expenses_by_hh_size > 756.00 & unc_rawben_rel_max >   2.01","ranger_mtry1",15,6,0.4,0.2232,11,3,0.2727,0.0231,0.0288,0.132,11,3,0.2727,0.003,0.0039,0.12
"2-3","children_i <= 0.50 & count_divisible_by_100 <= 0.50 & unc_rawben_rel_max > 1.98","ranger_mtry1",15,6,0.4,0.2232,12,4,0.3333,0.0308,0.0399,0.144,12,4,0.3333,0.0041,0.0054,0.131
"2-3","count_divisible_by_100 <= 0.50 & HH_size_n > 2.50 & married <= 0.50 & unc_rawben_rel_max > 1.54","ranger_mtry1",15,6,0.4,0.2232,6,1,0.1667,0.0077,0.0029,0.072,12,7,0.5833,0.0071,0.0082,0.131
"2-3","months_since_cert_n >   4.50 & months_since_cert_n <=  25.50 & shelter_expenses_by_hh_size <= 853.00 & unc_rawben_rel_max >   1.79","ranger_mtry1",15,6,0.4,0.2232,7,1,0.1429,0.0077,0.0074,0.084,8,2,0.25,0.002,0.0037,0.087
"2-3","expedited_i <=    0.50 & months_since_cert_n >    2.50 & shelter_expenses_by_hh_size <= 1430.00 & unc_rawben_rel_max >    1.62","ranger_mtry1",50,16,0.32,0.2231,21,6,0.2857,0.0462,0.0755,0.252,32,17,0.5312,0.0172,0.028,0.348
"2-3","homeless <=   0.50 & unc_rawben_rel_max >   1.74 & utilities > 230.00","ranger_mtry1",50,16,0.32,0.2231,30,9,0.3,0.0692,0.0835,0.36,38,17,0.4474,0.0172,0.0242,0.414
"2-3","medical_deductions <= 314.00 & unc_rawben_rel_max >   1.76","ranger_mtry1",50,16,0.32,0.2231,31,9,0.2903,0.0692,0.0835,0.372,38,16,0.4211,0.0162,0.0236,0.414
"2-3","married > 0.50 & rawben_rel_max > 0.20 & unc_rawben_rel_max > 1.78","ranger_mtry1",25,9,0.36,0.223,16,4,0.25,0.0308,0.0408,0.192,18,6,0.3333,0.0061,0.0086,0.196
"2-3","married >= 1.000 & rawben_rel_max >= 0.926 & unc_rawben_rel_max >= 1.680","xgboost",32,11,0.3438,0.2228,22,6,0.2727,0.0462,0.0636,0.264,25,9,0.36,0.0091,0.0124,0.272
"2-3","HH_size_n > 2.50 & unc_rawben_rel_max > 1.66","ranger_mtry1",12,5,0.4167,0.22,4,0,0,0,0,0.048,8,4,0.5,0.0041,0.0063,0.087
"2-3","medical_deductions <= 109.000 & percent_abawd <=   0.167 & unc_rawben_rel_max >   1.770","ranger_mtry1",36,12,0.3333,0.2198,24,7,0.2917,0.0538,0.0607,0.288,30,13,0.4333,0.0132,0.0184,0.327
"2-3","children_i <= 0.500 & percent_abawd <= 0.833 & unc_rawben_rel_max > 1.820","ranger_mtry1",29,10,0.3448,0.2186,19,6,0.3158,0.0462,0.0584,0.228,20,7,0.35,0.0071,0.0084,0.218
"2-3","elderly_disabled_i >=   1.00 & shelter_expenses_by_hh_size < 665.00 & unc_rawben_rel_max >=   1.51","xgboost",55,17,0.3091,0.2176,23,7,0.3043,0.0538,0.0746,0.276,26,10,0.3846,0.0101,0.0175,0.283
"2-3","medical_deductions <= 218.000 & percent_abawd <=   0.167 & unc_rawben_rel_max >   1.690","ranger_mtry1",55,17,0.3091,0.2176,36,10,0.2778,0.0769,0.1031,0.432,47,21,0.4468,0.0213,0.0338,0.512
"2-3","count_divisible_by_100 <   1.00 & unc_rawben_rel_max >=   1.68 & utilities >= 545.00","xgboost",33,11,0.3333,0.2156,18,5,0.2778,0.0385,0.0485,0.216,25,12,0.48,0.0122,0.015,0.272
"2-3","children_i <   1.00 & shelter_expenses_by_hh_size < 942.00 & unc_rawben_rel_max >=   1.68","xgboost",26,9,0.3462,0.2139,17,6,0.3529,0.0462,0.0552,0.204,18,7,0.3889,0.0071,0.0102,0.196
"2-3","children_i <   1.00 & total_deductions_by_hh_size >= 790.00 & unc_rawben_rel_max >=   1.68","xgboost",19,7,0.3684,0.2137,11,3,0.2727,0.0231,0.0288,0.132,13,5,0.3846,0.0051,0.005,0.142
"2-3","count_divisible_by_100 <   1.00 & total_deductions_by_hh_size < 934.00 & unc_rawben_rel_max >=   1.68 & utilities >= 545.00","xgboost",19,7,0.3684,0.2137,12,4,0.3333,0.0308,0.0289,0.144,17,9,0.5294,0.0091,0.0113,0.185
"2-3","rawben_rel_max >=   0.235 & total_deductions_by_hh_size >= 449.000 & unc_rawben_rel_max >=   1.680 & utilities >= 688.000","xgboost",19,7,0.3684,0.2137,12,2,0.1667,0.0154,0.0269,0.144,15,5,0.3333,0.0051,0.008,0.163
"2-3","cat_elig <= 1.50 & unc_rawben_rel_max > 1.69 & unc_rawben_rel_max <= 2.12","ranger_mtry1",37,12,0.3243,0.2135,29,8,0.2759,0.0615,0.077,0.348,41,20,0.4878,0.0203,0.0309,0.446
"2-3","cat_elig > 0.500 & married > 0.500 & rawben_rel_max > 0.252 & unc_rawben_rel_max > 1.610","ranger_mtry1",37,12,0.3243,0.2135,22,6,0.2727,0.0462,0.0636,0.264,27,11,0.4074,0.0112,0.017,0.294
"2-3","children_i < 1.00 & unc_rawben_rel_max >= 1.68","xgboost",37,12,0.3243,0.2135,27,8,0.2963,0.0615,0.0813,0.324,30,11,0.3667,0.0112,0.0148,0.327
"2-3","homeless <=  0.50 & unc_rawben_rel_max >  1.68 & utilities > 78.50","ranger_mtry1",64,19,0.2969,0.2127,35,10,0.2857,0.0769,0.1031,0.42,47,22,0.4681,0.0223,0.0344,0.512
