"hh","rule","source","n_flagged_train","errors_train","precision_train","precision_train_lcb","n_flagged_holdout","errors_caught_holdout","precision_holdout","recall_holdout","dollar_recall_holdout","workload_pct_holdout","n_flagged_any","errors_caught_any","precision_any","recall_any","dollar_recall_any","workload_pct_any"
"1","cat_elig >   0.500 & medical_deductions > 386.000 & rawben_rel_max <=   0.998 & utilities >  28.500","ranger_mtry1",81,23,0.284,0.2096,38,8,0.2105,0.0107,0.0183,0.179,39,9,0.2308,0.007,0.0091,0.179
"1","children_i >=   1.00 & rawben_rel_max <   0.66 & total_deductions_by_hh_size < 302.00","xgboost",34,11,0.3235,0.2089,18,2,0.1111,0.0027,0.0036,0.085,22,6,0.2727,0.0046,0.0045,0.101
"1","children_i <=   0.500 & shelter_expenses_by_hh_size > 166.000 & unc_rawben_rel_max >   0.985 & unc_rawben_rel_max <=   1.000","ranger_mtry1",580,137,0.2362,0.2085,306,57,0.1863,0.0761,0.0886,1.442,308,59,0.1916,0.0456,0.0445,1.415
"1","medical_deductions >=  136.000 & months_since_cert_n >=   26.000 & rawben_rel_max >=    0.476 & shelter_expenses_by_hh_size < 1100.000","xgboost",23,8,0.3478,0.2085,4,0,0,0,0,0.019,4,0,0,0,0,0.018
"1","shelter_expenses_by_hh_size > 166.000 & unc_rawben_rel_max >   0.985 & unc_rawben_rel_max <=   1.000","ranger_mtry1",587,138,0.2351,0.2076,309,58,0.1877,0.0774,0.0907,1.456,311,60,0.1929,0.0464,0.0454,1.429
"1","homeless <= 0.500 & rawben_rel_max > 0.987 & rawben_rel_max <= 0.989","ranger_mtry1",192,49,0.2552,0.2071,0,0,NA,0,0,0,0,0,NA,0,0,0
"1","rawben_rel_max <= 0.998 & unc_rawben_rel_max > 0.987","ranger_mtry1",557,131,0.2352,0.207,290,54,0.1862,0.0721,0.0831,1.366,292,56,0.1918,0.0433,0.0418,1.341
"1","cat_elig <=   1.500 & rawben_rel_max >   0.987 & total_deductions_by_hh_size > 486.000 & unc_rawben_rel_max <=   1.000","ranger_mtry1",392,94,0.2398,0.2062,247,49,0.1984,0.0654,0.0779,1.164,249,51,0.2048,0.0394,0.0393,1.144
"1","children_i >  0.50 & rawben_rel_max <=  0.67 & utilities <= 55.50","ranger_mtry1",27,9,0.3333,0.2054,18,2,0.1111,0.0027,0.0018,0.085,20,4,0.2,0.0031,0.0022,0.092
"1","homeless >=  1.000 & rawben_rel_max >=  0.848 & rawben_rel_max <  0.990 & utilities >= 30.000","xgboost",27,9,0.3333,0.2054,24,5,0.2083,0.0067,0.0078,0.113,25,6,0.24,0.0046,0.0048,0.115
"1","medical_deductions <= 0.500 & rawben_rel_max <= 0.998 & unc_rawben_rel_max > 0.987","ranger_mtry1",521,122,0.2342,0.2051,268,52,0.194,0.0694,0.081,1.263,270,54,0.2,0.0418,0.0408,1.24
"1","rawben_rel_max > 0.987 & total_deductions_by_hh_size > 7.800 & unc_rawben_rel_max <= 1.000","ranger_mtry1",581,135,0.2324,0.2048,300,54,0.18,0.0721,0.0831,1.414,302,56,0.1854,0.0433,0.0418,1.387
"1","cat_elig >=   1.000 & medical_deductions >= 401.000 & rawben_rel_max <   0.992","xgboost",83,23,0.2771,0.2043,44,11,0.25,0.0147,0.0233,0.207,45,12,0.2667,0.0093,0.0115,0.207
"1","children_i <= 0.500 & percent_abawd <= 0.500 & rawben_rel_max > 0.987 & unc_rawben_rel_max <= 1.000","ranger_mtry1",575,133,0.2313,0.2037,303,52,0.1716,0.0694,0.0793,1.428,305,54,0.177,0.0418,0.04,1.401
"1","medical_deductions >= 390.000 & rawben_rel_max <   0.848 & unc_rawben_rel_max >=   0.036","xgboost",96,26,0.2708,0.2033,41,12,0.2927,0.016,0.0233,0.193,42,13,0.3095,0.0101,0.0115,0.193
"1","medical_deductions >= 157 & medical_deductions < 161","xgboost",35,11,0.3143,0.2025,13,2,0.1538,0.0027,0.0015,0.061,13,2,0.1538,0.0015,7e-04,0.06
