"n_deduction_types","rawben_rel_max","earned_by_hh_size","n_excluded","workload_cut_pct","clean_excluded","errors_lost","exclusion_purity","err_dollars_lost","dollar_recall_retained","recall_retained","retained_precision"
3,0.15,750,1,0.1883,0,1,0,75,0.9957,0.9888,0.166
4,0.15,750,0,0,0,0,NA,0,1,1,0.1676
1,0.2,750,11,2.0716,8,3,0.7273,267,0.9848,0.9663,0.1654
2,0.2,750,11,2.0716,8,3,0.7273,267,0.9848,0.9663,0.1654
3,0.2,750,5,0.9416,3,2,0.6,229,0.9869,0.9775,0.1654
4,0.2,750,2,0.3766,2,0,1,0,1,1,0.1682
1,0.25,750,27,5.0847,22,5,0.8148,410,0.9766,0.9438,0.1667
2,0.25,750,25,4.7081,20,5,0.8,410,0.9766,0.9438,0.166
3,0.25,750,14,2.6365,12,2,0.8571,229,0.9869,0.9775,0.1683
4,0.25,750,6,1.1299,6,0,1,0,1,1,0.1695
1,0.3,750,36,6.7797,30,6,0.8333,680,0.9612,0.9326,0.1677
2,0.3,750,34,6.403,28,6,0.8235,680,0.9612,0.9326,0.167
3,0.3,750,23,4.3315,20,3,0.8696,499,0.9715,0.9663,0.1693
4,0.3,750,6,1.1299,6,0,1,0,1,1,0.1695
1,0.35,750,47,8.8512,39,8,0.8298,901,0.9486,0.9101,0.1674
2,0.35,750,45,8.4746,37,8,0.8222,901,0.9486,0.9101,0.1667
3,0.35,750,31,5.838,26,5,0.8387,720,0.9589,0.9438,0.168
4,0.35,750,8,1.5066,8,0,1,0,1,1,0.1702
1,0.4,750,62,11.6761,53,9,0.8548,999,0.943,0.8989,0.1706
2,0.4,750,59,11.1111,50,9,0.8475,999,0.943,0.8989,0.1695
3,0.4,750,41,7.7213,35,6,0.8537,818,0.9533,0.9326,0.1694
4,0.4,750,11,2.0716,11,0,1,0,1,1,0.1712
1,0.45,750,79,14.8776,68,11,0.8608,1122,0.936,0.8764,0.1726
2,0.45,750,74,13.936,64,10,0.8649,1056,0.9397,0.8876,0.1729
3,0.45,750,51,9.6045,45,6,0.8824,818,0.9533,0.9326,0.1729
4,0.45,750,15,2.8249,15,0,1,0,1,1,0.1725
1,0.5,750,106,19.9623,89,17,0.8396,2331,0.867,0.809,0.1694
2,0.5,750,101,19.0207,85,16,0.8416,2265,0.8708,0.8202,0.1698
3,0.5,750,73,13.7476,63,10,0.863,1786,0.8981,0.8876,0.1725
4,0.5,750,20,3.7665,18,2,0.9,299,0.9829,0.9775,0.1703
1,0.55,750,126,23.7288,106,20,0.8413,2633,0.8498,0.7753,0.1704
2,0.55,750,121,22.7872,102,19,0.843,2567,0.8535,0.7865,0.1707
3,0.55,750,89,16.7608,77,12,0.8652,1954,0.8885,0.8652,0.1742
4,0.55,750,24,4.5198,22,2,0.9167,299,0.9829,0.9775,0.1716
1,0.6,750,157,29.5669,133,24,0.8471,3413,0.8053,0.7303,0.1738
2,0.6,750,151,28.4369,128,23,0.8477,3347,0.809,0.7416,0.1737
3,0.6,750,110,20.7156,94,16,0.8545,2734,0.844,0.8202,0.1734
4,0.6,750,27,5.0847,25,2,0.9259,299,0.9829,0.9775,0.1726
1,0.65,750,174,32.7684,146,28,0.8391,4216,0.7594,0.6854,0.1709
2,0.65,750,167,31.4501,140,27,0.8383,4150,0.7632,0.6966,0.1703
3,0.65,750,121,22.7872,104,17,0.8595,3002,0.8287,0.809,0.1756
4,0.65,750,27,5.0847,25,2,0.9259,299,0.9829,0.9775,0.1726
1,0.7,750,200,37.6648,167,33,0.835,5824,0.6677,0.6292,0.1692
2,0.7,750,192,36.1582,160,32,0.8333,5758,0.6715,0.6404,0.1681
3,0.7,750,142,26.742,123,19,0.8662,3289,0.8123,0.7865,0.1799
4,0.7,750,31,5.838,29,2,0.9355,299,0.9829,0.9775,0.174
1,0.75,750,229,43.1262,191,38,0.8341,6670,0.6194,0.573,0.1689
2,0.75,750,221,41.6196,184,37,0.8326,6604,0.6232,0.5843,0.1677
3,0.75,750,165,31.0734,142,23,0.8606,3949,0.7747,0.7416,0.1803
4,0.75,750,33,6.2147,31,2,0.9394,299,0.9829,0.9775,0.1747
1,0.8,750,251,47.2693,208,43,0.8287,8186,0.5329,0.5169,0.1643
2,0.8,750,243,45.7627,201,42,0.8272,8120,0.5367,0.5281,0.1632
3,0.8,750,184,34.6516,157,27,0.8533,4879,0.7216,0.6966,0.1787
4,0.8,750,36,6.7797,34,2,0.9444,299,0.9829,0.9775,0.1758
1,0.85,750,280,52.7307,227,53,0.8107,9946,0.4325,0.4045,0.1434
2,0.85,750,272,51.2241,220,52,0.8088,9880,0.4363,0.4157,0.1429
3,0.85,750,209,39.3597,173,36,0.8278,6474,0.6306,0.5955,0.1646
4,0.85,750,42,7.9096,37,5,0.881,728,0.9585,0.9438,0.1718
1,0.9,750,314,59.1337,253,61,0.8057,11314,0.3544,0.3146,0.129
2,0.9,750,306,57.6271,246,60,0.8039,11248,0.3582,0.3258,0.1289
3,0.9,750,234,44.0678,192,42,0.8205,7700,0.5607,0.5281,0.1582
4,0.9,750,46,8.6629,40,6,0.8696,1157,0.934,0.9326,0.1711
1,0.95,750,338,63.6535,273,65,0.8077,12183,0.3049,0.2697,0.1244
2,0.95,750,330,62.1469,266,64,0.8061,12117,0.3086,0.2809,0.1244
3,0.95,750,252,47.4576,207,45,0.8214,8491,0.5155,0.4944,0.1577
4,0.95,750,48,9.0395,42,6,0.875,1157,0.934,0.9326,0.1718
1,1,750,364,68.5499,293,71,0.8049,13354,0.238,0.2022,0.1078
2,1,750,355,66.855,285,70,0.8028,13288,0.2418,0.2135,0.108
3,1,750,271,51.0358,223,48,0.8229,9331,0.4676,0.4607,0.1577
4,1,750,50,9.4162,42,8,0.84,1750,0.9001,0.9101,0.1684
1,0.15,800,3,0.565,1,2,0.3333,113,0.9936,0.9775,0.1648
2,0.15,800,3,0.565,1,2,0.3333,113,0.9936,0.9775,0.1648
3,0.15,800,1,0.1883,0,1,0,75,0.9957,0.9888,0.166
4,0.15,800,0,0,0,0,NA,0,1,1,0.1676
1,0.2,800,12,2.2599,9,3,0.75,267,0.9848,0.9663,0.1657
2,0.2,800,12,2.2599,9,3,0.75,267,0.9848,0.9663,0.1657
3,0.2,800,6,1.1299,4,2,0.6667,229,0.9869,0.9775,0.1657
4,0.2,800,2,0.3766,2,0,1,0,1,1,0.1682
1,0.25,800,28,5.2731,23,5,0.8214,410,0.9766,0.9438,0.167
2,0.25,800,26,4.8964,21,5,0.8077,410,0.9766,0.9438,0.1663
3,0.25,800,15,2.8249,13,2,0.8667,229,0.9869,0.9775,0.1686
4,0.25,800,6,1.1299,6,0,1,0,1,1,0.1695
1,0.3,800,38,7.1563,32,6,0.8421,680,0.9612,0.9326,0.1684
2,0.3,800,36,6.7797,30,6,0.8333,680,0.9612,0.9326,0.1677
3,0.3,800,25,4.7081,22,3,0.88,499,0.9715,0.9663,0.17
4,0.3,800,6,1.1299,6,0,1,0,1,1,0.1695
1,0.35,800,51,9.6045,42,9,0.8235,1021,0.9417,0.8989,0.1667
2,0.35,800,49,9.2279,40,9,0.8163,1021,0.9417,0.8989,0.166
3,0.35,800,35,6.5913,29,6,0.8286,840,0.9521,0.9326,0.1673
4,0.35,800,8,1.5066,8,0,1,0,1,1,0.1702
1,0.4,800,70,13.1827,58,12,0.8286,1278,0.9271,0.8652,0.167
2,0.4,800,67,12.6177,55,12,0.8209,1278,0.9271,0.8652,0.1659
3,0.4,800,48,9.0395,39,9,0.8125,1097,0.9374,0.8989,0.1656
4,0.4,800,13,2.4482,12,1,0.9231,110,0.9937,0.9888,0.1699
1,0.45,800,89,16.7608,75,14,0.8427,1401,0.9201,0.8427,0.1697
2,0.45,800,84,15.8192,71,13,0.8452,1335,0.9238,0.8539,0.17
3,0.45,800,60,11.2994,51,9,0.85,1097,0.9374,0.8989,0.1699
4,0.45,800,18,3.3898,17,1,0.9444,110,0.9937,0.9888,0.1715
1,0.5,800,120,22.5989,100,20,0.8333,2610,0.8511,0.7753,0.1679
2,0.5,800,115,21.6573,96,19,0.8348,2544,0.8548,0.7865,0.1683
3,0.5,800,86,16.1959,73,13,0.8488,2065,0.8822,0.8539,0.1708
4,0.5,800,23,4.3315,20,3,0.8696,409,0.9767,0.9663,0.1693
1,0.55,800,140,26.3653,117,23,0.8357,2912,0.8338,0.7416,0.1688
2,0.55,800,135,25.4237,113,22,0.837,2846,0.8376,0.7528,0.1692
3,0.55,800,102,19.209,87,15,0.8529,2233,0.8726,0.8315,0.1725
4,0.55,800,27,5.0847,24,3,0.8889,409,0.9767,0.9663,0.1706
1,0.6,800,171,32.2034,144,27,0.8421,3692,0.7893,0.6966,0.1722
2,0.6,800,165,31.0734,139,26,0.8424,3626,0.7931,0.7079,0.1721
3,0.6,800,123,23.1638,104,19,0.8455,3013,0.8281,0.7865,0.1716
4,0.6,800,30,5.6497,27,3,0.9,409,0.9767,0.9663,0.1717
1,0.65,800,189,35.5932,158,31,0.836,4495,0.7435,0.6517,0.1696
2,0.65,800,182,34.275,152,30,0.8352,4429,0.7473,0.6629,0.1691
3,0.65,800,135,25.4237,115,20,0.8519,3281,0.8128,0.7753,0.1742
4,0.65,800,30,5.6497,27,3,0.9,409,0.9767,0.9663,0.1717
1,0.7,800,216,40.678,180,36,0.8333,6103,0.6518,0.5955,0.1683
2,0.7,800,208,39.1714,173,35,0.8317,6037,0.6555,0.6067,0.1672
3,0.7,800,157,29.5669,135,22,0.8599,3568,0.7964,0.7528,0.1791
4,0.7,800,34,6.403,31,3,0.9118,409,0.9767,0.9663,0.173
1,0.75,800,246,46.3277,205,41,0.8333,6949,0.6035,0.5393,0.1684
2,0.75,800,238,44.8211,198,40,0.8319,6883,0.6073,0.5506,0.1672
3,0.75,800,181,34.0866,155,26,0.8564,4228,0.7588,0.7079,0.18
4,0.75,800,37,6.968,34,3,0.9189,409,0.9767,0.9663,0.1741
1,0.8,800,269,50.6591,223,46,0.829,8465,0.517,0.4831,0.1641
2,0.8,800,261,49.1525,216,45,0.8276,8399,0.5208,0.4944,0.163
3,0.8,800,201,37.8531,171,30,0.8507,5158,0.7057,0.6629,0.1788
4,0.8,800,40,7.533,37,3,0.925,409,0.9767,0.9663,0.1752
1,0.85,800,299,56.3089,243,56,0.8127,10225,0.4166,0.3708,0.1422
2,0.85,800,291,54.8023,236,55,0.811,10159,0.4203,0.382,0.1417
3,0.85,800,227,42.7495,188,39,0.8282,6753,0.6147,0.5618,0.1645
4,0.85,800,46,8.6629,40,6,0.8696,838,0.9522,0.9326,0.1711
1,0.9,800,333,62.7119,269,64,0.8078,11593,0.3385,0.2809,0.1263
2,0.9,800,325,61.2053,262,63,0.8062,11527,0.3423,0.2921,0.1262
3,0.9,800,252,47.4576,207,45,0.8214,7979,0.5447,0.4944,0.1577
4,0.9,800,50,9.4162,43,7,0.86,1267,0.9277,0.9213,0.1705
1,0.95,800,357,67.2316,289,68,0.8095,12462,0.2889,0.236,0.1207
2,0.95,800,349,65.725,282,67,0.808,12396,0.2927,0.2472,0.1209
3,0.95,800,270,50.8475,222,48,0.8222,8770,0.4996,0.4607,0.1571
4,0.95,800,52,9.7928,45,7,0.8654,1267,0.9277,0.9213,0.1712
1,1,800,383,72.1281,309,74,0.8068,13633,0.2221,0.1685,0.1014
2,1,800,374,70.4331,301,73,0.8048,13567,0.2259,0.1798,0.1019
3,1,800,289,54.4256,238,51,0.8235,9610,0.4517,0.427,0.157
4,1,800,54,10.1695,45,9,0.8333,1860,0.8939,0.8989,0.1677
1,0.15,850,4,0.7533,2,2,0.5,113,0.9936,0.9775,0.1651
2,0.15,850,4,0.7533,2,2,0.5,113,0.9936,0.9775,0.1651
3,0.15,850,2,0.3766,1,1,0.5,75,0.9957,0.9888,0.1664
4,0.15,850,1,0.1883,1,0,1,0,1,1,0.1679
1,0.2,850,16,3.0132,13,3,0.8125,267,0.9848,0.9663,0.167
2,0.2,850,16,3.0132,13,3,0.8125,267,0.9848,0.9663,0.167
3,0.2,850,7,1.3183,5,2,0.7143,229,0.9869,0.9775,0.166
4,0.2,850,3,0.565,3,0,1,0,1,1,0.1686
1,0.25,850,34,6.403,29,5,0.8529,410,0.9766,0.9438,0.169
2,0.25,850,32,6.0264,27,5,0.8438,410,0.9766,0.9438,0.1683
3,0.25,850,17,3.2015,15,2,0.8824,229,0.9869,0.9775,0.1693
4,0.25,850,7,1.3183,7,0,1,0,1,1,0.1698
1,0.3,850,47,8.8512,41,6,0.8723,680,0.9612,0.9326,0.1715
2,0.3,850,45,8.4746,39,6,0.8667,680,0.9612,0.9326,0.1708
3,0.3,850,29,5.4614,26,3,0.8966,499,0.9715,0.9663,0.1713
4,0.3,850,7,1.3183,7,0,1,0,1,1,0.1698
1,0.35,850,61,11.4878,52,9,0.8525,1021,0.9417,0.8989,0.1702
2,0.35,850,59,11.1111,50,9,0.8475,1021,0.9417,0.8989,0.1695
3,0.35,850,40,7.533,34,6,0.85,840,0.9521,0.9326,0.169
4,0.35,850,9,1.6949,9,0,1,0,1,1,0.1705
1,0.4,850,81,15.2542,68,13,0.8395,1593,0.9091,0.8539,0.1689
2,0.4,850,78,14.6893,65,13,0.8333,1593,0.9091,0.8539,0.1678
3,0.4,850,54,10.1695,44,10,0.8148,1412,0.9194,0.8876,0.1656
4,0.4,850,15,2.8249,13,2,0.8667,425,0.9758,0.9775,0.1686
1,0.45,850,100,18.8324,85,15,0.85,1716,0.9021,0.8315,0.1717
2,0.45,850,95,17.8908,81,14,0.8526,1650,0.9059,0.8427,0.172
3,0.45,850,66,12.4294,56,10,0.8485,1412,0.9194,0.8876,0.1699
4,0.45,850,20,3.7665,18,2,0.9,425,0.9758,0.9775,0.1703
1,0.5,850,132,24.8588,111,21,0.8409,2925,0.8331,0.764,0.1704
2,0.5,850,127,23.9171,107,20,0.8425,2859,0.8369,0.7753,0.1708
3,0.5,850,93,17.5141,79,14,0.8495,2380,0.8642,0.8427,0.1712
4,0.5,850,25,4.7081,21,4,0.84,724,0.9587,0.9551,0.168
1,0.55,850,152,28.6252,128,24,0.8421,3227,0.8159,0.7303,0.1715
2,0.55,850,147,27.6836,124,23,0.8435,3161,0.8196,0.7416,0.1719
3,0.55,850,109,20.5273,93,16,0.8532,2548,0.8546,0.8202,0.173
4,0.55,850,29,5.4614,25,4,0.8621,724,0.9587,0.9551,0.1693
1,0.6,850,183,34.4633,155,28,0.847,4007,0.7714,0.6854,0.1753
2,0.6,850,177,33.3333,150,27,0.8475,3941,0.7751,0.6966,0.1751
3,0.6,850,130,24.4821,110,20,0.8462,3328,0.8101,0.7753,0.1721
4,0.6,850,32,6.0264,28,4,0.875,724,0.9587,0.9551,0.1703
1,0.65,850,201,37.8531,169,32,0.8408,4810,0.7256,0.6404,0.1727
2,0.65,850,194,36.5348,163,31,0.8402,4744,0.7293,0.6517,0.1721
3,0.65,850,142,26.742,121,21,0.8521,3596,0.7948,0.764,0.1748
4,0.65,850,32,6.0264,28,4,0.875,724,0.9587,0.9551,0.1703
1,0.7,850,230,43.3145,193,37,0.8391,6418,0.6338,0.5843,0.1728
2,0.7,850,222,41.8079,186,36,0.8378,6352,0.6376,0.5955,0.1715
3,0.7,850,166,31.2618,143,23,0.8614,3883,0.7784,0.7416,0.1808
4,0.7,850,36,6.7797,32,4,0.8889,724,0.9587,0.9551,0.1717
1,0.75,850,260,48.9642,218,42,0.8385,7264,0.5855,0.5281,0.1734
2,0.75,850,252,47.4576,211,41,0.8373,7198,0.5893,0.5393,0.172
3,0.75,850,190,35.7815,163,27,0.8579,4543,0.7408,0.6966,0.1818
4,0.75,850,39,7.3446,35,4,0.8974,724,0.9587,0.9551,0.1728
1,0.8,850,283,53.2957,236,47,0.8339,8780,0.499,0.4719,0.1694
2,0.8,850,275,51.7891,229,46,0.8327,8714,0.5028,0.4831,0.168
3,0.8,850,210,39.548,179,31,0.8524,5473,0.6877,0.6517,0.1807
4,0.8,850,42,7.9096,38,4,0.9048,724,0.9587,0.9551,0.1738
1,0.85,850,313,58.9454,256,57,0.8179,10540,0.3986,0.3596,0.1468
2,0.85,850,305,57.4388,249,56,0.8164,10474,0.4024,0.3708,0.146
3,0.85,850,236,44.4444,196,40,0.8305,7068,0.5967,0.5506,0.1661
4,0.85,850,48,9.0395,41,7,0.8542,1153,0.9342,0.9213,0.1698
1,0.9,850,347,65.3484,282,65,0.8127,11908,0.3206,0.2697,0.1304
2,0.9,850,339,63.8418,275,64,0.8112,11842,0.3243,0.2809,0.1302
3,0.9,850,261,49.1525,215,46,0.8238,8294,0.5268,0.4831,0.1593
4,0.9,850,52,9.7928,44,8,0.8462,1582,0.9097,0.9101,0.1691
1,0.95,850,371,69.8682,302,69,0.814,12777,0.271,0.2247,0.125
2,0.95,850,363,68.3616,295,68,0.8127,12711,0.2747,0.236,0.125
3,0.95,850,279,52.5424,230,49,0.8244,9085,0.4816,0.4494,0.1587
4,0.95,850,54,10.1695,46,8,0.8519,1582,0.9097,0.9101,0.1698
1,1,850,398,74.9529,323,75,0.8116,13948,0.2042,0.1573,0.1053
2,1,850,389,73.258,315,74,0.8098,13882,0.2079,0.1685,0.1056
3,1,850,299,56.3089,247,52,0.8261,9925,0.4337,0.4157,0.1595
4,1,850,57,10.7345,47,10,0.8246,2175,0.8759,0.8876,0.1667
1,0.15,900,4,0.7533,2,2,0.5,113,0.9936,0.9775,0.1651
2,0.15,900,4,0.7533,2,2,0.5,113,0.9936,0.9775,0.1651
3,0.15,900,2,0.3766,1,1,0.5,75,0.9957,0.9888,0.1664
4,0.15,900,1,0.1883,1,0,1,0,1,1,0.1679
1,0.2,900,16,3.0132,13,3,0.8125,267,0.9848,0.9663,0.167
2,0.2,900,16,3.0132,13,3,0.8125,267,0.9848,0.9663,0.167
3,0.2,900,7,1.3183,5,2,0.7143,229,0.9869,0.9775,0.166
4,0.2,900,3,0.565,3,0,1,0,1,1,0.1686
1,0.25,900,34,6.403,29,5,0.8529,410,0.9766,0.9438,0.169
2,0.25,900,32,6.0264,27,5,0.8438,410,0.9766,0.9438,0.1683
3,0.25,900,17,3.2015,15,2,0.8824,229,0.9869,0.9775,0.1693
4,0.25,900,7,1.3183,7,0,1,0,1,1,0.1698
1,0.3,900,48,9.0395,42,6,0.875,680,0.9612,0.9326,0.1718
2,0.3,900,46,8.6629,40,6,0.8696,680,0.9612,0.9326,0.1711
3,0.3,900,30,5.6497,27,3,0.9,499,0.9715,0.9663,0.1717
4,0.3,900,7,1.3183,7,0,1,0,1,1,0.1698
1,0.35,900,63,11.8644,54,9,0.8571,1021,0.9417,0.8989,0.1709
2,0.35,900,61,11.4878,52,9,0.8525,1021,0.9417,0.8989,0.1702
3,0.35,900,42,7.9096,36,6,0.8571,840,0.9521,0.9326,0.1697
4,0.35,900,9,1.6949,9,0,1,0,1,1,0.1705
1,0.4,900,83,15.6309,70,13,0.8434,1593,0.9091,0.8539,0.1696
2,0.4,900,80,15.0659,67,13,0.8375,1593,0.9091,0.8539,0.1685
3,0.4,900,56,10.5461,46,10,0.8214,1412,0.9194,0.8876,0.1663
4,0.4,900,15,2.8249,13,2,0.8667,425,0.9758,0.9775,0.1686
1,0.45,900,103,19.3974,88,15,0.8544,1716,0.9021,0.8315,0.1729
2,0.45,900,98,18.4557,84,14,0.8571,1650,0.9059,0.8427,0.1732
3,0.45,900,69,12.9944,59,10,0.8551,1412,0.9194,0.8876,0.171
4,0.45,900,20,3.7665,18,2,0.9,425,0.9758,0.9775,0.1703
1,0.5,900,136,25.6121,115,21,0.8456,2925,0.8331,0.764,0.1722
2,0.5,900,131,24.6704,111,20,0.8473,2859,0.8369,0.7753,0.1725
3,0.5,900,97,18.2674,83,14,0.8557,2380,0.8642,0.8427,0.1728
4,0.5,900,25,4.7081,21,4,0.84,724,0.9587,0.9551,0.168
1,0.55,900,156,29.3785,132,24,0.8462,3227,0.8159,0.7303,0.1733
2,0.55,900,151,28.4369,128,23,0.8477,3161,0.8196,0.7416,0.1737
3,0.55,900,113,21.2806,97,16,0.8584,2548,0.8546,0.8202,0.1746
4,0.55,900,29,5.4614,25,4,0.8621,724,0.9587,0.9551,0.1693
1,0.6,900,187,35.2166,159,28,0.8503,4007,0.7714,0.6854,0.1773
2,0.6,900,181,34.0866,154,27,0.8508,3941,0.7751,0.6966,0.1771
3,0.6,900,134,25.2354,114,20,0.8507,3328,0.8101,0.7753,0.1738
4,0.6,900,32,6.0264,28,4,0.875,724,0.9587,0.9551,0.1703
1,0.65,900,205,38.6064,173,32,0.8439,4810,0.7256,0.6404,0.1748
2,0.65,900,198,37.2881,167,31,0.8434,4744,0.7293,0.6517,0.1742
3,0.65,900,146,27.4953,125,21,0.8562,3596,0.7948,0.764,0.1766
4,0.65,900,32,6.0264,28,4,0.875,724,0.9587,0.9551,0.1703
1,0.7,900,234,44.0678,197,37,0.8419,6418,0.6338,0.5843,0.1751
2,0.7,900,226,42.5612,190,36,0.8407,6352,0.6376,0.5955,0.1738
3,0.7,900,170,32.0151,147,23,0.8647,3883,0.7784,0.7416,0.1828
4,0.7,900,36,6.7797,32,4,0.8889,724,0.9587,0.9551,0.1717
1,0.75,900,265,49.9058,223,42,0.8415,7264,0.5855,0.5281,0.1767
2,0.75,900,257,48.3992,216,41,0.8405,7198,0.5893,0.5393,0.1752
3,0.75,900,195,36.7232,168,27,0.8615,4543,0.7408,0.6966,0.1845
4,0.75,900,39,7.3446,35,4,0.8974,724,0.9587,0.9551,0.1728
1,0.8,900,289,54.4256,242,47,0.8374,8780,0.499,0.4719,0.1736
2,0.8,900,281,52.919,235,46,0.8363,8714,0.5028,0.4831,0.172
3,0.8,900,216,40.678,185,31,0.8565,5473,0.6877,0.6517,0.1841
4,0.8,900,42,7.9096,38,4,0.9048,724,0.9587,0.9551,0.1738
1,0.85,900,319,60.0753,262,57,0.8213,10540,0.3986,0.3596,0.1509
2,0.85,900,311,58.5687,255,56,0.8199,10474,0.4024,0.3708,0.15
3,0.85,900,242,45.5744,202,40,0.8347,7068,0.5967,0.5506,0.1696
4,0.85,900,48,9.0395,41,7,0.8542,1153,0.9342,0.9213,0.1698
1,0.9,900,353,66.4783,288,65,0.8159,11908,0.3206,0.2697,0.1348
2,0.9,900,345,64.9718,281,64,0.8145,11842,0.3243,0.2809,0.1344
3,0.9,900,267,50.2825,221,46,0.8277,8294,0.5268,0.4831,0.1629
4,0.9,900,52,9.7928,44,8,0.8462,1582,0.9097,0.9101,0.1691
1,0.95,900,377,70.9981,308,69,0.817,12777,0.271,0.2247,0.1299
2,0.95,900,369,69.4915,301,68,0.8157,12711,0.2747,0.236,0.1296
3,0.95,900,285,53.6723,236,49,0.8281,9085,0.4816,0.4494,0.1626
4,0.95,900,54,10.1695,46,8,0.8519,1582,0.9097,0.9101,0.1698
1,1,900,404,76.0829,329,75,0.8144,13948,0.2042,0.1573,0.1102
2,1,900,395,74.3879,321,74,0.8127,13882,0.2079,0.1685,0.1103
3,1,900,305,57.4388,253,52,0.8295,9925,0.4337,0.4157,0.1637
4,1,900,57,10.7345,47,10,0.8246,2175,0.8759,0.8876,0.1667
1,0.15,950,4,0.7533,2,2,0.5,113,0.9936,0.9775,0.1651
2,0.15,950,4,0.7533,2,2,0.5,113,0.9936,0.9775,0.1651
3,0.15,950,2,0.3766,1,1,0.5,75,0.9957,0.9888,0.1664
4,0.15,950,1,0.1883,1,0,1,0,1,1,0.1679
1,0.2,950,17,3.2015,13,4,0.7647,345,0.9803,0.9551,0.1654
2,0.2,950,17,3.2015,13,4,0.7647,345,0.9803,0.9551,0.1654
3,0.2,950,7,1.3183,5,2,0.7143,229,0.9869,0.9775,0.166
4,0.2,950,3,0.565,3,0,1,0,1,1,0.1686
1,0.25,950,36,6.7797,29,7,0.8056,567,0.9676,0.9213,0.1657
2,0.25,950,34,6.403,27,7,0.7941,567,0.9676,0.9213,0.165
3,0.25,950,18,3.3898,15,3,0.8333,308,0.9824,0.9663,0.1676
4,0.25,950,8,1.5066,7,1,0.875,79,0.9955,0.9888,0.1683
1,0.3,950,51,9.6045,43,8,0.8431,837,0.9522,0.9101,0.1688
2,0.3,950,49,9.2279,41,8,0.8367,837,0.9522,0.9101,0.168
3,0.3,950,32,6.0264,28,4,0.875,578,0.967,0.9551,0.1703
4,0.3,950,8,1.5066,7,1,0.875,79,0.9955,0.9888,0.1683
1,0.35,950,66,12.4294,55,11,0.8333,1178,0.9328,0.8764,0.1677
2,0.35,950,64,12.0527,53,11,0.8281,1178,0.9328,0.8764,0.167
3,0.35,950,44,8.2863,37,7,0.8409,919,0.9476,0.9213,0.1684
4,0.35,950,10,1.8832,9,1,0.9,79,0.9955,0.9888,0.1689
1,0.4,950,86,16.1959,71,15,0.8256,1750,0.9001,0.8315,0.1663
2,0.4,950,83,15.6309,68,15,0.8193,1750,0.9001,0.8315,0.1652
3,0.4,950,58,10.9228,47,11,0.8103,1491,0.9149,0.8764,0.1649
4,0.4,950,16,3.0132,13,3,0.8125,504,0.9712,0.9663,0.167
1,0.45,950,106,19.9623,89,17,0.8396,1873,0.8931,0.809,0.1694
2,0.45,950,101,19.0207,85,16,0.8416,1807,0.8969,0.8202,0.1698
3,0.45,950,71,13.371,60,11,0.8451,1491,0.9149,0.8764,0.1696
4,0.45,950,21,3.9548,18,3,0.8571,504,0.9712,0.9663,0.1686
1,0.5,950,139,26.177,116,23,0.8345,3082,0.8241,0.7416,0.1684
2,0.5,950,134,25.2354,112,22,0.8358,3016,0.8279,0.7528,0.1688
3,0.5,950,99,18.6441,84,15,0.8485,2459,0.8597,0.8315,0.1713
4,0.5,950,26,4.8964,21,5,0.8077,803,0.9542,0.9438,0.1663
1,0.55,950,159,29.9435,133,26,0.8365,3384,0.8069,0.7079,0.1694
2,0.55,950,154,29.0019,129,25,0.8377,3318,0.8107,0.7191,0.1698
3,0.55,950,115,21.6573,98,17,0.8522,2627,0.8501,0.809,0.1731
4,0.55,950,30,5.6497,25,5,0.8333,803,0.9542,0.9438,0.1677
1,0.6,950,190,35.7815,160,30,0.8421,4164,0.7624,0.6629,0.173
2,0.6,950,184,34.6516,155,29,0.8424,4098,0.7662,0.6742,0.1729
3,0.6,950,136,25.6121,115,21,0.8456,3407,0.8056,0.764,0.1722
4,0.6,950,33,6.2147,28,5,0.8485,803,0.9542,0.9438,0.1687
1,0.65,950,210,39.548,176,34,0.8381,4967,0.7166,0.618,0.1713
2,0.65,950,203,38.2298,170,33,0.8374,4901,0.7204,0.6292,0.1707
3,0.65,950,150,28.2486,128,22,0.8533,3675,0.7903,0.7528,0.1759
4,0.65,950,33,6.2147,28,5,0.8485,803,0.9542,0.9438,0.1687
1,0.7,950,239,45.0094,200,39,0.8368,6575,0.6248,0.5618,0.1712
2,0.7,950,231,43.5028,193,38,0.8355,6509,0.6286,0.573,0.17
3,0.7,950,174,32.7684,150,24,0.8621,3962,0.7739,0.7303,0.1821
4,0.7,950,37,6.968,32,5,0.8649,803,0.9542,0.9438,0.17
1,0.75,950,270,50.8475,226,44,0.837,7421,0.5766,0.5056,0.1724
2,0.75,950,262,49.3409,219,43,0.8359,7355,0.5803,0.5169,0.171
3,0.75,950,199,37.4765,171,28,0.8593,4622,0.7363,0.6854,0.1837
4,0.75,950,40,7.533,35,5,0.875,803,0.9542,0.9438,0.1711
1,0.8,950,294,55.3672,245,49,0.8333,8937,0.4901,0.4494,0.1688
2,0.8,950,286,53.8606,238,48,0.8322,8871,0.4938,0.4607,0.1673
3,0.8,950,220,41.4313,188,32,0.8545,5552,0.6832,0.6404,0.1833
4,0.8,950,43,8.0979,38,5,0.8837,803,0.9542,0.9438,0.1721
1,0.85,950,324,61.0169,265,59,0.8179,10697,0.3896,0.3371,0.1449
2,0.85,950,316,59.5104,258,58,0.8165,10631,0.3934,0.3483,0.1442
