"state","error_frame","hh_size","rule_national","rule_tuned","tuned_is_national","qualified","train_n","train_errors","train_precision","train_dollars","test_n_tuned","test_precision_tuned","test_n_national","test_precision_national"
"Louisiana","earned_income","2-3","elderly_disabled_i <=   0.50 & unc_rawben_rel_max >   1.55 & utilities <= 578.00","elderly_disabled_i <=   0.375 & unc_rawben_rel_max >   1.162 & utilities <= 433.500",FALSE,FALSE,70,10,0.143,2691,31,0.065,1,0
"Louisiana","earned_income","1","married <=    0.500 & shelter_expenses_by_hh_size > 1610.000 & unc_rawben_rel_max <=   -0.575","married <=    0.3750 & shelter_expenses_by_hh_size > 1208.0000 & unc_rawben_rel_max <=   -0.4312",FALSE,FALSE,1,0,0,0,0,NA,0,NA
"Louisiana","earned_income","1","unc_rawben_rel_max >   1.87 & utilities > 448.00 & utilities <= 460.00","unc_rawben_rel_max >   1.683 & utilities > 403.200 & utilities <= 414.000",FALSE,TRUE,10,4,0.4,908,16,0.062,0,NA
"Louisiana","earned_income","1","percent_abawd >=   0.50 & shelter_expenses_by_hh_size >= 150.00 & unc_rawben_rel_max >=   1.93 & utilities >= 376.00","percent_abawd >=   0.50 & shelter_expenses_by_hh_size >= 150.00 & unc_rawben_rel_max >=   1.93 & utilities >= 376.00",TRUE,FALSE,1,1,1,268,1,0,1,0
"Louisiana","earned_income","2-3","rawben_rel_max <=    0.991 & shelter_expenses_by_hh_size > 1400.000 & unc_rawben_rel_max <=    1.490","rawben_rel_max <=    1.090 & shelter_expenses_by_hh_size > 1050.000 & unc_rawben_rel_max <=    1.118",FALSE,FALSE,1,0,0,0,0,NA,0,NA
"Louisiana","earned_income","2-3","rawben_rel_max >    0.158 & shelter_expenses_by_hh_size > 1350.000 & unc_rawben_rel_max <=    0.967","rawben_rel_max >    0.1185 & shelter_expenses_by_hh_size > 1012.0000 & unc_rawben_rel_max <=    1.0640",FALSE,FALSE,1,0,0,0,0,NA,0,NA
"Louisiana","unearned_income","1","shelter_expenses_by_hh_size <= 750.00 & unc_rawben_rel_max >   1.95 & unc_rawben_rel_max <=   1.98","shelter_expenses_by_hh_size <= 937.500 & unc_rawben_rel_max >   1.755 & unc_rawben_rel_max <=   2.475",FALSE,TRUE,12,5,0.417,659,7,0.286,0,NA
"Louisiana","unearned_income","1","shelter_expenses_by_hh_size <= 812.00 & unc_rawben_rel_max >   1.96 & unc_rawben_rel_max <=   1.98","shelter_expenses_by_hh_size <= 893.200 & unc_rawben_rel_max >   1.764 & unc_rawben_rel_max <=   2.475",FALSE,TRUE,11,5,0.455,659,7,0.286,0,NA
"Louisiana","unearned_income","1","cat_elig <=   2.50 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.93 & utilities <= 321.00","cat_elig <=   2.50 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.93 & utilities <= 321.00",TRUE,FALSE,2,2,1,165,0,NA,0,NA
"Louisiana","unearned_income","2-3","children_i <=  0.50 & count_divisible_by_100 <=  0.50 & months_since_cert_n > 12.50 & unc_rawben_rel_max >  1.76","children_i <=  0.50 & count_divisible_by_100 <=  0.50 & months_since_cert_n > 12.50 & unc_rawben_rel_max >  1.76",TRUE,FALSE,1,1,1,464,0,NA,0,NA
"Louisiana","unearned_income","1","medical_deductions <= 260.00 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.93 & utilities <= 350.00","medical_deductions <= 260.00 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.93 & utilities <= 350.00",TRUE,FALSE,2,2,1,165,0,NA,0,NA
"Louisiana","unearned_income","1","months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.93 & utilities <= 321.00","months_since_cert_n >   6.500 & unc_rawben_rel_max >   1.448 & utilities <= 240.800",FALSE,TRUE,7,3,0.429,395,2,0.5,0,NA
"Louisiana","unearned_income","1","months_since_cert_n >   6.50 & months_since_cert_n <=  20.50 & unc_rawben_rel_max >   1.93 & utilities <= 340.00","months_since_cert_n >   6.50 & months_since_cert_n <=  20.50 & unc_rawben_rel_max >   1.93 & utilities <= 340.00",TRUE,FALSE,2,2,1,165,0,NA,0,NA
"Louisiana","unearned_income","1","expedited_i <=   0.50 & total_deductions_by_hh_size <= 762.00 & unc_rawben_rel_max >   1.93 & utilities <= 364.00","expedited_i <=   0.50 & total_deductions_by_hh_size <= 762.00 & unc_rawben_rel_max >   1.93 & utilities <= 364.00",TRUE,FALSE,1,1,1,97,0,NA,0,NA
"Louisiana","unearned_income","2-3","months_since_cert_n >  14.50 & total_deductions_by_hh_size > 602.00 & unc_rawben_rel_max >   1.78","months_since_cert_n >  14.50 & total_deductions_by_hh_size > 602.00 & unc_rawben_rel_max >   1.78",TRUE,FALSE,1,1,1,464,1,0,1,0
"Louisiana","unearned_income","2-3","elderly_disabled_i >   0.500 & percent_abawd <=   0.167 & shelter_expenses_by_hh_size <= 684.000 & unc_rawben_rel_max >   1.680","elderly_disabled_i >   0.500 & percent_abawd <=   0.167 & shelter_expenses_by_hh_size <= 684.000 & unc_rawben_rel_max >   1.680",TRUE,FALSE,2,2,1,580,0,NA,0,NA
"Louisiana","unearned_income","1","count_divisible_by_100 <=   0.50 & shelter_expenses_by_hh_size <= 848.00 & unc_rawben_rel_max >   1.95 & unc_rawben_rel_max <=   1.98","count_divisible_by_100 <=   0.450 & shelter_expenses_by_hh_size <= 763.200 & unc_rawben_rel_max >   1.755 & unc_rawben_rel_max <=   2.178",FALSE,TRUE,9,4,0.444,591,7,0.286,0,NA
"Louisiana","unearned_income","1","elderly_disabled_i >   0.50 & total_deductions_by_hh_size <= 850.00 & unc_rawben_rel_max >   1.95 & unc_rawben_rel_max <=   1.98","elderly_disabled_i >   0.450 & total_deductions_by_hh_size <= 765.000 & unc_rawben_rel_max >   1.755 & unc_rawben_rel_max <=   1.980",FALSE,FALSE,4,2,0.5,265,2,0.5,0,NA
"Louisiana","unearned_income","2-3","cat_elig >   0.50 & shelter_expenses_by_hh_size > 536.00 & shelter_expenses_by_hh_size <= 668.00 & unc_rawben_rel_max >   1.69","cat_elig >   0.50 & shelter_expenses_by_hh_size > 536.00 & shelter_expenses_by_hh_size <= 668.00 & unc_rawben_rel_max >   1.69",TRUE,FALSE,2,2,1,580,0,NA,0,NA
"Louisiana","unearned_income","1","months_since_cert_n >  14.00 & total_deductions_by_hh_size <= 850.00 & unc_rawben_rel_max >   1.93 & utilities <= 554.00","months_since_cert_n >  14.000 & total_deductions_by_hh_size <= 765.000 & unc_rawben_rel_max >   1.737 & utilities <= 498.600",FALSE,FALSE,2,1,0.5,168,2,0,1,0
"Louisiana","unearned_income","2-3","months_since_cert_n >  13.00 & shelter_expenses_by_hh_size <= 987.00 & unc_rawben_rel_max >   1.63","months_since_cert_n >  13.00 & shelter_expenses_by_hh_size <= 987.00 & unc_rawben_rel_max >   1.63",TRUE,FALSE,1,1,1,464,1,0,1,0
"Louisiana","unearned_income","2-3","months_since_cert_n > 11.50 & unc_rawben_rel_max >  1.79","months_since_cert_n > 11.50 & unc_rawben_rel_max >  1.79",TRUE,FALSE,1,1,1,464,1,0,1,0
"Louisiana","unearned_income","2-3","cat_elig >  0.50 & count_divisible_by_100 <=  0.50 & months_since_cert_n > 12.50 & unc_rawben_rel_max >  1.64","cat_elig >  0.50 & count_divisible_by_100 <=  0.50 & months_since_cert_n > 12.50 & unc_rawben_rel_max >  1.64",TRUE,FALSE,1,1,1,464,1,0,1,0
"Louisiana","unearned_income","2-3","elderly_disabled_i >  0.50 & months_since_cert_n > 12.50 & unc_rawben_rel_max >  1.63","elderly_disabled_i >  0.50 & months_since_cert_n > 12.50 & unc_rawben_rel_max >  1.63",TRUE,FALSE,1,1,1,464,0,NA,0,NA
"Louisiana","unearned_income","2-3","shelter_expenses_by_hh_size <= 681.00 & unc_rawben_rel_max >   1.77 & utilities > 423.00","shelter_expenses_by_hh_size <= 681.000 & unc_rawben_rel_max >   1.328 & utilities > 380.700",FALSE,TRUE,17,6,0.353,2107,11,0,0,NA
"Louisiana","unearned_income","2-3","expedited_i <=   0.5 & shelter_expenses_by_hh_size <= 682.0 & total_deductions_by_hh_size <= 874.0 & unc_rawben_rel_max >   1.8","expedited_i <=   0.5 & shelter_expenses_by_hh_size <= 682.0 & total_deductions_by_hh_size <= 874.0 & unc_rawben_rel_max >   1.8",TRUE,FALSE,3,2,0.667,580,1,0,1,0
"Louisiana","unearned_income","1","months_since_cert_n >   3.50 & shelter_expenses_by_hh_size <= 674.00 & unc_rawben_rel_max >   1.93","months_since_cert_n >   2.625 & shelter_expenses_by_hh_size <= 842.500 & unc_rawben_rel_max >   1.737",FALSE,TRUE,7,4,0.571,601,6,0.333,1,0
"Louisiana","unearned_income","2-3","medical_deductions <= 716.00 & months_since_cert_n >  12.50 & unc_rawben_rel_max >   1.79","medical_deductions <= 716.00 & months_since_cert_n >  12.50 & unc_rawben_rel_max >   1.79",TRUE,FALSE,1,1,1,464,1,0,1,0
"Louisiana","unearned_income","2-3","months_since_cert_n >  12.50 & total_deductions_by_hh_size > 603.00 & unc_rawben_rel_max >   1.75","months_since_cert_n >  12.50 & total_deductions_by_hh_size > 603.00 & unc_rawben_rel_max >   1.75",TRUE,FALSE,1,1,1,464,1,0,1,0
