"state","error_frame","hh_size","rule_national","rule_tuned","tuned_is_national","qualified","train_n","train_errors","train_precision","train_dollars","test_n_tuned","test_precision_tuned","test_n_national","test_precision_national"
"Virginia","earned_income","2-3","HH_size_n >   2.50 & months_since_cert_n <=   4.50 & total_deductions_by_hh_size <= 488.00 & unc_rawben_rel_max >   1.36","HH_size_n >   2.250 & months_since_cert_n <=   4.050 & total_deductions_by_hh_size <= 439.200 & unc_rawben_rel_max >   1.224",FALSE,FALSE,10,0,0,0,8,0.125,0,NA
"Virginia","earned_income","4+","shelter_expenses_by_hh_size > 517.000 & unc_rawben_rel_max >   0.584 & unc_rawben_rel_max <=   0.613","shelter_expenses_by_hh_size > 387.8000 & unc_rawben_rel_max >   0.4380 & unc_rawben_rel_max <=   0.7662",FALSE,TRUE,8,4,0.5,1049,6,0.333,0,NA
"Virginia","earned_income","2-3","HH_size_n >  2.50 & months_since_cert_n <=  8.50 & unc_rawben_rel_max >  1.34 & utilities <= 53.50","HH_size_n >  2.250 & months_since_cert_n <=  7.650 & unc_rawben_rel_max >  1.206 & utilities <= 48.150",FALSE,FALSE,1,0,0,0,1,0,0,NA
"Virginia","earned_income","1","homeless <=   0.50 & months_since_cert_n >   5.50 & unc_rawben_rel_max >   1.88 & utilities <= 300.00","homeless <=   0.50 & months_since_cert_n >   5.50 & unc_rawben_rel_max >   1.88 & utilities <= 300.00",TRUE,FALSE,1,0,0,0,0,NA,0,NA
"Virginia","earned_income","1","cat_elig >   0.50 & months_since_cert_n >   5.50 & unc_rawben_rel_max >   1.82 & utilities <= 460.00","cat_elig >   0.450 & months_since_cert_n >   4.950 & unc_rawben_rel_max >   2.002 & utilities <= 414.000",FALSE,FALSE,3,1,0.333,268,0,NA,2,1
"Virginia","earned_income","2-3","elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size > 280.0 & unc_rawben_rel_max >   1.6","elderly_disabled_i <=   0.375 & shelter_expenses_by_hh_size > 350.000 & unc_rawben_rel_max >   1.440",FALSE,FALSE,7,2,0.286,288,6,0.167,0,NA
"Virginia","earned_income","2-3","elderly_disabled_i <=   0.50 & unc_rawben_rel_max >   1.55 & utilities <= 578.00","elderly_disabled_i <=   0.50 & unc_rawben_rel_max >   1.55 & utilities <= 578.00",TRUE,FALSE,2,1,0.5,194,1,0,1,0
"Virginia","earned_income","4+","months_since_cert_n <=   8.500 & percent_abawd >   0.155 & shelter_expenses_by_hh_size > 480.000","months_since_cert_n <=   8.5000 & percent_abawd >   0.1162 & shelter_expenses_by_hh_size > 360.0000",FALSE,TRUE,15,5,0.333,1776,16,0.375,4,0.5
"Virginia","earned_income","4+","HH_size_n <=   5.5 & medical_deductions <=   0.5 & percent_abawd >   0.1 & shelter_expenses_by_hh_size > 518.0","HH_size_n <=   5.5 & medical_deductions <=   0.5 & percent_abawd >   0.1 & shelter_expenses_by_hh_size > 518.0",TRUE,FALSE,4,2,0.5,879,2,0.5,2,0.5
"Virginia","earned_income","1","unc_rawben_rel_max >   1.87 & utilities > 448.00 & utilities <= 460.00","unc_rawben_rel_max >   2.057 & utilities > 336.000 & utilities <= 414.000",FALSE,FALSE,2,1,0.5,268,2,0.5,0,NA
"Virginia","earned_income","1","percent_abawd >=   0.50 & shelter_expenses_by_hh_size >= 150.00 & unc_rawben_rel_max >=   1.93 & utilities >= 376.00","percent_abawd >=   0.450 & shelter_expenses_by_hh_size >= 135.000 & unc_rawben_rel_max >=   1.737 & utilities >= 338.400",FALSE,FALSE,2,1,0.5,512,6,0.333,0,NA
"Virginia","earned_income","2-3","percent_abawd >   0.417 & total_deductions_by_hh_size > 443.000 & unc_rawben_rel_max >   0.100 & unc_rawben_rel_max <=   0.300","percent_abawd >   0.417 & total_deductions_by_hh_size > 443.000 & unc_rawben_rel_max >   0.100 & unc_rawben_rel_max <=   0.300",TRUE,FALSE,1,0,0,0,1,0,1,0
"Virginia","unearned_income","1","shelter_expenses_by_hh_size <= 750.00 & unc_rawben_rel_max >   1.95 & unc_rawben_rel_max <=   1.98","shelter_expenses_by_hh_size <= 562.500 & unc_rawben_rel_max >   1.462 & unc_rawben_rel_max <=   1.485",FALSE,FALSE,1,1,1,100,1,0,0,NA
"Virginia","unearned_income","1","shelter_expenses_by_hh_size <= 812.00 & unc_rawben_rel_max >   1.96 & unc_rawben_rel_max <=   1.98","shelter_expenses_by_hh_size <= 609.000 & unc_rawben_rel_max >   1.470 & unc_rawben_rel_max <=   1.485",FALSE,FALSE,1,1,1,100,0,NA,0,NA
"Virginia","unearned_income","1","cat_elig <=   2.50 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.93 & utilities <= 321.00","cat_elig <=   2.50 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.93 & utilities <= 321.00",TRUE,FALSE,1,0,0,0,0,NA,0,NA
"Virginia","unearned_income","1","medical_deductions <= 260.00 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.93 & utilities <= 350.00","medical_deductions <= 260.00 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.93 & utilities <= 350.00",TRUE,FALSE,1,0,0,0,0,NA,0,NA
"Virginia","unearned_income","1","months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.93 & utilities <= 321.00","months_since_cert_n >   7.150 & unc_rawben_rel_max >   1.448 & utilities <= 240.800",FALSE,FALSE,3,1,0.333,268,3,0.667,0,NA
"Virginia","unearned_income","1","months_since_cert_n >   6.50 & months_since_cert_n <=  20.50 & unc_rawben_rel_max >   1.93 & utilities <= 340.00","months_since_cert_n >   6.50 & months_since_cert_n <=  20.50 & unc_rawben_rel_max >   1.93 & utilities <= 340.00",TRUE,FALSE,1,0,0,0,0,NA,0,NA
"Virginia","unearned_income","1","expedited_i <=   0.50 & total_deductions_by_hh_size <= 762.00 & unc_rawben_rel_max >   1.93 & utilities <= 364.00","expedited_i <=   0.450 & total_deductions_by_hh_size <= 685.800 & unc_rawben_rel_max >   1.737 & utilities <= 327.600",FALSE,FALSE,5,0,0,0,2,0.5,0,NA
"Virginia","unearned_income","2-3","months_since_cert_n >  14.50 & total_deductions_by_hh_size > 602.00 & unc_rawben_rel_max >   1.78","months_since_cert_n >  10.880 & total_deductions_by_hh_size > 451.500 & unc_rawben_rel_max >   1.335",FALSE,FALSE,2,0,0,0,0,NA,0,NA
"Virginia","unearned_income","1","count_divisible_by_100 <=   0.50 & shelter_expenses_by_hh_size <= 848.00 & unc_rawben_rel_max >   1.95 & unc_rawben_rel_max <=   1.98","count_divisible_by_100 <=   0.450 & shelter_expenses_by_hh_size <= 932.800 & unc_rawben_rel_max >   1.755 & unc_rawben_rel_max <=   1.980",FALSE,FALSE,10,1,0.1,60,1,0,0,NA
"Virginia","unearned_income","1","elderly_disabled_i >   0.50 & total_deductions_by_hh_size <= 850.00 & unc_rawben_rel_max >   1.95 & unc_rawben_rel_max <=   1.98","elderly_disabled_i >   0.450 & total_deductions_by_hh_size <= 850.000 & unc_rawben_rel_max >   1.755 & unc_rawben_rel_max <=   1.980",FALSE,FALSE,1,1,1,60,0,NA,0,NA
"Virginia","unearned_income","1","months_since_cert_n >  14.00 & total_deductions_by_hh_size <= 850.00 & unc_rawben_rel_max >   1.93 & utilities <= 554.00","months_since_cert_n >  12.600 & total_deductions_by_hh_size <= 935.000 & unc_rawben_rel_max >   1.737 & utilities <= 498.600",FALSE,FALSE,1,0,0,0,0,NA,0,NA
"Virginia","unearned_income","2-3","months_since_cert_n >  13.00 & shelter_expenses_by_hh_size <= 987.00 & unc_rawben_rel_max >   1.63","months_since_cert_n >   9.750 & shelter_expenses_by_hh_size <= 740.200 & unc_rawben_rel_max >   1.222",FALSE,FALSE,2,0,0,0,3,0,0,NA
"Virginia","unearned_income","2-3","months_since_cert_n > 11.50 & unc_rawben_rel_max >  1.79","months_since_cert_n > 11.50 & unc_rawben_rel_max >  1.79",TRUE,FALSE,1,0,0,0,0,NA,0,NA
"Virginia","unearned_income","2-3","elderly_disabled_i >  0.50 & months_since_cert_n > 12.50 & unc_rawben_rel_max >  1.63","elderly_disabled_i >  0.50 & months_since_cert_n > 12.50 & unc_rawben_rel_max >  1.63",TRUE,FALSE,1,0,0,0,0,NA,0,NA
"Virginia","unearned_income","2-3","shelter_expenses_by_hh_size <= 681.00 & unc_rawben_rel_max >   1.77 & utilities > 423.00","shelter_expenses_by_hh_size <= 510.800 & unc_rawben_rel_max >   1.328 & utilities > 317.200",FALSE,FALSE,9,1,0.111,94,16,0.312,0,NA
"Virginia","unearned_income","1","months_since_cert_n >   3.50 & shelter_expenses_by_hh_size <= 674.00 & unc_rawben_rel_max >   1.93","months_since_cert_n >   4.375 & shelter_expenses_by_hh_size <= 505.500 & unc_rawben_rel_max >   1.448",FALSE,FALSE,5,1,0.2,268,5,0.2,0,NA
"Virginia","unearned_income","2-3","medical_deductions <= 716.00 & months_since_cert_n >  12.50 & unc_rawben_rel_max >   1.79","medical_deductions <= 716.00 & months_since_cert_n >  12.50 & unc_rawben_rel_max >   1.79",TRUE,FALSE,1,0,0,0,0,NA,0,NA
"Virginia","unearned_income","2-3","months_since_cert_n >  12.50 & total_deductions_by_hh_size > 603.00 & unc_rawben_rel_max >   1.75","months_since_cert_n >  12.50 & total_deductions_by_hh_size > 603.00 & unc_rawben_rel_max >   1.75",TRUE,FALSE,1,0,0,0,0,NA,0,NA
"Virginia","unearned_income","1","shelter_expenses_by_hh_size > 437.00 & total_deductions_by_hh_size <= 948.00 & unc_rawben_rel_max >   1.93 & utilities <=  32.50","shelter_expenses_by_hh_size > 437.00 & total_deductions_by_hh_size <= 948.00 & unc_rawben_rel_max >   1.93 & utilities <=  32.50",TRUE,FALSE,1,0,0,0,0,NA,0,NA
"Virginia","unearned_income","2-3","months_since_cert_n > 12.00 & unc_rawben_rel_max >  1.74","months_since_cert_n > 12.00 & unc_rawben_rel_max >  1.74",TRUE,FALSE,1,0,0,0,0,NA,0,NA
"Virginia","unearned_income","1","total_deductions_by_hh_size > 786.00 & total_deductions_by_hh_size <= 811.00 & unc_rawben_rel_max >   1.93 & utilities >  32.50","total_deductions_by_hh_size > 707.400 & total_deductions_by_hh_size <= 892.100 & unc_rawben_rel_max >   1.737 & utilities >  29.250",FALSE,FALSE,2,1,0.5,60,0,NA,0,NA
"Virginia","unearned_income","1","rawben_rel_max >   0.449 & unc_rawben_rel_max >   1.950 & unc_rawben_rel_max <=   1.980 & utilities <= 737.000","rawben_rel_max >   0.4041 & unc_rawben_rel_max >   1.7550 & unc_rawben_rel_max <=   1.9800 & utilities <= 663.3000",FALSE,FALSE,17,2,0.118,572,11,0.364,0,NA
"Virginia","unearned_income","1","expedited_i <=   0.50 & total_deductions_by_hh_size <= 674.00 & unc_rawben_rel_max >   1.93","expedited_i <=   0.375 & total_deductions_by_hh_size <= 505.500 & unc_rawben_rel_max >   1.448",FALSE,FALSE,7,2,0.286,338,6,0.167,0,NA
"Virginia","unearned_income","1","count_divisible_by_100 <=   0.50 & total_deductions_by_hh_size <= 840.00 & unc_rawben_rel_max >   1.93 & utilities <= 606.00","count_divisible_by_100 <=   0.450 & total_deductions_by_hh_size <= 924.000 & unc_rawben_rel_max >   1.737 & utilities <= 545.400",FALSE,FALSE,17,2,0.118,572,10,0.3,0,NA
"Virginia","unearned_income","1","expedited_i <=   0.50 & total_deductions_by_hh_size <= 774.00 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   1.99","expedited_i <=   0.450 & total_deductions_by_hh_size <= 851.400 & unc_rawben_rel_max >   1.737 & unc_rawben_rel_max <=   1.990",FALSE,FALSE,7,1,0.143,60,6,0.667,0,NA
"Virginia","unearned_income","1","months_since_cert_n >  10.50 & total_deductions_by_hh_size <= 763.00 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   2.55","months_since_cert_n >   9.450 & total_deductions_by_hh_size <= 686.700 & unc_rawben_rel_max >   1.737 & unc_rawben_rel_max <=   2.295",FALSE,FALSE,2,0,0,0,1,1,0,NA
"Virginia","unearned_income","1","months_since_cert_n >   7.50 & total_deductions_by_hh_size <= 958.00 & unc_rawben_rel_max >   1.93 & utilities <= 644.00","months_since_cert_n >   7.50 & total_deductions_by_hh_size <= 958.00 & unc_rawben_rel_max >   1.93 & utilities <= 644.00",TRUE,FALSE,1,0,0,0,0,NA,0,NA
"Virginia","unearned_income","1","months_since_cert_n >=  12.00 & total_deductions_by_hh_size >= 399.00 & unc_rawben_rel_max >=   1.93 & utilities < 415.00","months_since_cert_n >=  12.00 & total_deductions_by_hh_size >= 399.00 & unc_rawben_rel_max >=   1.93 & utilities < 415.00",TRUE,FALSE,3,1,0.333,268,0,NA,0,NA
"Virginia","unearned_income","1","shelter_expenses_by_hh_size >= 787.00 & shelter_expenses_by_hh_size < 817.00 & unc_rawben_rel_max >=   1.99","shelter_expenses_by_hh_size >= 865.700 & shelter_expenses_by_hh_size < 898.700 & unc_rawben_rel_max >=   1.492",FALSE,FALSE,1,1,1,60,1,1,0,NA
"Virginia","unearned_income","1","shelter_expenses_by_hh_size <= 849.00 & total_deductions_by_hh_size <= 745.00 & unc_rawben_rel_max >   1.93 & utilities <= 660.00","shelter_expenses_by_hh_size <= 764.100 & total_deductions_by_hh_size <= 670.500 & unc_rawben_rel_max >   1.737 & utilities <= 594.000",FALSE,FALSE,7,0,0,0,1,1,0,NA
"Virginia","unearned_income","2-3","months_since_cert_n > 12.50 & unc_rawben_rel_max >  1.61","months_since_cert_n > 12.50 & unc_rawben_rel_max >  1.61",TRUE,FALSE,1,0,0,0,0,NA,0,NA
"Virginia","unearned_income","2-3","months_since_cert_n > 8.500 & percent_abawd <= 0.417 & unc_rawben_rel_max > 1.800","months_since_cert_n > 8.500 & percent_abawd <= 0.417 & unc_rawben_rel_max > 1.800",TRUE,FALSE,1,0,0,0,0,NA,0,NA
"Virginia","unearned_income","2-3","expedited_i <=   0.5 & total_deductions_by_hh_size <= 636.0 & unc_rawben_rel_max >   1.8","expedited_i <=   0.375 & total_deductions_by_hh_size <= 477.000 & unc_rawben_rel_max >   1.350",FALSE,FALSE,11,1,0.091,194,7,0.143,0,NA
"Virginia","unearned_income","2-3","expedited_i <=  0.50 & HH_size_n <=  2.50 & months_since_cert_n > 14.50 & unc_rawben_rel_max >  1.69","expedited_i <=  0.450 & HH_size_n <=  2.250 & months_since_cert_n > 13.050 & unc_rawben_rel_max >  1.521",FALSE,FALSE,1,0,0,0,0,NA,0,NA
"Virginia","unearned_income","2-3","months_since_cert_n >  12.00 & shelter_expenses_by_hh_size > 442.00 & unc_rawben_rel_max >   1.61 & utilities <= 851.00","months_since_cert_n >  12.00 & shelter_expenses_by_hh_size > 442.00 & unc_rawben_rel_max >   1.61 & utilities <= 851.00",TRUE,FALSE,1,0,0,0,0,NA,0,NA
"Virginia","unearned_income","1","expedited_i <=   0.50 & medical_deductions <= 130.00 & total_deductions_by_hh_size <= 751.00 & unc_rawben_rel_max >   1.93","expedited_i <=   0.450 & medical_deductions <= 117.000 & total_deductions_by_hh_size <= 675.900 & unc_rawben_rel_max >   1.737",FALSE,FALSE,5,0,0,0,6,0.667,0,NA
"Virginia","unearned_income","2-3","elderly_disabled_i >   0.50 & shelter_expenses_by_hh_size <= 690.00 & unc_rawben_rel_max >   1.62","elderly_disabled_i >   0.375 & shelter_expenses_by_hh_size <= 517.500 & unc_rawben_rel_max >   1.215",FALSE,FALSE,1,1,1,231,0,NA,0,NA
"Virginia","unearned_income","1","expedited_i <=   0.50 & shelter_expenses_by_hh_size > 437.00 & total_deductions_by_hh_size <= 808.00 & unc_rawben_rel_max >   1.93","expedited_i <=   0.450 & shelter_expenses_by_hh_size > 393.300 & total_deductions_by_hh_size <= 888.800 & unc_rawben_rel_max >   1.737",FALSE,FALSE,7,1,0.143,60,6,0.667,0,NA
"Virginia","unearned_income","2-3","cat_elig > 1.50 & children_i <= 0.50 & unc_rawben_rel_max > 1.77","cat_elig > 1.50 & children_i <= 0.50 & unc_rawben_rel_max > 1.77",TRUE,FALSE,1,0,0,0,0,NA,0,NA
"Virginia","unearned_income","2-3","elderly_disabled_i >  0.50 & medical_deductions <= 77.50 & months_since_cert_n > 12.00 & unc_rawben_rel_max >  1.63","elderly_disabled_i >  0.50 & medical_deductions <= 77.50 & months_since_cert_n > 12.00 & unc_rawben_rel_max >  1.63",TRUE,FALSE,1,0,0,0,0,NA,0,NA
"Virginia","underissuance","1","months_since_cert_n >=  4.00000 & unc_rawben_rel_max >= -0.00400 & unc_rawben_rel_max < -0.00344","months_since_cert_n >=  4.00000 & unc_rawben_rel_max >= -0.00400 & unc_rawben_rel_max < -0.00344",TRUE,FALSE,1,1,1,141,3,0.333,3,0.333
"Virginia","underissuance","1","months_since_cert_n >=  3.00000 & rawben_rel_max <  0.51600 & unc_rawben_rel_max >= -0.00400 & unc_rawben_rel_max < -0.00344","months_since_cert_n >=  3.00000 & rawben_rel_max <  0.51600 & unc_rawben_rel_max >= -0.00400 & unc_rawben_rel_max < -0.00344",TRUE,FALSE,1,1,1,141,3,0.333,3,0.333
"Virginia","underissuance","1","months_since_cert_n >=  5.00000 & rawben_rel_max <  0.54600 & unc_rawben_rel_max >= -0.00400 & unc_rawben_rel_max < -0.00344","months_since_cert_n >=  5.00000 & rawben_rel_max <  0.54600 & unc_rawben_rel_max >= -0.00400 & unc_rawben_rel_max < -0.00344",TRUE,FALSE,1,1,1,141,3,0.333,3,0.333
"Virginia","underissuance","1","shelter_expenses_by_hh_size >= 252.00000 & unc_rawben_rel_max >=  -0.00400 & unc_rawben_rel_max <  -0.00344","shelter_expenses_by_hh_size >= 252.00000 & unc_rawben_rel_max >=  -0.00400 & unc_rawben_rel_max <  -0.00344",TRUE,FALSE,1,1,1,141,4,0.25,4,0.25
"Virginia","underissuance","1","unc_rawben_rel_max >= -0.00400 & unc_rawben_rel_max < -0.00344","unc_rawben_rel_max >= -0.00400 & unc_rawben_rel_max < -0.00344",TRUE,FALSE,1,1,1,141,4,0.25,4,0.25
"Virginia","underissuance","1","rawben_rel_max <   0.62900 & total_deductions_by_hh_size < 717.00000 & unc_rawben_rel_max >=  -0.00400 & unc_rawben_rel_max <  -0.00344","rawben_rel_max <   0.62900 & total_deductions_by_hh_size < 717.00000 & unc_rawben_rel_max >=  -0.00400 & unc_rawben_rel_max <  -0.00344",TRUE,FALSE,1,1,1,141,4,0.25,4,0.25
"Virginia","underissuance","1","total_deductions_by_hh_size >= 227.00000 & unc_rawben_rel_max >=  -0.00400 & unc_rawben_rel_max <  -0.00344","total_deductions_by_hh_size >= 227.00000 & unc_rawben_rel_max >=  -0.00400 & unc_rawben_rel_max <  -0.00344",TRUE,FALSE,1,1,1,141,3,0.333,3,0.333
"Virginia","underissuance","1","elderly_disabled_i >  0.50000 & total_deductions_by_hh_size > 52.50000 & unc_rawben_rel_max > -0.00915 & unc_rawben_rel_max <= -0.00172","elderly_disabled_i >  0.50000 & total_deductions_by_hh_size > 52.50000 & unc_rawben_rel_max > -0.00915 & unc_rawben_rel_max <= -0.00172",TRUE,FALSE,1,1,1,141,4,0,4,0
"Virginia","underissuance","1","elderly_disabled_i <  1.0000 & unc_rawben_rel_max >= -0.0040 & unc_rawben_rel_max <  0.0103","elderly_disabled_i <  1.100000 & unc_rawben_rel_max >= -0.004000 & unc_rawben_rel_max <  0.007725",FALSE,FALSE,3,1,0.333,141,6,0.167,2,0.5
"Virginia","underissuance","1","elderly_disabled_i <  1.000 & percent_abawd >=  0.500 & rawben_rel_max <  0.628 & total_deductions_by_hh_size < 80.000","elderly_disabled_i <  1.000 & percent_abawd >=  0.500 & rawben_rel_max <  0.628 & total_deductions_by_hh_size < 80.000",TRUE,FALSE,2,0,0,0,0,NA,0,NA
"Virginia","underissuance","1","percent_abawd >  0.50000 & rawben_rel_max <=  0.80200 & unc_rawben_rel_max > -0.00544 & unc_rawben_rel_max <= -0.00172","percent_abawd >  0.50000 & rawben_rel_max <=  0.80200 & unc_rawben_rel_max > -0.00544 & unc_rawben_rel_max <= -0.00172",TRUE,FALSE,1,1,1,141,2,0.5,2,0.5
"Virginia","underissuance","1","unc_rawben_rel_max > -0.00915 & unc_rawben_rel_max <= -0.00172","unc_rawben_rel_max > -0.00915 & unc_rawben_rel_max <= -0.00172",TRUE,FALSE,1,1,1,141,6,0.167,6,0.167
"Virginia","underissuance","1","shelter_expenses_by_hh_size <= 2940.00000 & unc_rawben_rel_max >   -0.00915 & unc_rawben_rel_max <=   -0.00172","shelter_expenses_by_hh_size <= 2940.00000 & unc_rawben_rel_max >   -0.00915 & unc_rawben_rel_max <=   -0.00172",TRUE,FALSE,1,1,1,141,6,0.167,6,0.167
"Virginia","underissuance","1","cat_elig >  0.50000 & elderly_disabled_i >  0.50000 & unc_rawben_rel_max > -0.00915 & unc_rawben_rel_max <= -0.00172","cat_elig >  0.50000 & elderly_disabled_i >  0.50000 & unc_rawben_rel_max > -0.00915 & unc_rawben_rel_max <= -0.00172",TRUE,FALSE,1,1,1,141,4,0,4,0
"Virginia","underissuance","1","homeless <=  0.50000 & unc_rawben_rel_max > -0.00915 & unc_rawben_rel_max <= -0.00172","homeless <=  0.50000 & unc_rawben_rel_max > -0.00915 & unc_rawben_rel_max <= -0.00172",TRUE,FALSE,1,1,1,141,6,0.167,6,0.167
"Virginia","underissuance","1","percent_abawd <=  0.50000 & unc_rawben_rel_max > -0.00915 & unc_rawben_rel_max <= -0.00172","percent_abawd <=  0.37500 & unc_rawben_rel_max > -0.01144 & unc_rawben_rel_max <= -0.00129",FALSE,FALSE,1,0,0,0,5,0,4,0
"Virginia","underissuance","1","months_since_cert_n >  3.50000 & unc_rawben_rel_max > -0.00915 & unc_rawben_rel_max <= -0.00172","months_since_cert_n >  3.50000 & unc_rawben_rel_max > -0.00915 & unc_rawben_rel_max <= -0.00172",TRUE,FALSE,1,1,1,141,5,0.2,5,0.2
"Virginia","underissuance","1","elderly_disabled_i >  0.50000 & homeless <=  0.50000 & unc_rawben_rel_max > -0.00544 & unc_rawben_rel_max <= -0.00172","elderly_disabled_i >  0.50000 & homeless <=  0.50000 & unc_rawben_rel_max > -0.00544 & unc_rawben_rel_max <= -0.00172",TRUE,FALSE,1,1,1,141,2,0,2,0
"Virginia","other_error","2-3","elderly_disabled_i >   0.500 & rawben_rel_max >   0.994 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 533.000","elderly_disabled_i >   0.4500 & rawben_rel_max >   0.8946 & rawben_rel_max <=   1.0980 & total_deductions_by_hh_size > 479.7000",FALSE,FALSE,2,0,0,0,1,0,0,NA
"Virginia","other_error","2-3","count_divisible_by_100 <=   0.500 & rawben_rel_max >   0.994 & total_deductions_by_hh_size > 511.000 & unc_rawben_rel_max <=   0.996","count_divisible_by_100 <=   0.4500 & rawben_rel_max >   0.8946 & total_deductions_by_hh_size > 459.9000 & unc_rawben_rel_max <=   0.9960",FALSE,FALSE,1,0,0,0,1,0,0,NA
"Virginia","other_error","2-3","elderly_disabled_i >   0.500 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 898.000 & unc_rawben_rel_max >   0.992","elderly_disabled_i >   0.4500 & rawben_rel_max <=   1.0980 & shelter_expenses_by_hh_size > 808.2000 & unc_rawben_rel_max >   0.8928",FALSE,FALSE,2,0,0,0,1,0,0,NA
"Virginia","other_error","2-3","total_deductions_by_hh_size >  533.000 & total_deductions_by_hh_size <= 1040.000 & unc_rawben_rel_max >    0.994 & unc_rawben_rel_max <=    0.996","total_deductions_by_hh_size > 479.7000 & total_deductions_by_hh_size <= 936.0000 & unc_rawben_rel_max >   0.8946 & unc_rawben_rel_max <=   0.9960",FALSE,FALSE,1,0,0,0,0,NA,0,NA
