"step","n_flagged","workload","recall","dollar_recall","precision","x","approach"
15,370,0.0110365398956003,0.0987224157955865,0.115135304465168,0.22972972972973,0.0987224157955865,"By household size"
16,384,0.0114541387024609,0.102206736353078,0.118865514831683,0.229166666666667,0.102206736353078,"By household size"
17,400,0.0119313944817301,0.105691056910569,0.122537892479337,0.2275,0.105691056910569,"By household size"
18,416,0.0124086502609993,0.10917537746806,0.125116267861876,0.225961538461538,0.10917537746806,"By household size"
19,432,0.0128859060402685,0.112659698025552,0.127916335333382,0.224537037037037,0.112659698025552,"By household size"
20,499,0.0148844146159582,0.126596980255517,0.136624978915155,0.218436873747495,0.126596980255517,"By household size"
21,513,0.0153020134228188,0.130081300813008,0.138249114436492,0.218323586744639,0.130081300813008,"By household size"
22,604,0.0180164056674124,0.148664343786295,0.154924215041326,0.211920529801325,0.148664343786295,"By household size"
23,614,0.0183146905294556,0.150987224157956,0.157589339502157,0.211726384364821,0.150987224157956,"By household size"
24,671,0.0200149142431022,0.16260162601626,0.178066941372081,0.208643815201192,0.16260162601626,"By household size"
25,682,0.0203430275913497,0.164924506387921,0.18214414805176,0.208211143695015,0.164924506387921,"By household size"
26,699,0.0208501118568233,0.168408826945412,0.184124918672739,0.207439198855508,0.168408826945412,"By household size"
27,728,0.0217151379567487,0.174216027874564,0.189922648738524,0.206043956043956,0.174216027874564,"By household size"
28,752,0.0224310216256525,0.178861788617886,0.19307935130967,0.204787234042553,0.178861788617886,"By household size"
29,770,0.0229679343773303,0.182346109175377,0.194929998313212,0.203896103896104,0.182346109175377,"By household size"
30,807,0.0240715883668904,0.18931475029036,0.200159039976867,0.201982651796778,0.18931475029036,"By household size"
31,819,0.0244295302013423,0.191637630662021,0.201894021542688,0.201465201465201,0.191637630662021,"By household size"
32,844,0.0251752423564504,0.196283391405343,0.203942263669004,0.200236966824645,0.196283391405343,"By household size"
33,897,0.0267561521252796,0.205574912891986,0.214116002795248,0.197324414715719,0.205574912891986,"By household size"
34,930,0.0277404921700224,0.211382113821138,0.218014891925107,0.195698924731183,0.211382113821138,"By household size"
35,985,0.0293810589112603,0.221835075493612,0.236126171714981,0.193908629441624,0.221835075493612,"By household size"
36,991,0.0295600298284862,0.222996515679443,0.237369575170486,0.193743693239152,0.222996515679443,"By household size"
37,1012,0.030186428038777,0.226480836236934,0.24281067013663,0.192687747035573,0.226480836236934,"By household size"
38,1041,0.0310514541387025,0.231126596980256,0.247056555579653,0.191162343900096,0.231126596980256,"By household size"
39,1102,0.0328709917971663,0.240418118466899,0.253957926697029,0.187840290381125,0.240418118466899,"By household size"
40,1133,0.0337956748695004,0.245063879210221,0.258107424275284,0.186231244483672,0.245063879210221,"By household size"
41,1156,0.0344817300521999,0.248548199767712,0.261572568013687,0.185121107266436,0.248548199767712,"By household size"
42,1163,0.0346905294556301,0.249709639953542,0.26210270126991,0.184866723989682,0.249709639953542,"By household size"
43,1194,0.0356152125279642,0.254355400696864,0.26554856743536,0.183417085427136,0.254355400696864,"By household size"
44,1275,0.0380313199105145,0.265969802555168,0.276801850647004,0.179607843137255,0.265969802555168,"By household size"
45,1282,0.0382401193139448,0.267131242740999,0.277712715969059,0.179407176287051,0.267131242740999,"By household size"
46,1314,0.0391946308724832,0.271777003484321,0.281375454830237,0.178082191780822,0.271777003484321,"By household size"
47,1320,0.0393736017897092,0.272938443670151,0.281929685052652,0.178030303030303,0.272938443670151,"By household size"
48,1361,0.0405965697240865,0.278745644599303,0.287390057591749,0.17634092578986,0.278745644599303,"By household size"
49,1377,0.0410738255033557,0.281068524970964,0.288696113159353,0.175744371822803,0.281068524970964,"By household size"
50,1401,0.0417897091722595,0.284552845528455,0.291809441191354,0.174875089221984,0.284552845528455,"By household size"
51,1417,0.0422669649515287,0.286875725900116,0.293187787657534,0.174311926605505,0.286875725900116,"By household size"
52,1485,0.0442953020134228,0.29616724738676,0.304479626015085,0.171717171717172,0.29616724738676,"By household size"
53,1553,0.0463236390753169,0.305458768873403,0.314547338490084,0.169349645846748,0.305458768873403,"By household size"
54,1604,0.0478448918717375,0.312427409988386,0.319872768018506,0.167705735660848,0.312427409988386,"By household size"
55,1627,0.048530947054437,0.315911730545877,0.320841466059423,0.167178856791641,0.315911730545877,"By household size"
56,1652,0.0492766592095451,0.319396051103368,0.326489794934818,0.166464891041162,0.319396051103368,"By household size"
57,1712,0.0510663683818046,0.327526132404181,0.331063399118051,0.164719626168224,0.327526132404181,"By household size"
58,1729,0.0515734526472782,0.329849012775842,0.334702041013036,0.164256795835743,0.329849012775842,"By household size"
59,1746,0.0520805369127517,0.332171893147503,0.336793657678498,0.163802978235968,0.332171893147503,"By household size"
60,1772,0.0528560775540641,0.335656213704994,0.338114171425818,0.163092550790068,0.335656213704994,"By household size"
61,1862,0.0555406413124534,0.347270615563298,0.353974794573363,0.160580021482277,0.347270615563298,"By household size"
62,1869,0.0557494407158837,0.348432055749129,0.35635075543989,0.160513643659711,0.348432055749129,"By household size"
63,1951,0.0581953765846383,0.358885017421603,0.366832935733391,0.158380317785751,0.358885017421603,"By household size"
64,1997,0.0595674869500373,0.364692218350755,0.369864334080339,0.157235853780671,0.364692218350755,"By household size"
65,2015,0.0601043997017151,0.367015098722416,0.372201739800959,0.15682382133995,0.367015098722416,"By household size"
66,2122,0.0632960477255779,0.379790940766551,0.398698763825634,0.154099905749293,0.379790940766551,"By household size"
67,2131,0.0635645041014169,0.380952380952381,0.398987927419938,0.153918348193336,0.380952380952381,"By household size"
68,2140,0.0638329604772558,0.382113821138211,0.400404829032025,0.153738317757009,0.382113821138211,"By household size"
69,2149,0.0641014168530947,0.383275261324042,0.402891635943035,0.153559795253606,0.383275261324042,"By household size"
70,2158,0.0643698732289336,0.384436701509872,0.403561531603171,0.153382761816497,0.384436701509872,"By household size"
71,2197,0.0655331841909023,0.389082462253194,0.410231571845105,0.152480655439235,0.389082462253194,"By household size"
72,2227,0.0664280387770321,0.392566782810685,0.415508807441143,0.151773686573866,0.392566782810685,"By household size"
73,2550,0.0760626398210291,0.428571428571429,0.437653919371551,0.144705882352941,0.428571428571429,"By household size"
74,2570,0.0766592095451156,0.430894308943089,0.439263596713174,0.144357976653696,0.430894308943089,"By household size"
75,2590,0.0772557792692021,0.43321718931475,0.441008217065471,0.144015444015444,0.43321718931475,"By household size"
76,2611,0.0778821774794929,0.435540069686411,0.443495023976481,0.143623132899272,0.435540069686411,"By household size"
77,2643,0.0788366890380313,0.439024390243902,0.447726451239789,0.143019296254257,0.439024390243902,"By household size"
78,2663,0.0794332587621178,0.441347270615563,0.448675871707752,0.142696207285017,0.441347270615563,"By household size"
79,2694,0.0803579418344519,0.444831591173055,0.451283163449722,0.142167780252413,0.444831591173055,"By household size"
80,2734,0.0815510812826249,0.449477351916376,0.455418202848261,0.14155084125823,0.449477351916376,"By household size"
81,2744,0.0818493661446682,0.450638792102207,0.456025446396299,0.141399416909621,0.450638792102207,"By household size"
82,2798,0.0834601043997017,0.456445993031359,0.459027928383816,0.140457469621158,0.456445993031359,"By household size"
83,2836,0.0845935868754661,0.461091753774681,0.462753319357093,0.139985895627645,0.461091753774681,"By household size"
84,2846,0.0848918717375093,0.462253193960511,0.463042482951396,0.139845397048489,0.462253193960511,"By household size"
85,2867,0.0855182699478002,0.464576074332172,0.466907636328586,0.139518660620858,0.464576074332172,"By household size"
86,2877,0.0858165548098434,0.465737514518002,0.468613701534977,0.139381299965242,0.465737514518002,"By household size"
87,2898,0.0864429530201342,0.468060394889663,0.47163064170221,0.139061421670117,0.468060394889663,"By household size"
88,2931,0.087427293064877,0.471544715447154,0.473225860864117,0.138519276697373,0.471544715447154,"By household size"
89,3021,0.0901118568232662,0.480836236933798,0.478734427335598,0.137040714995035,0.480836236933798,"By household size"
90,3031,0.0904101416853095,0.481997677119628,0.47917781151353,0.136918508742989,0.481997677119628,"By household size"
91,3098,0.0924086502609993,0.488966318234611,0.482488734668305,0.135894125242092,0.488966318234611,"By household size"
92,3192,0.0952125279642058,0.498257839721254,0.490011807513434,0.134398496240602,0.498257839721254,"By household size"
93,3215,0.0958985831469053,0.500580720092915,0.491423889732283,0.134059097978227,0.500580720092915,"By household size"
94,3238,0.0965846383296048,0.502903600464576,0.49257090532302,0.13372452130945,0.502903600464576,"By household size"
95,3359,0.100193885160328,0.51451800232288,0.505207354394082,0.131884489431378,0.51451800232288,"By household size"
96,3421,0.102043251304996,0.520325203252033,0.51006530277838,0.130955860859398,0.520325203252033,"By household size"
97,3433,0.102401193139448,0.521486643437863,0.510923154774814,0.130789397028838,0.521486643437863,"By household size"
98,3469,0.103475018642804,0.524970963995354,0.514624448781898,0.130296915537619,0.524970963995354,"By household size"
99,3611,0.107710663683818,0.537746806039489,0.529771801730162,0.128219329825533,0.537746806039489,"By household size"
100,3620,0.107979120059657,0.538908246225319,0.530523627075351,0.12817679558011,0.538908246225319,"By household size"
101,3632,0.108337061894109,0.54006968641115,0.530933275500614,0.128028634361233,0.54006968641115,"By household size"
102,3683,0.109858314690529,0.544715447154472,0.536205691703415,0.127341840890578,0.544715447154472,"By household size"
103,3731,0.111290082028337,0.549361207897793,0.543752861514735,0.126775663361029,0.549361207897793,"By household size"
104,3759,0.112125279642058,0.551684088269454,0.545617966697993,0.126363394519819,0.551684088269454,"By household size"
105,3787,0.112960477255779,0.554006968641115,0.54940119039013,0.125957222075522,0.554006968641115,"By household size"
106,3906,0.116510067114094,0.563298490127758,0.559415889539507,0.124167946748592,0.563298490127758,"By household size"
107,3927,0.117136465324385,0.565621370499419,0.561420757126678,0.1240132416603,0.565621370499419,"By household size"
108,4018,0.119850857568978,0.572590011614402,0.569117328128389,0.122697859631658,0.572590011614402,"By household size"
109,4048,0.120745712155108,0.574912891986063,0.571445095062532,0.122282608695652,0.574912891986063,"By household size"
110,4078,0.121640566741238,0.577235772357724,0.573141521482445,0.121873467385974,0.577235772357724,"By household size"
111,4187,0.124891871737509,0.585365853658537,0.580235668329357,0.120372581800812,0.585365853658537,"By household size"
112,4202,0.125339299030574,0.586527293844367,0.580611581001952,0.120180866254165,0.586527293844367,"By household size"
113,4217,0.125786726323639,0.587688734030197,0.581527265717246,0.119990514583827,0.587688734030197,"By household size"
114,4265,0.127218493661447,0.591173054587689,0.586288826236777,0.119343493552169,0.591173054587689,"By household size"
115,4313,0.128650260999254,0.59465737514518,0.588443095014338,0.118710874101553,0.59465737514518,"By household size"
116,4345,0.129604772557793,0.596980255516841,0.593272127039206,0.118296892980437,0.596980255516841,"By household size"
117,4394,0.131066368381805,0.600464576074332,0.600081929685053,0.117660446062813,0.600464576074332,"By household size"
118,4426,0.132020879940343,0.602787456445993,0.604944697462589,0.117261635788522,0.602787456445993,"By household size"
119,4593,0.137002237136465,0.614401858304297,0.623480083857442,0.115175266710211,0.614401858304297,"By household size"
120,4727,0.140999254287845,0.623693379790941,0.63301284368298,0.11360270784853,0.623693379790941,"By household size"
121,4740,0.141387024608501,0.624854819976771,0.633427311501482,0.113502109704641,0.624854819976771,"By household size"
122,4754,0.141804623415362,0.626016260162602,0.634102026554857,0.113378207824989,0.626016260162602,"By household size"
123,4767,0.142192393736018,0.627177700348432,0.63448275862069,0.113278791692889,0.627177700348432,"By household size"
124,4782,0.142639821029083,0.628339140534262,0.635697245716764,0.113132580510247,0.628339140534262,"By household size"
125,4815,0.143624161073826,0.630662020905923,0.637369575170486,0.112772585669782,0.630662020905923,"By household size"
126,4831,0.144101416853095,0.631823461091754,0.637769584809272,0.112606085696543,0.631823461091754,"By household size"
127,4847,0.144578672632364,0.632984901277584,0.638328634424926,0.112440684959769,0.632984901277584,"By household size"
128,4863,0.145055928411633,0.634146341463415,0.639061182197161,0.1122763726095,0.634146341463415,"By household size"
129,4896,0.146040268456376,0.636469221835075,0.639952769946264,0.111928104575163,0.636469221835075,"By household size"
130,4912,0.146517524235645,0.637630662020906,0.640290127472951,0.111767100977199,0.637630662020906,"By household size"
131,4928,0.146994780014914,0.638792102206736,0.640800983156221,0.111607142857143,0.638792102206736,"By household size"
132,4945,0.147501864280388,0.639953542392567,0.642049206004964,0.111425682507583,0.639953542392567,"By household size"
133,5094,0.151946308724832,0.64924506387921,0.653051880768211,0.109736945425991,0.64924506387921,"By household size"
134,5112,0.15248322147651,0.650406504065041,0.653374780115183,0.109546165884194,0.650406504065041,"By household size"
135,5129,0.152990305741984,0.651567944250871,0.654256729077809,0.109378046402808,0.651567944250871,"By household size"
136,5185,0.154660700969426,0.655052264808362,0.657003783223692,0.10877531340405,0.655052264808362,"By household size"
137,5243,0.156390753169277,0.658536585365854,0.661153280801947,0.108144192256342,0.658536585365854,"By household size"
138,5341,0.159313944817301,0.664343786295006,0.672064387093665,0.107096049428946,0.664343786295006,"By household size"
139,5360,0.159880686055183,0.665505226480836,0.67321622207764,0.106902985074627,0.665505226480836,"By household size"
140,5379,0.160447427293065,0.666666666666667,0.673664425648811,0.106711284625395,0.666666666666667,"By household size"
141,5398,0.161014168530947,0.667828106852497,0.674122268006458,0.10652093367914,0.667828106852497,"By household size"
142,5437,0.162177479492916,0.670150987224158,0.678252488011759,0.106124701121942,0.670150987224158,"By household size"
143,5476,0.163340790454884,0.672473867595819,0.679606737511747,0.105734112490869,0.672473867595819,"By household size"
144,5496,0.163937360178971,0.673635307781649,0.680638087664763,0.105531295487627,0.673635307781649,"By household size"
145,5538,0.165190156599553,0.67595818815331,0.681717631750163,0.105092091007584,0.67595818815331,"By household size"
146,5557,0.165756897837435,0.677119628339141,0.682228487433432,0.1049127226921,0.677119628339141,"By household size"
147,5599,0.167009694258016,0.679442508710801,0.685245427600665,0.104482943382747,0.679442508710801,"By household size"
148,5642,0.168292319164802,0.681765389082462,0.687100893997446,0.104041120170152,0.681765389082462,"By household size"
149,5707,0.170231170768084,0.685249709639954,0.691028699486735,0.103381811810058,0.685249709639954,"By household size"
150,5796,0.172885906040268,0.689895470383275,0.694513120798091,0.102484472049689,0.689895470383275,"By household size"
151,5817,0.173512304250559,0.691056910569106,0.696175811465336,0.102286401925391,0.691056910569106,"By household size"
152,5861,0.17482475764355,0.693379790940767,0.698185498445746,0.101859750895752,0.693379790940767,"By household size"
153,6112,0.182311707680835,0.706155632984901,0.71120267958264,0.0994764397905759,0.706155632984901,"By household size"
154,6131,0.182878448918717,0.707317073170732,0.712277404274802,0.0993312673299625,0.707317073170732,"By household size"
155,6196,0.184817300521999,0.710801393728223,0.714316007614641,0.0987734021949645,0.710801393728223,"By household size"
156,6218,0.185473527218494,0.711962833914053,0.716691968481168,0.0985847539401737,0.711962833914053,"By household size"
157,6238,0.18607009694258,0.713124274099884,0.717482348972264,0.0984289836486053,0.713124274099884,"By household size"
158,6260,0.186726323639075,0.714285714285714,0.718282368249837,0.0982428115015974,0.714285714285714,"By household size"
159,6305,0.18806860551827,0.716608594657375,0.720089640714234,0.0978588421887391,0.716608594657375,"By household size"
160,6329,0.188784489187174,0.717770034843206,0.720677606689318,0.0976457576236372,0.717770034843206,"By household size"
161,6353,0.189500372856078,0.718931475029036,0.721101713294296,0.097434283015898,0.718931475029036,"By household size"
162,6556,0.195555555555556,0.728222996515679,0.725535555073616,0.0956375838926175,0.728222996515679,"By household size"
163,6576,0.196152125279642,0.72938443670151,0.726778958529121,0.0954987834549878,0.72938443670151,"By household size"
164,6654,0.198478747203579,0.732868757259001,0.730422419817345,0.0948301773369402,0.732868757259001,"By household size"
165,6678,0.199194630872483,0.734030197444832,0.731357382105593,0.094639113507038,0.734030197444832,"By household size"
166,6728,0.200686055182699,0.736353077816492,0.733545386635823,0.0942330558858502,0.736353077816492,"By household size"
167,6866,0.204802386278896,0.742160278745645,0.741545579411552,0.093067288086222,0.742160278745645,"By household size"
168,6890,0.2055182699478,0.743321718931475,0.742017879948914,0.0928882438316401,0.743321718931475,"By household size"
169,6918,0.206353467561521,0.744483159117305,0.743333574302995,0.0926568372361954,0.744483159117305,"By household size"
170,7004,0.208918717375093,0.747967479674797,0.747343309477337,0.0919474585950885,0.747967479674797,"By household size"
171,7123,0.212468307233408,0.752613240418119,0.75149762644883,0.0909729046749965,0.752613240418119,"By household size"
172,7187,0.214377330350485,0.754936120789779,0.75398443335984,0.0904410741616808,0.754936120789779,"By household size"
173,7219,0.215331841909023,0.75609756097561,0.754365165425673,0.0901786951101261,0.75609756097561,"By household size"
174,7416,0.221208053691275,0.763066202090592,0.762061736427384,0.0885922330097087,0.763066202090592,"By household size"
175,7611,0.227024608501119,0.770034843205575,0.76809561676185,0.0871107607410327,0.770034843205575,"By household size"
176,7643,0.227979120059657,0.771196283391405,0.769710113496711,0.0868768808059662,0.771196283391405,"By household size"
177,7709,0.229947800149142,0.773519163763066,0.7720186028579,0.0863925282137761,0.773519163763066,"By household size"
178,7743,0.230961968680089,0.774680603948897,0.772293308272489,0.0861423220973783,0.774680603948897,"By household size"
179,7777,0.231976137211037,0.775842044134727,0.772842719101665,0.0858943037160859,0.775842044134727,"By household size"
180,7810,0.232960477255779,0.777003484320557,0.77351743415504,0.0856594110115237,0.777003484320557,"By household size"
181,7879,0.235018642803878,0.779326364692218,0.777985011687029,0.0851630917629141,0.779326364692218,"By household size"
182,7912,0.23600298284862,0.780487804878049,0.780770620978819,0.0849342770475228,0.780487804878049,"By household size"
183,7945,0.236987322893363,0.781649245063879,0.78280440492542,0.08470736312146,0.781649245063879,"By household size"
184,7977,0.237941834451902,0.78281068524971,0.78325260849659,0.0844929171367682,0.78281068524971,"By household size"
185,8053,0.24020879940343,0.78513356562137,0.784905660377359,0.0839438718490004,0.78513356562137,"By household size"
186,8368,0.249604772557793,0.794425087108014,0.794790235909299,0.0817399617590822,0.794425087108014,"By household size"
187,8450,0.252050708426547,0.796747967479675,0.796597508373696,0.0811834319526627,0.796747967479675,"By household size"
188,8491,0.253273676360925,0.797909407665505,0.797556567628136,0.0809091979743258,0.797909407665505,"By household size"
189,8619,0.257091722595078,0.801393728222996,0.803768765512422,0.0800556909154194,0.801393728222996,"By household size"
190,8662,0.258374347501864,0.802555168408827,0.805012168967927,0.0797737243130917,0.802555168408827,"By household size"
191,8751,0.261029082774049,0.804878048780488,0.806988120195667,0.0791909496057593,0.804878048780488,"By household size"
192,8792,0.262252050708427,0.806039488966318,0.807860430371816,0.0789353958143767,0.806039488966318,"By household size"
193,8844,0.263803131991051,0.807200929152149,0.808607436323767,0.0785843509724107,0.807200929152149,"By household size"
194,8896,0.265354213273676,0.808362369337979,0.809364081062194,0.0782374100719424,0.808362369337979,"By household size"
195,8949,0.266935123042506,0.80952380952381,0.810805079640473,0.0778857972957872,0.80952380952381,"By household size"
196,9062,0.270305741983594,0.81184668989547,0.815528085014097,0.0771352902229089,0.81184668989547,"By household size"
197,9643,0.287636092468307,0.823461091753775,0.833234535771946,0.0735248366690864,0.823461091753775,"By household size"
198,9698,0.289276659209545,0.824622531939605,0.834945420371575,0.0732109713342957,0.824622531939605,"By household size"
199,9939,0.296465324384787,0.829268292682927,0.838738282850189,0.0718382130999095,0.829268292682927,"By household size"
200,9999,0.298255033557047,0.830429732868757,0.839003349478301,0.0715071507150715,0.830429732868757,"By household size"
201,12041,0.359164802386279,0.866434378629501,0.871919805296513,0.061954987127315,0.866434378629501,"By household size"
202,12099,0.36089485458613,0.867595818815331,0.873163208752018,0.0617406397222911,0.867595818815331,"By household size"
203,12165,0.362863534675615,0.868757259001161,0.876445215547363,0.0614878750513769,0.868757259001161,"By household size"
204,12300,0.366890380313199,0.871080139372822,0.88109593002241,0.0609756097560976,0.871080139372822,"By household size"
205,13214,0.394153616703952,0.886178861788618,0.901395214342514,0.0577417890116543,0.886178861788618,"By household size"
206,16775,0.500372856077554,0.938443670150987,0.946977035591219,0.048166915052161,0.938443670150987,"By household size"
207,16855,0.5027591349739,0.939605110336818,0.949786741849201,0.0479976268169683,0.939605110336818,"By household size"
208,16943,0.505384041759881,0.940766550522648,0.95116990770862,0.0478073540695272,0.940766550522648,"By household size"
209,17032,0.508038777032066,0.941927990708479,0.953015735318923,0.0476162517613903,0.941927990708479,"By household size"
210,17145,0.511409395973154,0.943089430894309,0.954259138774428,0.047360746573345,0.943089430894309,"By household size"
211,17372,0.518180462341536,0.94541231126597,0.957705004939878,0.0468570112825236,0.94541231126597,"By household size"
212,17478,0.521342281879195,0.9465737514518,0.959203836237018,0.0466300492047145,0.9465737514518,"By household size"
213,17758,0.529694258016406,0.948896631823461,0.960856888117786,0.0460074332695123,0.948896631823461,"By household size"
214,18310,0.546159582401193,0.953542392566783,0.965324465649775,0.0448388858547242,0.953542392566783,"By household size"
215,18466,0.550812826249068,0.954703832752613,0.966770283621292,0.0445142423914221,0.954703832752613,"By household size"
216,18617,0.555316927665921,0.955865272938444,0.968437793681776,0.0442069076650373,0.955865272938444,"By household size"
217,18820,0.561372110365399,0.957026713124274,0.970365550977132,0.0437832093517535,0.957026713124274,"By household size"
218,19370,0.577777777777778,0.959349593495935,0.971970408925516,0.042643262777491,0.959349593495935,"By household size"
219,20630,0.615361670395227,0.960511033681765,0.972548736114123,0.0400872515753757,0.960511033681765,"By household size"
220,20631,0.615391498881432,0.960511033681765,0.972548736114123,0.0400853085163104,0.960511033681765,"By household size"
221,20632,0.615421327367636,0.960511033681765,0.972548736114123,0.0400833656455991,0.960511033681765,"By household size"
222,20635,0.615510812826249,0.960511033681765,0.972548736114123,0.0400775381633148,0.960511033681765,"By household size"
223,20743,0.618732289336316,0.960511033681765,0.972548736114123,0.0398688714265053,0.960511033681765,"By household size"
224,20771,0.619567486950037,0.960511033681765,0.972548736114123,0.0398151268595638,0.960511033681765,"By household size"
225,20844,0.621744966442953,0.960511033681765,0.972548736114123,0.039675686048743,0.960511033681765,"By household size"
226,20918,0.623952274422073,0.960511033681765,0.972548736114123,0.0395353284252797,0.960511033681765,"By household size"
227,20919,0.623982102908277,0.960511033681765,0.972548736114123,0.0395334385008844,0.960511033681765,"By household size"
228,20926,0.624190902311708,0.960511033681765,0.972548736114123,0.0395202140877377,0.960511033681765,"By household size"
229,20939,0.624578672632364,0.960511033681765,0.972548736114123,0.0394956779215817,0.960511033681765,"By household size"
230,20941,0.624638329604773,0.960511033681765,0.972548736114123,0.0394919058306671,0.960511033681765,"By household size"
231,20944,0.624727815063385,0.960511033681765,0.972548736114123,0.0394862490450726,0.960511033681765,"By household size"
232,20946,0.624787472035794,0.960511033681765,0.972548736114123,0.0394824787548935,0.960511033681765,"By household size"
233,20953,0.624996271439224,0.960511033681765,0.972548736114123,0.039469288407388,0.960511033681765,"By household size"
234,20969,0.625473527218494,0.960511033681765,0.972548736114123,0.0394391721112118,0.960511033681765,"By household size"
235,20977,0.625712155108128,0.960511033681765,0.972548736114123,0.0394241311913048,0.960511033681765,"By household size"
236,20992,0.626159582401193,0.960511033681765,0.972548736114123,0.0393959603658537,0.960511033681765,"By household size"
237,20993,0.626189410887397,0.960511033681765,0.972548736114123,0.0393940837421998,0.960511033681765,"By household size"
238,20998,0.626338553318419,0.960511033681765,0.972548736114123,0.0393847033050767,0.960511033681765,"By household size"
239,21004,0.626517524235645,0.960511033681765,0.972548736114123,0.0393734526756808,0.960511033681765,"By household size"
240,21051,0.627919463087248,0.960511033681765,0.972548736114123,0.0392855446297088,0.960511033681765,"By household size"
241,21078,0.628724832214765,0.960511033681765,0.972548736114123,0.0392352215580226,0.960511033681765,"By household size"
242,21090,0.629082774049217,0.960511033681765,0.972548736114123,0.0392128971076339,0.960511033681765,"By household size"
243,21110,0.629679343773303,0.960511033681765,0.972548736114123,0.0391757460918996,0.960511033681765,"By household size"
244,21111,0.629709172259508,0.960511033681765,0.972548736114123,0.0391738903888968,0.960511033681765,"By household size"
245,21115,0.629828486204325,0.960511033681765,0.972548736114123,0.0391664693345963,0.960511033681765,"By household size"
246,21681,0.646711409395973,0.960511033681765,0.972548736114123,0.0381439970481066,0.960511033681765,"By household size"
247,21690,0.646979865771812,0.960511033681765,0.972548736114123,0.0381281696634394,0.960511033681765,"By household size"
248,21694,0.647099179716629,0.960511033681765,0.972548736114123,0.038121139485572,0.960511033681765,"By household size"
249,21695,0.647129008202834,0.960511033681765,0.972548736114123,0.0381193823461627,0.960511033681765,"By household size"
250,21752,0.64882923191648,0.960511033681765,0.972548736114123,0.0380194924604634,0.960511033681765,"By household size"
251,21756,0.648948545861298,0.960511033681765,0.972548736114123,0.0380125022982166,0.960511033681765,"By household size"
252,21765,0.649217002237137,0.960511033681765,0.972548736114123,0.0379967838272456,0.960511033681765,"By household size"
