"state","error_frame","hh_size","rule_national","rule_tuned","tuned_is_national","train_n","train_errors","train_precision","train_lcb","test_n_tuned","test_precision_tuned","test_n_national","test_precision_national"
"North Carolina","earned_income","2-3","rawben_rel_max <=    0.967 & shelter_expenses_by_hh_size > 1340.000 & utilities >  606.000","rawben_rel_max <=    1.064 & shelter_expenses_by_hh_size > 1005.000 & utilities >  454.500",FALSE,7,1,0.143,0.044,3,0,0,NA
"North Carolina","earned_income","2-3","rawben_rel_max <=    0.967 & shelter_expenses_by_hh_size > 1350.000","rawben_rel_max <=    1.064 & shelter_expenses_by_hh_size > 1012.000",FALSE,6,1,0.167,0.051,3,0,0,NA
"North Carolina","earned_income","4+","HH_size_n <= 4.500 & percent_abawd <= 0.775 & unc_rawben_rel_max > 1.380","HH_size_n <= 4.0500 & percent_abawd <= 0.5812 & unc_rawben_rel_max > 1.2420",FALSE,5,2,0.4,0.18,10,0,1,0
"North Carolina","earned_income","4+","count_divisible_by_100 >   0.5 & utilities > 974.0","count_divisible_by_100 >   0.375 & utilities > 730.500",FALSE,5,1,0.2,0.062,9,0.222,0,NA
"North Carolina","earned_income","2-3","elderly_disabled_i <=   0.500 & months_since_cert_n >   9.500 & percent_abawd <=   0.167 & total_deductions_by_hh_size > 442.000","elderly_disabled_i <=   0.4500 & months_since_cert_n >  10.4500 & percent_abawd <=   0.1503 & total_deductions_by_hh_size > 397.8000",FALSE,9,2,0.222,0.096,0,NA,1,0
"North Carolina","earned_income","4+","HH_size_n >   4.5 & HH_size_n <=   7.5 & months_since_cert_n >   7.5 & utilities > 851.0","HH_size_n >   4.05 & HH_size_n <=   8.25 & months_since_cert_n >   6.75 & utilities > 765.90",FALSE,16,2,0.125,0.053,10,0.1,0,NA
"North Carolina","earned_income","4+","HH_size_n >   5.5 & shelter_expenses_by_hh_size <= 246.0 & total_deductions_by_hh_size > 190.0","HH_size_n >   5.5 & shelter_expenses_by_hh_size <= 246.0 & total_deductions_by_hh_size > 142.5",FALSE,5,3,0.6,0.33,3,0.667,0,NA
"North Carolina","earned_income","2-3","elderly_disabled_i <=   0.500 & rawben_rel_max >   0.938 & shelter_expenses_by_hh_size > 639.000 & unc_rawben_rel_max <=   0.970","elderly_disabled_i <=   0.4500 & rawben_rel_max >   0.8442 & shelter_expenses_by_hh_size > 575.1000 & unc_rawben_rel_max <=   1.0670",FALSE,5,0,0,0,7,0,0,NA
"North Carolina","earned_income","4+","HH_size_n >   4.5 & months_since_cert_n >   5.5 & utilities > 902.0","HH_size_n >   5.625 & months_since_cert_n >   5.500 & utilities > 676.500",FALSE,5,2,0.4,0.18,9,0.222,0,NA
"North Carolina","earned_income","4+","months_since_cert_n >   6.500 & rawben_rel_max <=   0.952 & utilities > 902.000","months_since_cert_n >   5.850 & rawben_rel_max <=   0.714 & utilities > 676.500",FALSE,12,5,0.417,0.255,21,0.095,0,NA
"North Carolina","earned_income","1","elderly_disabled_i <=   0.500 & months_since_cert_n >   8.500 & rawben_rel_max <=   0.976 & total_deductions_by_hh_size > 671.000","elderly_disabled_i <=   0.4500 & months_since_cert_n >   9.3500 & rawben_rel_max <=   0.8784 & total_deductions_by_hh_size > 603.9000",FALSE,5,3,0.6,0.33,0,NA,2,0.5
"North Carolina","earned_income","4+","rawben_rel_max >=   0.784 & rawben_rel_max <   0.944 & shelter_expenses_by_hh_size >= 325.000 & shelter_expenses_by_hh_size < 370.000","rawben_rel_max >=   0.8624 & rawben_rel_max <   1.0380 & shelter_expenses_by_hh_size >= 292.5000 & shelter_expenses_by_hh_size < 370.0000",FALSE,7,3,0.429,0.226,10,0,3,0
"North Carolina","unearned_income","1","expedited_i <=   0.50 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   2.17 & utilities <= 364.00","expedited_i <=   0.450 & unc_rawben_rel_max >   1.737 & unc_rawben_rel_max <=   2.387 & utilities <= 327.600",FALSE,5,1,0.2,0.062,2,0,0,NA
"North Carolina","unearned_income","1","total_deductions_by_hh_size <= 1590.00 & unc_rawben_rel_max >    2.67 & utilities >  598.00","total_deductions_by_hh_size <= 1431.000 & unc_rawben_rel_max >    2.002 & utilities >  448.500",FALSE,5,2,0.4,0.18,0,NA,0,NA
"North Carolina","unearned_income","2-3","shelter_expenses_by_hh_size <= 1100.00 & unc_rawben_rel_max >    1.78 & utilities >  628.00","shelter_expenses_by_hh_size <= 825.000 & unc_rawben_rel_max >   1.602 & utilities > 471.000",FALSE,5,2,0.4,0.18,1,1,0,NA
"North Carolina","unearned_income","1","count_divisible_by_100 <=   0.50 & shelter_expenses_by_hh_size <= 642.00 & total_deductions_by_hh_size <= 758.00 & unc_rawben_rel_max >   1.93","count_divisible_by_100 <=   0.450 & shelter_expenses_by_hh_size <= 706.200 & total_deductions_by_hh_size <= 682.200 & unc_rawben_rel_max >   1.737",FALSE,13,1,0.077,0.023,8,0.125,0,NA
"North Carolina","unearned_income","1","shelter_expenses_by_hh_size <= 785.00 & unc_rawben_rel_max >   1.95 & unc_rawben_rel_max <=   1.98","shelter_expenses_by_hh_size <= 981.200 & unc_rawben_rel_max >   1.462 & unc_rawben_rel_max <=   2.475",FALSE,33,6,0.182,0.112,22,0.045,0,NA
"North Carolina","unearned_income","1","expedited_i <=   0.50 & months_since_cert_n >   2.50 & unc_rawben_rel_max >   1.93 & utilities <= 364.00","expedited_i <=   0.450 & months_since_cert_n >   2.250 & unc_rawben_rel_max >   1.737 & utilities <= 327.600",FALSE,5,1,0.2,0.062,1,0,1,0
"North Carolina","unearned_income","1","total_deductions_by_hh_size <= 780.00 & unc_rawben_rel_max >   1.96 & unc_rawben_rel_max <=   1.98","total_deductions_by_hh_size <= 975.000 & unc_rawben_rel_max >   1.470 & unc_rawben_rel_max <=   2.475",FALSE,55,10,0.182,0.125,33,0.061,0,NA
"North Carolina","unearned_income","2-3","HH_size_n >   2.50 & shelter_expenses_by_hh_size <= 554.00 & unc_rawben_rel_max >   1.54 & utilities <= 710.00","HH_size_n >   2.250 & shelter_expenses_by_hh_size <= 554.000 & unc_rawben_rel_max >   1.386 & utilities <= 710.000",FALSE,5,3,0.6,0.33,1,0,0,NA
"North Carolina","unearned_income","2-3","expedited_i <=   0.5 & shelter_expenses_by_hh_size <= 668.0 & unc_rawben_rel_max >   1.8","expedited_i <=   0.375 & shelter_expenses_by_hh_size <= 668.000 & unc_rawben_rel_max >   1.620",FALSE,5,2,0.4,0.18,0,NA,0,NA
"North Carolina","unearned_income","2-3","percent_abawd <=   0.25 & unc_rawben_rel_max >   1.77 & utilities > 590.00","percent_abawd <=   0.1875 & unc_rawben_rel_max >   1.5930 & utilities > 442.5000",FALSE,5,2,0.4,0.18,1,1,0,NA
"North Carolina","unearned_income","1","shelter_expenses_by_hh_size <= 2190.00 & unc_rawben_rel_max >    1.93 & unc_rawben_rel_max <=    2.26 & utilities <=  301.00","shelter_expenses_by_hh_size <= 1971.000 & unc_rawben_rel_max >    1.737 & unc_rawben_rel_max <=    2.486 & utilities <=  270.900",FALSE,8,1,0.125,0.038,2,0,1,0
"North Carolina","unearned_income","2-3","elderly_disabled_i > 0.50 & HH_size_n > 2.50 & unc_rawben_rel_max > 1.52","elderly_disabled_i > 0.375 & HH_size_n > 1.875 & unc_rawben_rel_max > 1.520",FALSE,6,4,0.667,0.409,2,0.5,1,0
"North Carolina","unearned_income","2-3","unc_rawben_rel_max >   2.00 & unc_rawben_rel_max <=   2.54 & utilities > 462.00","unc_rawben_rel_max >   1.500 & unc_rawben_rel_max <=   1.905 & utilities > 346.500",FALSE,20,6,0.3,0.188,4,0.5,0,NA
"North Carolina","unearned_income","1","cat_elig <=   1.50 & count_divisible_by_100 <=   0.50 & unc_rawben_rel_max >   1.93 & utilities <= 288.00","cat_elig <=   1.350 & count_divisible_by_100 <=   0.450 & unc_rawben_rel_max >   1.737 & utilities <= 259.200",FALSE,5,1,0.2,0.062,2,0,1,0
"North Carolina","unearned_income","1","shelter_expenses_by_hh_size <= 642.00 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   1.98","shelter_expenses_by_hh_size <= 802.500 & unc_rawben_rel_max >   1.448 & unc_rawben_rel_max <=   2.178",FALSE,29,4,0.138,0.075,20,0.05,0,NA
"North Carolina","unearned_income","2-3","count_divisible_by_100 <=   0.50 & HH_size_n >   2.50 & total_deductions_by_hh_size <= 580.00 & unc_rawben_rel_max >   1.53","count_divisible_by_100 <=   0.450 & HH_size_n >   2.250 & total_deductions_by_hh_size <= 580.000 & unc_rawben_rel_max >   1.377",FALSE,5,3,0.6,0.33,2,0.5,2,0.5
"North Carolina","unearned_income","1","expedited_i <=   0.50 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.97 & utilities <= 606.00","expedited_i <=   0.450 & months_since_cert_n >   5.850 & unc_rawben_rel_max >   1.773 & utilities <= 606.000",FALSE,12,5,0.417,0.255,5,0.2,0,NA
"North Carolina","unearned_income","1","shelter_expenses_by_hh_size <= 1170.00 & unc_rawben_rel_max >    1.93 & unc_rawben_rel_max <=    2.98 & utilities <=  286.00","shelter_expenses_by_hh_size <= 1053.000 & unc_rawben_rel_max >    1.737 & unc_rawben_rel_max <=    2.682 & utilities <=  257.400",FALSE,8,1,0.125,0.038,2,0,1,0
"North Carolina","unearned_income","2-3","married >   0.50 & unc_rawben_rel_max >   1.76 & utilities > 590.00","married >   0.375 & unc_rawben_rel_max >   1.320 & utilities > 442.500",FALSE,7,2,0.286,0.125,4,0.25,0,NA
"North Carolina","unearned_income","2-3","unc_rawben_rel_max >   1.98 & unc_rawben_rel_max <=   2.30 & utilities > 462.00","unc_rawben_rel_max >   1.485 & unc_rawben_rel_max <=   2.070 & utilities > 346.500",FALSE,22,6,0.273,0.17,5,0.4,0,NA
"North Carolina","unearned_income","2-3","unc_rawben_rel_max >   1.98 & utilities > 590.00","unc_rawben_rel_max >   1.485 & utilities > 649.000",FALSE,5,2,0.4,0.18,2,0.5,0,NA
"North Carolina","unearned_income","1","homeless <=   0.50 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   2.96 & utilities <= 302.00","homeless <=   0.450 & unc_rawben_rel_max >   1.737 & unc_rawben_rel_max <=   2.664 & utilities <= 271.800",FALSE,8,1,0.125,0.038,2,0,1,0
"North Carolina","unearned_income","1","months_since_cert_n >   6.50 & percent_abawd <=   0.50 & unc_rawben_rel_max >   1.95 & utilities <= 606.00","months_since_cert_n >   5.850 & percent_abawd <=   0.450 & unc_rawben_rel_max >   1.755 & utilities <= 606.000",FALSE,12,5,0.417,0.255,5,0.2,0,NA
"North Carolina","unearned_income","1","months_since_cert_n >    7.50 & shelter_expenses_by_hh_size <= 1330.00 & unc_rawben_rel_max >    1.93 & utilities <=  678.00","months_since_cert_n >    6.750 & shelter_expenses_by_hh_size <= 1330.000 & unc_rawben_rel_max >    1.737 & utilities <=  610.200",FALSE,10,4,0.4,0.23,2,0,0,NA
"North Carolina","unearned_income","1","shelter_expenses_by_hh_size <= 642.00 & total_deductions_by_hh_size <= 758.00 & unc_rawben_rel_max >   1.93","shelter_expenses_by_hh_size <= 802.500 & total_deductions_by_hh_size <= 758.000 & unc_rawben_rel_max >   1.448",FALSE,28,4,0.143,0.078,20,0.05,0,NA
"North Carolina","unearned_income","2-3","count_divisible_by_100 <=   1.00 & unc_rawben_rel_max >   2.02 & utilities > 472.00","count_divisible_by_100 <=   0.750 & unc_rawben_rel_max >   1.515 & utilities > 354.000",FALSE,6,4,0.667,0.409,3,0.667,0,NA
"North Carolina","unearned_income","2-3","months_since_cert_n > 5.5 & unc_rawben_rel_max > 1.8","months_since_cert_n > 6.05 & unc_rawben_rel_max > 1.35",FALSE,17,6,0.353,0.223,4,0.25,0,NA
"North Carolina","unearned_income","2-3","cat_elig > 0.50 & expedited_i <= 0.50 & months_since_cert_n > 2.00 & unc_rawben_rel_max > 1.77","cat_elig > 0.450 & expedited_i <= 0.450 & months_since_cert_n > 1.800 & unc_rawben_rel_max > 1.593",FALSE,5,2,0.4,0.18,1,1,0,NA
"North Carolina","unearned_income","1","count_divisible_by_100 <=   0.50 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.93 & utilities <= 664.00","count_divisible_by_100 <=   0.450 & months_since_cert_n >   5.850 & unc_rawben_rel_max >   1.737 & utilities <= 597.600",FALSE,15,5,0.333,0.201,4,0.25,0,NA
"North Carolina","unearned_income","1","expedited_i <=   0.50 & total_deductions_by_hh_size <= 639.00 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   3.19","expedited_i <=   0.450 & total_deductions_by_hh_size <= 702.900 & unc_rawben_rel_max >   1.737 & unc_rawben_rel_max <=   2.871",FALSE,27,5,0.185,0.108,16,0.125,0,NA
"North Carolina","underissuance","1","months_since_cert_n <= 29.50000 & rawben_rel_max <=  0.80200 & unc_rawben_rel_max > -0.00744 & unc_rawben_rel_max <= -0.00172","months_since_cert_n <= 29.50000 & rawben_rel_max <=  0.80200 & unc_rawben_rel_max > -0.00744 & unc_rawben_rel_max <= -0.00172",TRUE,6,3,0.5,0.268,2,0,2,0
"North Carolina","other_error","2-3","medical_deductions <= 747.000 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 466.000 & unc_rawben_rel_max >   0.993","medical_deductions <= 672.300 & rawben_rel_max <=   1.096 & total_deductions_by_hh_size > 466.000 & unc_rawben_rel_max >   1.092",FALSE,9,2,0.222,0.096,6,0.167,1,1
"North Carolina","other_error","2-3","months_since_cert_n <=  36.500 & rawben_rel_max >   0.993 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 468.000","months_since_cert_n <=  32.850 & rawben_rel_max >   0.993 & rawben_rel_max <=   1.096 & total_deductions_by_hh_size > 514.800",FALSE,9,2,0.222,0.096,7,0.286,1,1
"North Carolina","other_error","2-3","children_i <=   0.500 & rawben_rel_max >   0.994 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 466.000","children_i <=   0.4500 & rawben_rel_max >   0.8946 & rawben_rel_max <=   1.0960 & total_deductions_by_hh_size > 419.4000",FALSE,5,1,0.2,0.062,5,0.2,1,1
"North Carolina","other_error","2-3","rawben_rel_max >   0.993 & rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 524.000","rawben_rel_max >   0.993 & rawben_rel_max <=   1.094 & total_deductions_by_hh_size > 524.000",FALSE,9,2,0.222,0.096,7,0.286,1,1
"North Carolina","other_error","2-3","children_i <=   0.500 & rawben_rel_max >   0.993 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 559.000","children_i <=   0.450 & rawben_rel_max >   0.993 & rawben_rel_max <=   1.098 & shelter_expenses_by_hh_size > 503.100",FALSE,5,1,0.2,0.062,8,0.125,1,1
"North Carolina","other_error","2-3","elderly_disabled_i >   0.500 & rawben_rel_max >   0.993 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 456.000","elderly_disabled_i >   0.450 & rawben_rel_max >   0.993 & rawben_rel_max <=   1.098 & total_deductions_by_hh_size > 410.400",FALSE,11,3,0.273,0.139,6,0.333,1,1
"North Carolina","other_error","2-3","elderly_disabled_i >   0.500 & rawben_rel_max >   0.993 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 559.000","elderly_disabled_i >   0.450 & rawben_rel_max >   0.993 & rawben_rel_max <=   1.098 & shelter_expenses_by_hh_size > 503.100",FALSE,11,2,0.182,0.078,8,0.25,1,1
"North Carolina","other_error","2-3","expedited_i <=   0.500 & shelter_expenses_by_hh_size > 547.000 & unc_rawben_rel_max >   0.994 & unc_rawben_rel_max <=   0.996","expedited_i <=   0.4500 & shelter_expenses_by_hh_size > 492.3000 & unc_rawben_rel_max >   0.8946 & unc_rawben_rel_max <=   0.9960",FALSE,5,0,0,0,6,0.167,0,NA
"North Carolina","other_error","2-3","children_i <=   0.500 & shelter_expenses_by_hh_size > 499.000 & unc_rawben_rel_max >   0.992 & unc_rawben_rel_max <=   0.997","children_i <=   0.4500 & shelter_expenses_by_hh_size > 449.1000 & unc_rawben_rel_max >   0.8928 & unc_rawben_rel_max <=   1.0970",FALSE,5,0,0,0,6,0.333,1,1
"North Carolina","other_error","2-3","expedited_i <=   0.500 & rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 533.000 & unc_rawben_rel_max >   0.979","expedited_i <=   0.450 & rawben_rel_max <=   1.094 & total_deductions_by_hh_size > 533.000 & unc_rawben_rel_max >   1.077",FALSE,6,2,0.333,0.148,4,0.25,0,NA
"North Carolina","other_error","2-3","homeless <=   0.500 & rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 524.000 & unc_rawben_rel_max >   0.979","homeless <=   0.450 & rawben_rel_max <=   1.094 & total_deductions_by_hh_size > 524.000 & unc_rawben_rel_max >   1.077",FALSE,8,2,0.25,0.109,4,0.25,1,1
"North Carolina","other_error","2-3","rawben_rel_max >   0.993 & shelter_expenses_by_hh_size > 547.000 & unc_rawben_rel_max <=   0.996 & utilities > 682.000","rawben_rel_max >   0.8937 & shelter_expenses_by_hh_size > 492.3000 & unc_rawben_rel_max <=   1.0960 & utilities > 613.8000",FALSE,9,0,0,0,8,0,0,NA
"North Carolina","other_error","2-3","shelter_expenses_by_hh_size > 547.000 & unc_rawben_rel_max >   0.994 & unc_rawben_rel_max <=   0.996","shelter_expenses_by_hh_size > 410.2000 & unc_rawben_rel_max >   0.7455 & unc_rawben_rel_max <=   0.8964",FALSE,13,2,0.154,0.066,8,0.125,1,1
"North Carolina","other_error","2-3","elderly_disabled_i >   0.500 & rawben_rel_max >   0.993 & shelter_expenses_by_hh_size > 502.000 & unc_rawben_rel_max <=   0.996","elderly_disabled_i >   0.4500 & rawben_rel_max >   0.8937 & shelter_expenses_by_hh_size > 451.8000 & unc_rawben_rel_max <=   1.0960",FALSE,8,0,0,0,7,0.286,1,1
"North Carolina","other_error","2-3","rawben_rel_max >   0.993 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 466.000","rawben_rel_max >   0.993 & rawben_rel_max <=   1.098 & total_deductions_by_hh_size > 512.600",FALSE,10,2,0.2,0.086,7,0.286,1,1
"North Carolina","other_error","2-3","rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 345.000 & unc_rawben_rel_max >   0.993","rawben_rel_max <=   1.094 & total_deductions_by_hh_size > 379.500 & unc_rawben_rel_max >   1.241",FALSE,11,4,0.364,0.207,6,0.333,1,1
"North Carolina","other_error","2-3","rawben_rel_max >   0.978 & total_deductions_by_hh_size > 644.000 & unc_rawben_rel_max <=   0.998","rawben_rel_max >   0.7335 & total_deductions_by_hh_size > 483.0000 & unc_rawben_rel_max <=   0.9980",FALSE,5,2,0.4,0.18,4,0.5,0,NA
"North Carolina","other_error","2-3","elderly_disabled_i >   0.500 & shelter_expenses_by_hh_size > 543.000 & unc_rawben_rel_max >   0.993 & unc_rawben_rel_max <=   0.998","elderly_disabled_i >   0.4500 & shelter_expenses_by_hh_size > 597.3000 & unc_rawben_rel_max >   0.8937 & unc_rawben_rel_max <=   1.0980",FALSE,5,0,0,0,3,0.333,1,1
"North Carolina","other_error","2-3","cat_elig >   0.500 & total_deductions_by_hh_size > 475.000 & unc_rawben_rel_max >   0.993 & unc_rawben_rel_max <=   0.997","cat_elig >   0.4500 & total_deductions_by_hh_size > 427.5000 & unc_rawben_rel_max >   0.8937 & unc_rawben_rel_max <=   1.0970",FALSE,5,0,0,0,6,0.167,1,1
"North Carolina","other_error","2-3","months_since_cert_n <=  21.500 & rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 351.000 & unc_rawben_rel_max >   0.994","months_since_cert_n <=  19.350 & rawben_rel_max <=   1.094 & total_deductions_by_hh_size > 351.000 & unc_rawben_rel_max >   1.093",FALSE,17,4,0.235,0.131,14,0.143,1,1
"North Carolina","other_error","2-3","rawben_rel_max >   0.993 & rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 371.000","rawben_rel_max >   0.7448 & rawben_rel_max <=   0.8955 & total_deductions_by_hh_size > 278.2000",FALSE,15,3,0.2,0.101,8,0.125,1,1
"North Carolina","other_error","2-3","rawben_rel_max >   0.961 & rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 637.000","rawben_rel_max >   0.7208 & rawben_rel_max <=   0.8955 & total_deductions_by_hh_size > 477.8000",FALSE,5,2,0.4,0.18,2,0.5,0,NA
"North Carolina","other_error","2-3","months_since_cert_n <=  10.500 & rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 345.000 & unc_rawben_rel_max >   0.993","months_since_cert_n <=  11.550 & rawben_rel_max <=   1.094 & total_deductions_by_hh_size > 379.500 & unc_rawben_rel_max >   1.092",FALSE,14,4,0.286,0.16,10,0.2,1,1
"North Carolina","other_error","2-3","children_i <=   0.500 & rawben_rel_max >   0.992 & rawben_rel_max <=   0.996 & shelter_expenses_by_hh_size > 301.000","children_i <=   0.450 & rawben_rel_max >   0.992 & rawben_rel_max <=   1.096 & shelter_expenses_by_hh_size > 331.100",FALSE,9,2,0.222,0.096,9,0.111,1,1
"North Carolina","other_error","2-3","children_i <=   0.500 & shelter_expenses_by_hh_size > 362.000 & unc_rawben_rel_max >   0.992 & unc_rawben_rel_max <=   0.997","children_i <=   0.4500 & shelter_expenses_by_hh_size > 362.0000 & unc_rawben_rel_max >   0.8928 & unc_rawben_rel_max <=   1.0970",FALSE,5,0,0,0,6,0.333,1,1
"North Carolina","other_error","2-3","rawben_rel_max >   0.993 & rawben_rel_max <=   0.995 & shelter_expenses_by_hh_size > 559.000 & unc_rawben_rel_max <=   1.000","rawben_rel_max >   0.8937 & rawben_rel_max <=   1.0940 & shelter_expenses_by_hh_size > 614.9000 & unc_rawben_rel_max <=   1.1000",FALSE,9,0,0,0,8,0.125,1,1
"North Carolina","other_error","2-3","children_i <=   0.500 & rawben_rel_max >   0.993 & rawben_rel_max <=   0.997 & utilities > 472.000","children_i <=   0.450 & rawben_rel_max >   0.993 & rawben_rel_max <=   1.097 & utilities > 424.800",FALSE,12,2,0.167,0.071,13,0.077,1,1
"North Carolina","other_error","2-3","rawben_rel_max >   0.993 & rawben_rel_max <=   0.995 & shelter_expenses_by_hh_size > 502.000","rawben_rel_max >   0.7448 & rawben_rel_max <=   0.8955 & shelter_expenses_by_hh_size > 376.5000",FALSE,15,3,0.2,0.101,10,0.1,1,1
"North Carolina","other_error","2-3","rawben_rel_max <=   0.996 & shelter_expenses_by_hh_size > 553.000 & unc_rawben_rel_max >   0.993 & utilities >  28.500","rawben_rel_max <=   1.096 & shelter_expenses_by_hh_size > 497.700 & unc_rawben_rel_max >   1.092 & utilities >  25.650",FALSE,27,5,0.185,0.108,11,0.091,1,1
"North Carolina","other_error","2-3","children_i <=   0.500 & rawben_rel_max >   0.994 & rawben_rel_max <=   0.998 & utilities > 420.000","children_i <=   0.450 & rawben_rel_max >   0.994 & rawben_rel_max <=   1.098 & utilities > 378.000",FALSE,12,2,0.167,0.071,13,0.077,1,1
"North Carolina","other_error","2-3","children_i <= 0.500 & rawben_rel_max > 0.994 & rawben_rel_max <= 0.996","children_i <= 0.375 & rawben_rel_max > 0.994 & rawben_rel_max <= 1.096",FALSE,18,4,0.222,0.123,17,0.059,1,1
"North Carolina","other_error","2-3","children_i <= 0.500 & HH_size_n <= 2.500 & unc_rawben_rel_max > 0.993 & unc_rawben_rel_max <= 0.996","children_i <= 0.4500 & HH_size_n <= 2.2500 & unc_rawben_rel_max > 0.8937 & unc_rawben_rel_max <= 1.0960",FALSE,7,0,0,0,7,0.286,1,1
"North Carolina","other_error","2-3","children_i <= 0.500 & percent_abawd <= 0.583 & unc_rawben_rel_max > 0.993 & unc_rawben_rel_max <= 0.996","children_i <= 0.4500 & percent_abawd <= 0.5247 & unc_rawben_rel_max > 0.8937 & unc_rawben_rel_max <= 1.0960",FALSE,7,0,0,0,7,0.286,1,1
"North Carolina","other_error","2-3","rawben_rel_max >   0.993 & shelter_expenses_by_hh_size > 742.000 & unc_rawben_rel_max <=   0.998","rawben_rel_max >   0.7448 & shelter_expenses_by_hh_size > 667.8000 & unc_rawben_rel_max <=   0.9980",FALSE,6,1,0.167,0.051,3,0.333,1,1
"North Carolina","other_error","2-3","elderly_disabled_i > 0.500 & rawben_rel_max > 0.994 & rawben_rel_max <= 0.996 & unc_rawben_rel_max <= 0.995","elderly_disabled_i > 0.450 & rawben_rel_max > 0.994 & rawben_rel_max <= 1.096 & unc_rawben_rel_max <= 1.094",FALSE,8,1,0.125,0.038,7,0.429,2,1
"North Carolina","other_error","2-3","elderly_disabled_i > 0.500 & HH_size_n <= 2.500 & unc_rawben_rel_max > 0.993 & unc_rawben_rel_max <= 0.996","elderly_disabled_i > 0.4500 & HH_size_n <= 2.2500 & unc_rawben_rel_max > 0.8937 & unc_rawben_rel_max <= 1.0960",FALSE,9,0,0,0,6,0.333,1,1
"North Carolina","other_error","2-3","cat_elig > 0.500 & married > 0.500 & rawben_rel_max <= 0.995 & unc_rawben_rel_max > 0.994","cat_elig > 0.450 & married > 0.450 & rawben_rel_max <= 1.094 & unc_rawben_rel_max > 1.093",FALSE,16,3,0.188,0.094,8,0.125,0,NA
