"state","error_frame","hh_size","rule_national","rule_tuned","tuned_is_national","train_n","train_errors","train_precision","train_lcb","test_n_tuned","test_precision_tuned","test_n_national","test_precision_national"
"Washington","earned_income","4+","HH_size_n >   5.5 & shelter_expenses_by_hh_size <= 246.0 & total_deductions_by_hh_size > 190.0","HH_size_n >   4.125 & shelter_expenses_by_hh_size <= 307.500 & total_deductions_by_hh_size > 171.000",FALSE,5,0,0,0,3,0,0,NA
"Washington","earned_income","2-3","elderly_disabled_i <=   0.500 & rawben_rel_max >   0.938 & shelter_expenses_by_hh_size > 639.000 & unc_rawben_rel_max <=   0.970","elderly_disabled_i <=   0.4500 & rawben_rel_max >   0.8442 & shelter_expenses_by_hh_size > 575.1000 & unc_rawben_rel_max <=   1.0670",FALSE,5,1,0.2,0.062,3,0.333,1,0
"Washington","earned_income","1","total_deductions_by_hh_size > 515.00 & unc_rawben_rel_max >   1.87 & utilities > 448.00 & utilities <= 460.00","total_deductions_by_hh_size > 566.50 & unc_rawben_rel_max >   1.87 & utilities > 403.20 & utilities <= 460.00",FALSE,16,3,0.188,0.094,0,NA,0,NA
"Washington","earned_income","1","elderly_disabled_i <=   0.500 & months_since_cert_n >   8.500 & rawben_rel_max <=   0.976 & total_deductions_by_hh_size > 671.000","elderly_disabled_i <=   0.450 & months_since_cert_n >   9.350 & rawben_rel_max <=   1.074 & total_deductions_by_hh_size > 671.000",FALSE,6,2,0.333,0.148,1,0,2,0.5
"Washington","earned_income","4+","rawben_rel_max >=   0.784 & rawben_rel_max <   0.944 & shelter_expenses_by_hh_size >= 325.000 & shelter_expenses_by_hh_size < 370.000","rawben_rel_max >=   0.7056 & rawben_rel_max <   1.0380 & shelter_expenses_by_hh_size >= 292.5000 & shelter_expenses_by_hh_size < 333.0000",FALSE,5,1,0.2,0.062,1,0,0,NA
"Washington","unearned_income","1","expedited_i <=   0.50 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   2.17 & utilities <= 364.00","expedited_i <=   0.450 & unc_rawben_rel_max >   1.737 & unc_rawben_rel_max <=   2.387 & utilities <= 327.600",FALSE,5,0,0,0,4,0,0,NA
"Washington","unearned_income","1","months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.95 & utilities <= 302.00","months_since_cert_n >   4.875 & unc_rawben_rel_max >   1.462 & utilities <= 226.500",FALSE,5,1,0.2,0.062,4,0,0,NA
"Washington","unearned_income","2-3","shelter_expenses_by_hh_size <= 1100.00 & unc_rawben_rel_max >    1.78 & utilities >  628.00","shelter_expenses_by_hh_size <= 825.000 & unc_rawben_rel_max >   1.335 & utilities > 471.000",FALSE,15,1,0.067,0.02,0,NA,0,NA
"Washington","unearned_income","1","count_divisible_by_100 <=   0.50 & shelter_expenses_by_hh_size <= 642.00 & total_deductions_by_hh_size <= 758.00 & unc_rawben_rel_max >   1.93","count_divisible_by_100 <=   0.450 & shelter_expenses_by_hh_size <= 642.000 & total_deductions_by_hh_size <= 682.200 & unc_rawben_rel_max >   1.737",FALSE,16,1,0.062,0.019,0,NA,0,NA
"Washington","unearned_income","1","shelter_expenses_by_hh_size <= 785.00 & unc_rawben_rel_max >   1.95 & unc_rawben_rel_max <=   1.98","shelter_expenses_by_hh_size <= 981.200 & unc_rawben_rel_max >   1.755 & unc_rawben_rel_max <=   1.980",FALSE,28,2,0.071,0.03,9,0,0,NA
"Washington","unearned_income","1","total_deductions_by_hh_size <= 780.00 & unc_rawben_rel_max >   1.96 & unc_rawben_rel_max <=   1.98","total_deductions_by_hh_size <= 702.000 & unc_rawben_rel_max >   1.764 & unc_rawben_rel_max <=   1.980",FALSE,42,5,0.119,0.069,15,0.133,0,NA
"Washington","unearned_income","1","unc_rawben_rel_max >   1.95 & utilities >  55.50 & utilities <= 288.00","unc_rawben_rel_max >   1.462 & utilities >  41.620 & utilities <= 216.000",FALSE,8,0,0,0,0,NA,0,NA
"Washington","unearned_income","2-3","expedited_i <=   0.5 & shelter_expenses_by_hh_size <= 668.0 & unc_rawben_rel_max >   1.8","expedited_i <=   0.375 & shelter_expenses_by_hh_size <= 668.000 & unc_rawben_rel_max >   1.350",FALSE,18,1,0.056,0.017,9,0,0,NA
"Washington","unearned_income","2-3","percent_abawd <=   0.25 & unc_rawben_rel_max >   1.77 & utilities > 590.00","percent_abawd <=   0.1875 & unc_rawben_rel_max >   1.3280 & utilities > 442.5000",FALSE,34,3,0.088,0.043,10,0.2,0,NA
"Washington","unearned_income","1","elderly_disabled_i >   0.50 & percent_abawd <=   0.75 & unc_rawben_rel_max >   1.46 & utilities <= 290.00","elderly_disabled_i >   0.450 & percent_abawd <=   0.675 & unc_rawben_rel_max >   1.314 & utilities <= 261.000",FALSE,5,0,0,0,2,0.5,2,0.5
"Washington","unearned_income","1","shelter_expenses_by_hh_size <= 2190.00 & unc_rawben_rel_max >    1.93 & unc_rawben_rel_max <=    2.26 & utilities <=  301.00","shelter_expenses_by_hh_size <= 1971.000 & unc_rawben_rel_max >    1.737 & unc_rawben_rel_max <=    2.034 & utilities <=  270.900",FALSE,10,1,0.1,0.03,3,0,0,NA
"Washington","unearned_income","2-3","elderly_disabled_i > 0.50 & HH_size_n > 2.50 & unc_rawben_rel_max > 1.52","elderly_disabled_i > 0.375 & HH_size_n > 1.875 & unc_rawben_rel_max > 1.140",FALSE,7,1,0.143,0.044,8,0.375,0,NA
"Washington","unearned_income","2-3","unc_rawben_rel_max >   2.00 & unc_rawben_rel_max <=   2.54 & utilities > 462.00","unc_rawben_rel_max >   1.500 & unc_rawben_rel_max <=   1.905 & utilities > 346.500",FALSE,8,2,0.25,0.109,1,1,0,NA
"Washington","unearned_income","1","cat_elig <=   1.50 & count_divisible_by_100 <=   0.50 & unc_rawben_rel_max >   1.93 & utilities <= 288.00","cat_elig <=   1.350 & count_divisible_by_100 <=   0.450 & unc_rawben_rel_max >   1.737 & utilities <= 259.200",FALSE,11,1,0.091,0.028,4,0.25,2,0.5
"Washington","unearned_income","1","shelter_expenses_by_hh_size <= 642.00 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   1.98","shelter_expenses_by_hh_size <= 642.000 & unc_rawben_rel_max >   1.448 & unc_rawben_rel_max <=   1.980",FALSE,55,3,0.055,0.027,20,0,0,NA
"Washington","unearned_income","1","expedited_i <=   0.50 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.97 & utilities <= 606.00","expedited_i <=   0.450 & months_since_cert_n >   5.850 & unc_rawben_rel_max >   1.773 & utilities <= 545.400",FALSE,10,2,0.2,0.086,7,0.286,1,0
"Washington","unearned_income","1","shelter_expenses_by_hh_size <= 1170.00 & unc_rawben_rel_max >    1.93 & unc_rawben_rel_max <=    2.98 & utilities <=  286.00","shelter_expenses_by_hh_size <= 1053.000 & unc_rawben_rel_max >    1.737 & unc_rawben_rel_max <=    2.682 & utilities <=  257.400",FALSE,10,1,0.1,0.03,4,0,1,0
"Washington","unearned_income","1","months_since_cert_n >   7.50 & percent_abawd <=   0.25 & unc_rawben_rel_max >   1.93 & utilities <= 430.00","months_since_cert_n >   7.500 & percent_abawd <=   0.225 & unc_rawben_rel_max >   1.737 & utilities <= 473.000",FALSE,5,0,0,0,2,0.5,0,NA
"Washington","unearned_income","2-3","married >   0.50 & unc_rawben_rel_max >   1.76 & utilities > 590.00","married >   0.375 & unc_rawben_rel_max >   1.320 & utilities > 442.500",FALSE,8,1,0.125,0.038,4,0.5,0,NA
"Washington","unearned_income","2-3","unc_rawben_rel_max >   1.98 & unc_rawben_rel_max <=   2.30 & utilities > 462.00","unc_rawben_rel_max >   1.485 & unc_rawben_rel_max <=   2.070 & utilities > 462.000",FALSE,7,2,0.286,0.125,0,NA,0,NA
"Washington","unearned_income","2-3","unc_rawben_rel_max >   1.98 & utilities > 590.00","unc_rawben_rel_max >   1.485 & utilities > 442.500",FALSE,13,3,0.231,0.117,2,1,0,NA
"Washington","unearned_income","1","homeless <=   0.50 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   2.96 & utilities <= 302.00","homeless <=   0.450 & unc_rawben_rel_max >   1.737 & unc_rawben_rel_max <=   2.664 & utilities <= 271.800",FALSE,10,1,0.1,0.03,4,0,3,0.333
"Washington","unearned_income","1","months_since_cert_n >   6.50 & percent_abawd <=   0.50 & unc_rawben_rel_max >   1.95 & utilities <= 606.00","months_since_cert_n >   5.850 & percent_abawd <=   0.450 & unc_rawben_rel_max >   1.755 & utilities <= 545.400",FALSE,8,0,0,0,5,0.2,1,0
"Washington","unearned_income","1","months_since_cert_n >    7.50 & shelter_expenses_by_hh_size <= 1330.00 & unc_rawben_rel_max >    1.93 & utilities <=  678.00","months_since_cert_n >    6.750 & shelter_expenses_by_hh_size <= 1463.000 & unc_rawben_rel_max >    1.737 & utilities <=  610.200",FALSE,9,0,0,0,3,0.333,1,0
"Washington","unearned_income","1","married <=   0.50 & unc_rawben_rel_max >   1.93 & utilities >  14.50 & utilities <= 302.00","married <=   0.450 & unc_rawben_rel_max >   1.737 & utilities >  13.050 & utilities <= 271.800",FALSE,6,0,0,0,0,NA,0,NA
"Washington","unearned_income","1","shelter_expenses_by_hh_size <= 642.00 & total_deductions_by_hh_size <= 758.00 & unc_rawben_rel_max >   1.93","shelter_expenses_by_hh_size <= 642.000 & total_deductions_by_hh_size <= 682.200 & unc_rawben_rel_max >   1.448",FALSE,55,3,0.055,0.027,20,0,0,NA
"Washington","unearned_income","2-3","months_since_cert_n > 5.5 & unc_rawben_rel_max > 1.8","months_since_cert_n > 6.05 & unc_rawben_rel_max > 1.35",FALSE,18,0,0,0,2,0,0,NA
"Washington","unearned_income","1","count_divisible_by_100 <=   0.50 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.93 & utilities <= 664.00","count_divisible_by_100 <=   0.450 & months_since_cert_n >   5.850 & unc_rawben_rel_max >   1.737 & utilities <= 597.600",FALSE,19,3,0.158,0.079,7,0.286,1,0
"Washington","unearned_income","1","expedited_i <=   0.50 & total_deductions_by_hh_size <= 639.00 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   3.19","expedited_i <=   0.450 & total_deductions_by_hh_size <= 639.000 & unc_rawben_rel_max >   1.737 & unc_rawben_rel_max <=   2.871",FALSE,23,3,0.13,0.065,13,0.154,0,NA
"Washington","other_error","2-3","medical_deductions <= 747.000 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 466.000 & unc_rawben_rel_max >   0.993","medical_deductions <= 672.3000 & rawben_rel_max <=   1.0960 & total_deductions_by_hh_size > 512.6000 & unc_rawben_rel_max >   0.8937",FALSE,6,2,0.333,0.148,7,0.429,0,NA
"Washington","other_error","2-3","months_since_cert_n <=  36.500 & rawben_rel_max >   0.993 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 468.000","months_since_cert_n <=  32.8500 & rawben_rel_max >   0.8937 & rawben_rel_max <=   1.0960 & total_deductions_by_hh_size > 514.8000",FALSE,6,2,0.333,0.148,6,0.5,0,NA
"Washington","other_error","2-3","children_i <=   0.500 & rawben_rel_max >   0.994 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 466.000","children_i <=   0.4500 & rawben_rel_max >   0.8946 & rawben_rel_max <=   1.0960 & total_deductions_by_hh_size > 419.4000",FALSE,5,2,0.4,0.18,5,0.4,0,NA
"Washington","other_error","2-3","rawben_rel_max >   0.993 & rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 524.000","rawben_rel_max >   0.7448 & rawben_rel_max <=   1.0940 & total_deductions_by_hh_size > 524.0000",FALSE,5,2,0.4,0.18,7,0.429,0,NA
"Washington","other_error","2-3","children_i <=   0.500 & rawben_rel_max >   0.993 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 559.000","children_i <=   0.450 & rawben_rel_max >   0.993 & rawben_rel_max <=   1.098 & shelter_expenses_by_hh_size > 503.100",FALSE,10,3,0.3,0.154,8,0.25,0,NA
"Washington","other_error","2-3","elderly_disabled_i >   0.500 & rawben_rel_max >   0.993 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 456.000","elderly_disabled_i >   0.4500 & rawben_rel_max >   0.8937 & rawben_rel_max <=   1.0980 & total_deductions_by_hh_size > 501.6000",FALSE,6,2,0.333,0.148,5,0.4,0,NA
"Washington","other_error","2-3","elderly_disabled_i >   0.500 & rawben_rel_max >   0.993 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 559.000","elderly_disabled_i >   0.450 & rawben_rel_max >   0.993 & rawben_rel_max <=   1.098 & shelter_expenses_by_hh_size > 503.100",FALSE,8,3,0.375,0.195,6,0.333,0,NA
"Washington","other_error","2-3","expedited_i <=   0.500 & shelter_expenses_by_hh_size > 547.000 & unc_rawben_rel_max >   0.994 & unc_rawben_rel_max <=   0.996","expedited_i <=   0.450 & shelter_expenses_by_hh_size > 492.300 & unc_rawben_rel_max >   0.994 & unc_rawben_rel_max <=   1.096",FALSE,5,2,0.4,0.18,0,NA,0,NA
"Washington","other_error","2-3","children_i <=   0.500 & shelter_expenses_by_hh_size > 499.000 & unc_rawben_rel_max >   0.992 & unc_rawben_rel_max <=   0.997","children_i <=   0.4500 & shelter_expenses_by_hh_size > 449.1000 & unc_rawben_rel_max >   0.8928 & unc_rawben_rel_max <=   0.9970",FALSE,5,2,0.4,0.18,1,0,0,NA
"Washington","other_error","2-3","expedited_i <=   0.500 & rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 533.000 & unc_rawben_rel_max >   0.979","expedited_i <=   0.4500 & rawben_rel_max <=   1.0940 & total_deductions_by_hh_size > 533.0000 & unc_rawben_rel_max >   0.8811",FALSE,5,2,0.4,0.18,4,0.5,1,1
"Washington","other_error","2-3","homeless <=   0.500 & rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 524.000 & unc_rawben_rel_max >   0.979","homeless <=   0.4500 & rawben_rel_max <=   1.0940 & total_deductions_by_hh_size > 524.0000 & unc_rawben_rel_max >   0.8811",FALSE,5,2,0.4,0.18,6,0.5,1,1
"Washington","other_error","2-3","shelter_expenses_by_hh_size > 547.000 & unc_rawben_rel_max >   0.994 & unc_rawben_rel_max <=   0.996","shelter_expenses_by_hh_size > 492.300 & unc_rawben_rel_max >   0.994 & unc_rawben_rel_max <=   1.096",FALSE,5,2,0.4,0.18,1,0,0,NA
"Washington","other_error","2-3","elderly_disabled_i >   0.500 & rawben_rel_max >   0.993 & shelter_expenses_by_hh_size > 502.000 & unc_rawben_rel_max <=   0.996","elderly_disabled_i >   0.4500 & rawben_rel_max >   0.8937 & shelter_expenses_by_hh_size > 502.0000 & unc_rawben_rel_max <=   0.9960",FALSE,5,2,0.4,0.18,0,NA,0,NA
"Washington","other_error","2-3","rawben_rel_max >   0.993 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 466.000","rawben_rel_max >   0.8937 & rawben_rel_max <=   0.9980 & total_deductions_by_hh_size > 349.5000",FALSE,6,2,0.333,0.148,4,0.25,0,NA
"Washington","other_error","2-3","rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 345.000 & unc_rawben_rel_max >   0.993","rawben_rel_max <=   0.9950 & total_deductions_by_hh_size > 258.8000 & unc_rawben_rel_max >   0.8937",FALSE,12,3,0.25,0.127,7,0.143,0,NA
"Washington","other_error","2-3","elderly_disabled_i >   0.500 & shelter_expenses_by_hh_size > 543.000 & unc_rawben_rel_max >   0.993 & unc_rawben_rel_max <=   0.998","elderly_disabled_i >   0.4500 & shelter_expenses_by_hh_size > 488.7000 & unc_rawben_rel_max >   0.8937 & unc_rawben_rel_max <=   0.9980",FALSE,5,2,0.4,0.18,0,NA,0,NA
"Washington","other_error","2-3","months_since_cert_n <=  21.500 & rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 351.000 & unc_rawben_rel_max >   0.994","months_since_cert_n <=  19.3500 & rawben_rel_max <=   0.9950 & total_deductions_by_hh_size > 351.0000 & unc_rawben_rel_max >   0.8946",FALSE,6,2,0.333,0.148,4,0.25,0,NA
"Washington","other_error","2-3","rawben_rel_max >   0.993 & rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 371.000","rawben_rel_max >   0.8937 & rawben_rel_max <=   0.9950 & total_deductions_by_hh_size > 371.0000",FALSE,5,2,0.4,0.18,4,0.25,0,NA
"Washington","other_error","2-3","rawben_rel_max >   0.961 & rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 637.000","rawben_rel_max >   0.8649 & rawben_rel_max <=   1.0940 & total_deductions_by_hh_size > 477.8000",FALSE,9,2,0.222,0.096,7,0.429,1,1
"Washington","other_error","2-3","months_since_cert_n <=  10.500 & rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 345.000 & unc_rawben_rel_max >   0.993","months_since_cert_n <=  11.5500 & rawben_rel_max <=   0.9950 & total_deductions_by_hh_size > 345.0000 & unc_rawben_rel_max >   0.8937",FALSE,7,2,0.286,0.125,4,0.25,0,NA
"Washington","other_error","2-3","children_i <=   0.500 & rawben_rel_max >   0.992 & rawben_rel_max <=   0.996 & shelter_expenses_by_hh_size > 301.000","children_i <=   0.4500 & rawben_rel_max >   0.8928 & rawben_rel_max <=   0.9960 & shelter_expenses_by_hh_size > 270.9000",FALSE,5,2,0.4,0.18,1,0,0,NA
"Washington","other_error","2-3","children_i <=   0.500 & shelter_expenses_by_hh_size > 362.000 & unc_rawben_rel_max >   0.992 & unc_rawben_rel_max <=   0.997","children_i <=   0.4500 & shelter_expenses_by_hh_size > 325.8000 & unc_rawben_rel_max >   0.8928 & unc_rawben_rel_max <=   0.9970",FALSE,5,2,0.4,0.18,1,0,0,NA
"Washington","other_error","2-3","rawben_rel_max >   0.993 & rawben_rel_max <=   0.995 & shelter_expenses_by_hh_size > 559.000 & unc_rawben_rel_max <=   1.000","rawben_rel_max >   0.993 & rawben_rel_max <=   1.094 & shelter_expenses_by_hh_size > 503.100 & unc_rawben_rel_max <=   1.100",FALSE,5,2,0.4,0.18,1,0,0,NA
"Washington","other_error","2-3","children_i <=   0.500 & rawben_rel_max >   0.993 & rawben_rel_max <=   0.997 & utilities > 472.000","children_i <=   0.4500 & rawben_rel_max >   0.8937 & rawben_rel_max <=   0.9970 & utilities > 472.0000",FALSE,5,2,0.4,0.18,0,NA,0,NA
"Washington","other_error","2-3","rawben_rel_max >   0.993 & rawben_rel_max <=   0.995 & shelter_expenses_by_hh_size > 502.000","rawben_rel_max >   0.8937 & rawben_rel_max <=   0.9950 & shelter_expenses_by_hh_size > 451.8000",FALSE,10,3,0.3,0.154,4,0.25,0,NA
"Washington","other_error","2-3","rawben_rel_max <=    0.995 & shelter_expenses_by_hh_size > 1300.000 & total_deductions_by_hh_size >  655.000","rawben_rel_max <=   1.094 & shelter_expenses_by_hh_size > 975.000 & total_deductions_by_hh_size > 491.200",FALSE,6,4,0.667,0.409,0,NA,0,NA
"Washington","other_error","2-3","rawben_rel_max <=   0.996 & shelter_expenses_by_hh_size > 553.000 & unc_rawben_rel_max >   0.993 & utilities >  28.500","rawben_rel_max <=   0.9960 & shelter_expenses_by_hh_size > 497.7000 & unc_rawben_rel_max >   0.8937 & utilities >  25.6500",FALSE,7,2,0.286,0.125,2,0.5,0,NA
"Washington","other_error","2-3","children_i <=   0.500 & rawben_rel_max >   0.994 & rawben_rel_max <=   0.998 & utilities > 420.000","children_i <=   0.4500 & rawben_rel_max >   0.8946 & rawben_rel_max <=   0.9980 & utilities > 462.0000",FALSE,5,2,0.4,0.18,0,NA,0,NA
"Washington","other_error","2-3","children_i <= 0.500 & rawben_rel_max > 0.994 & rawben_rel_max <= 0.996","children_i <= 0.3750 & rawben_rel_max > 0.8946 & rawben_rel_max <= 0.9960",FALSE,8,2,0.25,0.109,3,0,0,NA
"Washington","other_error","2-3","children_i <= 0.500 & HH_size_n <= 2.500 & unc_rawben_rel_max > 0.993 & unc_rawben_rel_max <= 0.996","children_i <= 0.4500 & HH_size_n <= 2.2500 & unc_rawben_rel_max > 0.8937 & unc_rawben_rel_max <= 0.9960",FALSE,8,2,0.25,0.109,3,0,0,NA
"Washington","other_error","2-3","children_i <= 0.500 & percent_abawd <= 0.583 & unc_rawben_rel_max > 0.993 & unc_rawben_rel_max <= 0.996","children_i <= 0.4500 & percent_abawd <= 0.5247 & unc_rawben_rel_max > 0.8937 & unc_rawben_rel_max <= 0.9960",FALSE,8,2,0.25,0.109,3,0,0,NA
"Washington","other_error","2-3","rawben_rel_max >   0.993 & shelter_expenses_by_hh_size > 742.000 & unc_rawben_rel_max <=   0.998","rawben_rel_max >   0.7448 & shelter_expenses_by_hh_size > 667.8000 & unc_rawben_rel_max <=   0.9980",FALSE,5,2,0.4,0.18,2,0,0,NA
"Washington","other_error","2-3","elderly_disabled_i > 0.500 & rawben_rel_max > 0.994 & rawben_rel_max <= 0.996 & unc_rawben_rel_max <= 0.995","elderly_disabled_i > 0.4500 & rawben_rel_max > 0.8946 & rawben_rel_max <= 0.9960 & unc_rawben_rel_max <= 0.9950",FALSE,9,3,0.333,0.172,4,0,1,0
"Washington","other_error","2-3","elderly_disabled_i > 0.500 & HH_size_n <= 2.500 & unc_rawben_rel_max > 0.993 & unc_rawben_rel_max <= 0.996","elderly_disabled_i > 0.4500 & HH_size_n <= 2.2500 & unc_rawben_rel_max > 0.8937 & unc_rawben_rel_max <= 0.9960",FALSE,7,2,0.286,0.125,3,0,1,0
"Washington","other_error","2-3","cat_elig > 0.500 & married > 0.500 & rawben_rel_max <= 0.995 & unc_rawben_rel_max > 0.994","cat_elig > 0.4500 & married > 0.4500 & rawben_rel_max <= 0.9950 & unc_rawben_rel_max > 0.8946",FALSE,6,2,0.333,0.148,3,0,0,NA
"Washington","other_error","2-3","rawben_rel_max >   0.993 & rawben_rel_max <=   0.996 & shelter_expenses_by_hh_size > 502.000","rawben_rel_max >   0.8937 & rawben_rel_max <=   0.9960 & shelter_expenses_by_hh_size > 451.8000",FALSE,10,3,0.3,0.154,4,0.25,0,NA
"Washington","other_error","2-3","rawben_rel_max >   0.993 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 938.000","rawben_rel_max >   0.7448 & rawben_rel_max <=   1.0980 & shelter_expenses_by_hh_size > 703.5000",FALSE,22,4,0.182,0.1,10,0.2,0,NA
"Washington","other_error","2-3","children_i <= 0.500 & HH_size_n <= 2.500 & unc_rawben_rel_max > 0.992 & unc_rawben_rel_max <= 0.998","children_i <= 0.4500 & HH_size_n <= 2.2500 & unc_rawben_rel_max > 0.8928 & unc_rawben_rel_max <= 0.9980",FALSE,8,2,0.25,0.109,3,0,0,NA
"Washington","other_error","2-3","children_i <= 0.500 & rawben_rel_max > 0.993 & rawben_rel_max <= 0.996","children_i <= 0.3750 & rawben_rel_max > 0.8937 & rawben_rel_max <= 0.9960",FALSE,8,2,0.25,0.109,3,0,0,NA
"Washington","other_error","2-3","count_divisible_by_100 <=   0.500 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 353.000 & unc_rawben_rel_max >   0.993","count_divisible_by_100 <=   0.4500 & rawben_rel_max <=   0.9980 & total_deductions_by_hh_size > 353.0000 & unc_rawben_rel_max >   0.8937",FALSE,5,2,0.4,0.18,4,0.25,0,NA
"Washington","other_error","2-3","cat_elig >   0.500 & rawben_rel_max >   0.993 & rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size > 554.000","cat_elig >   0.4500 & rawben_rel_max >   0.8937 & rawben_rel_max <=   0.9970 & shelter_expenses_by_hh_size > 498.6000",FALSE,7,2,0.286,0.125,2,0.5,0,NA
"Washington","other_error","2-3","children_i <=   0.500 & rawben_rel_max <=   0.997 & unc_rawben_rel_max >   0.993 & utilities > 284.000","children_i <=   0.4500 & rawben_rel_max <=   0.9970 & unc_rawben_rel_max >   0.8937 & utilities > 255.6000",FALSE,8,2,0.25,0.109,3,0,0,NA
"Washington","other_error","2-3","children_i <= 0.500 & percent_abawd <= 0.583 & rawben_rel_max > 0.992 & rawben_rel_max <= 0.997","children_i <= 0.4500 & percent_abawd <= 0.5247 & rawben_rel_max > 0.8928 & rawben_rel_max <= 0.9970",FALSE,8,2,0.25,0.109,3,0,0,NA
"Washington","other_error","1","total_deductions_by_hh_size > 1290.000 & unc_rawben_rel_max >    0.987 & unc_rawben_rel_max <=    0.991","total_deductions_by_hh_size > 967.5000 & unc_rawben_rel_max >   0.7402 & unc_rawben_rel_max <=   1.0900",FALSE,5,4,0.8,0.514,2,0.5,0,NA
"Washington","other_error","2-3","rawben_rel_max >   0.993 & shelter_expenses_by_hh_size > 556.000 & unc_rawben_rel_max <=   0.997 & utilities > 478.000","rawben_rel_max >   0.993 & shelter_expenses_by_hh_size > 500.400 & unc_rawben_rel_max <=   1.097 & utilities > 430.200",FALSE,5,2,0.4,0.18,1,0,0,NA
"Washington","other_error","2-3","rawben_rel_max <=   0.997 & total_deductions_by_hh_size > 630.000 & unc_rawben_rel_max >   0.961","rawben_rel_max <=   1.0970 & total_deductions_by_hh_size > 472.5000 & unc_rawben_rel_max >   0.8649",FALSE,9,2,0.222,0.096,7,0.429,1,1
