"state","budget","f_min","n_rules_core","n_rules_total","used_completion","window_redone","walk_depth","base_precision","rewalk_precision","precision_diff","base_errors","rewalk_errors","base_dollar_recall_unw","rewalk_dollar_recall_unw","dollar_recall_unw_diff","base_dollar_recall_wtd","rewalk_dollar_recall_wtd","dollar_recall_wtd_diff","base_flagged_share","rewalk_flagged_share","fill_rate"
"Indiana",5,0.4,23,43,FALSE,FALSE,683,0.352941176470588,0.421052631578947,0.0681114551083591,12,16,0.123792763016697,0.135553933982916,0.0117611709662188,0.0951339040739999,0.111508740718992,0.0163748366449917,0.0388571428571429,0.0434285714285714,0.868571428571429
"Indiana",5,0.5,23,55,FALSE,FALSE,1041,0.352941176470588,0.421052631578947,0.0681114551083591,12,16,0.123792763016697,0.135553933982916,0.0117611709662188,0.0951339040739999,0.111508740718992,0.0163748366449917,0.0388571428571429,0.0434285714285714,0.868571428571429
"Indiana",5,0.55,22,43,FALSE,FALSE,1104,0.352941176470588,0.384615384615385,0.0316742081447964,12,15,0.123792763016697,0.130789372022149,0.00699660900545133,0.0951339040739999,0.106130573889724,0.0109966698157245,0.0388571428571429,0.0445714285714286,0.891428571428571
"Indiana",5,0.6,16,52,FALSE,FALSE,1822,0.352941176470588,0.4,0.0470588235294118,12,14,0.123792763016697,0.120444692449672,-0.00334807056702581,0.0951339040739999,0.0949206097077487,-0.000213294366251199,0.0388571428571429,0.04,0.8
"Indiana",5,0.65,16,49,FALSE,FALSE,1488,0.352941176470588,0.4,0.0470588235294118,12,14,0.123792763016697,0.120444692449672,-0.00334807056702581,0.0951339040739999,0.0949206097077487,-0.000213294366251199,0.0388571428571429,0.04,0.8
"Indiana",5,0.7,16,87,FALSE,FALSE,4108,0.352941176470588,0.4,0.0470588235294118,12,14,0.123792763016697,0.120444692449672,-0.00334807056702581,0.0951339040739999,0.0949206097077487,-0.000213294366251199,0.0388571428571429,0.04,0.8
"Indiana",5,0.75,18,94,FALSE,FALSE,5033,0.352941176470588,0.388888888888889,0.0359477124183006,12,14,0.123792763016697,0.120444692449672,-0.00334807056702581,0.0951339040739999,0.0949206097077487,-0.000213294366251199,0.0388571428571429,0.0411428571428571,0.822857142857143
"Indiana",10,0.25,30,108,FALSE,FALSE,2651,0.296296296296296,0.302631578947368,0.00633528265107214,24,23,0.233034296261321,0.219427394085075,-0.0136069021762459,0.210157139745466,0.201069094528181,-0.00908804521728479,0.0925714285714286,0.0868571428571429,0.868571428571429
"Indiana",10,0.4,31,144,FALSE,FALSE,7922,0.296296296296296,0.411764705882353,0.115468409586057,24,28,0.233034296261321,0.266085762115294,0.0330514658539726,0.210157139745466,0.247514508739658,0.0373573689941919,0.0925714285714286,0.0777142857142857,0.777142857142857
"Indiana",10,0.5,24,150,FALSE,FALSE,7879,0.296296296296296,0.376623376623377,0.0803270803270804,24,29,0.233034296261321,0.274799330385887,0.0417650341245654,0.210157139745466,0.257060427804498,0.0469032880590323,0.0925714285714286,0.088,0.88
"Indiana",10,0.55,24,134,FALSE,TRUE,12128,0.296296296296296,0.3875,0.0912037037037037,24,31,0.233034296261321,0.302828690389321,0.0697943941279993,0.210157139745466,0.272509589460252,0.0623524497147866,0.0925714285714286,0.0914285714285714,0.914285714285714
"Indiana",10,0.6,23,133,FALSE,TRUE,12470,0.296296296296296,0.38961038961039,0.0933140933140933,24,30,0.233034296261321,0.292484010816843,0.0594497145555222,0.210157139745466,0.261299625278277,0.0511424855328109,0.0925714285714286,0.088,0.88
"Indiana",10,0.65,23,149,FALSE,TRUE,14635,0.296296296296296,0.4,0.103703703703704,24,32,0.233034296261321,0.315491264969739,0.0824569687084174,0.210157139745466,0.27911049742595,0.0689533576804846,0.0925714285714286,0.0914285714285714,0.914285714285714
"Indiana",10,0.7,26,185,FALSE,TRUE,17523,0.296296296296296,0.333333333333333,0.037037037037037,24,23,0.233034296261321,0.236725758681375,0.00369146242005411,0.210157139745466,0.220180600602185,0.0100234608567193,0.0925714285714286,0.0788571428571429,0.788571428571429
"Indiana",10,0.75,32,191,FALSE,TRUE,17968,0.296296296296296,0.315789473684211,0.0194931773879142,24,24,0.233034296261321,0.245782718804996,0.0127484225436752,0.210157139745466,0.232929270299959,0.0227721305544934,0.0925714285714286,0.0868571428571429,0.868571428571429
"Iowa",5,0.25,49,125,FALSE,FALSE,2014,0.36,0.36,0,9,9,0.111440999792861,0.111440999792861,0,0.111630472158458,0.111630472158458,0,0.0267094017094017,0.0267094017094017,0.534188034188034
"Iowa",5,0.4,41,121,FALSE,FALSE,2691,0.36,0.409090909090909,0.0490909090909091,9,9,0.111440999792861,0.111440999792861,0,0.111630472158458,0.111630472158458,0,0.0267094017094017,0.0235042735042735,0.47008547008547
"Iowa",5,0.5,44,122,FALSE,FALSE,2948,0.36,0.391304347826087,0.031304347826087,9,9,0.111440999792861,0.111440999792861,0,0.111630472158458,0.111630472158458,0,0.0267094017094017,0.0245726495726496,0.491452991452991
"Iowa",5,0.55,41,108,FALSE,FALSE,3301,0.36,0.45,0.09,9,9,0.111440999792861,0.111440999792861,0,0.111630472158458,0.111630472158458,0,0.0267094017094017,0.0213675213675214,0.427350427350427
"Iowa",5,0.6,42,117,FALSE,FALSE,4099,0.36,0.428571428571429,0.0685714285714286,9,9,0.111440999792861,0.111440999792861,0,0.111630472158458,0.111630472158458,0,0.0267094017094017,0.0224358974358974,0.448717948717949
"Iowa",5,0.65,40,114,FALSE,FALSE,3936,0.36,0.476190476190476,0.116190476190476,9,10,0.111440999792861,0.148380860318995,0.0369398605261341,0.111630472158458,0.152387813023443,0.040757340864985,0.0267094017094017,0.0224358974358974,0.448717948717949
"Iowa",5,0.7,40,117,FALSE,FALSE,4999,0.36,0.380952380952381,0.0209523809523809,9,8,0.111440999792861,0.111371953324587,-6.90464682731456e-05,0.111630472158458,0.115767803368519,0.00413733121006042,0.0267094017094017,0.0224358974358974,0.448717948717949
"Iowa",5,0.75,40,121,FALSE,FALSE,5422,0.36,0.36,0,9,9,0.111440999792861,0.118207553683629,0.00676655389076848,0.111630472158458,0.120758192600828,0.00912772044236991,0.0267094017094017,0.0267094017094017,0.534188034188034
"Iowa",10,0.25,95,223,FALSE,FALSE,6495,0.226666666666667,0.242857142857143,0.0161904761904762,17,17,0.223986743078092,0.223986743078092,0,0.226578961267957,0.226578961267957,0,0.0801282051282051,0.0747863247863248,0.747863247863248
"Iowa",10,0.4,79,198,FALSE,FALSE,7950,0.226666666666667,0.260869565217391,0.0342028985507246,17,18,0.223986743078092,0.215770213353587,-0.0082165297245046,0.226578961267957,0.219221562137688,-0.00735739913026928,0.0801282051282051,0.0737179487179487,0.737179487179487
"Iowa",10,0.5,82,215,FALSE,FALSE,9300,0.226666666666667,0.296875,0.0702083333333333,17,19,0.223986743078092,0.22702478768211,0.00303804460401852,0.226578961267957,0.227422119805824,0.000843158537867039,0.0801282051282051,0.0683760683760684,0.683760683760684
"Iowa",10,0.55,71,177,FALSE,TRUE,12435,0.226666666666667,0.204379562043796,-0.022287104622871,17,28,0.223986743078092,0.399295726023614,0.175308982945522,0.226578961267957,0.366507405163455,0.139928443895497,0.0801282051282051,0.146367521367521,1.46367521367521
"Iowa",10,0.6,72,187,FALSE,TRUE,13841,0.226666666666667,0.205882352941176,-0.0207843137254902,17,28,0.223986743078092,0.399295726023614,0.175308982945522,0.226578961267957,0.366507405163455,0.139928443895497,0.0801282051282051,0.145299145299145,1.45299145299145
"Iowa",10,0.65,75,184,FALSE,TRUE,13383,0.226666666666667,0.2,-0.0266666666666666,17,28,0.223986743078092,0.399295726023614,0.175308982945522,0.226578961267957,0.366507405163455,0.139928443895497,0.0801282051282051,0.14957264957265,1.4957264957265
"Iowa",10,0.7,79,202,FALSE,TRUE,18677,0.226666666666667,0.193103448275862,-0.0335632183908046,17,28,0.223986743078092,0.385003107091072,0.161016364012981,0.226578961267957,0.353493012734105,0.126914051466147,0.0801282051282051,0.15491452991453,1.5491452991453
"Iowa",10,0.75,85,198,FALSE,TRUE,17122,0.226666666666667,0.197368421052632,-0.0292982456140351,17,30,0.223986743078092,0.411724090312781,0.187737347234689,0.226578961267957,0.379314883613384,0.152735922345426,0.0801282051282051,0.162393162393162,1.62393162393162
"Kansas",5,0.25,40,120,FALSE,FALSE,1773,0.256410256410256,0.264705882352941,0.00829562594268479,10,9,0.166537966537967,0.159502359502359,-0.00703560703560704,0.175654927343366,0.169213402537458,-0.00644152480590846,0.0447247706422018,0.0389908256880734,0.779816513761468
"Kansas",5,0.4,39,108,FALSE,FALSE,2069,0.256410256410256,0.222222222222222,-0.0341880341880342,10,8,0.166537966537967,0.153324753324753,-0.0132132132132132,0.175654927343366,0.165215913164116,-0.0104390141792501,0.0447247706422018,0.0412844036697248,0.825688073394495
"Kansas",5,0.5,34,111,FALSE,FALSE,2143,0.256410256410256,0.233333333333333,-0.0230769230769231,10,7,0.166537966537967,0.143114543114543,-0.0234234234234234,0.175654927343366,0.156305087302051,-0.0193498400413156,0.0447247706422018,0.0344036697247706,0.688073394495413
"Kansas",5,0.55,33,101,FALSE,FALSE,3056,0.256410256410256,0.32,0.0635897435897436,10,8,0.166537966537967,0.138996138996139,-0.0275418275418275,0.175654927343366,0.149735923875324,-0.0259190034680421,0.0447247706422018,0.0286697247706422,0.573394495412844
"Kansas",5,0.6,33,104,FALSE,FALSE,3267,0.256410256410256,0.32,0.0635897435897436,10,8,0.166537966537967,0.138996138996139,-0.0275418275418275,0.175654927343366,0.149735923875324,-0.0259190034680421,0.0447247706422018,0.0286697247706422,0.573394495412844
"Kansas",5,0.65,32,101,FALSE,FALSE,3267,0.256410256410256,0.230769230769231,-0.0256410256410256,10,9,0.166537966537967,0.146031746031746,-0.0205062205062205,0.175654927343366,0.156177448681233,-0.0194774786621336,0.0447247706422018,0.0447247706422018,0.894495412844037
"Kansas",5,0.7,38,113,FALSE,FALSE,4548,0.256410256410256,0.333333333333333,0.0769230769230769,10,12,0.166537966537967,0.194251394251394,0.0277134277134277,0.175654927343366,0.205223987838608,0.0295690604952415,0.0447247706422018,0.0412844036697248,0.825688073394495
"Kansas",5,0.75,39,124,FALSE,FALSE,5992,0.256410256410256,0.387096774193548,0.130686517783292,10,12,0.166537966537967,0.194251394251394,0.0277134277134277,0.175654927343366,0.205223987838608,0.0295690604952415,0.0447247706422018,0.0355504587155963,0.711009174311927
"Kansas",10,0.25,81,219,FALSE,FALSE,6020,0.25609756097561,0.285714285714286,0.0296167247386759,21,24,0.281424281424281,0.312827112827113,0.0314028314028314,0.288461095544911,0.316677735245804,0.0282166397008935,0.0940366972477064,0.0963302752293578,0.963302752293578
"Kansas",10,0.4,77,198,FALSE,FALSE,7325,0.25609756097561,0.211764705882353,-0.0443328550932568,21,18,0.281424281424281,0.273530673530674,-0.00789360789360793,0.288461095544911,0.293010276476609,0.00454918093169832,0.0940366972477064,0.0974770642201835,0.974770642201835
"Kansas",10,0.5,75,208,FALSE,FALSE,9368,0.25609756097561,0.228915662650602,-0.0271818983250074,21,19,0.281424281424281,0.287516087516088,0.0060918060918061,0.288461095544911,0.306737127823867,0.018276032278956,0.0940366972477064,0.0951834862385321,0.951834862385321
"Kansas",10,0.55,72,174,FALSE,FALSE,10864,0.25609756097561,0.24,-0.0160975609756098,21,18,0.281424281424281,0.26023166023166,-0.0211926211926212,0.288461095544911,0.271135935493567,-0.0173251600513435,0.0940366972477064,0.0860091743119266,0.860091743119266
"Kansas",10,0.6,68,187,FALSE,TRUE,12041,0.25609756097561,0.253012048192771,-0.0030855127828387,21,21,0.281424281424281,0.302102102102102,0.0206778206778206,0.288461095544911,0.31674642400852,0.0282853284636098,0.0940366972477064,0.0951834862385321,0.951834862385321
"Kansas",10,0.65,70,189,FALSE,TRUE,13369,0.25609756097561,0.230769230769231,-0.025328330206379,21,18,0.281424281424281,0.261261261261261,-0.0201630201630202,0.288461095544911,0.274070893193288,-0.0143902023516222,0.0940366972477064,0.0894495412844037,0.894495412844037
"Kansas",10,0.7,69,192,FALSE,TRUE,14558,0.25609756097561,0.253521126760563,-0.00257643421504639,21,18,0.281424281424281,0.274388674388674,-0.00703560703560707,0.288461095544911,0.278966815897312,-0.00949427964759841,0.0940366972477064,0.0814220183486239,0.814220183486238
"Kansas",10,0.75,82,215,FALSE,TRUE,17180,0.25609756097561,0.265060240963855,0.00896267998824568,21,22,0.281424281424281,0.301329901329901,0.0199056199056199,0.288461095544911,0.306165690304294,0.0177045947593837,0.0940366972477064,0.0951834862385321,0.951834862385321
"Kentucky",5,0.25,55,123,FALSE,FALSE,2074,0.27027027027027,0.325,0.0547297297297297,10,13,0.135159153336565,0.172806592341251,0.0376474390046857,0.133822988221881,0.170389462709985,0.0365664744881032,0.0424311926605505,0.0458715596330275,0.917431192660551
"Kentucky",5,0.4,49,113,FALSE,FALSE,2429,0.27027027027027,0.314285714285714,0.044015444015444,10,11,0.135159153336565,0.141299079011149,0.00613992567458396,0.133822988221881,0.140206816827013,0.00638382860513168,0.0424311926605505,0.0401376146788991,0.802752293577982
"Kentucky",5,0.5,52,109,FALSE,FALSE,2494,0.27027027027027,0.282051282051282,0.0117810117810118,10,11,0.135159153336565,0.141299079011149,0.00613992567458396,0.133822988221881,0.140206816827013,0.00638382860513168,0.0424311926605505,0.0447247706422018,0.894495412844037
"Kentucky",5,0.55,40,94,FALSE,FALSE,3406,0.27027027027027,0.272727272727273,0.00245700245700242,10,9,0.135159153336565,0.119809339150105,-0.0153498141864598,0.133822988221881,0.125331551896742,-0.00849143632513902,0.0424311926605505,0.0378440366972477,0.756880733944954
"Kentucky",5,0.6,40,100,FALSE,FALSE,3811,0.27027027027027,0.272727272727273,0.00245700245700242,10,9,0.135159153336565,0.119809339150105,-0.0153498141864598,0.133822988221881,0.125331551896742,-0.00849143632513902,0.0424311926605505,0.0378440366972477,0.756880733944954
"Kentucky",5,0.65,36,100,FALSE,FALSE,4041,0.27027027027027,0.32,0.0497297297297297,10,8,0.135159153336565,0.101147196639199,-0.0340119566973663,0.133822988221881,0.101617294306988,-0.0322056939148931,0.0424311926605505,0.0286697247706422,0.573394495412844
"Kentucky",5,0.7,37,112,FALSE,FALSE,6263,0.27027027027027,0.321428571428571,0.0511583011583012,10,9,0.135159153336565,0.119809339150105,-0.0153498141864598,0.133822988221881,0.125331551896742,-0.00849143632513902,0.0424311926605505,0.0321100917431193,0.642201834862385
"Kentucky",5,0.75,45,111,FALSE,FALSE,5438,0.27027027027027,0.35,0.0797297297297297,10,14,0.135159153336565,0.280901599612215,0.14574244627565,0.133822988221881,0.272038403066527,0.138215414844646,0.0424311926605505,0.0458715596330275,0.917431192660551
"Kentucky",10,0.25,90,195,FALSE,FALSE,5796,0.265625,0.27536231884058,0.00973731884057971,17,19,0.325012118274358,0.35651963160446,0.0315075133301018,0.330220988588815,0.360403634471787,0.0301826458829716,0.073394495412844,0.0791284403669725,0.791284403669725
"Kentucky",10,0.4,81,180,FALSE,FALSE,7630,0.265625,0.246376811594203,-0.0192481884057971,17,17,0.325012118274358,0.325012118274358,0,0.330220988588815,0.330220988588815,0,0.073394495412844,0.0791284403669725,0.791284403669725
"Kentucky",10,0.5,80,188,FALSE,FALSE,9503,0.265625,0.238805970149254,-0.0268190298507463,17,16,0.325012118274358,0.306349975763451,-0.0186621425109064,0.330220988588815,0.294190201325976,-0.0360307872628394,0.073394495412844,0.0768348623853211,0.768348623853211
"Kentucky",10,0.55,72,161,FALSE,TRUE,14714,0.265625,0.258620689655172,-0.00700431034482757,17,15,0.325012118274358,0.270560672160284,-0.0544514461140733,0.330220988588815,0.256901873084953,-0.0733191155038627,0.073394495412844,0.0665137614678899,0.665137614678899
"Kentucky",10,0.6,68,175,FALSE,TRUE,15074,0.265625,0.258620689655172,-0.00700431034482757,17,15,0.325012118274358,0.238972370334464,-0.0860397479398934,0.330220988588815,0.256786954507253,-0.0734340340815627,0.073394495412844,0.0665137614678899,0.665137614678899
"Kentucky",10,0.65,74,173,FALSE,TRUE,14953,0.265625,0.316666666666667,0.0510416666666667,17,19,0.325012118274358,0.286314428825335,-0.0386976894490225,0.330220988588815,0.325222591723862,-0.00499839686495285,0.073394495412844,0.0688073394495413,0.688073394495413
"Kentucky",10,0.7,75,174,FALSE,TRUE,16422,0.265625,0.317460317460317,0.0518353174603174,17,20,0.325012118274358,0.291000161576991,-0.0340119566973663,0.330220988588815,0.3300672549997,-0.000153733589115523,0.073394495412844,0.0722477064220183,0.722477064220183
"Kentucky",10,0.75,72,189,FALSE,TRUE,18190,0.265625,0.355932203389831,0.0903072033898305,17,21,0.325012118274358,0.356358054613023,0.0313459363386654,0.330220988588815,0.365127108444466,0.0349061198556509,0.073394495412844,0.0676605504587156,0.676605504587156
"Louisiana",5,0.25,33,100,FALSE,FALSE,1445,0.216216216216216,0.25,0.0337837837837838,8,8,0.0963074119727745,0.0963074119727745,0,0.0993902222780617,0.0993902222780617,0,0.0423825887743414,0.0366552119129439,0.733104238258877
"Louisiana",5,0.4,33,89,FALSE,FALSE,1674,0.216216216216216,0.25,0.0337837837837838,8,8,0.0963074119727745,0.0963074119727745,0,0.0993902222780617,0.0993902222780617,0,0.0423825887743414,0.0366552119129439,0.733104238258877
"Louisiana",5,0.5,31,94,FALSE,FALSE,1942,0.216216216216216,0.242424242424242,0.0262080262080262,8,8,0.0963074119727745,0.0963074119727745,0,0.0993902222780617,0.0993902222780617,0,0.0423825887743414,0.0378006872852234,0.756013745704467
"Louisiana",5,0.55,29,81,FALSE,FALSE,2236,0.216216216216216,0.206896551724138,-0.0093196644920783,8,6,0.0963074119727745,0.0798542258427569,-0.0164531861300177,0.0993902222780617,0.0850455309906039,-0.0143446912874578,0.0423825887743414,0.0332187857961054,0.664375715922108
"Louisiana",5,0.6,28,81,FALSE,FALSE,2488,0.216216216216216,0.214285714285714,-0.00193050193050195,8,6,0.0963074119727745,0.0798542258427569,-0.0164531861300177,0.0993902222780617,0.0850455309906039,-0.0143446912874578,0.0423825887743414,0.0320733104238259,0.641466208476518
"Louisiana",5,0.65,27,89,FALSE,FALSE,2827,0.216216216216216,0.222222222222222,0.00600600600600598,8,6,0.0963074119727745,0.0710649016560373,-0.0252425103167372,0.0993902222780617,0.0672422986185922,-0.0321479236594695,0.0423825887743414,0.0309278350515464,0.618556701030928
"Louisiana",5,0.7,32,82,FALSE,FALSE,2524,0.216216216216216,0.153846153846154,-0.0623700623700624,8,4,0.0963074119727745,0.0439466209335977,-0.0523607910391768,0.0993902222780617,0.0382165626606216,-0.0611736596174401,0.0423825887743414,0.0297823596792669,0.595647193585338
"Louisiana",5,0.75,34,97,FALSE,FALSE,3678,0.216216216216216,0.130434782608696,-0.0857814336075206,8,3,0.0963074119727745,0.0349429229862265,-0.0613644889865481,0.0993902222780617,0.0296034413293447,-0.069786780948717,0.0423825887743414,0.0263459335624284,0.526918671248568
"Louisiana",10,0.25,72,178,FALSE,FALSE,5006,0.215189873417722,0.227848101265823,0.0126582278481013,17,18,0.229969451739107,0.215445629454955,-0.0145238222841524,0.241855072242761,0.228808305923468,-0.0130467663192929,0.0904925544100802,0.0904925544100802,0.904925544100802
"Louisiana",10,0.4,64,158,FALSE,FALSE,7033,0.215189873417722,0.223684210526316,0.00849433710859426,17,17,0.229969451739107,0.209711131357522,-0.0202583203815853,0.241855072242761,0.224023833784327,-0.0178312384584337,0.0904925544100802,0.0870561282932417,0.870561282932417
"Louisiana",10,0.5,67,163,FALSE,FALSE,7196,0.215189873417722,0.25,0.0348101265822785,17,18,0.229969451739107,0.215981563856584,-0.0139878878825232,0.241855072242761,0.229959511136422,-0.0118955611063388,0.0904925544100802,0.0824742268041237,0.824742268041237
"Louisiana",10,0.55,67,143,FALSE,FALSE,8506,0.215189873417722,0.234375,0.0191851265822785,17,15,0.229969451739107,0.197384640120049,-0.0325848116190578,0.241855072242761,0.213076552825747,-0.028778519417014,0.0904925544100802,0.0733104238258877,0.733104238258877
"Louisiana",10,0.6,65,157,FALSE,FALSE,11533,0.215189873417722,0.234375,0.0191851265822785,17,15,0.229969451739107,0.197331046679886,-0.0326384050592207,0.241855072242761,0.212761529259332,-0.0290935429834287,0.0904925544100802,0.0733104238258877,0.733104238258877
"Louisiana",10,0.65,69,166,FALSE,TRUE,13419,0.215189873417722,0.230769230769231,0.0155793573515093,17,15,0.229969451739107,0.175786483734391,-0.0541829680047162,0.241855072242761,0.189496060232195,-0.0523590120105658,0.0904925544100802,0.0744558991981672,0.744558991981672
"Louisiana",10,0.7,74,170,FALSE,TRUE,15405,0.215189873417722,0.209677419354839,-0.00551245406288281,17,13,0.229969451739107,0.160833913928935,-0.069135537810172,0.241855072242761,0.156134751462125,-0.0857203207806362,0.0904925544100802,0.0710194730813287,0.710194730813287
"Louisiana",10,0.75,75,177,FALSE,TRUE,15513,0.215189873417722,0.220338983050847,0.00514910963312593,17,13,0.229969451739107,0.158100648480626,-0.0718688032584812,0.241855072242761,0.153457307482943,-0.0883977647598182,0.0904925544100802,0.0675830469644903,0.675830469644903
"Maine",5,0.25,16,58,FALSE,FALSE,1118,0.333333333333333,0.292682926829268,-0.040650406504065,14,12,0.226863354037267,0.202173913043478,-0.0246894409937888,0.254575628807436,0.221697260122314,-0.0328783686851213,0.0452586206896552,0.0441810344827586,0.883620689655172
"Maine",5,0.4,15,61,FALSE,FALSE,1709,0.333333333333333,0.285714285714286,-0.0476190476190476,14,12,0.226863354037267,0.202173913043478,-0.0246894409937888,0.254575628807436,0.221697260122314,-0.0328783686851213,0.0452586206896552,0.0452586206896552,0.905172413793103
"Maine",5,0.5,15,61,FALSE,FALSE,1756,0.333333333333333,0.285714285714286,-0.0476190476190476,14,12,0.226863354037267,0.202173913043478,-0.0246894409937888,0.254575628807436,0.221697260122314,-0.0328783686851213,0.0452586206896552,0.0452586206896552,0.905172413793103
"Maine",5,0.55,10,54,FALSE,FALSE,2002,0.333333333333333,0.333333333333333,0,14,14,0.226863354037267,0.226863354037267,0,0.254575628807436,0.254575628807436,0,0.0452586206896552,0.0452586206896552,0.905172413793103
"Maine",5,0.6,17,57,FALSE,FALSE,2076,0.333333333333333,0.333333333333333,0,14,12,0.226863354037267,0.191821946169772,-0.0350414078674948,0.254575628807436,0.207916605530892,-0.0466590232765438,0.0452586206896552,0.0387931034482759,0.775862068965517
"Maine",5,0.65,27,78,FALSE,FALSE,3192,0.333333333333333,0.393939393939394,0.0606060606060606,14,13,0.226863354037267,0.19648033126294,-0.0303830227743271,0.254575628807436,0.214013022328134,-0.040562606479302,0.0452586206896552,0.0355603448275862,0.711206896551724
"Maine",5,0.7,25,77,FALSE,FALSE,3337,0.333333333333333,0.371428571428571,0.0380952380952381,14,13,0.226863354037267,0.19648033126294,-0.0303830227743271,0.254575628807436,0.214013022328134,-0.040562606479302,0.0452586206896552,0.0377155172413793,0.754310344827586
"Maine",5,0.75,25,81,FALSE,FALSE,3562,0.333333333333333,0.371428571428571,0.0380952380952381,14,13,0.226863354037267,0.19648033126294,-0.0303830227743271,0.254575628807436,0.214013022328134,-0.040562606479302,0.0452586206896552,0.0377155172413793,0.754310344827586
"Maine",10,0.25,28,155,FALSE,FALSE,4568,0.2625,0.236111111111111,-0.0263888888888889,21,17,0.298654244306418,0.247981366459627,-0.0506728778467909,0.31945944306608,0.265457497981743,-0.0540019450843375,0.0862068965517241,0.0775862068965517,0.775862068965517
"Maine",10,0.4,30,161,FALSE,FALSE,6864,0.2625,0.246753246753247,-0.0157467532467533,21,19,0.298654244306418,0.262836438923395,-0.0358178053830228,0.31945944306608,0.279664817449053,-0.0397946256170266,0.0862068965517241,0.0829741379310345,0.829741379310345
"Maine",10,0.5,32,175,FALSE,FALSE,9067,0.2625,0.240506329113924,-0.021993670886076,21,19,0.298654244306418,0.262836438923395,-0.0358178053830228,0.31945944306608,0.279664817449053,-0.0397946256170266,0.0862068965517241,0.0851293103448276,0.851293103448276
"Maine",10,0.55,25,133,FALSE,FALSE,9386,0.2625,0.25,-0.0125,21,19,0.298654244306418,0.27360248447205,-0.0250517598343685,0.31945944306608,0.30137332039585,-0.0180861226702298,0.0862068965517241,0.0818965517241379,0.818965517241379
"Maine",10,0.6,24,131,FALSE,FALSE,9722,0.2625,0.235294117647059,-0.0272058823529412,21,16,0.298654244306418,0.224534161490683,-0.074120082815735,0.31945944306608,0.245767224185748,-0.0736922188803316,0.0862068965517241,0.0732758620689655,0.732758620689655
"Maine",10,0.65,31,135,FALSE,FALSE,11557,0.2625,0.26984126984127,0.00734126984126982,21,17,0.298654244306418,0.229192546583851,-0.0694616977225673,0.31945944306608,0.25186364098299,-0.0675958020830899,0.0862068965517241,0.0678879310344828,0.678879310344828
"Maine",10,0.7,31,133,FALSE,FALSE,11557,0.2625,0.276923076923077,0.0144230769230769,21,18,0.298654244306418,0.243581780538302,-0.0550724637681159,0.31945944306608,0.263794876415819,-0.0556645666502613,0.0862068965517241,0.0700431034482759,0.700431034482759
"Maine",10,0.75,31,167,FALSE,TRUE,17332,0.2625,0.276923076923077,0.0144230769230769,21,18,0.298654244306418,0.243581780538302,-0.0550724637681159,0.31945944306608,0.263794876415819,-0.0556645666502613,0.0862068965517241,0.0700431034482759,0.700431034482759
"Maryland",5,0.25,9,21,FALSE,FALSE,95,0.387096774193548,0.387096774193548,0,12,12,0.0861145266116283,0.0861145266116283,0,0.0809752444450374,0.0809752444450374,0,0.0442857142857143,0.0442857142857143,0.885714285714286
"Maryland",5,0.4,9,23,FALSE,FALSE,216,0.387096774193548,0.387096774193548,0,12,12,0.0861145266116283,0.0861145266116283,0,0.0809752444450374,0.0809752444450374,0,0.0442857142857143,0.0442857142857143,0.885714285714286
"Maryland",5,0.5,9,32,FALSE,FALSE,526,0.387096774193548,0.387096774193548,0,12,12,0.0861145266116283,0.0861145266116283,0,0.0809752444450374,0.0809752444450374,0,0.0442857142857143,0.0442857142857143,0.885714285714286
"Maryland",5,0.55,9,22,FALSE,FALSE,224,0.387096774193548,0.387096774193548,0,12,12,0.0861145266116283,0.0861145266116283,0,0.0809752444450374,0.0809752444450374,0,0.0442857142857143,0.0442857142857143,0.885714285714286
"Maryland",5,0.6,9,34,FALSE,FALSE,1018,0.387096774193548,0.387096774193548,0,12,12,0.0861145266116283,0.0861145266116283,0,0.0809752444450374,0.0809752444450374,0,0.0442857142857143,0.0442857142857143,0.885714285714286
"Maryland",5,0.65,9,36,FALSE,FALSE,1018,0.387096774193548,0.387096774193548,0,12,12,0.0861145266116283,0.0861145266116283,0,0.0809752444450374,0.0809752444450374,0,0.0442857142857143,0.0442857142857143,0.885714285714286
"Maryland",5,0.7,9,34,FALSE,FALSE,1018,0.387096774193548,0.387096774193548,0,12,12,0.0861145266116283,0.0861145266116283,0,0.0809752444450374,0.0809752444450374,0,0.0442857142857143,0.0442857142857143,0.885714285714286
"Maryland",5,0.75,9,45,FALSE,FALSE,1252,0.387096774193548,0.387096774193548,0,12,12,0.0861145266116283,0.0861145266116283,0,0.0809752444450374,0.0809752444450374,0,0.0442857142857143,0.0442857142857143,0.885714285714286
"Maryland",10,0.25,13,76,FALSE,FALSE,1402,0.359375,0.359375,0,23,23,0.18061654663622,0.18061654663622,0,0.179017933967511,0.179017933967511,0,0.0914285714285714,0.0914285714285714,0.914285714285714
"Maryland",10,0.4,17,83,FALSE,FALSE,2635,0.359375,0.338235294117647,-0.0211397058823529,23,23,0.18061654663622,0.187730546284911,0.00711399964869136,0.179017933967511,0.182339556968658,0.00332162300114769,0.0914285714285714,0.0971428571428571,0.971428571428571
"Maryland",10,0.5,17,74,FALSE,FALSE,1826,0.359375,0.338235294117647,-0.0211397058823529,23,23,0.18061654663622,0.187730546284911,0.00711399964869136,0.179017933967511,0.182339556968658,0.00332162300114769,0.0914285714285714,0.0971428571428571,0.971428571428571
