"hh_size","rule_id","rule","n_conditions","role","coefficient","importance","workload_pct","n_flagged","errors_caught","clean_flagged","precision","recall","dollar_recall","lift","base_rate","error_tag"
"4+","rule406","rawearn >= 604.5 & total_deductions < 233.4 & shelter_expenses < 275",3,"INCLUDE",-0.248,0.021,0.7,87,21,66,0.241,0.027,0.031,3.62,0.067,"earned_overissuance"
"4+","rule1062","rawearn >= 151.5 & utilities < 304.5 & utilities >= 286.5",3,"INCLUDE",-0.488,0.049,1,121,29,92,0.24,0.037,0.019,3.6,0.067,"earned_overissuance"
"4+","rule691","rawearn >= 1012 & rawearn < 1152 & utilities < 457.5",3,"INCLUDE",-0.203,0.02,1,118,27,91,0.229,0.035,0.038,3.43,0.067,"earned_overissuance"
"4+","rule299","rawearn >= 775 & utilities >= 867.5 & rawearn < 2426",3,"INCLUDE",-0.317,0.036,1.3,156,35,121,0.224,0.045,0.043,3.37,0.067,"earned_overissuance"
"4+","rule454","total_deductions >= 939.9 & months_since_cert_n >= 6.5 & rawgross < 1926",3,"INCLUDE",-0.137,0.015,1.1,132,28,104,0.212,0.036,0.048,3.18,0.067,"earned_overissuance"
"4+","rule666","rawearn >= 1006 & months_since_cert_n >= 11.5 & shelter_expenses < 1186",3,"INCLUDE",-0.207,0.014,0.5,57,12,45,0.211,0.015,0.013,3.16,0.067,"earned_overissuance"
"4+","rule583","rawearn >= 4237 & rawgross < 4398",2,"INCLUDE",-0.691,0.045,0.4,49,10,39,0.204,0.013,0.008,3.06,0.067,"earned_overissuance"
"4+","rule892","total_deductions >= 1732 & cat_elig >= 1.5",2,"INCLUDE",-0.511,0.035,0.5,54,11,43,0.204,0.014,0.019,3.06,0.067,"earned_overissuance"
"4+","rule520","rawearn >= 1035 & months_since_cert_n >= 6.5 & rawben_rel_max >= 0.69",3,"INCLUDE",-0.068,0.012,3.2,377,76,301,0.202,0.098,0.107,3.02,0.067,"earned_overissuance"
"4+","rule576","shelter_expenses >= 990.5 & rawgross < 0.5 & unc_rawben_rel_max < 1.232",3,"INCLUDE",-0.048,0.004,0.8,93,18,75,0.194,0.023,0.031,2.9,0.067,"earned_overissuance"
"4+","rule1014","unc_rawben_rel_max < 1.199 & rawearn >= 1018 & rawben_rel_max >= 0.7297 & rawunearn >= 166.5",4,"INCLUDE",-0.064,0.007,1.1,126,24,102,0.19,0.031,0.034,2.86,0.067,"earned_overissuance"
"4+","rule922","shelter_expenses >= 943.5 & rawgross < 206 & unc_rawben_rel_max < 1.218",3,"INCLUDE",-0.329,0.029,0.8,90,17,73,0.189,0.022,0.031,2.83,0.067,"earned_overissuance"
"4+","rule571","rawearn >= 1044 & rawben_rel_max >= 0.5969 & rawben_rel_max < 0.6146",3,"INCLUDE",-0.591,0.067,1.3,150,26,124,0.173,0.033,0.028,2.6,0.067,"earned_overissuance"
"4+","rule953","shelter_expenses >= 1252 & unc_rawben_rel_max >= 0.7847 & rawearn >= 1110",3,"INCLUDE",-0.05,0.01,3.9,454,78,376,0.172,0.1,0.117,2.58,0.067,"earned_overissuance"
"4+","rule963","total_deductions >= 942.8 & total_deductions < 955.8",2,"INCLUDE",-0.198,0.017,0.7,83,14,69,0.169,0.018,0.013,2.53,0.067,"earned_overissuance"
"4+","rule703","shelter_expenses >= 1324 & percent_abawd >= 0.2917",2,"INCLUDE",-0.065,0.005,0.7,80,13,67,0.162,0.017,0.022,2.44,0.067,"earned_overissuance"
"4+","rule1003","unc_rawben_rel_max >= 1.191 & shelter_expenses >= 1818",2,"INCLUDE",-0.038,0.004,1.2,136,22,114,0.162,0.028,0.025,2.43,0.067,"earned_overissuance"
"4+","rule493","rawearn >= 3.5 & rawben_rel_max < 0.9927 & rawben_rel_max >= 0.5538 & rawunearn >= 826.5",4,"INCLUDE",-0.412,0.062,2.3,269,41,228,0.152,0.053,0.051,2.29,0.067,"earned_overissuance"
"4+","rule903","rawunearn < 198.5 & unc_rawben_rel_max >= 1.178 & months_since_cert_n >= 5.5 & utilities < 465.5",4,"INCLUDE",-0.408,0.045,1.2,145,21,124,0.145,0.027,0.039,2.17,0.067,"earned_overissuance"
"4+","rule867","shelter_expenses >= 1302 & rawben_rel_max >= 0.7989 & rawgross >= 1116",3,"INCLUDE",-0.013,0.003,4.8,564,81,483,0.144,0.104,0.143,2.15,0.067,"earned_overissuance"
"4+","rule271","rawearn >= 1001 & rawben_rel_max >= 0.9205",2,"INCLUDE",-0.492,0.077,2.5,290,41,249,0.141,0.053,0.069,2.12,0.067,"earned_overissuance"
"4+","rule999","rawearn >= 1012 & rawben_rel_max >= 0.7617",2,"INCLUDE",-0.115,0.034,9.5,1110,157,953,0.141,0.202,0.217,2.12,0.067,"earned_overissuance"
"4+","rule554","total_deductions >= 668.9 & rawgross < 210",2,"INCLUDE",-0.039,0.006,2.3,270,38,232,0.141,0.049,0.056,2.11,0.067,"earned_overissuance"
"4+","rule596","unc_rawben_rel_max < 1.26 & rawearn >= 1022 & utilities >= 851 & rawben_rel_max < 0.7751",4,"INCLUDE",-0.105,0.017,2.7,311,42,269,0.135,0.054,0.042,2.03,0.067,"earned_overissuance"
"4+","rule1025","married >= 0.5 & rawgross < 53 & expedited_i %in% c(""FALSE"")",3,"INCLUDE",-0.556,0.094,2.9,344,46,298,0.134,0.059,0.07,2.01,0.067,"earned_overissuance"
"4+","rule851","shelter_expenses >= 1237 & rawgross < 10 & months_since_cert_n >= 3.5",3,"INCLUDE",0.014,0.001,1.2,142,19,123,0.134,0.024,0.033,2.01,0.067,"earned_overissuance"
"4+","rule185","rawearn >= 1001 & rawgross < 1866",2,"INCLUDE",-0.04,0.012,9.9,1158,153,1005,0.132,0.196,0.196,1.98,0.067,"earned_overissuance"
"4+","rule821","shelter_expenses >= 1252 & rawgross < 132.5 & months_since_cert_n >= 0.5",3,"INCLUDE",0.085,0.013,2.3,270,35,235,0.13,0.045,0.058,1.94,0.067,"earned_overissuance"
"4+","rule672","rawearn >= 1022 & rawben_rel_max >= 0.7498 & shelter_expenses >= 452",3,"INCLUDE",0.084,0.025,9.4,1101,141,960,0.128,0.181,0.194,1.92,0.067,"earned_overissuance"
"4+","rule727","rawearn >= 1022 & utilities >= 856 & months_since_cert_n < 10.5 & rawunearn < 696.5",4,"INCLUDE",0.293,0.045,2.4,286,36,250,0.126,0.046,0.045,1.89,0.067,"earned_overissuance"
"4+","rule388","cat_elig >= 2.5",1,"INCLUDE",-0.294,0.023,0.6,72,9,63,0.125,0.012,0.018,1.88,0.067,"earned_overissuance"
"4+","rule763","utilities < 889 & rawearn >= 2154 & rawben_rel_max >= 0.6448",3,"INCLUDE",-0.414,0.075,3.4,399,49,350,0.123,0.063,0.067,1.84,0.067,"earned_overissuance"
"4+","rule949","percent_abawd >= 0.4643",1,"INCLUDE",-0.042,0.004,1.1,123,15,108,0.122,0.019,0.027,1.83,0.067,"earned_overissuance"
