"state","error_frame","hh_size","rule_national","rule_tuned","tuned_is_national","qualified","train_n","train_errors","train_precision","train_dollars","test_n_tuned","test_precision_tuned","test_n_national","test_precision_national"
"Connecticut","unearned_income","1","medical_deductions > 9.5 & unc_rawben_rel_max > 3.0","medical_deductions > 7.125 & unc_rawben_rel_max > 2.250",FALSE,FALSE,1,0,0,0,1,0,0,NA
"Connecticut","unearned_income","1","shelter_expenses_by_hh_size <= 785.00 & unc_rawben_rel_max >   1.95 & unc_rawben_rel_max <=   1.98","shelter_expenses_by_hh_size <= 588.800 & unc_rawben_rel_max >   1.462 & unc_rawben_rel_max <=   1.782",FALSE,FALSE,2,0,0,0,1,0,0,NA
"Connecticut","unearned_income","1","total_deductions_by_hh_size <= 780.00 & unc_rawben_rel_max >   1.96 & unc_rawben_rel_max <=   1.98","total_deductions_by_hh_size <= 858.000 & unc_rawben_rel_max >   1.470 & unc_rawben_rel_max <=   1.782",FALSE,FALSE,42,1,0.024,230,21,0,1,1
"Connecticut","unearned_income","2-3","expedited_i <=   0.5 & shelter_expenses_by_hh_size <= 668.0 & unc_rawben_rel_max >   1.8","expedited_i <=   0.375 & shelter_expenses_by_hh_size <= 501.000 & unc_rawben_rel_max >   1.620",FALSE,FALSE,2,1,0.5,439,0,NA,0,NA
"Connecticut","unearned_income","2-3","percent_abawd <=   0.25 & unc_rawben_rel_max >   1.77 & utilities > 590.00","percent_abawd <=   0.1875 & unc_rawben_rel_max >   1.5930 & utilities > 442.5000",FALSE,FALSE,6,1,0.167,439,0,NA,0,NA
"Connecticut","unearned_income","2-3","children_i <= 0.500 & expedited_i <= 0.500 & percent_abawd <= 0.167 & unc_rawben_rel_max > 1.770","children_i <= 0.4500 & expedited_i <= 0.4500 & percent_abawd <= 0.1503 & unc_rawben_rel_max > 1.5930",FALSE,FALSE,3,1,0.333,439,0,NA,0,NA
"Connecticut","unearned_income","1","shelter_expenses_by_hh_size <= 2190.00 & unc_rawben_rel_max >    1.93 & unc_rawben_rel_max <=    2.26 & utilities <=  301.00","shelter_expenses_by_hh_size <= 1971.000 & unc_rawben_rel_max >    1.737 & unc_rawben_rel_max <=    2.034 & utilities <=  270.900",FALSE,FALSE,3,0,0,0,3,0.333,0,NA
"Connecticut","unearned_income","1","medical_deductions > 130.00 & percent_abawd <=   0.25 & unc_rawben_rel_max >   2.58 & utilities >  12.50","medical_deductions > 117.000 & percent_abawd <=   0.225 & unc_rawben_rel_max >   2.322 & utilities >  11.250",FALSE,FALSE,1,0,0,0,0,NA,0,NA
"Connecticut","unearned_income","1","medical_deductions > 15.50 & percent_abawd <=  0.50 & unc_rawben_rel_max >  2.75","medical_deductions > 11.620 & percent_abawd <=  0.375 & unc_rawben_rel_max >  2.062",FALSE,FALSE,1,0,0,0,0,NA,0,NA
"Connecticut","unearned_income","2-3","elderly_disabled_i > 0.50 & HH_size_n > 2.50 & unc_rawben_rel_max > 1.52","elderly_disabled_i > 0.375 & HH_size_n > 1.875 & unc_rawben_rel_max > 1.520",FALSE,FALSE,4,1,0.25,439,0,NA,0,NA
"Connecticut","unearned_income","2-3","unc_rawben_rel_max >   2.00 & unc_rawben_rel_max <=   2.54 & utilities > 462.00","unc_rawben_rel_max >   1.500 & unc_rawben_rel_max <=   1.905 & utilities > 346.500",FALSE,FALSE,13,2,0.154,497,1,0,0,NA
"Connecticut","unearned_income","1","cat_elig <=   1.50 & count_divisible_by_100 <=   0.50 & unc_rawben_rel_max >   1.93 & utilities <= 288.00","cat_elig <=   1.350 & count_divisible_by_100 <=   0.450 & unc_rawben_rel_max >   1.737 & utilities <= 259.200",FALSE,FALSE,2,0,0,0,4,0.25,0,NA
"Connecticut","unearned_income","1","shelter_expenses_by_hh_size <= 642.00 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   1.98","shelter_expenses_by_hh_size <= 481.500 & unc_rawben_rel_max >   1.448 & unc_rawben_rel_max <=   1.782",FALSE,FALSE,2,0,0,0,2,0,0,NA
"Connecticut","unearned_income","2-3","count_divisible_by_100 <=   0.50 & HH_size_n >   2.50 & total_deductions_by_hh_size <= 580.00 & unc_rawben_rel_max >   1.53","count_divisible_by_100 <=   0.50 & HH_size_n >   2.50 & total_deductions_by_hh_size <= 580.00 & unc_rawben_rel_max >   1.53",TRUE,FALSE,1,0,0,0,0,NA,0,NA
"Connecticut","unearned_income","2-3","total_deductions_by_hh_size >  881.00 & total_deductions_by_hh_size <= 1390.00 & unc_rawben_rel_max >    1.75","total_deductions_by_hh_size >  881.00 & total_deductions_by_hh_size <= 1390.00 & unc_rawben_rel_max >    1.75",TRUE,FALSE,1,0,0,0,0,NA,0,NA
"Connecticut","unearned_income","1","shelter_expenses_by_hh_size <= 1170.00 & unc_rawben_rel_max >    1.93 & unc_rawben_rel_max <=    2.98 & utilities <=  286.00","shelter_expenses_by_hh_size <= 1053.000 & unc_rawben_rel_max >    1.737 & unc_rawben_rel_max <=    2.682 & utilities <=  257.400",FALSE,FALSE,2,0,0,0,2,0.5,0,NA
"Connecticut","unearned_income","2-3","elderly_disabled_i > 0.500 & expedited_i <= 0.500 & percent_abawd <= 0.167 & unc_rawben_rel_max > 1.760","elderly_disabled_i > 0.4500 & expedited_i <= 0.4500 & percent_abawd <= 0.1503 & unc_rawben_rel_max > 1.5840",FALSE,FALSE,3,1,0.333,439,0,NA,0,NA
"Connecticut","unearned_income","1","months_since_cert_n >   7.50 & percent_abawd <=   0.25 & unc_rawben_rel_max >   1.93 & utilities <= 430.00","months_since_cert_n >   6.750 & percent_abawd <=   0.225 & unc_rawben_rel_max >   1.737 & utilities <= 387.000",FALSE,FALSE,1,0,0,0,2,0.5,0,NA
"Connecticut","unearned_income","2-3","children_i <= 0.50 & count_divisible_by_100 <= 0.50 & months_since_cert_n > 6.50 & unc_rawben_rel_max > 1.74","children_i <= 0.450 & count_divisible_by_100 <= 0.450 & months_since_cert_n > 5.850 & unc_rawben_rel_max > 1.566",FALSE,FALSE,2,1,0.5,439,0,NA,0,NA
"Connecticut","unearned_income","2-3","married >   0.50 & unc_rawben_rel_max >   1.76 & utilities > 590.00","married >   0.375 & unc_rawben_rel_max >   1.584 & utilities > 442.500",FALSE,FALSE,2,1,0.5,439,0,NA,0,NA
"Connecticut","unearned_income","2-3","unc_rawben_rel_max >   1.98 & unc_rawben_rel_max <=   2.30 & utilities > 462.00","unc_rawben_rel_max >   1.485 & unc_rawben_rel_max <=   1.725 & utilities > 346.500",FALSE,FALSE,23,3,0.13,607,1,0,0,NA
"Connecticut","unearned_income","2-3","unc_rawben_rel_max >   1.98 & utilities > 590.00","unc_rawben_rel_max >   1.485 & utilities > 442.500",FALSE,FALSE,25,3,0.12,607,1,0,0,NA
"Connecticut","unearned_income","1","homeless <=   0.50 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   2.96 & utilities <= 302.00","homeless <=   0.450 & unc_rawben_rel_max >   1.737 & unc_rawben_rel_max <=   2.664 & utilities <= 271.800",FALSE,FALSE,3,0,0,0,3,0.333,0,NA
"Connecticut","unearned_income","1","months_since_cert_n >   6.50 & percent_abawd <=   0.50 & unc_rawben_rel_max >   1.95 & utilities <= 606.00","months_since_cert_n >   5.850 & percent_abawd <=   0.450 & unc_rawben_rel_max >   1.755 & utilities <= 545.400",FALSE,FALSE,1,0,0,0,2,0.5,0,NA
"Connecticut","unearned_income","1","months_since_cert_n >    7.50 & shelter_expenses_by_hh_size <= 1330.00 & unc_rawben_rel_max >    1.93 & utilities <=  678.00","months_since_cert_n >    6.750 & shelter_expenses_by_hh_size <= 1330.000 & unc_rawben_rel_max >    1.737 & utilities <=  610.200",FALSE,FALSE,1,0,0,0,2,0.5,0,NA
"Connecticut","unearned_income","1","count_divisible_by_100 <   1.00 & months_since_cert_n >=  13.00 & unc_rawben_rel_max >=   2.45 & utilities >= 676.00","count_divisible_by_100 <   0.900 & months_since_cert_n >=  11.700 & unc_rawben_rel_max >=   2.205 & utilities >= 608.400",FALSE,TRUE,6,3,0.5,728,3,0.333,2,0.5
"Connecticut","unearned_income","1","medical_deductions > 130.00 & unc_rawben_rel_max >   2.58","medical_deductions > 97.500 & unc_rawben_rel_max >  1.935",FALSE,FALSE,1,0,0,0,0,NA,0,NA
"Connecticut","unearned_income","1","shelter_expenses_by_hh_size <= 642.00 & total_deductions_by_hh_size <= 758.00 & unc_rawben_rel_max >   1.93","shelter_expenses_by_hh_size <= 481.500 & total_deductions_by_hh_size <= 568.500 & unc_rawben_rel_max >   1.448",FALSE,FALSE,2,0,0,0,2,0,0,NA
"Connecticut","unearned_income","2-3","count_divisible_by_100 <=   1.00 & unc_rawben_rel_max >   2.02 & utilities > 472.00","count_divisible_by_100 <=   0.750 & unc_rawben_rel_max >   1.515 & utilities > 354.000",FALSE,FALSE,7,1,0.143,439,1,0,0,NA
"Connecticut","unearned_income","2-3","months_since_cert_n > 5.5 & unc_rawben_rel_max > 1.8","months_since_cert_n > 4.125 & unc_rawben_rel_max > 1.620",FALSE,FALSE,3,1,0.333,439,0,NA,0,NA
