"hh_size","rule_id","rule","n_conditions","role","coefficient","importance","workload_pct","n_flagged","errors_caught","clean_flagged","precision","recall","dollar_recall","lift","base_rate","error_tag"
"1","R66","cat_elig > 0 & rawunearn > 0 & rawgross <= 2",3,"INCLUDE",0.686,0.686,0.1,11,5,6,0.455,0.006,0.008,6.82,0.067,"earned_overissuance"
"1","R61","cat_elig > 0 & rawben_rel_max > 0.284 & rawben_rel_max <= 0.8522336 & utilities <= 580 & percent_abawd > 0",5,"INCLUDE",0.649,0.649,0.8,99,45,54,0.455,0.057,0.047,6.82,0.067,"earned_overissuance"
"1","R598","elderly_disabled_i <= 0 & total_deductions <= 685 & expedited_i <= 0 & shelter_expenses > 548 & shelter_expenses <= 745 & utilities <= 553 & rawearn <= 1280 & rawunearn <= 14 & unc_rawben_rel_max <= 1.903915 & months_since_cert_n <= 19 & count_divisible_by_100 <= 0",11,"INCLUDE",0.732,0.732,0.7,86,39,47,0.453,0.049,0.044,6.8,0.067,"earned_overissuance"
"1","R693","elderly_disabled_i <= 0 & cat_elig > 0 & shelter_expenses > 56 & utilities > 48 & utilities <= 447 & homeless == TRUE & rawunearn <= 87",7,"INCLUDE",0.682,0.682,0.2,20,9,11,0.45,0.011,0.01,6.75,0.067,"earned_overissuance"
"1","R6","total_deductions > 657 & cat_elig > 0 & shelter_expenses <= 948 & utilities <= 645 & rawearn <= 0 & rawunearn <= 0",6,"INCLUDE",0.732,0.732,0.3,38,17,21,0.447,0.021,0.025,6.71,0.067,"earned_overissuance"
"1","R599","total_deductions <= 685 & expedited_i <= 0 & cat_elig > 0 & shelter_expenses > 1020 & utilities <= 922 & rawearn <= 1280 & rawunearn <= 0 & unc_rawben_rel_max <= 1.903915 & months_since_cert_n <= 19",9,"INCLUDE",0.712,0.712,0.8,92,41,51,0.446,0.052,0.061,6.68,0.067,"earned_overissuance"
"1","R604","total_deductions > 18.4 & total_deductions <= 19 & rawunearn <= 775",3,"INCLUDE",0.821,0.821,0.1,9,4,5,0.444,0.005,0.005,6.67,0.067,"earned_overissuance"
"1","R688","total_deductions > 4.2 & cat_elig > 0 & rawunearn > 476 & rawunearn <= 500 & count_divisible_by_100 <= 0",5,"INCLUDE",0.804,0.804,0.1,9,4,5,0.444,0.005,0.005,6.67,0.067,"earned_overissuance"
"1","R181","rawben_rel_max > 0.2384342 & medical_deductions <= 165 & utilities <= 1011 & rawunearn > 1775",4,"INCLUDE",0.773,0.773,0.1,9,4,5,0.444,0.005,0.004,6.67,0.067,"earned_overissuance"
"1","R91","total_deductions > 868.4 & total_deductions <= 908 & rawunearn <= 667 & rawgross <= 1345 & unc_rawben_rel_max <= 1.217082",5,"INCLUDE",0.717,0.717,0.2,18,8,10,0.444,0.01,0.01,6.67,0.067,"earned_overissuance"
"1","R96","total_deductions <= 868.4 & rawben_rel_max > 0.4377224 & utilities <= 505 & married <= 0 & rawearn > 883 & months_since_cert_n <= 22",6,"INCLUDE",0.58,0.58,0.8,99,44,55,0.444,0.055,0.04,6.67,0.067,"earned_overissuance"
"1","R184","elderly_disabled_i <= 0 & rawben_rel_max <= 0.9857651 & months_since_cert_n > 7",3,"INCLUDE",0.676,0.676,1.3,158,70,88,0.443,0.088,0.083,6.65,0.067,"earned_overissuance"
"1","R757","cat_elig > 0 & shelter_expenses <= 306 & homeless == FALSE & unc_rawben_rel_max > 1.484",4,"INCLUDE",0.821,0.821,0.1,16,7,9,0.438,0.009,0.01,6.56,0.067,"earned_overissuance"
"1","R636","cat_elig > 0 & rawearn <= 0 & unc_rawben_rel_max > 1.769759 & unc_rawben_rel_max <= 1.793814",4,"INCLUDE",0.806,0.806,0.1,16,7,9,0.438,0.009,0.01,6.56,0.067,"earned_overissuance"
"1","R77","children_i <= 0 & total_deductions <= 1724 & cat_elig > 0 & medical_deductions <= 166 & shelter_expenses > 2000 & utilities <= 1011",6,"INCLUDE",0.679,0.679,0.6,76,33,43,0.434,0.042,0.048,6.51,0.067,"earned_overissuance"
"1","R195","elderly_disabled_i > 0 & cat_elig > 0 & rawben_rel_max > 0.2740214 & rawben_rel_max <= 0.9484536 & rawearn > 21",5,"INCLUDE",0.643,0.643,0.8,99,43,56,0.434,0.054,0.037,6.52,0.067,"earned_overissuance"
"1","R662","total_deductions > 369 & cat_elig > 0 & shelter_expenses > 77 & utilities <= 20 & rawunearn <= 25 & count_divisible_by_100 <= 0",6,"INCLUDE",0.634,0.634,0.8,97,42,55,0.433,0.053,0.061,6.49,0.067,"earned_overissuance"
"1","R714","cat_elig > 0 & utilities <= 585 & rawunearn <= 715 & unc_rawben_rel_max > 1.765125 & months_since_cert_n > 3",5,"INCLUDE",0.584,0.584,1.7,208,90,118,0.433,0.113,0.135,6.49,0.067,"earned_overissuance"
"1","R633","children_i <= 0 & expedited_i <= 0 & cat_elig > 0 & shelter_expenses > 1438 & homeless == FALSE & rawearn <= 1 & rawunearn <= 646 & unc_rawben_rel_max > 1.217082",8,"INCLUDE",0.587,0.587,0.8,93,40,53,0.43,0.05,0.06,6.45,0.067,"earned_overissuance"
"1","R443","rawunearn > 258 & rawunearn <= 264",2,"INCLUDE",0.854,0.854,0.1,7,3,4,0.429,0.004,0.004,6.43,0.067,"earned_overissuance"
"1","R111","shelter_expenses <= 1427 & rawearn <= 2211 & rawunearn <= 626 & rawgross > 2140",4,"INCLUDE",0.774,0.774,0.1,7,3,4,0.429,0.004,0.005,6.43,0.067,"earned_overissuance"
"1","R29","elderly_disabled_i <= 0 & total_deductions > 150 & total_deductions <= 182 & expedited_i <= 0 & rawben_rel_max > 0.264 & rawearn <= 544 & unc_rawben_rel_max <= 1.460481",7,"INCLUDE",0.739,0.739,0.1,7,3,4,0.429,0.004,0.003,6.43,0.067,"earned_overissuance"
"1","R654","total_deductions > 4.2 & cat_elig > 0 & shelter_expenses <= 1998 & rawunearn > 1 & rawunearn <= 25",5,"INCLUDE",0.729,0.729,0.1,14,6,8,0.429,0.008,0.009,6.43,0.067,"earned_overissuance"
"1","R337","rawearn > 1317 & rawunearn > 499",2,"INCLUDE",0.721,0.721,0.1,14,6,8,0.429,0.008,0.008,6.43,0.067,"earned_overissuance"
