"hh_size","rule_id","rule","n_conditions","role","coefficient","importance","workload_pct","n_flagged","errors_caught","clean_flagged","precision","recall","dollar_recall","lift","base_rate","error_tag"
"1","rule2648","married < 0.5 & rawearn >= 1796 & months_since_cert_n >= 3.5",3,"INCLUDE",23.907,1.88,0.6,74,31,43,0.419,0.039,0.05,6.28,0.067,"earned_overissuance"
"1","rule1882","rawearn < 805.5 & unc_rawben_rel_max >= 1.646 & utilities < 460.5 & months_since_cert_n >= 3.5",4,"INCLUDE",7.603,0.908,1.4,172,72,100,0.419,0.091,0.11,6.28,0.067,"earned_overissuance"
"1","rule3217","shelter_expenses < 1906 & rawearn >= 1.5 & rawben_rel_max < 0.97 & rawben_rel_max >= 0.5326",4,"INCLUDE",15.302,2.506,2.8,328,137,191,0.418,0.173,0.147,6.27,0.067,"earned_overissuance"
"1","rule7501","shelter_expenses < 2094 & unc_rawben_rel_max >= 1.647 & utilities < 464 & months_since_cert_n >= 3.5",4,"INCLUDE",3.85,0.467,1.5,178,74,104,0.416,0.093,0.111,6.24,0.067,"earned_overissuance"
"1","rule7896","shelter_expenses >= 2005 & months_since_cert_n >= 7.5",2,"INCLUDE",0.846,0.054,0.4,49,20,29,0.408,0.025,0.029,6.12,0.067,"earned_overissuance"
"1","rule4755","percent_abawd >= 0.5 & total_deductions >= 602 & months_since_cert_n >= 2.5 & utilities < 680",4,"INCLUDE",11.193,1.132,1,123,50,73,0.407,0.063,0.072,6.1,0.067,"earned_overissuance"
"1","rule2769","unc_rawben_rel_max >= 1.769 & months_since_cert_n >= 4.5 & utilities < 867.5 & total_deductions < 683",4,"INCLUDE",4.007,0.541,1.9,221,88,133,0.398,0.111,0.131,5.97,0.067,"earned_overissuance"
"1","rule2686","rawearn >= 590 & rawben_rel_max >= 0.08093 & utilities < 10",3,"INCLUDE",16.417,1.641,1,120,47,73,0.392,0.059,0.06,5.88,0.067,"earned_overissuance"
"1","rule4299","unc_rawben_rel_max < 1.912 & months_since_cert_n >= 5.5 & unc_rawben_rel_max >= 1.806",3,"INCLUDE",3.879,0.415,1.2,138,54,84,0.391,0.068,0.082,5.87,0.067,"earned_overissuance"
"1","rule7816","unc_rawben_rel_max >= 1.673 & months_since_cert_n >= 4.5 & total_deductions < 685.5 & total_deductions >= 659",4,"INCLUDE",3.421,0.274,0.6,77,30,47,0.39,0.038,0.05,5.84,0.067,"earned_overissuance"
