"state","error_frame","hh_size","rule_national","rule_tuned","tuned_is_national","qualified","train_n","train_errors","train_precision","train_dollars","test_n_tuned","test_precision_tuned","test_n_national","test_precision_national"
"Louisiana","earned_income","2-3","rawben_rel_max <=    0.967 & shelter_expenses_by_hh_size > 1350.000","rawben_rel_max <=    1.064 & shelter_expenses_by_hh_size > 1012.000",FALSE,FALSE,1,0,0,0,0,NA,0,NA
"Louisiana","earned_income","4+","HH_size_n <= 4.500 & percent_abawd <= 0.775 & unc_rawben_rel_max > 1.380","HH_size_n <= 5.6250 & percent_abawd <= 0.5812 & unc_rawben_rel_max > 1.2420",FALSE,FALSE,6,2,0.333,378,4,0.25,0,NA
"Louisiana","earned_income","2-3","elderly_disabled_i <=   0.500 & months_since_cert_n >   9.500 & percent_abawd <=   0.167 & total_deductions_by_hh_size > 442.000","elderly_disabled_i <=   0.500 & months_since_cert_n >   9.500 & percent_abawd <=   0.167 & total_deductions_by_hh_size > 442.000",TRUE,FALSE,3,1,0.333,148,2,0,2,0
"Louisiana","earned_income","4+","HH_size_n >   5.5 & shelter_expenses_by_hh_size <= 246.0 & total_deductions_by_hh_size > 190.0","HH_size_n >   4.125 & shelter_expenses_by_hh_size <= 221.400 & total_deductions_by_hh_size > 142.500",FALSE,FALSE,2,1,0.5,128,2,0,0,NA
"Louisiana","earned_income","2-3","elderly_disabled_i <=   0.500 & rawben_rel_max >   0.938 & shelter_expenses_by_hh_size > 639.000 & unc_rawben_rel_max <=   0.970","elderly_disabled_i <=   0.500 & rawben_rel_max >   0.938 & shelter_expenses_by_hh_size > 639.000 & unc_rawben_rel_max <=   0.970",TRUE,FALSE,1,1,1,512,0,NA,0,NA
"Louisiana","earned_income","1","months_since_cert_n >   3.5 & percent_abawd >   0.5 & total_deductions_by_hh_size > 949.0 & unc_rawben_rel_max <=   2.5","months_since_cert_n >   3.15 & percent_abawd >   0.45 & total_deductions_by_hh_size > 854.10 & unc_rawben_rel_max <=   2.25",FALSE,FALSE,1,1,1,113,0,NA,0,NA
"Louisiana","earned_income","2-3","elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size > 703.0 & total_deductions_by_hh_size > 331.0 & utilities <= 366.0","elderly_disabled_i <=   0.45 & shelter_expenses_by_hh_size > 632.70 & total_deductions_by_hh_size > 331.00 & utilities <= 402.60",FALSE,FALSE,2,1,0.5,66,0,NA,0,NA
"Louisiana","earned_income","1","total_deductions_by_hh_size > 515.00 & unc_rawben_rel_max >   1.87 & utilities > 448.00 & utilities <= 460.00","total_deductions_by_hh_size > 463.50 & unc_rawben_rel_max >   1.87 & utilities > 403.20 & utilities <= 414.00",FALSE,FALSE,7,2,0.286,472,9,0,0,NA
"Louisiana","earned_income","1","elderly_disabled_i <=   0.500 & months_since_cert_n >   8.500 & rawben_rel_max <=   0.976 & total_deductions_by_hh_size > 671.000","elderly_disabled_i <=   0.450 & months_since_cert_n >   8.500 & rawben_rel_max <=   1.074 & total_deductions_by_hh_size > 671.000",FALSE,FALSE,4,1,0.25,238,5,0,2,0
"Louisiana","earned_income","4+","rawben_rel_max >=   0.784 & rawben_rel_max <   0.944 & shelter_expenses_by_hh_size >= 325.000 & shelter_expenses_by_hh_size < 370.000","rawben_rel_max >=   0.7056 & rawben_rel_max <   1.0380 & shelter_expenses_by_hh_size >= 292.5000 & shelter_expenses_by_hh_size < 407.0000",FALSE,TRUE,11,5,0.455,839,9,0.111,1,0
"Louisiana","unearned_income","1","expedited_i <=   0.50 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   2.17 & utilities <= 364.00","expedited_i <=   0.50 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   2.17 & utilities <= 364.00",TRUE,FALSE,1,1,1,97,0,NA,0,NA
"Louisiana","unearned_income","1","children_i <=   0.50 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.93 & utilities <= 312.00","children_i <=   0.50 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.93 & utilities <= 312.00",TRUE,FALSE,1,1,1,97,0,NA,0,NA
"Louisiana","unearned_income","1","medical_deductions <= 148.00 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.95 & utilities <= 340.00","medical_deductions <= 133.200 & months_since_cert_n >   6.500 & unc_rawben_rel_max >   1.755 & utilities <= 306.000",FALSE,FALSE,2,1,0.5,97,0,NA,0,NA
"Louisiana","unearned_income","1","months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.95 & utilities <= 302.00","months_since_cert_n >   6.500 & unc_rawben_rel_max >   1.755 & utilities <= 226.500",FALSE,FALSE,2,1,0.5,97,0,NA,0,NA
"Louisiana","unearned_income","1","months_since_cert_n >   6.50 & months_since_cert_n <=  24.50 & unc_rawben_rel_max >   1.95 & utilities <= 288.00","months_since_cert_n >   6.500 & months_since_cert_n <=  22.050 & unc_rawben_rel_max >   1.755 & utilities <= 259.200",FALSE,FALSE,2,1,0.5,97,0,NA,0,NA
"Louisiana","unearned_income","1","elderly_disabled_i >   0.50 & shelter_expenses_by_hh_size <= 874.00 & unc_rawben_rel_max >   1.81 & utilities <= 364.00","elderly_disabled_i >   0.50 & shelter_expenses_by_hh_size <= 874.00 & unc_rawben_rel_max >   1.81 & utilities <= 364.00",TRUE,FALSE,1,1,1,97,0,NA,0,NA
"Louisiana","unearned_income","1","elderly_disabled_i >    0.50 & shelter_expenses_by_hh_size <= 1570.00 & unc_rawben_rel_max >    1.93 & utilities <=  301.00","elderly_disabled_i >    0.50 & shelter_expenses_by_hh_size <= 1570.00 & unc_rawben_rel_max >    1.93 & utilities <=  301.00",TRUE,FALSE,1,1,1,97,0,NA,0,NA
"Louisiana","unearned_income","1","count_divisible_by_100 <=   0.50 & shelter_expenses_by_hh_size <= 642.00 & total_deductions_by_hh_size <= 758.00 & unc_rawben_rel_max >   1.93","count_divisible_by_100 <=   0.50 & shelter_expenses_by_hh_size <= 642.00 & total_deductions_by_hh_size <= 758.00 & unc_rawben_rel_max >   1.93",TRUE,FALSE,1,1,1,97,0,NA,0,NA
"Louisiana","unearned_income","1","shelter_expenses_by_hh_size <= 785.00 & unc_rawben_rel_max >   1.95 & unc_rawben_rel_max <=   1.98","shelter_expenses_by_hh_size <= 706.500 & unc_rawben_rel_max >   1.755 & unc_rawben_rel_max <=   1.980",FALSE,FALSE,5,1,0.2,97,4,0.25,0,NA
"Louisiana","unearned_income","1","expedited_i <=   0.50 & months_since_cert_n >   2.50 & unc_rawben_rel_max >   1.93 & utilities <= 364.00","expedited_i <=   0.50 & months_since_cert_n >   2.50 & unc_rawben_rel_max >   1.93 & utilities <= 364.00",TRUE,FALSE,1,1,1,97,0,NA,0,NA
"Louisiana","unearned_income","1","total_deductions_by_hh_size <= 780.00 & unc_rawben_rel_max >   1.96 & unc_rawben_rel_max <=   1.98","total_deductions_by_hh_size <= 702.000 & unc_rawben_rel_max >   1.764 & unc_rawben_rel_max <=   1.980",FALSE,FALSE,20,3,0.15,569,11,0.091,0,NA
"Louisiana","unearned_income","1","unc_rawben_rel_max >   1.95 & utilities >  55.50 & utilities <= 288.00","unc_rawben_rel_max >   1.755 & utilities >  69.380 & utilities <= 216.000",FALSE,FALSE,1,1,1,97,0,NA,0,NA
"Louisiana","unearned_income","2-3","expedited_i <=   0.5 & shelter_expenses_by_hh_size <= 668.0 & unc_rawben_rel_max >   1.8","expedited_i <=   0.375 & shelter_expenses_by_hh_size <= 601.200 & unc_rawben_rel_max >   1.350",FALSE,FALSE,21,2,0.095,424,3,0,0,NA
"Louisiana","unearned_income","1","elderly_disabled_i >   0.50 & unc_rawben_rel_max >   1.79 & utilities >  67.00 & utilities <= 364.00","elderly_disabled_i >   0.50 & unc_rawben_rel_max >   1.79 & utilities >  67.00 & utilities <= 364.00",TRUE,FALSE,1,1,1,97,0,NA,0,NA
"Louisiana","unearned_income","1","elderly_disabled_i >   0.50 & percent_abawd <=   0.75 & unc_rawben_rel_max >   1.46 & utilities <= 290.00","elderly_disabled_i >   0.50 & percent_abawd <=   0.75 & unc_rawben_rel_max >   1.46 & utilities <= 290.00",TRUE,FALSE,5,2,0.4,327,0,NA,0,NA
"Louisiana","unearned_income","1","shelter_expenses_by_hh_size <= 2190.00 & unc_rawben_rel_max >    1.93 & unc_rawben_rel_max <=    2.26 & utilities <=  301.00","shelter_expenses_by_hh_size <= 2190.00 & unc_rawben_rel_max >    1.93 & unc_rawben_rel_max <=    2.26 & utilities <=  301.00",TRUE,FALSE,1,1,1,97,0,NA,0,NA
"Louisiana","unearned_income","2-3","elderly_disabled_i > 0.50 & HH_size_n > 2.50 & unc_rawben_rel_max > 1.52","elderly_disabled_i > 0.375 & HH_size_n > 1.875 & unc_rawben_rel_max > 1.140",FALSE,FALSE,2,0,0,0,0,NA,0,NA
"Louisiana","unearned_income","2-3","unc_rawben_rel_max >   2.00 & unc_rawben_rel_max <=   2.54 & utilities > 462.00","unc_rawben_rel_max >   1.500 & unc_rawben_rel_max <=   1.905 & utilities > 346.500",FALSE,FALSE,8,0,0,0,0,NA,0,NA
"Louisiana","unearned_income","1","cat_elig <=   1.50 & count_divisible_by_100 <=   0.50 & unc_rawben_rel_max >   1.93 & utilities <= 288.00","cat_elig <=   1.50 & count_divisible_by_100 <=   0.50 & unc_rawben_rel_max >   1.93 & utilities <= 288.00",TRUE,FALSE,1,1,1,97,0,NA,0,NA
"Louisiana","unearned_income","1","elderly_disabled_i >   0.5 & total_deductions_by_hh_size <= 440.0 & unc_rawben_rel_max >   1.5 & utilities <=  27.5","elderly_disabled_i >   0.5 & total_deductions_by_hh_size <= 440.0 & unc_rawben_rel_max >   1.5 & utilities <=  27.5",TRUE,FALSE,1,0,0,0,0,NA,0,NA
"Louisiana","unearned_income","1","shelter_expenses_by_hh_size <= 642.00 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   1.98","shelter_expenses_by_hh_size <= 642.00 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   1.98",TRUE,FALSE,1,1,1,97,0,NA,0,NA
"Louisiana","unearned_income","1","expedited_i <=   0.50 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.97 & utilities <= 606.00","expedited_i <=   0.450 & months_since_cert_n >   5.850 & unc_rawben_rel_max >   1.773 & utilities <= 545.400",FALSE,FALSE,6,2,0.333,335,6,0.167,1,0
"Louisiana","unearned_income","1","shelter_expenses_by_hh_size <= 1170.00 & unc_rawben_rel_max >    1.93 & unc_rawben_rel_max <=    2.98 & utilities <=  286.00","shelter_expenses_by_hh_size <= 1170.00 & unc_rawben_rel_max >    1.93 & unc_rawben_rel_max <=    2.98 & utilities <=  286.00",TRUE,FALSE,1,1,1,97,0,NA,0,NA
"Louisiana","unearned_income","1","months_since_cert_n >   7.50 & percent_abawd <=   0.25 & unc_rawben_rel_max >   1.93 & utilities <= 430.00","months_since_cert_n >   7.50 & percent_abawd <=   0.25 & unc_rawben_rel_max >   1.93 & utilities <= 430.00",TRUE,FALSE,1,1,1,97,1,0,1,0
"Louisiana","unearned_income","2-3","unc_rawben_rel_max >   1.98 & unc_rawben_rel_max <=   2.30 & utilities > 462.00","unc_rawben_rel_max >   1.485 & unc_rawben_rel_max <=   1.725 & utilities > 346.500",FALSE,FALSE,17,1,0.059,170,0,NA,0,NA
"Louisiana","unearned_income","1","homeless <=   0.50 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   2.96 & utilities <= 302.00","homeless <=   0.450 & unc_rawben_rel_max >   1.930 & unc_rawben_rel_max <=   2.664 & utilities <= 271.800",FALSE,FALSE,1,1,1,97,0,NA,0,NA
"Louisiana","unearned_income","1","months_since_cert_n >   6.50 & percent_abawd <=   0.50 & unc_rawben_rel_max >   1.95 & utilities <= 606.00","months_since_cert_n >   6.500 & percent_abawd <=   0.450 & unc_rawben_rel_max >   1.755 & utilities <= 545.400",FALSE,FALSE,4,2,0.5,335,5,0.2,1,0
"Louisiana","unearned_income","1","months_since_cert_n >    7.50 & shelter_expenses_by_hh_size <= 1330.00 & unc_rawben_rel_max >    1.93 & utilities <=  678.00","months_since_cert_n >    7.50 & shelter_expenses_by_hh_size <= 1330.00 & unc_rawben_rel_max >    1.93 & utilities <=  678.00",TRUE,FALSE,2,1,0.5,97,1,0,1,0
"Louisiana","unearned_income","1","married <=   0.50 & unc_rawben_rel_max >   1.93 & utilities >  14.50 & utilities <= 302.00","married <=   0.50 & unc_rawben_rel_max >   1.93 & utilities >  14.50 & utilities <= 302.00",TRUE,FALSE,1,1,1,97,0,NA,0,NA
"Louisiana","unearned_income","1","shelter_expenses_by_hh_size <= 642.00 & total_deductions_by_hh_size <= 758.00 & unc_rawben_rel_max >   1.93","shelter_expenses_by_hh_size <= 642.00 & total_deductions_by_hh_size <= 758.00 & unc_rawben_rel_max >   1.93",TRUE,FALSE,1,1,1,97,0,NA,0,NA
"Louisiana","unearned_income","2-3","count_divisible_by_100 <=   1.00 & unc_rawben_rel_max >   2.02 & utilities > 472.00","count_divisible_by_100 <=   0.750 & unc_rawben_rel_max >   1.515 & utilities > 354.000",FALSE,FALSE,1,0,0,0,0,NA,0,NA
"Louisiana","unearned_income","2-3","months_since_cert_n > 5.5 & unc_rawben_rel_max > 1.8","months_since_cert_n > 4.125 & unc_rawben_rel_max > 1.350",FALSE,FALSE,12,0,0,0,3,0,0,NA
"Louisiana","unearned_income","1","count_divisible_by_100 <=   0.50 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.93 & utilities <= 664.00","count_divisible_by_100 <=   0.50 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.93 & utilities <= 664.00",TRUE,FALSE,3,1,0.333,97,1,0,1,0
"Louisiana","unearned_income","1","expedited_i <=   0.50 & total_deductions_by_hh_size <= 639.00 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   3.19","expedited_i <=   0.50 & total_deductions_by_hh_size <= 639.00 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   3.19",TRUE,FALSE,1,1,1,97,0,NA,0,NA
"Louisiana","unearned_income","2-3","count_divisible_by_100 >   0.5 & months_since_cert_n <=   3.5 & shelter_expenses_by_hh_size > 844.0 & utilities <= 568.0","count_divisible_by_100 >   0.45 & months_since_cert_n <=   3.15 & shelter_expenses_by_hh_size > 759.60 & utilities <= 511.20",FALSE,FALSE,1,0,0,0,0,NA,0,NA
"Louisiana","underissuance","1","unc_rawben_rel_max > -0.00915 & unc_rawben_rel_max <= -0.00172 & utilities <=  3.00000","unc_rawben_rel_max > -0.00915 & unc_rawben_rel_max <= -0.00172 & utilities <=  3.00000",TRUE,FALSE,2,1,0.5,226,0,NA,0,NA
"Louisiana","underissuance","1","total_deductions_by_hh_size > 62.20000 & unc_rawben_rel_max > -0.00544 & unc_rawben_rel_max <= -0.00172","total_deductions_by_hh_size > 62.20000 & unc_rawben_rel_max > -0.00544 & unc_rawben_rel_max <= -0.00172",TRUE,FALSE,4,2,0.5,420,3,0.667,3,0.667
"Louisiana","underissuance","1","months_since_cert_n <= 29.50000 & rawben_rel_max <=  0.80200 & unc_rawben_rel_max > -0.00744 & unc_rawben_rel_max <= -0.00172","months_since_cert_n <= 29.50000 & rawben_rel_max <=  0.80200 & unc_rawben_rel_max > -0.00744 & unc_rawben_rel_max <= -0.00172",TRUE,FALSE,8,3,0.375,688,3,0.667,3,0.667
"Louisiana","underissuance","1","percent_abawd >  0.75000 & rawben_rel_max <=  0.80200 & unc_rawben_rel_max > -0.00544 & unc_rawben_rel_max <=  0.00228","percent_abawd >  0.75000 & rawben_rel_max <=  0.80200 & unc_rawben_rel_max > -0.00544 & unc_rawben_rel_max <=  0.00228",TRUE,FALSE,1,0,0,0,0,NA,0,NA
"Louisiana","underissuance","1","shelter_expenses_by_hh_size <=  7.50000 & unc_rawben_rel_max > -0.00915 & unc_rawben_rel_max <= -0.00172","shelter_expenses_by_hh_size <=  7.50000 & unc_rawben_rel_max > -0.00915 & unc_rawben_rel_max <= -0.00172",TRUE,FALSE,1,0,0,0,0,NA,0,NA
"Louisiana","underissuance","4+","rawben_rel_max > 0.540 & rawben_rel_max <= 0.568 & shelter_expenses_by_hh_size <= 1.620 & unc_rawben_rel_max <= 0.928","rawben_rel_max > 0.4860 & rawben_rel_max <= 0.6248 & shelter_expenses_by_hh_size <= 1.4580 & unc_rawben_rel_max <= 0.8352",FALSE,FALSE,1,0,0,0,0,NA,0,NA
"Louisiana","other_error","2-3","medical_deductions <= 747.000 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 466.000 & unc_rawben_rel_max >   0.993","medical_deductions <= 672.3000 & rawben_rel_max <=   0.9960 & total_deductions_by_hh_size > 419.4000 & unc_rawben_rel_max >   0.8937",FALSE,FALSE,4,1,0.25,512,1,0,0,NA
"Louisiana","other_error","2-3","months_since_cert_n <=  36.500 & rawben_rel_max >   0.993 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 468.000","months_since_cert_n <=  32.8500 & rawben_rel_max >   0.8937 & rawben_rel_max <=   0.9960 & total_deductions_by_hh_size > 421.2000",FALSE,FALSE,4,1,0.25,512,1,0,0,NA
"Louisiana","other_error","2-3","children_i <=   0.500 & rawben_rel_max >   0.994 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 466.000","children_i <=   0.4500 & rawben_rel_max >   0.8946 & rawben_rel_max <=   0.9960 & total_deductions_by_hh_size > 419.4000",FALSE,FALSE,1,0,0,0,0,NA,0,NA
"Louisiana","other_error","2-3","rawben_rel_max >   0.993 & rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 524.000","rawben_rel_max >   0.7448 & rawben_rel_max <=   0.8955 & total_deductions_by_hh_size > 471.6000",FALSE,FALSE,2,1,0.5,405,0,NA,0,NA
"Louisiana","other_error","2-3","children_i <=   0.500 & rawben_rel_max >   0.993 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 559.000","children_i <=   0.4500 & rawben_rel_max >   0.8937 & rawben_rel_max <=   0.9980 & shelter_expenses_by_hh_size > 503.1000",FALSE,FALSE,4,0,0,0,0,NA,0,NA
"Louisiana","other_error","2-3","elderly_disabled_i >   0.500 & rawben_rel_max >   0.993 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 456.000","elderly_disabled_i >   0.450 & rawben_rel_max >   0.993 & rawben_rel_max <=   1.098 & total_deductions_by_hh_size > 410.400",FALSE,FALSE,4,1,0.25,81,0,NA,0,NA
"Louisiana","other_error","2-3","elderly_disabled_i >   0.500 & rawben_rel_max >   0.993 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 559.000","elderly_disabled_i >   0.450 & rawben_rel_max >   0.993 & rawben_rel_max <=   1.098 & shelter_expenses_by_hh_size > 614.900",FALSE,FALSE,3,1,0.333,81,0,NA,0,NA
"Louisiana","other_error","2-3","expedited_i <=   0.500 & shelter_expenses_by_hh_size > 547.000 & unc_rawben_rel_max >   0.994 & unc_rawben_rel_max <=   0.996","expedited_i <=   0.4500 & shelter_expenses_by_hh_size > 601.7000 & unc_rawben_rel_max >   0.8946 & unc_rawben_rel_max <=   0.9960",FALSE,FALSE,2,1,0.5,512,0,NA,0,NA
"Louisiana","other_error","2-3","children_i <=   0.500 & shelter_expenses_by_hh_size > 499.000 & unc_rawben_rel_max >   0.992 & unc_rawben_rel_max <=   0.997","children_i <=   0.4500 & shelter_expenses_by_hh_size > 449.1000 & unc_rawben_rel_max >   0.8928 & unc_rawben_rel_max <=   0.9970",FALSE,FALSE,7,1,0.143,209,0,NA,0,NA
"Louisiana","other_error","2-3","expedited_i <=   0.500 & rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 533.000 & unc_rawben_rel_max >   0.979","expedited_i <=   0.4500 & rawben_rel_max <=   0.9950 & total_deductions_by_hh_size > 479.7000 & unc_rawben_rel_max >   0.8811",FALSE,FALSE,2,0,0,0,0,NA,0,NA
"Louisiana","other_error","2-3","homeless <=   0.500 & rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 524.000 & unc_rawben_rel_max >   0.979","homeless <=   0.4500 & rawben_rel_max <=   0.9950 & total_deductions_by_hh_size > 471.6000 & unc_rawben_rel_max >   0.8811",FALSE,FALSE,2,0,0,0,0,NA,0,NA
"Louisiana","other_error","2-3","shelter_expenses_by_hh_size > 547.000 & unc_rawben_rel_max >   0.994 & unc_rawben_rel_max <=   0.996","shelter_expenses_by_hh_size > 683.8000 & unc_rawben_rel_max >   0.8946 & unc_rawben_rel_max <=   0.9960",FALSE,FALSE,1,1,1,512,0,NA,0,NA
"Louisiana","other_error","2-3","elderly_disabled_i >   0.500 & rawben_rel_max >   0.993 & shelter_expenses_by_hh_size > 502.000 & unc_rawben_rel_max <=   0.996","elderly_disabled_i >   0.450 & rawben_rel_max >   0.993 & shelter_expenses_by_hh_size > 451.800 & unc_rawben_rel_max <=   0.996",FALSE,FALSE,1,1,1,167,0,NA,0,NA
"Louisiana","other_error","2-3","rawben_rel_max >   0.993 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 466.000","rawben_rel_max >   0.7448 & rawben_rel_max <=   0.8982 & total_deductions_by_hh_size > 466.0000",FALSE,FALSE,3,1,0.333,405,0,NA,0,NA
"Louisiana","other_error","2-3","rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 345.000 & unc_rawben_rel_max >   0.993","rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 258.800 & unc_rawben_rel_max >   0.993",FALSE,FALSE,1,1,1,167,0,NA,0,NA
"Louisiana","other_error","2-3","rawben_rel_max >   0.978 & total_deductions_by_hh_size > 644.000 & unc_rawben_rel_max <=   0.998","rawben_rel_max >   0.7335 & total_deductions_by_hh_size > 483.0000 & unc_rawben_rel_max <=   0.8982",FALSE,FALSE,2,0,0,0,0,NA,0,NA
"Louisiana","other_error","2-3","elderly_disabled_i >   0.500 & shelter_expenses_by_hh_size > 543.000 & unc_rawben_rel_max >   0.993 & unc_rawben_rel_max <=   0.998","elderly_disabled_i >   0.450 & shelter_expenses_by_hh_size > 597.300 & unc_rawben_rel_max >   0.993 & unc_rawben_rel_max <=   1.098",FALSE,FALSE,2,1,0.5,81,0,NA,0,NA
