"state","error_frame","hh_size","rule_national","rule_tuned","tuned_is_national","qualified","train_n","train_errors","train_precision","train_dollars","test_n_tuned","test_precision_tuned","test_n_national","test_precision_national"
"Washington","earned_income","1","rawben_rel_max <=    0.643 & shelter_expenses_by_hh_size > 1410.000 & total_deductions_by_hh_size >  847.000 & unc_rawben_rel_max <=   -0.462","rawben_rel_max <=    0.5787 & shelter_expenses_by_hh_size > 1269.0000 & total_deductions_by_hh_size >  762.3000 & unc_rawben_rel_max <=   -0.4158",FALSE,FALSE,1,0,0,0,0,NA,0,NA
"Washington","earned_income","4+","HH_size_n >   5.5 & shelter_expenses_by_hh_size <= 246.0 & total_deductions_by_hh_size > 190.0","HH_size_n >   4.125 & shelter_expenses_by_hh_size <= 184.500 & total_deductions_by_hh_size > 142.500",FALSE,FALSE,2,0,0,0,3,0.333,0,NA
"Washington","earned_income","2-3","elderly_disabled_i <=   0.500 & rawben_rel_max >   0.938 & shelter_expenses_by_hh_size > 639.000 & unc_rawben_rel_max <=   0.970","elderly_disabled_i <=   0.4500 & rawben_rel_max >   0.8442 & shelter_expenses_by_hh_size > 702.9000 & unc_rawben_rel_max <=   0.9700",FALSE,FALSE,2,1,0.5,386,0,NA,1,0
"Washington","earned_income","1","months_since_cert_n >   3.5 & percent_abawd >   0.5 & total_deductions_by_hh_size > 949.0 & unc_rawben_rel_max <=   2.5","months_since_cert_n >   3.5 & percent_abawd >   0.5 & total_deductions_by_hh_size > 949.0 & unc_rawben_rel_max <=   2.5",TRUE,FALSE,1,1,1,171,1,1,1,1
"Washington","earned_income","1","total_deductions_by_hh_size > 515.00 & unc_rawben_rel_max >   1.87 & utilities > 448.00 & utilities <= 460.00","total_deductions_by_hh_size > 566.50 & unc_rawben_rel_max >   1.87 & utilities > 403.20 & utilities <= 460.00",FALSE,FALSE,16,3,0.188,690,0,NA,0,NA
"Washington","earned_income","1","elderly_disabled_i <=   0.500 & months_since_cert_n >   8.500 & rawben_rel_max <=   0.976 & total_deductions_by_hh_size > 671.000","elderly_disabled_i <=   0.450 & months_since_cert_n >   9.350 & rawben_rel_max <=   1.074 & total_deductions_by_hh_size > 671.000",FALSE,FALSE,6,2,0.333,536,1,0,2,0.5
"Washington","earned_income","4+","rawben_rel_max >=   0.784 & rawben_rel_max <   0.944 & shelter_expenses_by_hh_size >= 325.000 & shelter_expenses_by_hh_size < 370.000","rawben_rel_max >=   0.7056 & rawben_rel_max <   0.8496 & shelter_expenses_by_hh_size >= 292.5000 & shelter_expenses_by_hh_size < 333.0000",FALSE,FALSE,1,1,1,71,0,NA,0,NA
"Washington","unearned_income","1","expedited_i <=   0.50 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   2.17 & utilities <= 364.00","expedited_i <=   0.450 & unc_rawben_rel_max >   1.737 & unc_rawben_rel_max <=   1.953 & utilities <= 327.600",FALSE,FALSE,4,0,0,0,3,0,0,NA
"Washington","unearned_income","1","children_i <=   0.50 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.93 & utilities <= 312.00","children_i <=   0.450 & months_since_cert_n >   5.850 & unc_rawben_rel_max >   1.737 & utilities <= 280.800",FALSE,FALSE,2,0,0,0,2,0,0,NA
"Washington","unearned_income","1","total_deductions_by_hh_size <= 1590.00 & unc_rawben_rel_max >    2.67 & utilities >  598.00","total_deductions_by_hh_size <= 1431.000 & unc_rawben_rel_max >    2.002 & utilities >  448.500",FALSE,FALSE,1,0,0,0,2,0.5,0,NA
