"state","error_frame","hh_size","rule_national","rule_tuned","tuned_is_national","qualified","train_n","train_errors","train_precision","train_dollars","test_n_tuned","test_precision_tuned","test_n_national","test_precision_national"
"North Carolina","earned_income","4+","count_divisible_by_100 >   0.5 & shelter_expenses_by_hh_size > 260.0 & utilities > 974.0","count_divisible_by_100 >   0.375 & shelter_expenses_by_hh_size > 286.000 & utilities > 730.500",FALSE,FALSE,2,1,0.5,180,4,0,0,NA
"North Carolina","earned_income","4+","unc_rawben_rel_max > 1.39","unc_rawben_rel_max > 1.251",FALSE,FALSE,6,2,0.333,533,9,0,1,0
"North Carolina","earned_income","1","medical_deductions <= 100.00 & months_since_cert_n >   5.50 & unc_rawben_rel_max >   1.82 & utilities <= 308.00","medical_deductions <= 100.00 & months_since_cert_n >   5.50 & unc_rawben_rel_max >   1.82 & utilities <= 308.00",TRUE,FALSE,1,1,1,230,0,NA,0,NA
"North Carolina","earned_income","4+","rawben_rel_max >   0.837 & unc_rawben_rel_max <=   0.902 & utilities > 851.000","rawben_rel_max >   0.6278 & unc_rawben_rel_max <=   0.9922 & utilities > 638.2000",FALSE,TRUE,49,14,0.286,2176,27,0.259,0,NA
"North Carolina","earned_income","1","months_since_cert_n >   5.50 & unc_rawben_rel_max >   1.82 & utilities <= 308.00","months_since_cert_n >   5.50 & unc_rawben_rel_max >   1.82 & utilities <= 308.00",TRUE,FALSE,1,1,1,230,0,NA,0,NA
"North Carolina","earned_income","1","months_since_cert_n >   3.5 & percent_abawd >   0.5 & total_deductions_by_hh_size > 949.0","months_since_cert_n >   3.5 & percent_abawd >   0.5 & total_deductions_by_hh_size > 949.0",TRUE,FALSE,1,1,1,230,0,NA,0,NA
"North Carolina","earned_income","4+","HH_size_n >   4.5 & HH_size_n <=   8.0 & months_since_cert_n >   5.5 & utilities > 902.0","HH_size_n >   4.05 & HH_size_n <=   7.20 & months_since_cert_n >   4.95 & utilities > 811.80",FALSE,FALSE,6,1,0.167,157,0,NA,0,NA
"North Carolina","earned_income","4+","unc_rawben_rel_max >   0.776 & unc_rawben_rel_max <=   0.961 & utilities > 974.000","unc_rawben_rel_max >   0.5820 & unc_rawben_rel_max <=   0.7208 & utilities > 730.5000",FALSE,TRUE,10,5,0.5,894,7,0.143,0,NA
"North Carolina","earned_income","2-3","months_since_cert_n >   3.5 & shelter_expenses_by_hh_size <= 295.0 & total_deductions_by_hh_size > 442.0","months_since_cert_n >   2.625 & shelter_expenses_by_hh_size <= 221.200 & total_deductions_by_hh_size > 331.500",FALSE,FALSE,1,0,0,0,0,NA,0,NA
"North Carolina","earned_income","2-3","rawben_rel_max <=    0.967 & shelter_expenses_by_hh_size > 1340.000 & utilities >  606.000","rawben_rel_max <=    0.7252 & shelter_expenses_by_hh_size > 1206.0000 & utilities >  454.5000",FALSE,FALSE,2,1,0.5,439,0,NA,0,NA
"North Carolina","earned_income","2-3","rawben_rel_max <=    0.967 & shelter_expenses_by_hh_size > 1350.000","rawben_rel_max <=    0.7252 & shelter_expenses_by_hh_size > 1012.0000",FALSE,FALSE,4,1,0.25,439,1,0,0,NA
"North Carolina","earned_income","4+","HH_size_n <= 4.500 & percent_abawd <= 0.775 & unc_rawben_rel_max > 1.380","HH_size_n <= 4.0500 & percent_abawd <= 0.5812 & unc_rawben_rel_max > 1.2420",FALSE,FALSE,5,2,0.4,786,10,0,1,0
"North Carolina","earned_income","4+","count_divisible_by_100 >   0.5 & utilities > 974.0","count_divisible_by_100 >   0.375 & utilities > 730.500",FALSE,FALSE,5,1,0.2,180,9,0.222,0,NA
"North Carolina","earned_income","2-3","elderly_disabled_i <=   0.500 & months_since_cert_n >   5.500 & rawben_rel_max <=   0.958 & utilities > 902.000","elderly_disabled_i <=   0.450 & months_since_cert_n >   4.950 & rawben_rel_max <=   1.054 & utilities > 811.800",FALSE,FALSE,1,0,0,0,0,NA,0,NA
"North Carolina","earned_income","2-3","elderly_disabled_i <=   0.500 & months_since_cert_n >   9.500 & percent_abawd <=   0.167 & total_deductions_by_hh_size > 442.000","elderly_disabled_i <=   0.4500 & months_since_cert_n >  10.4500 & percent_abawd <=   0.1503 & total_deductions_by_hh_size > 397.8000",FALSE,FALSE,9,2,0.222,377,0,NA,1,0
"North Carolina","earned_income","4+","HH_size_n >   4.5 & HH_size_n <=   7.5 & months_since_cert_n >   7.5 & utilities > 851.0","HH_size_n >   4.05 & HH_size_n <=   8.25 & months_since_cert_n >   6.75 & utilities > 765.90",FALSE,FALSE,16,2,0.125,521,10,0.1,0,NA
"North Carolina","earned_income","4+","rawben_rel_max >   0.972 & shelter_expenses_by_hh_size > 463.000 & unc_rawben_rel_max >   1.200 & utilities > 508.000","rawben_rel_max >   0.8748 & shelter_expenses_by_hh_size > 416.7000 & unc_rawben_rel_max >   1.0800 & utilities > 457.2000",FALSE,FALSE,1,0,0,0,2,0,1,0
"North Carolina","earned_income","1","rawben_rel_max <=    0.643 & shelter_expenses_by_hh_size > 1410.000 & total_deductions_by_hh_size >  847.000 & unc_rawben_rel_max <=   -0.462","rawben_rel_max <=    0.643 & shelter_expenses_by_hh_size > 1410.000 & total_deductions_by_hh_size >  847.000 & unc_rawben_rel_max <=   -0.462",TRUE,FALSE,2,2,1,498,0,NA,0,NA
"North Carolina","earned_income","4+","HH_size_n >   5.5 & shelter_expenses_by_hh_size <= 246.0 & total_deductions_by_hh_size > 190.0","HH_size_n >   4.125 & shelter_expenses_by_hh_size <= 270.600 & total_deductions_by_hh_size > 190.000",FALSE,TRUE,7,3,0.429,600,2,0.5,0,NA
"North Carolina","earned_income","2-3","elderly_disabled_i <=   0.500 & rawben_rel_max >   0.938 & shelter_expenses_by_hh_size > 639.000 & unc_rawben_rel_max <=   0.970","elderly_disabled_i <=   0.4500 & rawben_rel_max >   0.8442 & shelter_expenses_by_hh_size > 575.1000 & unc_rawben_rel_max <=   1.0670",FALSE,FALSE,5,0,0,0,7,0,0,NA
"North Carolina","earned_income","2-3","shelter_expenses_by_hh_size >= 942 & total_deductions_by_hh_size >= 446 & total_deductions_by_hh_size < 530 & utilities >= 723","shelter_expenses_by_hh_size >= 847.8 & total_deductions_by_hh_size >= 401.4 & total_deductions_by_hh_size < 583.0 & utilities >= 650.7",FALSE,FALSE,1,0,0,0,1,0,0,NA
"North Carolina","earned_income","4+","months_since_cert_n >   5.5 & shelter_expenses_by_hh_size > 262.0 & total_deductions_by_hh_size <= 269.0 & utilities > 902.0","months_since_cert_n >   4.95 & shelter_expenses_by_hh_size > 235.80 & total_deductions_by_hh_size <= 242.10 & utilities > 811.80",FALSE,FALSE,2,0,0,0,0,NA,0,NA
"North Carolina","earned_income","4+","HH_size_n >   4.5 & months_since_cert_n >   5.5 & utilities > 902.0","HH_size_n >   5.625 & months_since_cert_n >   5.500 & utilities > 676.500",FALSE,FALSE,5,2,0.4,358,9,0.222,0,NA
"North Carolina","earned_income","1","months_since_cert_n >   3.5 & percent_abawd >   0.5 & total_deductions_by_hh_size > 949.0 & unc_rawben_rel_max <=   2.5","months_since_cert_n >   3.5 & percent_abawd >   0.5 & total_deductions_by_hh_size > 949.0 & unc_rawben_rel_max <=   2.5",TRUE,FALSE,1,1,1,230,0,NA,0,NA
"North Carolina","earned_income","2-3","elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size > 703.0 & total_deductions_by_hh_size > 331.0 & utilities <= 366.0","elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size > 703.0 & total_deductions_by_hh_size > 331.0 & utilities <= 366.0",TRUE,FALSE,1,1,1,319,0,NA,0,NA
"North Carolina","earned_income","4+","months_since_cert_n >   6.500 & rawben_rel_max <=   0.952 & utilities > 902.000","months_since_cert_n >   4.875 & rawben_rel_max <=   0.952 & utilities > 676.500",FALSE,TRUE,29,9,0.31,1714,36,0.222,0,NA
"North Carolina","earned_income","1","elderly_disabled_i <=   0.500 & months_since_cert_n >   8.500 & rawben_rel_max <=   0.976 & total_deductions_by_hh_size > 671.000","elderly_disabled_i <=   0.450 & months_since_cert_n >   7.650 & rawben_rel_max <=   1.074 & total_deductions_by_hh_size > 671.000",FALSE,TRUE,10,4,0.4,786,3,0.333,2,0.5
"North Carolina","earned_income","4+","rawben_rel_max >=   0.784 & rawben_rel_max <   0.944 & shelter_expenses_by_hh_size >= 325.000 & shelter_expenses_by_hh_size < 370.000","rawben_rel_max >=   0.784 & rawben_rel_max <   1.038 & shelter_expenses_by_hh_size >= 292.500 & shelter_expenses_by_hh_size < 370.000",FALSE,TRUE,11,4,0.364,747,13,0.077,3,0
"North Carolina","unearned_income","1","expedited_i <=   0.50 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   2.17 & utilities <= 364.00","expedited_i <=   0.450 & unc_rawben_rel_max >   1.930 & unc_rawben_rel_max <=   2.387 & utilities <= 327.600",FALSE,FALSE,1,1,1,230,1,0,0,NA
"North Carolina","unearned_income","1","children_i <=   0.50 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.93 & utilities <= 312.00","children_i <=   0.50 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.93 & utilities <= 312.00",TRUE,FALSE,1,1,1,230,0,NA,0,NA
"North Carolina","unearned_income","1","total_deductions_by_hh_size <= 1590.00 & unc_rawben_rel_max >    2.67 & utilities >  598.00","total_deductions_by_hh_size <= 1431.000 & unc_rawben_rel_max >    2.403 & utilities >  448.500",FALSE,FALSE,2,1,0.5,98,0,NA,0,NA
"North Carolina","unearned_income","1","medical_deductions <= 148.00 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.95 & utilities <= 340.00","medical_deductions <= 148.00 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.95 & utilities <= 340.00",TRUE,FALSE,1,1,1,230,0,NA,0,NA
"North Carolina","unearned_income","1","count_divisible_by_100 <=   0.50 & medical_deductions > 132.00 & unc_rawben_rel_max >   2.98","count_divisible_by_100 <=  0.375 & medical_deductions > 99.000 & unc_rawben_rel_max >  2.235",FALSE,FALSE,1,1,1,98,0,NA,0,NA
"North Carolina","unearned_income","1","medical_deductions >  112.0 & total_deductions_by_hh_size > 1780.0 & unc_rawben_rel_max >    2.9","medical_deductions >   84.000 & total_deductions_by_hh_size > 1335.000 & unc_rawben_rel_max >    2.175",FALSE,FALSE,1,1,1,98,0,NA,0,NA
"North Carolina","unearned_income","1","months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.95 & utilities <= 302.00","months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.95 & utilities <= 302.00",TRUE,FALSE,1,1,1,230,0,NA,0,NA
"North Carolina","unearned_income","1","cat_elig >   0.500 & medical_deductions > 134.000 & rawben_rel_max >   0.826 & unc_rawben_rel_max >   2.750","cat_elig >   0.4500 & medical_deductions > 120.6000 & rawben_rel_max >   0.7434 & unc_rawben_rel_max >   2.4750",FALSE,FALSE,1,1,1,98,0,NA,0,NA
"North Carolina","unearned_income","1","months_since_cert_n >   6.50 & months_since_cert_n <=  24.50 & unc_rawben_rel_max >   1.95 & utilities <= 288.00","months_since_cert_n >   6.50 & months_since_cert_n <=  24.50 & unc_rawben_rel_max >   1.95 & utilities <= 288.00",TRUE,FALSE,1,1,1,230,0,NA,0,NA
"North Carolina","unearned_income","2-3","shelter_expenses_by_hh_size <= 1100.00 & unc_rawben_rel_max >    1.78 & utilities >  628.00","shelter_expenses_by_hh_size <= 1100.00 & unc_rawben_rel_max >    1.78 & utilities >  628.00",TRUE,FALSE,1,1,1,606,0,NA,0,NA
"North Carolina","unearned_income","1","elderly_disabled_i >   0.50 & shelter_expenses_by_hh_size <= 874.00 & unc_rawben_rel_max >   1.81 & utilities <= 364.00","elderly_disabled_i >   0.450 & shelter_expenses_by_hh_size <= 961.400 & unc_rawben_rel_max >   1.629 & utilities <= 327.600",FALSE,FALSE,1,1,1,230,0,NA,0,NA
"North Carolina","unearned_income","1","elderly_disabled_i >    0.50 & shelter_expenses_by_hh_size <= 1570.00 & unc_rawben_rel_max >    1.93 & utilities <=  301.00","elderly_disabled_i >    0.50 & shelter_expenses_by_hh_size <= 1570.00 & unc_rawben_rel_max >    1.93 & utilities <=  301.00",TRUE,FALSE,1,1,1,230,0,NA,0,NA
"North Carolina","unearned_income","1","count_divisible_by_100 <=   0.50 & shelter_expenses_by_hh_size <= 642.00 & total_deductions_by_hh_size <= 758.00 & unc_rawben_rel_max >   1.93","count_divisible_by_100 <=   0.450 & shelter_expenses_by_hh_size <= 706.200 & total_deductions_by_hh_size <= 682.200 & unc_rawben_rel_max >   1.737",FALSE,FALSE,13,1,0.077,244,8,0.125,0,NA
"North Carolina","unearned_income","1","medical_deductions > 130.00 & unc_rawben_rel_max >   2.75","medical_deductions > 97.500 & unc_rawben_rel_max >  2.062",FALSE,FALSE,1,1,1,98,0,NA,0,NA
"North Carolina","unearned_income","1","medical_deductions > 9.5 & unc_rawben_rel_max > 3.0","medical_deductions > 7.125 & unc_rawben_rel_max > 2.250",FALSE,FALSE,1,1,1,98,0,NA,0,NA
"North Carolina","unearned_income","1","shelter_expenses_by_hh_size <= 785.00 & unc_rawben_rel_max >   1.95 & unc_rawben_rel_max <=   1.98","shelter_expenses_by_hh_size <= 981.200 & unc_rawben_rel_max >   2.145 & unc_rawben_rel_max <=   2.475",FALSE,FALSE,1,1,1,230,1,0,0,NA
"North Carolina","unearned_income","2-3","children_i > 0.50 & elderly_disabled_i > 0.50 & HH_size_n > 2.50 & unc_rawben_rel_max > 1.39","children_i > 0.50 & elderly_disabled_i > 0.50 & HH_size_n > 2.50 & unc_rawben_rel_max > 1.39",TRUE,FALSE,4,2,0.5,673,1,0,1,0
"North Carolina","unearned_income","1","expedited_i <=   0.50 & months_since_cert_n >   2.50 & unc_rawben_rel_max >   1.93 & utilities <= 364.00","expedited_i <=   0.50 & months_since_cert_n >   2.50 & unc_rawben_rel_max >   1.93 & utilities <= 364.00",TRUE,FALSE,1,1,1,230,1,0,1,0
"North Carolina","unearned_income","1","total_deductions_by_hh_size <= 780.00 & unc_rawben_rel_max >   1.96 & unc_rawben_rel_max <=   1.98","total_deductions_by_hh_size <= 780.000 & unc_rawben_rel_max >   1.960 & unc_rawben_rel_max <=   2.178",FALSE,FALSE,1,1,1,91,0,NA,0,NA
"North Carolina","unearned_income","2-3","HH_size_n >   2.50 & shelter_expenses_by_hh_size <= 554.00 & unc_rawben_rel_max >   1.54 & utilities <= 710.00","HH_size_n >   2.250 & shelter_expenses_by_hh_size <= 554.000 & unc_rawben_rel_max >   1.386 & utilities <= 710.000",FALSE,TRUE,5,3,0.6,1167,1,0,0,NA
"North Carolina","unearned_income","2-3","expedited_i <=   0.5 & shelter_expenses_by_hh_size <= 668.0 & unc_rawben_rel_max >   1.8","expedited_i <=   0.5 & shelter_expenses_by_hh_size <= 668.0 & unc_rawben_rel_max >   1.8",TRUE,FALSE,2,2,1,1045,0,NA,0,NA
"North Carolina","unearned_income","2-3","percent_abawd <=   0.25 & unc_rawben_rel_max >   1.77 & utilities > 590.00","percent_abawd <=   0.25 & unc_rawben_rel_max >   1.77 & utilities > 590.00",TRUE,FALSE,2,2,1,1045,0,NA,0,NA
"North Carolina","unearned_income","2-3","children_i <= 0.500 & expedited_i <= 0.500 & percent_abawd <= 0.167 & unc_rawben_rel_max > 1.770","children_i <= 0.500 & expedited_i <= 0.500 & percent_abawd <= 0.167 & unc_rawben_rel_max > 1.770",TRUE,FALSE,1,1,1,439,0,NA,0,NA
"North Carolina","unearned_income","1","elderly_disabled_i >   0.50 & percent_abawd <=   0.75 & unc_rawben_rel_max >   1.46 & utilities <= 290.00","elderly_disabled_i >   0.50 & percent_abawd <=   0.75 & unc_rawben_rel_max >   1.46 & utilities <= 290.00",TRUE,FALSE,1,1,1,230,0,NA,0,NA
"North Carolina","unearned_income","1","shelter_expenses_by_hh_size <= 2190.00 & unc_rawben_rel_max >    1.93 & unc_rawben_rel_max <=    2.26 & utilities <=  301.00","shelter_expenses_by_hh_size <= 1971.000 & unc_rawben_rel_max >    1.930 & unc_rawben_rel_max <=    2.486 & utilities <=  270.900",FALSE,FALSE,1,1,1,230,1,0,1,0
"North Carolina","unearned_income","1","medical_deductions > 130.00 & percent_abawd <=   0.25 & unc_rawben_rel_max >   2.58 & utilities >  12.50","medical_deductions > 130.00 & percent_abawd <=   0.25 & unc_rawben_rel_max >   2.58 & utilities >  12.50",TRUE,FALSE,1,1,1,98,0,NA,0,NA
"North Carolina","unearned_income","1","medical_deductions > 15.50 & percent_abawd <=  0.50 & unc_rawben_rel_max >  2.75","medical_deductions > 11.620 & percent_abawd <=  0.375 & unc_rawben_rel_max >  2.062",FALSE,FALSE,1,1,1,98,0,NA,0,NA
"North Carolina","unearned_income","2-3","elderly_disabled_i > 0.50 & HH_size_n > 2.50 & unc_rawben_rel_max > 1.52","elderly_disabled_i > 0.375 & HH_size_n > 1.875 & unc_rawben_rel_max > 1.368",FALSE,TRUE,9,4,0.444,1624,5,0.2,1,0
"North Carolina","unearned_income","2-3","unc_rawben_rel_max >   2.00 & unc_rawben_rel_max <=   2.54 & utilities > 462.00","unc_rawben_rel_max >   1.800 & unc_rawben_rel_max <=   1.905 & utilities > 346.500",FALSE,FALSE,2,2,1,1045,0,NA,0,NA
"North Carolina","unearned_income","1","cat_elig <=   1.50 & count_divisible_by_100 <=   0.50 & unc_rawben_rel_max >   1.93 & utilities <= 288.00","cat_elig <=   1.50 & count_divisible_by_100 <=   0.50 & unc_rawben_rel_max >   1.93 & utilities <= 288.00",TRUE,FALSE,1,1,1,230,1,0,1,0
"North Carolina","unearned_income","1","shelter_expenses_by_hh_size <= 642.00 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   1.98","shelter_expenses_by_hh_size <= 802.500 & unc_rawben_rel_max >   1.930 & unc_rawben_rel_max <=   2.178",FALSE,FALSE,2,1,0.5,91,0,NA,0,NA
"North Carolina","unearned_income","2-3","count_divisible_by_100 <=   0.50 & HH_size_n >   2.50 & total_deductions_by_hh_size <= 580.00 & unc_rawben_rel_max >   1.53","count_divisible_by_100 <=   0.450 & HH_size_n >   2.250 & total_deductions_by_hh_size <= 580.000 & unc_rawben_rel_max >   1.377",FALSE,TRUE,5,3,0.6,1167,2,0.5,2,0.5
"North Carolina","unearned_income","2-3","count_divisible_by_100 <= 0.50 & elderly_disabled_i > 0.50 & HH_size_n > 2.50 & unc_rawben_rel_max > 1.55","count_divisible_by_100 <= 0.50 & elderly_disabled_i > 0.50 & HH_size_n > 2.50 & unc_rawben_rel_max > 1.55",TRUE,FALSE,3,2,0.667,673,0,NA,0,NA
"North Carolina","unearned_income","2-3","total_deductions_by_hh_size >  881.00 & total_deductions_by_hh_size <= 1390.00 & unc_rawben_rel_max >    1.75","total_deductions_by_hh_size >  660.800 & total_deductions_by_hh_size <= 1042.000 & unc_rawben_rel_max >    1.312",FALSE,FALSE,3,0,0,0,1,1,0,NA
"North Carolina","unearned_income","1","expedited_i <=   0.50 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.97 & utilities <= 606.00","expedited_i <=   0.450 & months_since_cert_n >   5.850 & unc_rawben_rel_max >   1.773 & utilities <= 606.000",FALSE,TRUE,12,5,0.417,879,5,0.2,0,NA
"North Carolina","unearned_income","1","shelter_expenses_by_hh_size <= 1170.00 & unc_rawben_rel_max >    1.93 & unc_rawben_rel_max <=    2.98 & utilities <=  286.00","shelter_expenses_by_hh_size <= 1170.00 & unc_rawben_rel_max >    1.93 & unc_rawben_rel_max <=    2.98 & utilities <=  286.00",TRUE,FALSE,1,1,1,230,1,0,1,0
"North Carolina","unearned_income","2-3","elderly_disabled_i > 0.500 & expedited_i <= 0.500 & percent_abawd <= 0.167 & unc_rawben_rel_max > 1.760","elderly_disabled_i > 0.500 & expedited_i <= 0.500 & percent_abawd <= 0.167 & unc_rawben_rel_max > 1.760",TRUE,FALSE,2,2,1,1045,0,NA,0,NA
"North Carolina","unearned_income","1","months_since_cert_n >   7.50 & percent_abawd <=   0.25 & unc_rawben_rel_max >   1.93 & utilities <= 430.00","months_since_cert_n >   7.50 & percent_abawd <=   0.25 & unc_rawben_rel_max >   1.93 & utilities <= 430.00",TRUE,FALSE,1,1,1,230,0,NA,0,NA
"North Carolina","unearned_income","2-3","children_i <= 0.50 & count_divisible_by_100 <= 0.50 & months_since_cert_n > 6.50 & unc_rawben_rel_max > 1.74","children_i <= 0.50 & count_divisible_by_100 <= 0.50 & months_since_cert_n > 6.50 & unc_rawben_rel_max > 1.74",TRUE,FALSE,1,1,1,439,0,NA,0,NA
"North Carolina","unearned_income","2-3","married >   0.50 & unc_rawben_rel_max >   1.76 & utilities > 590.00","married >   0.50 & unc_rawben_rel_max >   1.76 & utilities > 590.00",TRUE,FALSE,2,2,1,1045,0,NA,0,NA
"North Carolina","unearned_income","2-3","unc_rawben_rel_max >   1.98 & unc_rawben_rel_max <=   2.30 & utilities > 462.00","unc_rawben_rel_max >   1.782 & unc_rawben_rel_max <=   2.070 & utilities > 346.500",FALSE,FALSE,2,2,1,1045,0,NA,0,NA
"North Carolina","unearned_income","2-3","unc_rawben_rel_max >   1.98 & utilities > 590.00","unc_rawben_rel_max >   1.782 & utilities > 442.500",FALSE,FALSE,2,2,1,1045,0,NA,0,NA
"North Carolina","unearned_income","1","homeless <=   0.50 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   2.96 & utilities <= 302.00","homeless <=   0.50 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   2.96 & utilities <= 302.00",TRUE,FALSE,1,1,1,230,1,0,1,0
"North Carolina","unearned_income","1","months_since_cert_n >   6.50 & percent_abawd <=   0.50 & unc_rawben_rel_max >   1.95 & utilities <= 606.00","months_since_cert_n >   5.850 & percent_abawd <=   0.450 & unc_rawben_rel_max >   1.755 & utilities <= 606.000",FALSE,TRUE,12,5,0.417,879,5,0.2,0,NA
"North Carolina","unearned_income","1","months_since_cert_n >    7.50 & shelter_expenses_by_hh_size <= 1330.00 & unc_rawben_rel_max >    1.93 & utilities <=  678.00","months_since_cert_n >    6.750 & shelter_expenses_by_hh_size <= 1330.000 & unc_rawben_rel_max >    1.737 & utilities <=  610.200",FALSE,TRUE,10,4,0.4,649,2,0,0,NA
"North Carolina","unearned_income","1","married <=   0.50 & unc_rawben_rel_max >   1.93 & utilities >  14.50 & utilities <= 302.00","married <=   0.50 & unc_rawben_rel_max >   1.93 & utilities >  14.50 & utilities <= 302.00",TRUE,FALSE,1,1,1,230,0,NA,0,NA
"North Carolina","unearned_income","1","medical_deductions > 130.00 & unc_rawben_rel_max >   2.58","medical_deductions > 130.00 & unc_rawben_rel_max >   2.58",TRUE,FALSE,1,1,1,98,0,NA,0,NA
"North Carolina","unearned_income","1","shelter_expenses_by_hh_size <= 642.00 & total_deductions_by_hh_size <= 758.00 & unc_rawben_rel_max >   1.93","shelter_expenses_by_hh_size <= 802.50 & total_deductions_by_hh_size <= 758.00 & unc_rawben_rel_max >   1.93",FALSE,FALSE,1,1,1,91,0,NA,0,NA
"North Carolina","unearned_income","2-3","count_divisible_by_100 <=   1.00 & unc_rawben_rel_max >   2.02 & utilities > 472.00","count_divisible_by_100 <=   0.750 & unc_rawben_rel_max >   1.515 & utilities > 354.000",FALSE,TRUE,6,4,0.667,1624,3,0.667,0,NA
"North Carolina","unearned_income","2-3","months_since_cert_n > 5.5 & unc_rawben_rel_max > 1.8","months_since_cert_n > 4.125 & unc_rawben_rel_max > 1.350",FALSE,TRUE,18,6,0.333,2929,7,0.143,0,NA
"North Carolina","unearned_income","2-3","cat_elig > 0.50 & expedited_i <= 0.50 & months_since_cert_n > 2.00 & unc_rawben_rel_max > 1.77","cat_elig > 0.50 & expedited_i <= 0.50 & months_since_cert_n > 2.00 & unc_rawben_rel_max > 1.77",TRUE,FALSE,2,2,1,1045,0,NA,0,NA
"North Carolina","unearned_income","1","count_divisible_by_100 <=   0.50 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.93 & utilities <= 664.00","count_divisible_by_100 <=   0.450 & months_since_cert_n >   5.850 & unc_rawben_rel_max >   1.737 & utilities <= 597.600",FALSE,TRUE,15,5,0.333,879,4,0.25,0,NA
"North Carolina","unearned_income","1","expedited_i <=   0.50 & total_deductions_by_hh_size <= 639.00 & unc_rawben_rel_max >   1.93 & unc_rawben_rel_max <=   3.19","expedited_i <=   0.450 & total_deductions_by_hh_size <= 702.900 & unc_rawben_rel_max >   1.737 & unc_rawben_rel_max <=   2.871",FALSE,FALSE,27,5,0.185,1240,16,0.125,0,NA
