"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","dollars_per_flag_train","n_flagged_state","n_new_at_rank","rank","role"
"HH_size_n <=   4.50 & medical_deductions <= 148.00 & shelter_expenses_by_hh_size >   8.75 & total_deductions_by_hh_size <=  61.30","4+","state","ranger","any_error",33,0.5152,0.3254,106.97,33,2,85,"buffer"
"cat_elig > 1.500 & months_since_cert_n <= 4.500 & rawben_rel_max <= 0.998 & total_deductions_by_hh_size > 2.120","4+","state","ranger","any_error",99,0.4343,0.3249,100.22,99,11,86,"buffer"
"cat_elig > 1.500 & months_since_cert_n <= 2.500 & rawben_rel_max <= 0.998","4+","state","ranger","any_error",73,0.4521,0.3246,97.21,73,1,87,"buffer"
"children_i > 0.5 & elderly_disabled_i > 0.5 & married <= 0.5","1","national","ranger","any_error",38,0.5,0.3235,100.5,2,1,88,"buffer"
"count_divisible_by_100 <=   1.5 & elderly_disabled_i >   0.5 & shelter_expenses_by_hh_size > 392.0 & utilities <= 428.0","4+","national","ranger","any_error",63,0.4603,0.3233,96.02,2,1,89,"buffer"
"cat_elig > 1.500 & percent_abawd <= 0.167 & rawben_rel_max > 0.994 & rawben_rel_max <= 0.997","2-3","national","ranger","any_error",58,0.4655,0.3227,82.02,2,1,90,"buffer"
"expedited_i <= 0.500 & months_since_cert_n <= 0.500 & rawben_rel_max > 0.567","4+","state","ranger","any_error",31,0.5161,0.3211,86.35,31,1,91,"buffer"
"married <=   0.500 & rawben_rel_max <=   0.937 & utilities > 356.000","4+","state","ranger","any_error",61,0.459,0.3201,96.66,61,2,92,"buffer"
"medical_deductions >= 260.000 & rawben_rel_max >=   0.689 & utilities < 384.000","1","national","xgboost","any_error",82,0.439,0.3193,80.17,4,1,93,"buffer"
"shelter_expenses_by_hh_size <= 316.000 & total_deductions_by_hh_size >   0.125 & total_deductions_by_hh_size <=  61.300 & utilities > 328.000","4+","state","ranger","any_error",36,0.5,0.3193,129.56,36,2,94,"buffer"
"rawben_rel_max >=  0.709 & rawben_rel_max <  0.951 & total_deductions_by_hh_size < 54.600 & unc_rawben_rel_max <  1.140","4+","state","xgboost","any_error",46,0.4783,0.3185,92,46,3,95,"buffer"
"total_deductions_by_hh_size > 715.0 & utilities <=  30.5","1","national","ranger","any_error",260,0.3846,0.3175,70.43,4,1,96,"buffer"
"months_since_cert_n <   2.5 & shelter_expenses_by_hh_size >= 107.0 & total_deductions_by_hh_size >=  39.9 & total_deductions_by_hh_size < 180.0","4+","state","xgboost","any_error",54,0.463,0.3158,89.13,54,2,97,"buffer"
"cat_elig >=   0.500 & rawben_rel_max >=   0.998 & total_deductions_by_hh_size >= 312.000 & unc_rawben_rel_max >=   1.490","2-3","national","xgboost","any_error",279,0.3799,0.3152,114.47,9,1,98,"buffer"
"months_since_cert_n >   6.500 & rawben_rel_max >   0.712 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 258.000","4+","national","ranger","any_error",463,0.365,0.3148,90.86,1,1,99,"buffer"
"months_since_cert_n >=   8.500 & rawben_rel_max >=   0.701 & total_deductions_by_hh_size >= 634.000 & utilities < 343.000","1","national","xgboost","any_error",225,0.3867,0.3147,67.97,6,3,100,"buffer"
