"rank","role","rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","dollars_per_flag_train","mm_share_flags","mm_share_errors","mm_inflation","n_flagged_state","n_new_at_rank","n_error_cases_national","element_groups_to_75","nature_groups_to_75","found_in_case_record","share_overissuance","timing_at_certification","cause_agency"
1,"core","rawben_rel_max > 0.285 & unc_rawben_rel_max <= 1.11 & utilities_sua <= 0.5","1","state","ranger","any_error",31,0.8065,0.602,128.81,0.0323,0.04,0.0323,31,31,668,"unearned income 0.24; shelter deduction 0.23; utility allowance 0.20; earned income 0.19","wrong include/exclude decision 0.46; wrong amount, known item 0.18; unreported source of income 0.14",0.366114897760467,0.79940119760479,0.575462512171373,0.540408958130477
2,"core","rawben_rel_max > 0.999 & total_deductions_by_hh_size > 347 & unc_rawben_rel_max <= 1 & unearned_by_hh_size > 130","2-3","national","ranger","any_error",70,0.7143,0.5769,166.06,0,0,0,1,1,50,"shelter deduction 0.55; medical deduction 0.16; unearned income 0.11","wrong amount, known item 0.41; wrong include/exclude decision 0.41",0.315068493150685,0.98,0.712328767123288,0.547945205479452
3,"core","expedited_i <= 0 & total_deductions_by_hh_size > 810 & unc_rawben_rel_max > 0.997 & unc_rawben_rel_max <= 1.03","1","state","ranger","any_error",31,0.7742,0.5672,121.77,0,0,0,31,28,160,"shelter deduction 0.44; unearned income 0.29; medical deduction 0.15","wrong include/exclude decision 0.50; wrong amount, known item 0.24; unreported source of income 0.13",0.388646288209607,1,0.602620087336245,0.560869565217391
4,"core","gross_by_hh_size < 779 & total_deductions_by_hh_size >= 369 & unc_rawben_rel_max >= 1.01 & unc_rawben_rel_max < 1.02","1","national","xgboost","any_error",193,0.6425,0.5594,99.34,0,0,0,10,9,124,"unearned income 0.73; shelter deduction 0.16","wrong include/exclude decision 0.46; wrong amount, known item 0.22; unreported source of income 0.15",0.513661202185792,1,0.39344262295082,0.695652173913043
5,"core","elderly_disabled_i >= 1 & rawben_rel_max > 0.999 & unc_rawben_rel_max <= 1 & utilities_sua > 0.5","2-3","national","ranger","any_error",107,0.5981,0.4857,120.29,0,0,0,2,1,64,"shelter deduction 0.58; medical deduction 0.15; unearned income 0.11","wrong include/exclude decision 0.48; wrong amount, known item 0.36",0.292134831460674,0.984375,0.730337078651685,0.50561797752809
6,"core","earned_by_hh_size >= 622 & earned_by_hh_size < 630 & shelter_expenses_by_hh_size >= 1090 & total_deductions_by_hh_size < 804","1","national","xgboost","any_error",55,0.6364,0.4797,134.25,0,0,0,4,4,35,"earned income 0.68; shelter deduction 0.13","unreported source of income 0.26; change in circumstances 0.23; wrong amount, known item 0.21; wrong include/exclude decision 0.15",0.226415094339623,0.971428571428571,0.471698113207547,0.339622641509434
7,"core","months_since_cert_n <= 6.5 & shelter_expenses_by_hh_size > 304 & shelter_expenses_by_hh_size <= 599 & unc_rawben_rel_max <= 0.73","4+","state","ranger","any_error",31,0.6774,0.4689,115.81,0,0,0,31,31,404,"earned income 0.36; shelter deduction 0.22; unearned income 0.20","wrong amount, known item 0.36; wrong include/exclude decision 0.24; unreported source of income 0.11; method or computation 0.09",0.416398713826367,0.675742574257426,0.729903536977492,0.5824
8,"core","medical_deductions >= 315 & rawben_rel_max >= 0.703","2-3","national","xgboost","any_error",35,0.6571,0.4612,146.89,0,0,0,1,1,23,"medical deduction 0.49; shelter deduction 0.23; unearned income 0.19","wrong include/exclude decision 0.63; wrong amount, known item 0.14",0.465116279069767,0.956521739130435,0.581395348837209,0.697674418604651
9,"core","months_since_cert_n <= 20 & total_deductions_by_hh_size > 658 & unc_rawben_rel_max <= 1 & unearned_by_hh_size > 131","2-3","national","ranger","any_error",144,0.5556,0.459,119.19,0,0,0,3,3,80,"shelter deduction 0.34; medical deduction 0.20; unearned income 0.19; earned income 0.16","wrong include/exclude decision 0.38; wrong amount, known item 0.36; unreported source of income 0.09",0.3125,0.9375,0.671875,0.5
10,"core","total_deductions_by_hh_size > 523 & unc_rawben_rel_max > 0.975 & unc_rawben_rel_max <= 1 & utilities_sua > 0.5","2-3","national","ranger","any_error",63,0.5873,0.4418,163.22,0.0159,0,0,2,1,37,"shelter deduction 0.43; dep care or child support deduction 0.22; medical deduction 0.17","wrong amount, known item 0.39; wrong include/exclude decision 0.35; method or computation 0.11",0.37037037037037,0.972972972972973,0.740740740740741,0.555555555555556
11,"core","expedited_i <= 0 & gross_by_hh_size > 446 & shelter_expenses_by_hh_size <= 550 & total_deductions_by_hh_size > 252","4+","state","ranger","any_error",31,0.6452,0.4379,125.84,0,0,0,31,16,317,"earned income 0.36; dep care or child support deduction 0.19; shelter deduction 0.19","wrong amount, known item 0.36; wrong include/exclude decision 0.28; unreported source of income 0.10; method or computation 0.07",0.401980198019802,0.719242902208202,0.689108910891089,0.568897637795276
12,"core","earned_by_hh_size >= 589 & earned_by_hh_size < 592 & gross_by_hh_size >= 20 & unc_rawben_rel_max >= 0.0819","1","national","xgboost","any_error",70,0.5714,0.4337,120.87,0,0,0,1,1,40,"earned income 0.61; other element 0.12; shelter deduction 0.10","wrong include/exclude decision 0.24; change in circumstances 0.22; unreported source of income 0.22; wrong amount, known item 0.16",0.26865671641791,0.975,0.388059701492537,0.26865671641791
13,"core","earned_by_hh_size >= 540 & months_since_cert_n >= 6 & unc_rawben_rel_max >= 1.32","1","national","xgboost","any_error",217,0.5115,0.4333,114.67,0,0,0,20,16,111,"earned income 0.64; other element 0.16","unreported source of income 0.27; change in circumstances 0.25; wrong include/exclude decision 0.15; wrong amount, known item 0.12",0.247191011235955,0.990990990990991,0.213483146067416,0.279329608938547
14,"core","bbce_state_i >= 1 & medical_deductions > 734 & shelter_expenses_by_hh_size > 18.5 & unc_rawben_rel_max <= 1.28","1","national","ranger","any_error",37,0.6216,0.4322,119.46,0,0,0,1,1,23,"medical deduction 0.63; shelter deduction 0.20","wrong include/exclude decision 0.60; wrong amount, known item 0.23",0.6,0.869565217391304,0.657142857142857,0.8
15,"core","medical_deductions > 138 & rawben_rel_max > 0.159 & total_deductions_by_hh_size > 515 & unc_rawben_rel_max <= 1","2-3","national","ranger","any_error",126,0.5238,0.4215,89.02,0.0079,0.0152,0.0079,6,4,66,"medical deduction 0.37; shelter deduction 0.30; unearned income 0.21","wrong include/exclude decision 0.49; wrong amount, known item 0.22; unreported source of income 0.11",0.438095238095238,0.96969696969697,0.666666666666667,0.59047619047619
16,"core","earned_by_hh_size < 1350 & gross_by_hh_size >= 1220 & total_deductions_by_hh_size >= 758 & unc_rawben_rel_max < 1.11","2-3","national","xgboost","any_error",59,0.5593,0.4104,101.44,0,0,0,2,1,33,"shelter deduction 0.29; medical deduction 0.21; earned income 0.18; unearned income 0.14","wrong include/exclude decision 0.36; wrong amount, known item 0.32; other 0.11",0.375,0.878787878787879,0.75,0.517857142857143
17,"core","months_since_cert_n >= 7 & rawben_rel_max >= 1 & total_deductions_by_hh_size < 678 & unc_rawben_rel_max < 1.02","1","national","xgboost","any_error",475,0.4505,0.3983,71.94,0,0,0,16,10,214,"unearned income 0.66; shelter deduction 0.23","wrong include/exclude decision 0.50; wrong amount, known item 0.17; unreported source of income 0.17",0.442906574394464,1,0.394463667820069,0.627586206896552
18,"core","gross_by_hh_size < 269 & shelter_expenses_by_hh_size >= 202 & unc_rawben_rel_max >= 1.08 & unc_rawben_rel_max < 1.09","4+","national","xgboost","any_error",122,0.5,0.397,162.34,0,0,0,1,1,61,"earned income 0.73; unearned income 0.08","unreported source of income 0.37; wrong amount, known item 0.19; wrong include/exclude decision 0.19",0.409638554216867,0.983606557377049,0.626506024096386,0.469879518072289
