"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","dollars_per_flag_train","n_flagged_state","n_new_at_rank","rank","role"
"rawben_rel_max >=   0.390 & rawben_rel_max <   0.997 & total_deductions_by_hh_size >= 496.000 & utilities < 276.000","1","national","xgboost","any_error",529,0.4216,0.3727,65.64,5,2,11,"core"
"HH_size_n >   5.5 & months_since_cert_n <=  10.5 & total_deductions_by_hh_size > 287.0","4+","national","ranger","any_error",40,0.55,0.3722,162.5,1,1,12,"core"
"months_since_cert_n >=  19.50 & percent_abawd <   0.50 & unc_rawben_rel_max >=   1.74 & utilities < 470.00","1","national","xgboost","any_error",56,0.5179,0.368,89.27,1,1,13,"core"
"rawben_rel_max >   0.991 & shelter_expenses_by_hh_size > 556.000 & unc_rawben_rel_max >   1.970 & utilities <= 365.000","1","national","ranger","any_error",105,0.4762,0.3668,82.73,3,1,14,"core"
"elderly_disabled_i >=   0.50 & total_deductions_by_hh_size >= 293.00 & unc_rawben_rel_max >=   1.52 & utilities < 388.00","1","national","xgboost","any_error",363,0.4187,0.3601,74.72,10,3,15,"core"
"children_i >  0.500 & elderly_disabled_i >  0.500 & unc_rawben_rel_max > -0.447","1","national","ranger","any_error",37,0.5405,0.3573,105.03,1,1,16,"core"
"HH_size_n >=   4.5 & shelter_expenses_by_hh_size < 274.0 & total_deductions_by_hh_size >= 219.0","4+","national","xgboost","any_error",123,0.4553,0.3549,91.93,2,2,17,"core"
"HH_size_n >=   4.500 & rawben_rel_max <   0.997 & total_deductions_by_hh_size >= 385.000","4+","national","xgboost","any_error",35,0.5429,0.3548,105.2,1,1,18,"core"
"months_since_cert_n >=   6.50 & total_deductions_by_hh_size >= 418.00 & unc_rawben_rel_max >=   1.64 & utilities < 416.00","1","national","xgboost","any_error",320,0.4156,0.3535,79.38,7,1,19,"core"
"elderly_disabled_i >=   0.50 & total_deductions_by_hh_size < 684.00 & unc_rawben_rel_max >=   1.53 & utilities < 454.00","1","national","xgboost","any_error",259,0.4208,0.3518,77.03,6,1,20,"core"
"rawben_rel_max <   0.995 & total_deductions_by_hh_size >= 640.000 & utilities < 282.000","1","national","xgboost","any_error",374,0.4064,0.3491,68.9,4,1,21,"core"
"HH_size_n > 4.500 & percent_abawd > 0.050 & rawben_rel_max > 0.851 & unc_rawben_rel_max <= 0.982","4+","national","ranger","any_error",43,0.5116,0.3432,164.09,1,1,22,"core"
"months_since_cert_n >=   5.500 & rawben_rel_max <   0.971 & total_deductions_by_hh_size >= 218.000 & utilities < 474.000","4+","national","xgboost","any_error",246,0.4106,0.3403,98.54,1,1,23,"core"
"months_since_cert_n >=  15.500 & rawben_rel_max >=   0.943 & total_deductions_by_hh_size >= 344.000 & utilities < 360.000","1","national","xgboost","any_error",149,0.4295,0.3393,76.04,4,3,24,"core"
"HH_size_n >=  5.500 & months_since_cert_n >=  9.500 & rawben_rel_max <  0.973 & shelter_expenses_by_hh_size < 75.500","4+","national","xgboost","any_error",46,0.5,0.3378,110.87,2,1,25,"core"
"children_i >   0.500 & months_since_cert_n <=   5.500 & shelter_expenses_by_hh_size <= 387.000 & unc_rawben_rel_max <=   0.582","1","national","ranger","any_error",32,0.5312,0.3369,72.09,3,2,26,"core"
"elderly_disabled_i >   0.50 & medical_deductions <=   0.50 & percent_abawd >   0.75 & total_deductions_by_hh_size > 684.00","1","national","ranger","any_error",32,0.5312,0.3369,81.38,1,1,27,"core"
"HH_size_n >= 4.500 & rawben_rel_max >= 0.875 & rawben_rel_max < 0.881","4+","national","xgboost","any_error",61,0.4754,0.3349,77.23,2,2,28,"core"
"rawben_rel_max >=   0.309 & rawben_rel_max <   0.995 & total_deductions_by_hh_size >= 502.000 & utilities < 304.000","1","national","xgboost","any_error",727,0.37,0.3295,54.35,17,10,29,"core"
"elderly_disabled_i <   0.5 & shelter_expenses_by_hh_size < 454.0 & total_deductions_by_hh_size >= 312.0","4+","national","xgboost","any_error",264,0.3939,0.3268,83.98,1,1,30,"core"
"total_deductions_by_hh_size > 614 & utilities <= 578","2-3","national","ranger","any_error",306,0.3889,0.3265,82.6,1,1,31,"core"
"HH_size_n >= 4.500 & rawben_rel_max >= 0.871 & rawben_rel_max < 0.883","4+","national","xgboost","any_error",99,0.4343,0.3249,80.26,3,1,32,"core"
"months_since_cert_n >  10.5 & total_deductions_by_hh_size > 424.0 & utilities <=  29.5","1","national","ranger","any_error",205,0.4,0.324,67.07,5,3,33,"core"
"rawben_rel_max <   0.991 & total_deductions_by_hh_size >= 848.000 & utilities < 340.000","1","national","xgboost","any_error",191,0.3979,0.3194,72.05,3,1,34,"core"
"total_deductions_by_hh_size > 715.0 & utilities <=  30.5","1","national","ranger","any_error",260,0.3846,0.3175,70.43,3,1,35,"core"
"count_divisible_by_100 > 0.50 & married > 0.50 & months_since_cert_n > 5.50 & rawben_rel_max <= 0.96","4+","national","ranger","any_error",110,0.4182,0.3152,76.89,1,1,36,"core"
"HH_size_n >   4.500 & months_since_cert_n >   3.500 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 265.000","4+","national","ranger","any_error",157,0.4013,0.315,95.16,1,1,37,"core"
"months_since_cert_n >   6.500 & rawben_rel_max >   0.712 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 258.000","4+","national","ranger","any_error",463,0.365,0.3148,90.86,2,1,38,"core"
"months_since_cert_n >=   8.500 & rawben_rel_max >=   0.701 & total_deductions_by_hh_size >= 634.000 & utilities < 343.000","1","national","xgboost","any_error",225,0.3867,0.3147,67.97,11,5,39,"core"
"elderly_disabled_i >= 0.500 & rawben_rel_max >= 0.984 & rawben_rel_max < 0.998","2-3","national","xgboost","any_error",152,0.4013,0.3138,80.55,1,1,40,"core"
"months_since_cert_n >   8.500 & rawben_rel_max >   0.507 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 228.000","4+","national","ranger","any_error",563,0.3588,0.3133,76.54,2,1,41,"core"
"months_since_cert_n >   5.500 & rawben_rel_max <=   0.917 & shelter_expenses_by_hh_size > 161.000 & utilities <= 292.000","4+","national","ranger","any_error",100,0.42,0.3122,74.33,9,9,42,"core"
"elderly_disabled_i <= 0.500 & expedited_i > 0.500 & months_since_cert_n <= 0.500 & unc_rawben_rel_max <= 0.908","2-3","national","ranger","any_error",42,0.4762,0.3102,91.17,1,1,43,"core"
"total_deductions_by_hh_size > 468.00 & unc_rawben_rel_max <=   0.78 & utilities <= 578.00","2-3","national","ranger","any_error",623,0.3531,0.31,63.15,1,1,44,"core"
"percent_abawd > 0.125 & rawben_rel_max <= 0.700 & unc_rawben_rel_max > 0.675","2-3","national","ranger","any_error",50,0.46,0.3081,79.32,1,1,45,"core"
"HH_size_n > 4.500 & months_since_cert_n > 8.500 & rawben_rel_max <= 0.976 & unc_rawben_rel_max > 0.678","4+","national","ranger","any_error",392,0.3622,0.308,86.03,3,2,46,"core"
"elderly_disabled_i >=  0.5 & months_since_cert_n >=  3.5 & shelter_expenses_by_hh_size >= 64.7 & shelter_expenses_by_hh_size < 72.3","4+","national","xgboost","any_error",35,0.4857,0.3047,103.14,1,1,47,"core"
"cat_elig >   0.500 & total_deductions_by_hh_size > 606.000 & unc_rawben_rel_max <=   0.991 & utilities <= 346.000","1","national","ranger","any_error",714,0.3445,0.3045,52.96,9,5,48,"core"
"rawben_rel_max <   0.996 & total_deductions_by_hh_size >= 444.000 & utilities < 436.000","2-3","national","xgboost","any_error",534,0.3502,0.3039,68.17,2,1,49,"core"
"HH_size_n >   4.500 & months_since_cert_n >   4.500 & total_deductions_by_hh_size > 212.000 & unc_rawben_rel_max <=   0.977","4+","national","ranger","any_error",319,0.3636,0.3037,88.87,3,1,50,"core"
"HH_size_n > 5.500 & months_since_cert_n > 5.500 & rawben_rel_max > 0.558 & unc_rawben_rel_max <= 0.961","4+","national","ranger","any_error",498,0.3514,0.3035,82.45,6,2,51,"core"
"count_divisible_by_100 >= 0.500 & months_since_cert_n < 5.500 & rawben_rel_max >= 0.403 & rawben_rel_max < 0.486","2-3","national","xgboost","any_error",75,0.4267,0.3032,53.69,2,2,52,"core"
"elderly_disabled_i >=   0.5 & total_deductions_by_hh_size >= 448.0 & utilities <  36.0","1","national","xgboost","any_error",594,0.3468,0.3029,55.09,9,2,53,"core"
"expedited_i >   0.500 & total_deductions_by_hh_size >   9.060 & total_deductions_by_hh_size <= 111.000 & unc_rawben_rel_max <=   0.948","4+","national","ranger","any_error",140,0.3929,0.3026,65.44,4,4,54,"core"
"months_since_cert_n >   5.5 & shelter_expenses_by_hh_size > 542.0 & total_deductions_by_hh_size <= 662.0 & utilities <= 315.0","2-3","national","ranger","any_error",89,0.4157,0.3025,93.67,3,3,55,"core"
"cat_elig >=   0.5 & shelter_expenses_by_hh_size >= 707.0 & total_deductions_by_hh_size >= 224.0 & utilities < 346.0","2-3","national","xgboost","any_error",146,0.3904,0.302,97.52,1,1,56,"core"
"count_divisible_by_100 <=   0.5 & months_since_cert_n >   5.5 & total_deductions_by_hh_size > 425.0 & utilities <=   5.0","1","national","ranger","any_error",434,0.3525,0.3013,59.01,8,1,57,"core"
"cat_elig >=   0.50000 & shelter_expenses_by_hh_size >= 280.00000 & unc_rawben_rel_max >=  -0.00544 & unc_rawben_rel_max <  -0.00172","1","national","xgboost","any_error",182,0.3791,0.3001,64.65,3,3,58,"core"
"HH_size_n < 4.500 & rawben_rel_max >= 0.787 & rawben_rel_max < 0.791","4+","national","xgboost","any_error",46,0.4565,0.2994,93.57,2,2,59,"core"
"months_since_cert_n >=  3.50000 & unc_rawben_rel_max >= -0.00544 & unc_rawben_rel_max < -0.00378","1","national","xgboost","any_error",57,0.4386,0.2977,73.47,2,1,60,"core"
"months_since_cert_n >=   7.50 & total_deductions_by_hh_size >= 263.00 & unc_rawben_rel_max >=   1.48 & utilities < 419.00","1","national","xgboost","any_error",452,0.3473,0.2973,68.34,7,1,61,"core"
"HH_size_n >   4.500 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size <= 248.000 & total_deductions_by_hh_size > 178.000","4+","national","ranger","any_error",178,0.3764,0.2968,83.79,2,1,62,"core"
"rawben_rel_max <   0.666 & total_deductions_by_hh_size >= 356.000 & utilities < 346.000","2-3","national","xgboost","any_error",211,0.3697,0.2965,66.52,3,1,63,"core"
"months_since_cert_n >  8.500 & total_deductions_by_hh_size > 12.200 & unc_rawben_rel_max >  0.566 & unc_rawben_rel_max <=  0.998","4+","national","ranger","any_error",1035,0.3295,0.2964,71.72,11,5,64,"core"
"expedited_i <=   0.500 & medical_deductions > 140.000 & rawben_rel_max >   0.131 & utilities <= 578.000","2-3","national","ranger","any_error",285,0.3579,0.2951,51.39,1,1,65,"core"
"HH_size_n >= 6.50 & married < 0.50 & rawben_rel_max < 0.91 & total_deductions_by_hh_size >= 2.04","4+","national","xgboost","any_error",359,0.351,0.295,83.44,3,3,66,"core"
"married > 0.500 & months_since_cert_n > 7.500 & unc_rawben_rel_max > 0.607 & unc_rawben_rel_max <= 0.993","4+","national","ranger","any_error",443,0.3454,0.295,81.25,4,1,67,"core"
"months_since_cert_n >=  2.5 & shelter_expenses_by_hh_size < 60.3 & total_deductions_by_hh_size >= 50.0 & total_deductions_by_hh_size < 58.1","4+","national","xgboost","any_error",44,0.4545,0.2947,98,2,1,68,"core"
"HH_size_n >   4.500 & rawben_rel_max <=   0.961 & shelter_expenses_by_hh_size > 251.000 & unc_rawben_rel_max >   0.813","4+","national","ranger","any_error",307,0.355,0.2945,99.49,4,2,69,"core"
"elderly_disabled_i >=   0.50 & months_since_cert_n >=   5.50 & total_deductions_by_hh_size < 304.00 & unc_rawben_rel_max >=   1.24","1","national","xgboost","any_error",58,0.431,0.2921,89.76,1,1,70,"core"
"elderly_disabled_i > 0.500 & percent_abawd <= 0.417 & rawben_rel_max > 0.997 & unc_rawben_rel_max > 1.390","2-3","national","ranger","any_error",273,0.3553,0.2913,106.47,1,1,71,"core"
"months_since_cert_n >= 6.500 & rawben_rel_max >= 0.769 & rawben_rel_max < 0.982 & total_deductions_by_hh_size >= 6.800","4+","national","xgboost","any_error",865,0.3272,0.2912,79.32,10,1,72,"core"
"HH_size_n >   2.5 & months_since_cert_n <=  10.5 & total_deductions_by_hh_size > 468.0","2-3","national","ranger","any_error",267,0.3558,0.2911,82.67,3,1,73,"core"
"rawben_rel_max >   0.316 & unc_rawben_rel_max >   0.987 & unc_rawben_rel_max <=   0.997 & utilities <= 392.000","1","national","ranger","any_error",324,0.3488,0.2901,54.69,3,1,74,"core"
"months_since_cert_n >=   2.500 & rawben_rel_max <   0.574 & total_deductions_by_hh_size <  26.000 & utilities < 370.000","4+","national","xgboost","any_error",116,0.3879,0.2899,80.13,10,7,75,"core"
"children_i >   0.50 & total_deductions_by_hh_size <= 174.00 & unc_rawben_rel_max <=   0.71","1","national","ranger","any_error",42,0.4524,0.2896,66,4,1,76,"core"
"count_divisible_by_100 > 0.500 & HH_size_n > 5.500 & unc_rawben_rel_max > 0.417 & unc_rawben_rel_max <= 0.923","4+","national","ranger","any_error",167,0.3713,0.2896,83.89,2,2,77,"core"
"elderly_disabled_i >=   0.5 & total_deductions_by_hh_size >= 634.0 & utilities < 360.0","1","national","xgboost","any_error",785,0.3261,0.2885,50.23,24,3,78,"core"
"HH_size_n >   5.5 & months_since_cert_n >   5.5 & total_deductions_by_hh_size >  29.3 & utilities <= 456.0","4+","national","ranger","any_error",370,0.3432,0.2885,83.75,9,4,79,"core"
"HH_size_n >   5.500 & months_since_cert_n >   5.500 & unc_rawben_rel_max <=   0.999 & utilities <= 454.000","4+","national","ranger","any_error",386,0.342,0.2883,76.34,10,1,80,"core"
"months_since_cert_n >  6.500 & rawben_rel_max <=  0.998 & total_deductions_by_hh_size > 12.300 & unc_rawben_rel_max >  0.550","4+","national","ranger","any_error",1731,0.3131,0.2878,68.68,21,3,81,"core"
"HH_size_n >=   2.500 & percent_abawd >=   0.167 & rawben_rel_max <   0.667 & total_deductions_by_hh_size >= 169.000","2-3","national","xgboost","any_error",165,0.3697,0.2877,72.04,1,1,82,"core"
"months_since_cert_n >  7.500 & rawben_rel_max >  0.586 & unc_rawben_rel_max <=  0.976 & utilities > 30.500","4+","national","ranger","any_error",1224,0.3178,0.2877,71.43,15,2,83,"core"
"shelter_expenses_by_hh_size >= 298.00000 & total_deductions_by_hh_size < 583.00000 & unc_rawben_rel_max >=  -0.00544 & unc_rawben_rel_max <  -0.00172","1","national","xgboost","any_error",153,0.3725,0.2874,59.73,8,5,84,"core"
"HH_size_n >  5.500 & married <=  0.500 & rawben_rel_max <=  0.976 & total_deductions_by_hh_size > 11.900","4+","national","ranger","any_error",1047,0.32,0.2874,73.47,19,9,85,"core"
"HH_size_n >  4.500 & months_since_cert_n >  5.500 & rawben_rel_max <=  0.976 & total_deductions_by_hh_size > 93.500","4+","national","ranger","any_error",1161,0.317,0.2861,75.28,8,2,86,"core"
"cat_elig > 0.500 & HH_size_n > 5.500 & married <= 0.500 & rawben_rel_max <= 0.973","4+","national","ranger","any_error",993,0.3182,0.2849,74.83,2,1,87,"core"
"children_i > 0.500 & married <= 0.500 & months_since_cert_n <= 2.500 & unc_rawben_rel_max <= 0.582","1","national","ranger","any_error",40,0.45,0.2841,57.95,4,1,88,"core"
"months_since_cert_n >=   4.500 & rawben_rel_max >=   0.482 & rawben_rel_max <   0.514 & utilities < 294.000","4+","national","xgboost","any_error",32,0.4688,0.2834,88.66,5,2,89,"core"
"medical_deductions >= 122.000 & medical_deductions < 132.000 & rawben_rel_max >=   0.380 & rawben_rel_max <   0.968","1","national","xgboost","any_error",150,0.3667,0.2813,33.19,1,1,90,"core"
"months_since_cert_n >   5.500 & rawben_rel_max <=   0.999 & shelter_expenses_by_hh_size > 253.000","4+","national","ranger","any_error",1522,0.3081,0.2813,69.36,6,1,91,"core"
"elderly_disabled_i >   0.5 & HH_size_n >   2.5 & months_since_cert_n <=   7.5 & total_deductions_by_hh_size > 339.0","2-3","national","ranger","any_error",194,0.3557,0.2806,83.4,2,1,92,"core"
"percent_abawd >=   0.292 & percent_abawd <   0.387 & shelter_expenses_by_hh_size < 285.000","4+","national","xgboost","any_error",35,0.4571,0.2805,117.49,2,1,93,"core"
"months_since_cert_n >=  5.500 & rawben_rel_max >=  0.357 & rawben_rel_max <  0.956 & total_deductions_by_hh_size >= 59.100","4+","national","xgboost","any_error",2263,0.3014,0.2794,65.72,30,5,94,"core"
"rawben_rel_max <=   0.975 & total_deductions_by_hh_size > 176.000 & unc_rawben_rel_max >   0.784 & utilities <= 362.000","4+","national","ranger","any_error",105,0.381,0.2791,85.13,8,4,95,"core"
"HH_size_n >   4.500 & rawben_rel_max >   0.861 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 255.000","4+","national","ranger","any_error",230,0.3478,0.279,101.17,4,1,96,"core"
"HH_size_n > 4.500 & months_since_cert_n > 5.500 & total_deductions_by_hh_size > 9.030 & unc_rawben_rel_max <= 0.958","4+","national","ranger","any_error",1612,0.3046,0.2786,70.38,17,1,97,"core"
"rawben_rel_max >   0.785 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 233.000","4+","national","ranger","any_error",370,0.3324,0.2782,75.39,3,1,98,"core"
"months_since_cert_n > 6.500 & rawben_rel_max > 0.661 & unc_rawben_rel_max <= 0.998","4+","national","ranger","any_error",1533,0.3027,0.2761,68.49,19,2,99,"core"
"count_divisible_by_100 < 0.500 & expedited_i >= 0.500 & rawben_rel_max >= 0.287 & rawben_rel_max < 0.466","2-3","national","xgboost","any_error",100,0.38,0.276,74.16,2,2,100,"core"
"HH_size_n >   5.500 & rawben_rel_max <=   0.962 & unc_rawben_rel_max >   0.677 & utilities <= 672.000","4+","national","ranger","any_error",905,0.3105,0.2759,75.51,22,7,101,"core"
"children_i <=  0.500 & expedited_i >  0.500 & months_since_cert_n <= 21.000 & unc_rawben_rel_max <=  0.702","2-3","national","ranger","any_error",91,0.3846,0.2757,88.16,1,1,102,"core"
"months_since_cert_n >  5.500 & percent_abawd >  0.118 & unc_rawben_rel_max <=  0.976 & utilities > 30.500","4+","national","ranger","any_error",236,0.3432,0.2756,87.55,2,1,103,"core"
"months_since_cert_n >=   7.500 & rawben_rel_max <   0.833 & shelter_expenses_by_hh_size >= 442.000 & utilities < 311.000","2-3","national","xgboost","any_error",85,0.3882,0.2755,72.31,4,1,104,"core"
"HH_size_n >   4.500 & percent_abawd >   0.155 & rawben_rel_max <=   0.997 & utilities <= 740.000","4+","national","ranger","any_error",249,0.3414,0.2755,81.55,7,4,105,"core"
"elderly_disabled_i >=   0.5 & total_deductions_by_hh_size >= 564.0 & utilities < 340.0","1","national","xgboost","any_error",932,0.309,0.275,47.2,39,9,106,"core"
"rawben_rel_max <  0.913 & shelter_expenses_by_hh_size < 83.300 & total_deductions_by_hh_size >= 10.100 & total_deductions_by_hh_size < 64.300","4+","national","xgboost","any_error",458,0.3231,0.2746,71.91,16,8,107,"core"
"children_i > 0.500 & months_since_cert_n > 5.500 & rawben_rel_max > 0.661 & rawben_rel_max <= 0.976","4+","national","ranger","any_error",1691,0.2992,0.274,68.33,20,1,108,"core"
"elderly_disabled_i >   0.50 & percent_abawd <=   0.25 & shelter_expenses_by_hh_size <= 716.00 & unc_rawben_rel_max >   1.43","1","national","ranger","any_error",500,0.32,0.2736,59.62,7,1,109,"core"
"HH_size_n >= 5.500 & married < 0.500 & rawben_rel_max < 0.821","4+","national","xgboost","any_error",916,0.3079,0.2736,67.15,20,3,110,"buffer"
"children_i >=   0.500 & rawben_rel_max <   0.591 & total_deductions_by_hh_size < 253.000","1","national","xgboost","any_error",50,0.42,0.2734,64.78,4,1,111,"buffer"
"elderly_disabled_i < 0.500 & months_since_cert_n >= 5.500 & rawben_rel_max >= 0.536 & rawben_rel_max < 0.998","4+","national","xgboost","any_error",1802,0.2963,0.272,68.49,21,1,112,"buffer"
"medical_deductions >= 110.000 & rawben_rel_max >=   0.318 & total_deductions_by_hh_size >= 274.000 & utilities < 392.000","1","national","xgboost","any_error",492,0.3171,0.2705,38.55,8,1,113,"buffer"
"cat_elig >   0.500 & rawben_rel_max <=   0.997 & total_deductions_by_hh_size > 311.000 & utilities <= 364.000","2-3","national","ranger","any_error",557,0.3142,0.2704,59.34,2,1,114,"buffer"
"HH_size_n > 5.500 & rawben_rel_max > 0.652 & total_deductions_by_hh_size > 1.250 & unc_rawben_rel_max <= 0.999","4+","national","ranger","any_error",1183,0.3001,0.2701,73.03,20,3,115,"buffer"
"rawben_rel_max >=  0.993 & rawben_rel_max <  0.998 & total_deductions_by_hh_size >= 32.200","2-3","national","xgboost","any_error",221,0.3394,0.2699,57.95,1,1,116,"buffer"
"elderly_disabled_i >   0.50 & months_since_cert_n >   2.50 & total_deductions_by_hh_size > 110.00 & unc_rawben_rel_max <=   1.01","4+","national","ranger","any_error",627,0.311,0.2698,65.42,6,1,117,"buffer"
"percent_abawd >=   0.268 & total_deductions_by_hh_size >=  35.500 & total_deductions_by_hh_size < 172.000 & unc_rawben_rel_max <   1.060","4+","national","xgboost","any_error",121,0.3636,0.2698,102.35,2,1,118,"buffer"
"count_divisible_by_100 >   0.500 & HH_size_n >   4.500 & shelter_expenses_by_hh_size > 182.000 & unc_rawben_rel_max >   0.515","4+","national","ranger","any_error",231,0.3377,0.2697,83.11,5,3,119,"buffer"
"percent_abawd >   0.155 & total_deductions_by_hh_size <= 208.000 & unc_rawben_rel_max >   0.565 & unc_rawben_rel_max <=   0.976","4+","national","ranger","any_error",251,0.3347,0.2695,89.44,4,1,120,"buffer"
"medical_deductions >=  7.50 & rawben_rel_max >=  0.51 & utilities < 54.50","1","national","xgboost","any_error",215,0.3395,0.2692,48.76,6,3,121,"buffer"
"count_divisible_by_100 > 0.5000 & HH_size_n > 5.5000 & total_deductions_by_hh_size > 0.0111 & unc_rawben_rel_max <= 0.9050","4+","national","ranger","any_error",199,0.3417,0.2686,81.16,1,1,122,"buffer"
"children_i > 0.5 & count_divisible_by_100 > 0.5 & married > 0.5 & months_since_cert_n > 5.5","4+","national","ranger","any_error",128,0.3594,0.2683,66.43,2,1,123,"buffer"
"elderly_disabled_i <= 0.500 & HH_size_n > 4.500 & rawben_rel_max > 0.852 & unc_rawben_rel_max <= 0.960","4+","national","ranger","any_error",670,0.3075,0.2677,76.96,19,7,124,"buffer"
"HH_size_n >  4.500 & total_deductions_by_hh_size > 11.700 & unc_rawben_rel_max >  0.673 & unc_rawben_rel_max <=  0.976","4+","national","ranger","any_error",2215,0.2889,0.2671,66.39,46,9,125,"buffer"
"medical_deductions >= 100.000 & rawben_rel_max >=   0.151 & total_deductions_by_hh_size >= 108.000 & unc_rawben_rel_max <   1.000","2-3","national","xgboost","any_error",606,0.3086,0.2668,39.7,3,2,126,"buffer"
"rawben_rel_max <   0.998 & total_deductions_by_hh_size >= 310.000 & utilities < 364.000","2-3","national","xgboost","any_error",619,0.3069,0.2657,56.52,10,4,127,"buffer"
"rawben_rel_max >=   0.959 & rawben_rel_max <   0.997 & shelter_expenses_by_hh_size >= 416.000 & utilities < 636.000","1","national","xgboost","any_error",911,0.2997,0.2656,42.66,8,1,128,"buffer"
"elderly_disabled_i >   0.500 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 148.000","4+","national","ranger","any_error",585,0.3077,0.2652,63.05,7,1,129,"buffer"
"rawben_rel_max <   0.977 & total_deductions_by_hh_size >= 233.000 & total_deductions_by_hh_size < 237.000","4+","national","xgboost","any_error",107,0.3645,0.2652,94.6,1,1,130,"buffer"
"months_since_cert_n >   4.500 & total_deductions_by_hh_size > 158.000 & unc_rawben_rel_max <=   0.972","4+","national","ranger","any_error",1832,0.2888,0.2648,65.97,10,1,131,"buffer"
"HH_size_n >  4.500 & rawben_rel_max >  0.569 & total_deductions_by_hh_size > 11.700 & unc_rawben_rel_max <=  0.977","4+","national","ranger","any_error",3027,0.2831,0.2645,64.34,67,9,132,"buffer"
"months_since_cert_n >=   3.500 & rawben_rel_max >=   0.207 & rawben_rel_max <   0.997 & shelter_expenses_by_hh_size >= 227.000","4+","national","xgboost","any_error",2826,0.2838,0.2645,62.73,18,3,133,"buffer"
"HH_size_n >   4.500 & rawben_rel_max >   0.406 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 177.000","4+","national","ranger","any_error",2584,0.2844,0.2643,64.88,35,3,134,"buffer"
"percent_abawd >   0.583 & rawben_rel_max <=   0.798 & shelter_expenses_by_hh_size <= 296.000 & utilities <= 376.000","2-3","national","ranger","any_error",70,0.3857,0.2633,65.64,5,5,135,"buffer"
"rawben_rel_max >=   0.541 & rawben_rel_max <   0.546 & total_deductions_by_hh_size < 276.000","2-3","national","xgboost","any_error",70,0.3857,0.2633,66.73,1,1,136,"buffer"
"homeless <=   0.500 & medical_deductions > 122.000 & unc_rawben_rel_max >   0.222","2-3","national","ranger","any_error",667,0.3028,0.2632,45.71,3,1,137,"buffer"
"elderly_disabled_i >   0.500 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 118.000","4+","national","ranger","any_error",842,0.2981,0.2628,60.2,11,2,138,"buffer"
"HH_size_n > 4.500 & rawben_rel_max > 0.590 & rawben_rel_max <= 0.998 & total_deductions_by_hh_size > 9.000","4+","national","ranger","any_error",3022,0.2809,0.2623,64.75,69,3,139,"buffer"
"total_deductions_by_hh_size < 604.00000 & unc_rawben_rel_max >=  -0.00756 & unc_rawben_rel_max <  -0.00172","1","national","xgboost","any_error",285,0.3228,0.2622,54.69,10,1,140,"buffer"
