"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","n_flagged_state","n_new_at_rank","rank","role"
"rawben_rel_max <    1.000 & shelter_expenses_by_hh_size >= 1110.000 & unc_rawben_rel_max >=    0.975 & utilities <  800.000","1","national","xgboost","other_error",313,0.3802,0.3189,6,2,138,"buffer"
"elderly_disabled_i >   0.50 & unc_rawben_rel_max >   1.79 & utilities <= 600.00","1","national","ranger","any_error",577,0.364,0.3188,11,2,139,"buffer"
"rawben_rel_max <   0.655 & shelter_expenses_by_hh_size < 447.000 & total_deductions_by_hh_size >= 189.000","4+","state","xgboost","any_error",51,0.4706,0.3188,51,7,140,"buffer"
"medical_deductions >= 147.000 & medical_deductions < 311.000 & rawben_rel_max >=   0.142 & rawben_rel_max <   0.258","2-3","national","xgboost","any_error",46,0.4783,0.3185,4,3,141,"buffer"
"shelter_expenses_by_hh_size >= 1990.000 & total_deductions_by_hh_size >= 1210.000 & unc_rawben_rel_max <    0.936","1","national","xgboost","any_error",128,0.4141,0.3183,4,2,142,"buffer"
"HH_size_n <   3.000 & rawben_rel_max <   0.619 & total_deductions_by_hh_size >= 518.000 & utilities < 580.000","2-3","national","xgboost","any_error",254,0.3858,0.3179,13,1,143,"buffer"
"children_i <  1.00000 & months_since_cert_n >=  7.00000 & unc_rawben_rel_max >= -0.00400 & unc_rawben_rel_max < -0.00344","1","national","xgboost","any_error",85,0.4353,0.3178,1,1,144,"buffer"
"expedited_i <   1 & months_since_cert_n >=   8 & utilities >= 353 & utilities < 364","2-3","national","xgboost","any_error",85,0.4353,0.3178,1,1,145,"buffer"
"children_i <= 0.5 & elderly_disabled_i <= 0.5 & expedited_i > 0.5 & rawben_rel_max <= 0.9","2-3","national","ranger","underissuance",59,0.4576,0.3168,1,1,146,"buffer"
"cat_elig >=   2.000 & rawben_rel_max <   0.604 & shelter_expenses_by_hh_size >= 785.000 & utilities < 580.000","2-3","national","xgboost","other_error",88,0.4318,0.3165,5,1,147,"buffer"
"rawben_rel_max <    0.99 & shelter_expenses_by_hh_size >= 1950.00 & total_deductions_by_hh_size >= 1190.00","1","national","xgboost","other_error",179,0.3966,0.3158,7,1,148,"buffer"
"elderly_disabled_i >   0.500 & rawben_rel_max <=   0.997 & total_deductions_by_hh_size > 506.000","2-3","national","ranger","any_error",456,0.3662,0.3156,11,1,149,"buffer"
"count_divisible_by_100 <=   0.500 & total_deductions_by_hh_size > 107.000 & unc_rawben_rel_max >   0.993 & unc_rawben_rel_max <=   0.997","2-3","national","ranger","any_error",171,0.3977,0.315,7,2,150,"buffer"
"HH_size_n >   4.500 & months_since_cert_n >   3.500 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 265.000","4+","national","ranger","any_error",157,0.4013,0.315,5,2,151,"buffer"
"months_since_cert_n >   6.500 & rawben_rel_max >   0.712 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 258.000","4+","national","ranger","any_error",463,0.365,0.3148,1,1,152,"buffer"
"HH_size_n >  7.500 & unc_rawben_rel_max <=  0.901 & utilities <= 80.500","4+","national","ranger","earned_overissuance",34,0.5,0.3147,2,1,153,"buffer"
"medical_deductions <=   0.500 & rawben_rel_max <=   0.991 & shelter_expenses_by_hh_size > 880.000 & utilities <=   5.000","1","national","ranger","any_error",277,0.3791,0.3142,8,1,154,"buffer"
"total_deductions_by_hh_size >= 118 & utilities >= 353 & utilities < 361","2-3","national","xgboost","any_error",86,0.4302,0.3138,3,3,155,"buffer"
"rawben_rel_max <   0.996 & shelter_expenses_by_hh_size >= 928.000 & unc_rawben_rel_max <   1.340 & utilities < 672.000","2-3","national","xgboost","any_error",232,0.3836,0.3128,18,3,156,"buffer"
"rawben_rel_max >=   0.0928 & total_deductions_by_hh_size >= 695.0000 & utilities <  48.0000","1","national","xgboost","other_error",296,0.375,0.3123,9,1,157,"buffer"
"rawben_rel_max <   0.732 & shelter_expenses_by_hh_size < 465.000 & total_deductions_by_hh_size >= 220.000","4+","state","xgboost","any_error",47,0.4681,0.311,47,4,158,"buffer"
"married >   0.500 & months_since_cert_n >   4.500 & rawben_rel_max >   0.289 & total_deductions_by_hh_size > 316.000","4+","national","ranger","any_error",76,0.4342,0.3107,2,1,159,"buffer"
"children_i >=   1.000 & rawben_rel_max <   0.658 & total_deductions_by_hh_size < 176.000 & utilities < 503.000","1","national","xgboost","other_error",42,0.4762,0.3102,1,1,160,"buffer"
"total_deductions_by_hh_size > 468.00 & unc_rawben_rel_max <=   0.78 & utilities <= 578.00","2-3","national","ranger","any_error",623,0.3531,0.31,32,9,161,"buffer"
"shelter_expenses_by_hh_size > 214.0 & total_deductions_by_hh_size > 446.0 & unc_rawben_rel_max <=   1.0 & utilities <=  21.5","1","national","ranger","other_error",509,0.3576,0.3099,14,2,162,"buffer"
"count_divisible_by_100 >   0.5 & elderly_disabled_i >   0.5 & total_deductions_by_hh_size > 513.0 & utilities <= 584.0","2-3","national","ranger","unearned_overissuance",37,0.4865,0.3097,5,1,163,"buffer"
"homeless <=   0.500 & total_deductions_by_hh_size > 524.000 & unc_rawben_rel_max <=   0.998 & utilities <= 276.000","1","national","ranger","any_error",625,0.352,0.309,33,2,164,"buffer"
"shelter_expenses_by_hh_size >= 896.000 & unc_rawben_rel_max <   0.982 & utilities >= 361.000 & utilities < 502.000","2-3","national","xgboost","other_error",126,0.4048,0.309,6,1,165,"buffer"
"rawben_rel_max <   0.992 & total_deductions_by_hh_size >= 504.000 & utilities < 277.000","1","national","xgboost","any_error",721,0.3481,0.3081,37,1,166,"buffer"
"children_i <=   0.500 & expedited_i >   0.500 & rawben_rel_max <=   0.906 & total_deductions_by_hh_size > 165.000","2-3","national","ranger","other_error",85,0.4235,0.3071,3,2,167,"buffer"
"count_divisible_by_100 <   1.00 & elderly_disabled_i >=   1.00 & unc_rawben_rel_max >=   1.24 & utilities < 385.00","1","national","xgboost","any_error",511,0.3542,0.3068,13,1,168,"buffer"
"months_since_cert_n >   1.5 & months_since_cert_n <=   2.5 & shelter_expenses_by_hh_size <= 224.0 & total_deductions_by_hh_size > 172.0","4+","national","ranger","other_error",45,0.4667,0.3068,1,1,169,"buffer"
"HH_size_n >=   5 & married <   1 & months_since_cert_n >=   3 & total_deductions_by_hh_size >= 236","4+","national","xgboost","any_error",193,0.3834,0.3062,6,2,170,"buffer"
"unc_rawben_rel_max >=  -0.00400 & unc_rawben_rel_max <  -0.00344 & utilities >= 284.00000","1","national","xgboost","any_error",102,0.4118,0.3057,2,1,171,"buffer"
"rawben_rel_max >=   0.988 & total_deductions_by_hh_size >=   5.000 & unc_rawben_rel_max <   1.000 & utilities < 612.000","1","national","xgboost","any_error",562,0.3505,0.3053,24,1,172,"buffer"
"rawben_rel_max >=   0.952 & rawben_rel_max <   0.995 & shelter_expenses_by_hh_size >= 742.000","2-3","national","xgboost","other_error",80,0.425,0.3052,2,1,173,"buffer"
"rawben_rel_max >=   0.484 & shelter_expenses_by_hh_size >= 918.000 & utilities <  31.000","1","national","xgboost","other_error",279,0.3692,0.3051,13,1,174,"buffer"
"married >   0.500 & total_deductions_by_hh_size > 187.000 & unc_rawben_rel_max >   0.481 & unc_rawben_rel_max <=   0.992","4+","state","ranger","any_error",35,0.4857,0.3047,35,4,175,"buffer"
"cat_elig >   0.500 & total_deductions_by_hh_size > 606.000 & unc_rawben_rel_max <=   0.991 & utilities <= 346.000","1","national","ranger","any_error",714,0.3445,0.3045,26,1,176,"buffer"
"cat_elig >   1.5 & HH_size_n >   5.5 & months_since_cert_n >   2.5 & total_deductions_by_hh_size > 138.0","4+","national","ranger","underissuance",206,0.3786,0.3041,6,3,177,"buffer"
"rawben_rel_max >=   0.837 & shelter_expenses_by_hh_size >= 309.000 & total_deductions_by_hh_size < 203.000 & unc_rawben_rel_max <   0.935","4+","national","xgboost","any_error",148,0.3919,0.3039,4,1,178,"buffer"
"children_i > 0.500 & expedited_i <= 0.500 & months_since_cert_n <= 3.500 & unc_rawben_rel_max <= 0.562","1","national","ranger","underissuance",64,0.4375,0.3038,2,2,179,"buffer"
"elderly_disabled_i <=  0.50000 & rawben_rel_max <=  0.80200 & unc_rawben_rel_max > -0.00915 & unc_rawben_rel_max <= -0.00172","1","national","ranger","underissuance",97,0.4124,0.3038,5,3,180,"buffer"
"HH_size_n >   4.500 & months_since_cert_n >   4.500 & total_deductions_by_hh_size > 212.000 & unc_rawben_rel_max <=   0.977","4+","national","ranger","any_error",319,0.3636,0.3037,5,1,181,"buffer"
"HH_size_n >=   6.000 & months_since_cert_n >=   2.000 & total_deductions_by_hh_size >= 183.000 & unc_rawben_rel_max <   0.528","4+","national","xgboost","any_error",131,0.3969,0.3035,8,2,182,"buffer"
"rawben_rel_max <   0.961 & shelter_expenses_by_hh_size >= 450.000 & total_deductions_by_hh_size >= 413.000 & utilities < 361.000","2-3","national","xgboost","any_error",189,0.381,0.3032,5,2,183,"buffer"
"rawben_rel_max >=   0.0928 & total_deductions_by_hh_size >= 695.0000 & utilities <  91.0000","1","national","xgboost","other_error",377,0.3581,0.303,25,1,184,"buffer"
"elderly_disabled_i >=   1.00 & total_deductions_by_hh_size >= 465.00 & unc_rawben_rel_max <   1.02 & utilities < 277.00","1","national","xgboost","other_error",628,0.3455,0.3029,26,1,185,"buffer"
"months_since_cert_n >=   6.000 & rawben_rel_max <   0.909 & total_deductions_by_hh_size >= 355.000 & utilities < 559.000","2-3","national","xgboost","earned_overissuance",444,0.3536,0.3029,4,1,186,"buffer"
"HH_size_n <=   6.500 & married >   0.500 & rawben_rel_max >   0.261 & total_deductions_by_hh_size > 219.000","4+","state","ranger","any_error",43,0.4651,0.3022,43,3,187,"buffer"
"married <=   0.500 & rawben_rel_max <=   0.991 & shelter_expenses_by_hh_size > 874.000 & utilities <=   8.000","1","national","ranger","any_error",333,0.3604,0.3018,11,1,188,"buffer"
"percent_abawd <   0.5 & total_deductions_by_hh_size >= 649.0 & utilities <  27.0","1","national","xgboost","earned_overissuance",330,0.3606,0.3018,10,1,189,"buffer"
"elderly_disabled_i <=  0.500 & expedited_i >  0.500 & rawben_rel_max <=  0.535 & utilities > 18.500","1","national","ranger","any_error",112,0.4018,0.301,1,1,190,"buffer"
