"rank","role","rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","dollars_per_flag_train","mm_share_flags","mm_share_errors","mm_inflation","n_flagged_state","n_new_at_rank","n_error_cases_national","element_groups_to_75","nature_groups_to_75","found_in_case_record","share_overissuance","timing_at_certification","cause_agency"
1,"core","bbce_state_i >= 1 & gross_by_hh_size > 531 & unc_rawben_rel_max > 0.999 & unc_rawben_rel_max <= 1","2-3","national","ranger","any_error",49,0.7755,0.6137,209.59,0,0,0,1,1,38,"shelter deduction 0.49; medical deduction 0.19; dep care or child support deduction 0.17","wrong amount, known item 0.42; wrong include/exclude decision 0.40",0.339622641509434,1,0.792452830188679,0.60377358490566
2,"core","total_deductions_by_hh_size <= 293 & unc_rawben_rel_max > 1 & unc_rawben_rel_max <= 1.01 & unearned_by_hh_size > 334","1","national","ranger","any_error",70,0.7286,0.5919,145.9,0,0,0,1,1,51,"unearned income 0.80","wrong include/exclude decision 0.58; unreported source of income 0.23",0.454545454545455,0.980392156862745,0.545454545454545,0.606060606060606
3,"core","rawben_rel_max > 0.999 & total_deductions_by_hh_size > 347 & unc_rawben_rel_max <= 1 & unearned_by_hh_size > 130","2-3","national","ranger","any_error",70,0.7143,0.5769,166.06,0,0,0,2,1,50,"shelter deduction 0.55; medical deduction 0.16; unearned income 0.11","wrong amount, known item 0.41; wrong include/exclude decision 0.41",0.315068493150685,0.98,0.712328767123288,0.547945205479452
4,"core","gross_by_hh_size < 779 & total_deductions_by_hh_size >= 369 & unc_rawben_rel_max >= 1.01 & unc_rawben_rel_max < 1.02","1","national","xgboost","any_error",193,0.6425,0.5594,99.34,0,0,0,7,7,124,"unearned income 0.73; shelter deduction 0.16","wrong include/exclude decision 0.46; wrong amount, known item 0.22; unreported source of income 0.15",0.513661202185792,1,0.39344262295082,0.695652173913043
5,"core","earned_by_hh_size > 110 & rawben_rel_max > 0.637 & rawben_rel_max <= 0.774","4+","state","ranger","any_error",30,0.7333,0.5212,169.67,0,0,0,30,30,412,"earned income 0.47; shelter deduction 0.18; unearned income 0.13","wrong amount, known item 0.32; wrong include/exclude decision 0.25; unreported source of income 0.12; method or computation 0.09",0.3792,0.674757281553398,0.6544,0.557507987220447
6,"core","elderly_disabled_i >= 1 & rawben_rel_max > 0.463 & shelter_expenses_by_hh_size > 951 & utilities_sua <= 0.5","1","national","ranger","any_error",140,0.5857,0.4875,103.59,0.0214,0.0122,0.0071,7,7,82,"shelter deduction 0.47; utility allowance 0.34","wrong include/exclude decision 0.61; change in circumstances 0.14; wrong amount, known item 0.13",0.251612903225806,0.98780487804878,0.593548387096774,0.464516129032258
7,"core","elderly_disabled_i >= 1 & rawben_rel_max > 0.999 & unc_rawben_rel_max <= 1 & utilities_sua > 0.5","2-3","national","ranger","any_error",107,0.5981,0.4857,120.29,0,0,0,2,1,64,"shelter deduction 0.58; medical deduction 0.15; unearned income 0.11","wrong include/exclude decision 0.48; wrong amount, known item 0.36",0.292134831460674,0.984375,0.730337078651685,0.50561797752809
8,"core","earned_by_hh_size > 28.8 & earned_by_hh_size <= 544 & HH_size_n > 4.5 & shelter_expenses_by_hh_size > 53.5","4+","state","ranger","any_error",44,0.6591,0.4839,202.98,0.0227,0.0345,0.0227,44,25,906,"earned income 0.45; shelter deduction 0.17; unearned income 0.17","wrong amount, known item 0.35; wrong include/exclude decision 0.22; unreported source of income 0.11; household composition 0.09",0.420216606498195,0.679911699779249,0.64187725631769,0.598419540229885
9,"core","total_deductions_by_hh_size > 145 & unc_rawben_rel_max > 0.998 & unc_rawben_rel_max <= 1.03 & utilities_sua <= 0.5","1","national","ranger","any_error",162,0.5741,0.4828,98.15,0,0,0,4,2,93,"unearned income 0.39; shelter deduction 0.33; utility allowance 0.22","wrong include/exclude decision 0.62; wrong amount, known item 0.14",0.455172413793103,1,0.551724137931034,0.586206896551724
10,"core","HH_size_n >= 3 & shelter_expenses_by_hh_size < 590 & total_deductions_by_hh_size >= 489 & unearned_by_hh_size >= 30","2-3","national","xgboost","any_error",39,0.6667,0.4806,171.79,0,0,0,1,1,26,"dep care or child support deduction 0.28; unearned income 0.26; earned income 0.21; shelter deduction 0.14","wrong include/exclude decision 0.36; wrong amount, known item 0.22; unreported source of income 0.14; other 0.14",0.172413793103448,0.884615384615385,0.637931034482759,0.482758620689655
11,"core","earned_by_hh_size >= 622 & earned_by_hh_size < 630 & shelter_expenses_by_hh_size >= 1090 & total_deductions_by_hh_size < 804","1","national","xgboost","any_error",55,0.6364,0.4797,134.25,0,0,0,4,4,35,"earned income 0.68; shelter deduction 0.13","unreported source of income 0.26; change in circumstances 0.23; wrong amount, known item 0.21; wrong include/exclude decision 0.15",0.226415094339623,0.971428571428571,0.471698113207547,0.339622641509434
12,"core","medical_deductions <= 440 & months_since_cert_n > 4.5 & rawben_rel_max <= 0.887 & total_deductions_by_hh_size > 356","2-3","state","ranger","any_error",38,0.6579,0.4696,135.84,0,0,0,38,38,390,"earned income 0.34; shelter deduction 0.23; unearned income 0.15; other element 0.12","wrong include/exclude decision 0.30; wrong amount, known item 0.27; unreported source of income 0.11; change in circumstances 0.10",0.364500792393027,0.794871794871795,0.450079239302694,0.458860759493671
13,"core","earned_by_hh_size > 198 & gross_by_hh_size <= 782 & months_since_cert_n > 5.5 & shelter_expenses_by_hh_size > 71","2-3","state","ranger","any_error",35,0.6571,0.4612,156.34,0.0286,0.0435,0.0286,35,32,432,"earned income 0.51; shelter deduction 0.19; unearned income 0.11","wrong amount, known item 0.27; wrong include/exclude decision 0.21; change in circumstances 0.15; unreported source of income 0.12",0.391104294478528,0.74537037037037,0.458588957055215,0.509893455098935
14,"core","elderly_disabled_i >= 1 & rawben_rel_max >= 0.993 & shelter_expenses_by_hh_size < 577 & unc_rawben_rel_max < 1.01","1","national","xgboost","any_error",183,0.5464,0.4607,98.83,0,0,0,1,1,100,"unearned income 0.78","wrong include/exclude decision 0.58; unreported source of income 0.22",0.496,0.99,0.472,0.672
15,"core","rawben_rel_max >= 1 & total_deductions_by_hh_size < 646 & unc_rawben_rel_max < 1.02 & unearned_by_hh_size >= 421","1","national","xgboost","any_error",468,0.5085,0.455,79.54,0,0,0,20,12,238,"unearned income 0.68; shelter deduction 0.22","wrong include/exclude decision 0.51; wrong amount, known item 0.17; unreported source of income 0.15",0.466049382716049,0.995798319327731,0.45679012345679,0.633846153846154
16,"core","medical_deductions >= 111 & total_deductions_by_hh_size >= 620 & unc_rawben_rel_max < 1.22 & unearned_by_hh_size >= 924","2-3","national","xgboost","any_error",76,0.5789,0.4463,103.47,0.0132,0.0227,0.0132,7,4,44,"medical deduction 0.36; shelter deduction 0.30; unearned income 0.23","wrong include/exclude decision 0.50; wrong amount, known item 0.23; unreported source of income 0.11",0.428571428571429,0.954545454545455,0.771428571428571,0.628571428571429
17,"core","elderly_disabled_i >= 1 & total_deductions_by_hh_size >= 173 & utilities_sua < 2","1","state","xgboost","any_error",31,0.6452,0.4379,97.9,0.129,0.15,0.0968,31,24,612,"shelter deduction 0.33; utility allowance 0.30; unearned income 0.18","wrong include/exclude decision 0.57; wrong amount, known item 0.19",0.378437843784378,0.790849673202614,0.580858085808581,0.565456545654565
18,"core","earned_by_hh_size >= 589 & earned_by_hh_size < 592 & gross_by_hh_size >= 20 & unc_rawben_rel_max >= 0.0819","1","national","xgboost","any_error",70,0.5714,0.4337,120.87,0,0,0,12,12,40,"earned income 0.61; other element 0.12; shelter deduction 0.10","wrong include/exclude decision 0.24; change in circumstances 0.22; unreported source of income 0.22; wrong amount, known item 0.16",0.26865671641791,0.975,0.388059701492537,0.26865671641791
19,"core","earned_by_hh_size >= 540 & shelter_expenses_by_hh_size < 874 & unc_rawben_rel_max >= 1.4","1","national","xgboost","any_error",47,0.5957,0.4279,149.83,0,0,0,3,3,28,"earned income 0.60; other element 0.16","unreported source of income 0.24; change in circumstances 0.24; wrong include/exclude decision 0.18; wrong amount, known item 0.16",0.386363636363636,1,0.613636363636364,0.4
20,"core","rawben_rel_max > 0.976 & unc_rawben_rel_max <= 1 & unearned_by_hh_size > 466","2-3","national","ranger","any_error",88,0.5455,0.423,135,0,0,0,2,1,48,"shelter deduction 0.51; medical deduction 0.15; unearned income 0.15","wrong amount, known item 0.44; wrong include/exclude decision 0.41",0.28169014084507,0.979166666666667,0.746478873239437,0.591549295774648
