"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","dollars_per_flag_train","n_flagged_state","n_new_at_rank","rank","role"
"months_since_cert_n <   8.000 & rawben_rel_max <   0.591 & shelter_expenses_by_hh_size >= 409.000 & shelter_expenses_by_hh_size < 418.000","4+","national","xgboost","any_error",55,0.4182,0.2777,75.96,1,1,138,"buffer"
"cat_elig >=   0.5 & total_deductions_by_hh_size >= 255.0 & total_deductions_by_hh_size < 260.0","4+","national","xgboost","any_error",118,0.3729,0.2771,68.99,3,2,139,"buffer"
"cat_elig >=   0.500 & rawben_rel_max <   0.394 & total_deductions_by_hh_size >= 336.000 & unc_rawben_rel_max <  -0.674","2-3","national","xgboost","any_error",67,0.403,0.276,103.66,5,3,140,"buffer"
"cat_elig <   1.5 & months_since_cert_n >=  12.5 & shelter_expenses_by_hh_size >= 529.0 & utilities < 451.0","2-3","national","xgboost","any_error",73,0.3973,0.2756,77.48,2,1,141,"buffer"
"percent_abawd >   0.155 & total_deductions_by_hh_size > 234.000 & utilities >  84.000","4+","national","ranger","any_error",128,0.3672,0.2754,67.97,3,2,142,"buffer"
"children_i >   0.500 & percent_abawd <=   0.250 & shelter_expenses_by_hh_size <= 442.000 & unc_rawben_rel_max <=   0.582","1","national","ranger","any_error",44,0.4318,0.2752,57.61,2,1,143,"buffer"
"rawben_rel_max <  0.913 & shelter_expenses_by_hh_size < 83.300 & total_deductions_by_hh_size >= 10.100 & total_deductions_by_hh_size < 64.300","4+","national","xgboost","any_error",458,0.3231,0.2746,71.91,9,5,144,"buffer"
"elderly_disabled_i >   0.50 & percent_abawd <=   0.25 & shelter_expenses_by_hh_size <= 716.00 & unc_rawben_rel_max >   1.43","1","national","ranger","any_error",500,0.32,0.2736,59.62,8,4,145,"buffer"
"count_divisible_by_100 >   0.5 & HH_size_n >   4.5 & total_deductions_by_hh_size > 176.0 & total_deductions_by_hh_size <= 472.0","4+","national","ranger","any_error",154,0.3571,0.2736,83.31,2,1,146,"buffer"
"elderly_disabled_i >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size <= 154.000 & unc_rawben_rel_max >   0.564","4+","national","ranger","any_error",50,0.42,0.2734,75.38,1,1,147,"buffer"
"cat_elig >   1.500 & months_since_cert_n <=   5.500 & rawben_rel_max <=   0.997 & total_deductions_by_hh_size > 247.000","4+","national","ranger","any_error",431,0.3225,0.2726,69.22,6,3,148,"buffer"
"HH_size_n >   2.500 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 333.000 & unc_rawben_rel_max >   0.637","2-3","national","ranger","any_error",411,0.3236,0.2725,60.34,9,7,149,"buffer"
"shelter_expenses_by_hh_size > 414.000 & unc_rawben_rel_max >   0.993 & unc_rawben_rel_max <=   1.000 & utilities > 436.000","2-3","national","ranger","any_error",86,0.3837,0.2721,82.72,1,1,150,"buffer"
"children_i > 0.500 & months_since_cert_n <= 1.500 & rawben_rel_max <= 0.584","1","national","ranger","any_error",36,0.4444,0.2719,60.81,1,1,151,"buffer"
"total_deductions_by_hh_size >= 235 & total_deductions_by_hh_size < 236","4+","national","xgboost","any_error",36,0.4444,0.2719,115.89,1,1,152,"buffer"
"medical_deductions >= 132 & shelter_expenses_by_hh_size >= 832 & utilities <  46","1","national","xgboost","any_error",62,0.4032,0.2718,56.13,3,2,153,"buffer"
"rawben_rel_max >=   0.471 & shelter_expenses_by_hh_size >= 267.000 & shelter_expenses_by_hh_size < 270.000","4+","national","xgboost","any_error",71,0.3944,0.2716,57,4,4,154,"buffer"
"rawben_rel_max >=   0.855 & rawben_rel_max <   0.972 & shelter_expenses_by_hh_size >= 457.000 & total_deductions_by_hh_size >= 159.000","4+","national","xgboost","any_error",74,0.3919,0.2716,137.09,2,1,155,"buffer"
"medical_deductions >=   4.5 & medical_deductions <  11.5 & percent_abawd <   0.5 & utilities >= 360.0","1","national","xgboost","any_error",102,0.3725,0.2703,28.39,2,1,156,"buffer"
"percent_abawd >   0.155 & total_deductions_by_hh_size <= 208.000 & unc_rawben_rel_max >   0.565 & unc_rawben_rel_max <=   0.976","4+","national","ranger","any_error",251,0.3347,0.2695,89.44,3,2,157,"buffer"
"homeless >   0.5 & percent_abawd <=   0.5 & shelter_expenses_by_hh_size > 474.0 & utilities <=   9.0","1","national","ranger","any_error",42,0.4286,0.2694,58.9,2,2,158,"buffer"
"months_since_cert_n <=    5.500 & shelter_expenses_by_hh_size > 1260.000 & unc_rawben_rel_max >    0.956 & unc_rawben_rel_max <=    1.000","1","national","ranger","any_error",134,0.3582,0.2691,63.33,2,1,159,"buffer"
"expedited_i > 0.500 & months_since_cert_n <= 1.500 & rawben_rel_max <= 0.904","2-3","national","ranger","any_error",147,0.3537,0.2687,65.55,1,1,160,"buffer"
"count_divisible_by_100 <  1.500 & rawben_rel_max >=  0.995 & rawben_rel_max <  0.997 & total_deductions_by_hh_size >= 94.500","4+","national","xgboost","any_error",45,0.4222,0.2685,80.98,1,1,161,"buffer"
"shelter_expenses_by_hh_size >= 1410","2-3","national","xgboost","any_error",51,0.4118,0.2676,130.39,1,1,162,"buffer"
"total_deductions_by_hh_size >= 221 & total_deductions_by_hh_size < 225 & utilities >= 385 & utilities < 555","4+","national","xgboost","any_error",51,0.4118,0.2676,104.88,2,1,163,"buffer"
"months_since_cert_n >=   9.500 & rawben_rel_max >=   0.942 & unc_rawben_rel_max >=   1.490 & utilities >= 300.000","2-3","national","xgboost","any_error",100,0.37,0.2671,115.3,1,1,164,"buffer"
"rawben_rel_max >   0.383 & rawben_rel_max <=   0.500 & shelter_expenses_by_hh_size > 408.000","2-3","state","ranger","any_error",31,0.4516,0.2668,77.81,31,17,165,"buffer"
"HH_size_n >  7.500 & unc_rawben_rel_max <=  0.999 & utilities <= 30.500","4+","national","ranger","any_error",31,0.4516,0.2668,126.1,2,1,166,"buffer"
"HH_size_n >=   4.5 & months_since_cert_n <   7.0 & total_deductions_by_hh_size >= 277.0 & utilities >= 392.0","4+","national","xgboost","any_error",142,0.3521,0.2659,75.19,4,2,167,"buffer"
"months_since_cert_n <   2.500 & rawben_rel_max >=   0.653 & total_deductions_by_hh_size >= 179.000 & total_deductions_by_hh_size < 192.000","4+","national","xgboost","any_error",110,0.3636,0.2657,69.1,4,3,168,"buffer"
"medical_deductions > 182.000 & rawben_rel_max >   0.311 & shelter_expenses_by_hh_size >   5.500 & utilities <= 438.000","1","national","ranger","any_error",262,0.3282,0.2648,44.16,2,1,169,"buffer"
"months_since_cert_n >   5.50 & shelter_expenses_by_hh_size > 810.00 & unc_rawben_rel_max <=   1.47 & utilities <=  14.00","1","national","ranger","any_error",252,0.3294,0.2647,52.57,3,2,170,"buffer"
"medical_deductions <   15.500 & total_deductions_by_hh_size >= 1120.000 & unc_rawben_rel_max <   -0.104 & utilities >=  364.000","1","national","xgboost","any_error",37,0.4324,0.2639,96.76,1,1,171,"buffer"
"children_i <=   0.500 & count_divisible_by_100 >   0.500 & percent_abawd <=   0.167 & shelter_expenses_by_hh_size > 848.000","2-3","national","ranger","any_error",37,0.4324,0.2639,82.59,2,1,172,"buffer"
"count_divisible_by_100 <=   0.500 & shelter_expenses_by_hh_size > 260.000 & shelter_expenses_by_hh_size <= 270.000 & unc_rawben_rel_max <=   0.998","4+","national","ranger","any_error",290,0.3241,0.2639,60.83,8,5,173,"buffer"
"percent_abawd >   0.583 & rawben_rel_max <=   0.798 & shelter_expenses_by_hh_size <= 296.000 & utilities <= 376.000","2-3","national","ranger","any_error",70,0.3857,0.2633,65.64,1,1,174,"buffer"
"rawben_rel_max >=   0.541 & rawben_rel_max <   0.546 & total_deductions_by_hh_size < 276.000","2-3","national","xgboost","any_error",70,0.3857,0.2633,66.73,1,1,175,"buffer"
"expedited_i > 0.500 & rawben_rel_max <= 0.974 & shelter_expenses_by_hh_size > 7.060 & unc_rawben_rel_max > 0.364","4+","national","ranger","any_error",380,0.3158,0.2632,72.52,6,3,176,"buffer"
"rawben_rel_max >= 0.875 & rawben_rel_max < 0.881","4+","national","xgboost","any_error",111,0.3604,0.2631,66.19,2,1,177,"buffer"
"HH_size_n >=   2.5 & months_since_cert_n >=   5.5 & shelter_expenses_by_hh_size >= 542.0 & total_deductions_by_hh_size >= 216.0","2-3","national","xgboost","any_error",346,0.3179,0.2629,63.42,8,4,178,"buffer"
"months_since_cert_n >=   7.000 & percent_abawd >=   0.155 & rawben_rel_max <   0.977 & utilities < 446.000","4+","national","xgboost","any_error",89,0.3708,0.2623,107.52,2,1,179,"buffer"
"months_since_cert_n >=   6.5 & shelter_expenses_by_hh_size >= 856.0 & shelter_expenses_by_hh_size < 906.0 & total_deductions_by_hh_size < 465.0","2-3","national","xgboost","any_error",46,0.413,0.2622,87.89,2,1,180,"buffer"
"months_since_cert_n >= 10.50 & unc_rawben_rel_max >=  1.39","2-3","national","xgboost","any_error",131,0.3511,0.2618,118.42,2,2,181,"buffer"
"elderly_disabled_i >=   0.500 & rawben_rel_max <   0.867 & total_deductions_by_hh_size >= 261.000 & utilities < 460.000","2-3","national","xgboost","any_error",453,0.3091,0.2611,50.55,1,1,182,"buffer"
"shelter_expenses_by_hh_size < 676.00 & unc_rawben_rel_max >=   1.79 & utilities < 490.00","1","national","xgboost","any_error",300,0.32,0.261,61.93,8,4,183,"buffer"
"rawben_rel_max >=   0.694 & rawben_rel_max <   0.702 & shelter_expenses_by_hh_size < 412.000","2-3","national","xgboost","any_error",116,0.3534,0.2589,52.64,1,1,184,"buffer"
"HH_size_n >= 5.50 & rawben_rel_max >= 0.15 & rawben_rel_max < 0.26","4+","national","xgboost","any_error",126,0.3492,0.2585,82.35,10,5,185,"buffer"
"rawben_rel_max >=   0.595 & rawben_rel_max <   0.619 & total_deductions_by_hh_size >= 146.000","4+","national","xgboost","any_error",176,0.3352,0.2585,71.06,2,2,186,"buffer"
"rawben_rel_max >=   0.699 & rawben_rel_max <   0.703 & utilities < 542.000","2-3","national","xgboost","any_error",84,0.369,0.258,58.81,1,1,187,"buffer"
"children_i >= 0.500 & married >= 0.500 & rawben_rel_max >= 0.761 & rawben_rel_max < 0.818","4+","national","xgboost","any_error",328,0.314,0.2578,74.36,6,3,188,"buffer"
"cat_elig >= 0.500 & rawben_rel_max >= 0.541 & rawben_rel_max < 0.547","2-3","national","xgboost","any_error",120,0.35,0.2572,60.82,3,2,189,"buffer"
"HH_size_n >   2.500 & rawben_rel_max <=   0.908 & shelter_expenses_by_hh_size > 341.000 & utilities <=  29.500","2-3","national","ranger","any_error",56,0.3929,0.257,77.77,3,3,190,"buffer"
"months_since_cert_n >=   6.500 & rawben_rel_max <   0.997 & total_deductions_by_hh_size >= 144.000 & utilities < 392.000","2-3","national","xgboost","any_error",789,0.2928,0.2566,49.2,23,15,191,"buffer"
"expedited_i >    0.500 & shelter_expenses_by_hh_size > 1650.000 & unc_rawben_rel_max <=    0.991 & utilities <=  584.000","1","national","ranger","any_error",38,0.4211,0.2563,73.39,1,1,192,"buffer"
"shelter_expenses_by_hh_size >= 323 & shelter_expenses_by_hh_size < 327 & utilities < 481","4+","national","xgboost","any_error",69,0.3768,0.2548,67.17,3,3,193,"buffer"
"elderly_disabled_i <= 0.500 & months_since_cert_n > 5.500 & unc_rawben_rel_max > 0.348 & unc_rawben_rel_max <= 0.823","1","national","ranger","any_error",472,0.3008,0.2542,38.63,18,16,194,"buffer"
"HH_size_n >   4.500 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 248.000 & utilities <= 458.000","4+","national","ranger","any_error",650,0.2938,0.2541,61.73,2,1,195,"buffer"
"count_divisible_by_100 >=   0.50 & shelter_expenses_by_hh_size >= 242.00 & total_deductions_by_hh_size < 314.00 & unc_rawben_rel_max >=   1.31","2-3","national","xgboost","any_error",63,0.381,0.2535,86.02,1,1,196,"buffer"
"months_since_cert_n >   1.5 & shelter_expenses_by_hh_size > 258.0 & utilities >  30.5 & utilities <= 360.0","4+","national","ranger","any_error",284,0.3134,0.2534,58.79,5,3,197,"buffer"
"percent_abawd >=   0.417 & shelter_expenses_by_hh_size >= 663.000 & utilities < 586.000","2-3","national","xgboost","any_error",132,0.3409,0.2529,76.14,10,6,198,"buffer"
"rawben_rel_max <  0.9090 & shelter_expenses_by_hh_size < 20.4000 & total_deductions_by_hh_size >=  0.0833 & total_deductions_by_hh_size < 53.2000","2-3","national","xgboost","any_error",132,0.3409,0.2529,57.06,2,2,199,"buffer"
"elderly_disabled_i >= 0.500 & percent_abawd >= 0.250 & rawben_rel_max >= 0.795","1","national","xgboost","any_error",60,0.3833,0.2528,64.73,2,1,200,"buffer"
"HH_size_n >= 5.5000 & married < 0.5000 & months_since_cert_n < 8.5000 & percent_abawd >= 0.0556","4+","national","xgboost","any_error",60,0.3833,0.2528,113.12,2,1,201,"buffer"
"HH_size_n >=   2.50 & rawben_rel_max >=   0.55 & shelter_expenses_by_hh_size >= 822.00 & utilities >= 430.00","2-3","national","xgboost","any_error",86,0.3605,0.2516,98.12,1,1,202,"buffer"
"count_divisible_by_100 >=   0.5 & months_since_cert_n <   1.5 & shelter_expenses_by_hh_size >= 267.0 & utilities < 412.0","2-3","national","xgboost","any_error",116,0.3448,0.2512,59.51,2,2,203,"buffer"
"months_since_cert_n >=   2.5 & shelter_expenses_by_hh_size >= 631.0 & total_deductions_by_hh_size >= 434.0 & total_deductions_by_hh_size < 460.0","2-3","national","xgboost","any_error",202,0.3218,0.2508,59.02,2,1,204,"buffer"
"shelter_expenses_by_hh_size >= 426 & total_deductions_by_hh_size >= 176 & total_deductions_by_hh_size < 203","4+","national","xgboost","any_error",83,0.3614,0.2508,103.51,4,2,205,"buffer"
"cat_elig >=  0.50000 & percent_abawd <  0.25000 & unc_rawben_rel_max >= -0.00915 & unc_rawben_rel_max < -0.00172","1","national","xgboost","any_error",305,0.3082,0.2505,51.58,8,4,206,"buffer"
"shelter_expenses_by_hh_size <= 287.000 & total_deductions_by_hh_size > 210.000 & unc_rawben_rel_max <=   0.961 & utilities <= 378.000","4+","national","ranger","any_error",113,0.3451,0.2503,79.98,1,1,207,"buffer"
"HH_size_n <   5.500 & rawben_rel_max <   0.923 & shelter_expenses_by_hh_size >= 440.000 & shelter_expenses_by_hh_size < 445.000","4+","national","xgboost","any_error",45,0.4,0.2499,103.29,2,1,208,"buffer"
"rawben_rel_max <   0.986 & shelter_expenses_by_hh_size < 997.000 & total_deductions_by_hh_size >= 845.000 & unc_rawben_rel_max <   1.160","1","national","xgboost","any_error",144,0.3333,0.2495,56.59,13,7,209,"buffer"
"shelter_expenses_by_hh_size >= 318 & total_deductions_by_hh_size >= 221 & total_deductions_by_hh_size < 226 & utilities < 583","4+","national","xgboost","any_error",42,0.4048,0.2495,131.57,2,1,210,"buffer"
"months_since_cert_n <=  0.500 & percent_abawd <=  0.125 & total_deductions_by_hh_size > 80.600 & utilities <= 22.000","2-3","national","ranger","any_error",158,0.3291,0.2491,53.53,4,2,211,"buffer"
"rawben_rel_max <   0.159 & total_deductions_by_hh_size >= 345.000 & utilities < 400.000","2-3","national","xgboost","any_error",77,0.3636,0.249,93.74,2,1,212,"buffer"
"months_since_cert_n >=   4.5 & months_since_cert_n <   8.5 & shelter_expenses_by_hh_size >= 493.0 & shelter_expenses_by_hh_size < 592.0","4+","national","xgboost","any_error",124,0.3387,0.2484,82.69,2,1,213,"buffer"
"HH_size_n >   2.500 & percent_abawd >   0.125 & rawben_rel_max <=   0.768 & utilities > 358.000","2-3","national","ranger","any_error",283,0.3074,0.2477,59.45,5,3,214,"buffer"
"rawben_rel_max >=    0.984 & shelter_expenses_by_hh_size >= 1250.000 & total_deductions_by_hh_size >=  769.000 & unc_rawben_rel_max <    1.020","1","national","xgboost","any_error",276,0.308,0.2475,53.36,3,2,215,"buffer"
"children_i <=   0.500 & medical_deductions > 268.000 & rawben_rel_max <=   0.991 & utilities <=   8.000","1","national","ranger","any_error",71,0.3662,0.2471,56.92,2,1,216,"buffer"
"elderly_disabled_i >   0.500 & expedited_i >   0.500 & unc_rawben_rel_max >   0.557 & utilities <= 490.000","4+","national","ranger","any_error",55,0.3818,0.2466,67.44,2,1,217,"buffer"
"shelter_expenses_by_hh_size >=  50.10 & unc_rawben_rel_max <   1.01 & utilities >=  84.00 & utilities < 304.00","4+","national","xgboost","any_error",528,0.2898,0.2462,50.57,2,1,218,"buffer"
"cat_elig >=   1.5 & HH_size_n <   4.5 & shelter_expenses_by_hh_size >= 480.0 & total_deductions_by_hh_size < 333.0","4+","national","xgboost","any_error",153,0.3268,0.2458,75.94,1,1,219,"buffer"
"months_since_cert_n >=   9.500 & rawben_rel_max >=   0.150 & rawben_rel_max <   0.981 & utilities < 456.000","4+","national","xgboost","any_error",687,0.2838,0.2456,56.8,10,5,220,"buffer"
"shelter_expenses_by_hh_size >= 370.00 & shelter_expenses_by_hh_size < 618.00 & unc_rawben_rel_max >=   1.49 & utilities < 675.00","2-3","national","xgboost","any_error",207,0.314,0.2445,90.68,11,6,221,"buffer"
"homeless >   0.500 & months_since_cert_n >   1.500 & total_deductions_by_hh_size > 524.000 & unc_rawben_rel_max <=   0.998","1","national","ranger","any_error",126,0.3333,0.2443,46.19,2,1,222,"buffer"
"months_since_cert_n >= 12.500 & rawben_rel_max >=  0.996 & unc_rawben_rel_max >=  1.290","2-3","national","xgboost","any_error",102,0.3431,0.2442,110.32,4,4,223,"buffer"
"count_divisible_by_100 > 0.5 & count_divisible_by_100 <= 1.5 & married > 0.5 & months_since_cert_n > 5.5","4+","national","ranger","any_error",102,0.3431,0.2442,64.53,2,1,224,"buffer"
"rawben_rel_max <=   0.569 & shelter_expenses_by_hh_size > 260.000 & unc_rawben_rel_max <=   0.977 & utilities <= 280.000","4+","national","ranger","any_error",72,0.3611,0.2435,56.07,1,1,225,"buffer"
"cat_elig >   1.500 & medical_deductions > 247.000 & rawben_rel_max >   0.316 & rawben_rel_max <=   0.998","1","national","ranger","any_error",106,0.3396,0.2428,48.05,5,4,226,"buffer"
"cat_elig >=   0.500 & medical_deductions >= 109.000 & rawben_rel_max >=   0.453 & total_deductions_by_hh_size < 711.000","1","national","xgboost","any_error",611,0.2831,0.2428,26.2,24,14,227,"buffer"
"cat_elig <= 2.50 & medical_deductions <= 0.50 & unc_rawben_rel_max > 1.96 & unc_rawben_rel_max <= 1.98","1","national","ranger","any_error",40,0.4,0.2424,66.33,1,1,228,"buffer"
"rawben_rel_max >=   0.636 & rawben_rel_max <   0.649 & total_deductions_by_hh_size >= 358.000 & unc_rawben_rel_max <   1.510","2-3","national","xgboost","any_error",69,0.3623,0.2423,57.32,1,1,229,"buffer"
"shelter_expenses_by_hh_size >= 2310.00 & unc_rawben_rel_max <    1.82 & utilities <  742.00","1","national","xgboost","any_error",56,0.375,0.2419,77.39,2,1,230,"buffer"
"married > 0.50 & months_since_cert_n <= 0.50 & unc_rawben_rel_max > 1.18","4+","national","ranger","any_error",34,0.4118,0.2411,103.21,1,1,231,"buffer"
"rawben_rel_max >=   0.162 & rawben_rel_max <   0.240 & shelter_expenses_by_hh_size >= 277.000 & shelter_expenses_by_hh_size < 300.000","4+","national","xgboost","any_error",34,0.4118,0.2411,88.29,1,1,232,"buffer"
"children_i <  0.500 & unc_rawben_rel_max < -0.615","2-3","national","xgboost","any_error",93,0.3441,0.2409,78.02,4,2,233,"buffer"
"medical_deductions >= 182 & medical_deductions < 268","2-3","national","xgboost","any_error",135,0.3259,0.2404,46.13,4,2,234,"buffer"
"elderly_disabled_i <=  0.500 & total_deductions_by_hh_size > 10.200 & total_deductions_by_hh_size <= 21.300 & unc_rawben_rel_max <=  0.993","4+","national","ranger","any_error",107,0.3364,0.2404,84.85,2,1,235,"buffer"
"months_since_cert_n >=   1.500 & rawben_rel_max <   0.662 & shelter_expenses_by_hh_size >= 121.000 & utilities < 304.000","4+","national","xgboost","any_error",409,0.2885,0.2394,43.84,10,5,236,"buffer"
"months_since_cert_n >  5.5000 & months_since_cert_n <= 12.5000 & percent_abawd >  0.1910 & total_deductions_by_hh_size >  0.0111","4+","national","ranger","any_error",234,0.3034,0.2386,81.87,7,4,237,"buffer"
"rawben_rel_max <   0.738 & shelter_expenses_by_hh_size >=  62.300 & shelter_expenses_by_hh_size <  72.100 & utilities < 401.000","4+","national","xgboost","any_error",94,0.3404,0.2382,69.24,2,1,238,"buffer"
"months_since_cert_n <  1.500 & rawben_rel_max >=  0.837 & rawben_rel_max <  0.904 & total_deductions_by_hh_size >= 38.700","2-3","national","xgboost","any_error",283,0.2968,0.2379,47.45,5,3,239,"buffer"
"count_divisible_by_100 >   0.5 & expedited_i <=   0.5 & medical_deductions > 131.0 & total_deductions_by_hh_size > 106.0","2-3","national","ranger","any_error",44,0.3864,0.2372,50.86,2,1,240,"buffer"
"cat_elig > 1.5 & elderly_disabled_i > 0.5 & months_since_cert_n <= 1.5","4+","national","ranger","any_error",155,0.3161,0.2367,66.46,3,2,241,"buffer"
"medical_deductions >= 124.000 & rawben_rel_max >=   0.291 & shelter_expenses_by_hh_size < 391.000 & utilities < 451.000","2-3","national","xgboost","any_error",130,0.3231,0.2364,42.07,2,1,242,"buffer"
"rawben_rel_max <  0.883 & shelter_expenses_by_hh_size < 97.400 & total_deductions_by_hh_size >= 16.300 & utilities >= 66.500","4+","national","xgboost","any_error",542,0.2786,0.2362,57.82,7,4,243,"buffer"
"rawben_rel_max >=   0.694 & rawben_rel_max <   0.707 & shelter_expenses_by_hh_size < 740.000","2-3","national","xgboost","any_error",289,0.2941,0.236,45.28,5,3,244,"buffer"
"rawben_rel_max >=   0.206 & rawben_rel_max <   0.223 & shelter_expenses_by_hh_size < 505.000","4+","national","xgboost","any_error",81,0.3457,0.2359,80.02,4,2,245,"buffer"
"cat_elig >=   1.5 & shelter_expenses_by_hh_size >= 278.0 & total_deductions_by_hh_size < 186.0","4+","national","xgboost","any_error",501,0.2794,0.2354,61.2,14,7,246,"buffer"
"count_divisible_by_100 <=   0.5 & HH_size_n >   5.5 & utilities >  48.0 & utilities <= 428.0","4+","national","ranger","any_error",978,0.2669,0.2353,62.76,3,2,247,"buffer"
"HH_size_n >=  2.500 & months_since_cert_n <  0.500 & rawben_rel_max <  0.982 & utilities < 12.500","2-3","national","xgboost","any_error",106,0.3302,0.2345,60.02,2,1,248,"buffer"
"expedited_i <=  0.50 & homeless <=  0.50 & unc_rawben_rel_max >  1.82 & utilities <= 30.50","1","national","ranger","any_error",153,0.3137,0.2341,64.81,2,1,249,"buffer"
"shelter_expenses_by_hh_size >= 872 & shelter_expenses_by_hh_size < 890","2-3","national","xgboost","any_error",110,0.3273,0.2335,80.56,4,2,250,"buffer"
"cat_elig >= 0.50 & count_divisible_by_100 >= 0.50 & total_deductions_by_hh_size < 3.92 & unc_rawben_rel_max >= 1.07","2-3","national","xgboost","any_error",58,0.3621,0.233,61.16,1,1,251,"buffer"
"medical_deductions > 366.0 & months_since_cert_n <=  10.5","2-3","national","ranger","any_error",96,0.3333,0.233,57.22,6,3,252,"buffer"
"elderly_disabled_i <= 0.500 & months_since_cert_n > 8.500 & unc_rawben_rel_max <= 0.712","1","national","ranger","any_error",409,0.2812,0.2326,45.8,20,11,253,"buffer"
"rawben_rel_max <   0.996 & shelter_expenses_by_hh_size < 210.000 & total_deductions_by_hh_size >= 108.000 & total_deductions_by_hh_size < 119.000","2-3","national","xgboost","any_error",206,0.301,0.2325,50.46,4,2,254,"buffer"
"rawben_rel_max >=   0.967 & shelter_expenses_by_hh_size >= 790.000 & shelter_expenses_by_hh_size < 899.000 & total_deductions_by_hh_size < 327.000","2-3","national","xgboost","any_error",100,0.33,0.2318,93.73,1,1,255,"buffer"
"count_divisible_by_100 <  1.5 & HH_size_n >=  6.5 & months_since_cert_n >=  8.5 & total_deductions_by_hh_size < 80.3","4+","national","xgboost","any_error",72,0.3472,0.2316,64.81,1,1,256,"buffer"
"elderly_disabled_i <= 0.50 & expedited_i > 0.50 & rawben_rel_max <= 0.97 & total_deductions_by_hh_size > 2.80","1","national","ranger","any_error",369,0.2818,0.2308,49.97,12,6,257,"buffer"
"rawben_rel_max >=   0.245 & rawben_rel_max <   0.282 & shelter_expenses_by_hh_size >= 306.000 & utilities < 548.000","2-3","national","xgboost","any_error",170,0.3059,0.2307,34.47,11,7,258,"buffer"
"elderly_disabled_i <= 0.500 & expedited_i > 0.500 & percent_abawd > 0.125 & rawben_rel_max <= 0.997","2-3","national","ranger","any_error",62,0.3548,0.2304,82.19,2,1,259,"buffer"
"elderly_disabled_i >=   0.50 & total_deductions_by_hh_size < 322.00 & unc_rawben_rel_max >=   1.22","1","national","xgboost","any_error",137,0.3139,0.2302,65.12,2,1,260,"buffer"
"elderly_disabled_i >=   0.500 & rawben_rel_max >=   0.132 & rawben_rel_max <   0.279 & shelter_expenses_by_hh_size >= 607.000","2-3","national","xgboost","any_error",163,0.3067,0.2301,29.92,3,2,261,"buffer"
"medical_deductions > 104 & medical_deductions <= 202 & shelter_expenses_by_hh_size > 706","2-3","national","ranger","any_error",163,0.3067,0.2301,52.99,8,4,262,"buffer"
"cat_elig > 1.500 & expedited_i > 0.500 & unc_rawben_rel_max > 0.600 & unc_rawben_rel_max <= 0.968","4+","national","ranger","any_error",90,0.3333,0.2301,103.26,1,1,263,"buffer"
"months_since_cert_n >= 10.50 & shelter_expenses_by_hh_size >= 55.50 & total_deductions_by_hh_size <  3.75","4+","national","xgboost","any_error",59,0.3559,0.2287,101.03,1,1,264,"buffer"
"shelter_expenses_by_hh_size >= 268.00 & shelter_expenses_by_hh_size < 766.00 & total_deductions_by_hh_size >= 326.00 & unc_rawben_rel_max >=   1.43","2-3","national","xgboost","any_error",452,0.2743,0.2284,80.12,12,6,265,"buffer"
"cat_elig > 0.500 & elderly_disabled_i <= 0.500 & months_since_cert_n > 5.500 & rawben_rel_max <= 0.975","2-3","national","ranger","any_error",2764,0.2467,0.2282,44.86,112,57,266,"buffer"
"shelter_expenses_by_hh_size >= 231 & shelter_expenses_by_hh_size < 235 & utilities >= 368","4+","national","xgboost","any_error",131,0.313,0.2277,75.17,6,3,267,"buffer"
"cat_elig > 1.500 & expedited_i > 0.500 & unc_rawben_rel_max <= 0.997","2-3","national","ranger","any_error",223,0.2915,0.2263,66.71,3,2,268,"buffer"
"months_since_cert_n >=   12.500 & rawben_rel_max >=    0.991 & shelter_expenses_by_hh_size < 1240.000 & unc_rawben_rel_max >=    1.530","1","national","xgboost","any_error",409,0.2738,0.2258,49.68,3,2,269,"buffer"
"percent_abawd >=   0.125 & rawben_rel_max >=   0.563 & rawben_rel_max <   0.722 & total_deductions_by_hh_size < 492.000","2-3","national","xgboost","any_error",282,0.2837,0.2258,51.49,6,3,270,"buffer"
"expedited_i > 0.500 & months_since_cert_n <= 4.500 & rawben_rel_max <= 0.908","2-3","national","ranger","any_error",434,0.2719,0.2252,50.77,8,4,271,"buffer"
"cat_elig >   0.5000 & percent_abawd >   0.0625 & rawben_rel_max <=   0.9980 & utilities <= 378.0000","4+","national","ranger","any_error",163,0.3006,0.2246,81.98,4,2,272,"buffer"
"months_since_cert_n <   9.5 & shelter_expenses_by_hh_size >= 285.0 & shelter_expenses_by_hh_size < 310.0 & total_deductions_by_hh_size >= 122.0","4+","national","xgboost","any_error",635,0.263,0.2245,56.03,21,12,273,"buffer"
"children_i <=  0.5 & expedited_i <=  0.5 & married >  0.5 & total_deductions_by_hh_size > 66.5","4+","national","ranger","any_error",43,0.3721,0.2242,99.74,2,1,274,"buffer"
"medical_deductions <   4.000 & rawben_rel_max >=   0.348 & rawben_rel_max <   0.991 & total_deductions_by_hh_size >= 950.000","1","national","xgboost","any_error",636,0.2626,0.2241,40.11,13,8,275,"buffer"
