"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","dollars_per_flag_train","n_flagged_state","n_new_at_rank","rank","role"
"expedited_i >   0.500 & medical_deductions > 116.000 & rawben_rel_max >   0.315 & rawben_rel_max <=   0.998","1","national","ranger","any_error",62,0.371,0.2441,46.69,2,1,172,"buffer"
"shelter_expenses_by_hh_size < 723 & total_deductions_by_hh_size >= 526 & utilities < 636","2-3","national","xgboost","any_error",372,0.2957,0.2439,62.35,2,1,173,"buffer"
"shelter_expenses_by_hh_size >= 563.00 & unc_rawben_rel_max >=   1.49 & utilities >= 468.00 & utilities < 710.00","2-3","national","xgboost","any_error",99,0.3434,0.2431,92.35,1,1,174,"buffer"
"rawben_rel_max >=   0.406 & rawben_rel_max <   0.740 & total_deductions_by_hh_size >= 132.000 & utilities < 392.000","2-3","national","xgboost","any_error",1297,0.2706,0.2429,41.73,4,2,175,"buffer"
"cat_elig >   1.500 & medical_deductions > 247.000 & rawben_rel_max >   0.316 & rawben_rel_max <=   0.998","1","national","ranger","any_error",106,0.3396,0.2428,48.05,8,5,176,"buffer"
"cat_elig <= 2.50 & medical_deductions <= 0.50 & unc_rawben_rel_max > 1.96 & unc_rawben_rel_max <= 1.98","1","national","ranger","any_error",40,0.4,0.2424,66.33,2,1,177,"buffer"
"elderly_disabled_i >   0.5 & HH_size_n >   4.5 & months_since_cert_n <=  17.5 & shelter_expenses_by_hh_size > 393.0","4+","national","ranger","any_error",69,0.3623,0.2423,98.22,1,1,178,"buffer"
"medical_deductions <=  602.000 & rawben_rel_max <=    0.991 & shelter_expenses_by_hh_size > 1260.000 & total_deductions_by_hh_size > 1130.000","1","national","ranger","any_error",549,0.2842,0.2417,42.86,2,1,179,"buffer"
"months_since_cert_n <  12.500 & shelter_expenses_by_hh_size >= 700.000 & total_deductions_by_hh_size >= 229.000 & unc_rawben_rel_max <  -0.172","2-3","national","xgboost","any_error",73,0.3562,0.2399,111.84,2,1,180,"buffer"
"shelter_expenses_by_hh_size <  79.80 & unc_rawben_rel_max <   1.03 & utilities >= 302.00","4+","national","xgboost","any_error",412,0.2888,0.2399,63.68,2,1,181,"buffer"
"HH_size_n >   2.5 & medical_deductions <= 128.0 & shelter_expenses_by_hh_size > 341.0 & utilities <=  30.5","2-3","national","ranger","any_error",90,0.3444,0.2398,80.28,2,1,182,"buffer"
"rawben_rel_max >=   0.944 & unc_rawben_rel_max >=   1.470 & utilities >=  13.500 & utilities < 392.000","2-3","national","xgboost","any_error",245,0.302,0.2387,90.91,1,1,183,"buffer"
"months_since_cert_n <  1.500 & rawben_rel_max >=  0.837 & rawben_rel_max <  0.904 & total_deductions_by_hh_size >= 38.700","2-3","national","xgboost","any_error",283,0.2968,0.2379,47.45,4,3,184,"buffer"
"HH_size_n >=   4.500 & rawben_rel_max <   0.999 & total_deductions_by_hh_size >= 147.000 & total_deductions_by_hh_size < 154.000","4+","national","xgboost","any_error",176,0.3125,0.2379,82.11,2,1,185,"buffer"
"HH_size_n >=   4.5 & married <   0.5 & total_deductions_by_hh_size >= 118.0 & utilities < 390.0","4+","national","xgboost","any_error",450,0.2844,0.2378,56.56,1,1,186,"buffer"
"months_since_cert_n >=   0.5 & shelter_expenses_by_hh_size >= 283.0 & shelter_expenses_by_hh_size < 290.0","4+","national","xgboost","any_error",224,0.3036,0.2374,61.97,1,1,187,"buffer"
"cat_elig > 1.5 & elderly_disabled_i > 0.5 & months_since_cert_n <= 1.5","4+","national","ranger","any_error",155,0.3161,0.2367,66.46,3,2,188,"buffer"
"count_divisible_by_100 >   1.500 & count_divisible_by_100 <=   2.500 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 203.000","4+","national","ranger","any_error",74,0.3514,0.2365,76.54,1,1,189,"buffer"
"total_deductions_by_hh_size >= 233.0 & unc_rawben_rel_max >=   1.9 & utilities < 474.0","1","national","xgboost","any_error",639,0.2754,0.2363,49.47,2,1,190,"buffer"
"rawben_rel_max >=   0.694 & rawben_rel_max <   0.707 & shelter_expenses_by_hh_size < 740.000","2-3","national","xgboost","any_error",289,0.2941,0.236,45.28,2,1,191,"buffer"
"months_since_cert_n <   6.500 & percent_abawd >=   0.155 & utilities >= 476.000 & utilities < 798.000","4+","national","xgboost","any_error",185,0.3081,0.2355,59.52,2,1,192,"buffer"
"percent_abawd >   0.125 & rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size > 545.000","2-3","national","ranger","any_error",405,0.284,0.2349,54.8,2,1,193,"buffer"
"elderly_disabled_i <  0.5 & total_deductions_by_hh_size >= 28.7 & total_deductions_by_hh_size < 34.2","4+","national","xgboost","any_error",78,0.3462,0.2346,77.87,2,1,194,"buffer"
"expedited_i >= 0.500 & married >= 0.500 & rawben_rel_max < 0.694","2-3","national","xgboost","any_error",85,0.3412,0.2343,81.18,1,1,195,"buffer"
"cat_elig >=   0.500 & medical_deductions >= 104.000 & rawben_rel_max >=   0.316 & total_deductions_by_hh_size < 746.000","1","national","xgboost","any_error",940,0.266,0.2338,23.98,34,17,196,"buffer"
"expedited_i >=   0.50 & total_deductions_by_hh_size >= 971.00 & unc_rawben_rel_max <   1.16","1","national","xgboost","any_error",135,0.3185,0.2338,55.59,1,1,197,"buffer"
"expedited_i > 0.500 & married > 0.500 & rawben_rel_max <= 0.806","2-3","national","ranger","any_error",110,0.3273,0.2335,74.75,2,1,198,"buffer"
"cat_elig >= 0.50 & count_divisible_by_100 >= 0.50 & total_deductions_by_hh_size < 3.92 & unc_rawben_rel_max >= 1.07","2-3","national","xgboost","any_error",58,0.3621,0.233,61.16,1,1,199,"buffer"
"elderly_disabled_i <= 0.500 & months_since_cert_n > 8.500 & unc_rawben_rel_max <= 0.712","1","national","ranger","any_error",409,0.2812,0.2326,45.8,8,4,200,"buffer"
"medical_deductions >= 2.5 & medical_deductions < 8.5","2-3","national","xgboost","any_error",32,0.4062,0.2325,27.62,2,2,201,"buffer"
"rawben_rel_max <   0.996 & shelter_expenses_by_hh_size < 210.000 & total_deductions_by_hh_size >= 108.000 & total_deductions_by_hh_size < 119.000","2-3","national","xgboost","any_error",206,0.301,0.2325,50.46,7,6,202,"buffer"
"medical_deductions >= 122.000 & rawben_rel_max >=   0.321 & shelter_expenses_by_hh_size < 635.000 & total_deductions_by_hh_size >= 199.000","2-3","national","xgboost","any_error",229,0.2969,0.2321,49.52,4,2,203,"buffer"
"percent_abawd >  0.417 & rawben_rel_max <=  0.997 & total_deductions_by_hh_size > 35.200 & utilities <= 29.500","2-3","national","ranger","any_error",100,0.33,0.2318,66.11,2,1,204,"buffer"
"rawben_rel_max >=   0.967 & shelter_expenses_by_hh_size >= 790.000 & shelter_expenses_by_hh_size < 899.000 & total_deductions_by_hh_size < 327.000","2-3","national","xgboost","any_error",100,0.33,0.2318,93.73,1,1,205,"buffer"
"count_divisible_by_100 >   0.500 & elderly_disabled_i >   0.500 & shelter_expenses_by_hh_size > 429.000 & unc_rawben_rel_max <=   0.997","2-3","national","ranger","any_error",188,0.3032,0.2316,51.34,4,2,206,"buffer"
"months_since_cert_n <  11.5 & shelter_expenses_by_hh_size >= 840.0 & shelter_expenses_by_hh_size < 880.0 & utilities < 810.0","2-3","national","xgboost","any_error",177,0.3051,0.2314,74.32,1,1,207,"buffer"
"elderly_disabled_i <= 0.50 & expedited_i > 0.50 & rawben_rel_max <= 0.97 & total_deductions_by_hh_size > 2.80","1","national","ranger","any_error",369,0.2818,0.2308,49.97,6,3,208,"buffer"
"medical_deductions < 20.00000 & unc_rawben_rel_max >= -0.00700 & unc_rawben_rel_max <  0.00172","1","national","xgboost","any_error",340,0.2824,0.2293,49.3,3,2,209,"buffer"
"homeless <   0.5 & months_since_cert_n <   4.5 & total_deductions_by_hh_size >= 523.0 & total_deductions_by_hh_size < 528.0","2-3","national","xgboost","any_error",39,0.3846,0.2283,60.23,1,1,210,"buffer"
"medical_deductions >= 178.0 & total_deductions_by_hh_size >=  39.7 & utilities < 451.0","2-3","national","xgboost","any_error",168,0.3036,0.2283,39.88,2,2,211,"buffer"
"rawben_rel_max <=   0.99700 & total_deductions_by_hh_size > 409.00000 & unc_rawben_rel_max <=  -0.00545","2-3","national","ranger","any_error",116,0.319,0.2283,93.56,3,2,212,"buffer"
"HH_size_n >=  6.500 & months_since_cert_n <  1.500 & rawben_rel_max <  0.882 & total_deductions_by_hh_size >= 17.400","4+","national","xgboost","any_error",206,0.2961,0.2281,62.3,5,3,213,"buffer"
"shelter_expenses_by_hh_size >= 231 & shelter_expenses_by_hh_size < 235 & utilities >= 368","4+","national","xgboost","any_error",131,0.313,0.2277,75.17,3,2,214,"buffer"
"count_divisible_by_100 >=   0.50 & shelter_expenses_by_hh_size >= 242.00 & unc_rawben_rel_max >=   1.31","2-3","national","xgboost","any_error",139,0.3094,0.2267,86.93,4,2,215,"buffer"
"elderly_disabled_i <= 0.5000 & percent_abawd > 0.1250 & rawben_rel_max <= 0.0441 & unc_rawben_rel_max <= 0.9970","2-3","national","ranger","any_error",36,0.3889,0.2266,125.39,1,1,216,"buffer"
"elderly_disabled_i <= 0.50 & HH_size_n > 2.50 & months_since_cert_n > 5.50 & rawben_rel_max <= 0.94","2-3","national","ranger","any_error",1449,0.2519,0.2263,41.8,16,8,217,"buffer"
"percent_abawd >=   0.125 & rawben_rel_max >=   0.563 & rawben_rel_max <   0.722 & total_deductions_by_hh_size < 492.000","2-3","national","xgboost","any_error",282,0.2837,0.2258,51.49,4,2,218,"buffer"
"cat_elig >   0.5000 & percent_abawd >   0.0625 & rawben_rel_max <=   0.9980 & utilities <= 378.0000","4+","national","ranger","any_error",163,0.3006,0.2246,81.98,2,1,219,"buffer"
"elderly_disabled_i > 0.500 & homeless > 0.500 & rawben_rel_max > 0.636 & rawben_rel_max <= 0.997","1","national","ranger","any_error",186,0.2957,0.2245,40.42,2,1,220,"buffer"
"expedited_i > 0.500 & homeless > 0.500 & rawben_rel_max > 0.758 & unc_rawben_rel_max <= 0.991","1","national","ranger","any_error",43,0.3721,0.2242,61.7,1,1,221,"buffer"
"medical_deductions <   4.000 & rawben_rel_max >=   0.348 & rawben_rel_max <   0.991 & total_deductions_by_hh_size >= 950.000","1","national","xgboost","any_error",636,0.2626,0.2241,40.11,4,2,222,"buffer"
