"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","dollars_per_flag_train","n_flagged_state","n_new_at_rank","rank","role"
"medical_deductions >=  166.000 & months_since_cert_n >=    8.500 & rawben_rel_max >=    0.381 & shelter_expenses_by_hh_size < 1050.000","1","national","xgboost","any_error",240,0.2958,0.2324,38.65,3,2,184,"buffer"
"rawben_rel_max >=   0.967 & shelter_expenses_by_hh_size >= 790.000 & shelter_expenses_by_hh_size < 899.000 & total_deductions_by_hh_size < 327.000","2-3","national","xgboost","any_error",100,0.33,0.2318,93.73,5,3,185,"buffer"
"rawben_rel_max >=   0.683 & rawben_rel_max <   0.746 & total_deductions_by_hh_size >=  30.000 & utilities < 316.000","2-3","national","xgboost","any_error",257,0.2918,0.2307,49.67,1,1,186,"buffer"
"months_since_cert_n >=   0.500 & shelter_expenses_by_hh_size >= 285.000 & shelter_expenses_by_hh_size < 290.000 & total_deductions_by_hh_size >=   0.775","4+","national","xgboost","any_error",159,0.3082,0.2305,56.77,2,1,187,"buffer"
"elderly_disabled_i >=   0.500 & rawben_rel_max >=   0.132 & rawben_rel_max <   0.279 & shelter_expenses_by_hh_size >= 607.000","2-3","national","xgboost","any_error",163,0.3067,0.2301,29.92,7,5,188,"buffer"
"rawben_rel_max >= 0.729 & rawben_rel_max < 0.742 & unc_rawben_rel_max < 1.270","4+","national","xgboost","any_error",213,0.2958,0.2288,69.9,3,2,189,"buffer"
"shelter_expenses_by_hh_size >= 370.00 & shelter_expenses_by_hh_size < 618.00 & unc_rawben_rel_max >=   1.49","2-3","national","xgboost","any_error",263,0.289,0.2287,81.2,7,4,190,"buffer"
"months_since_cert_n <   5.500 & rawben_rel_max <   0.157 & shelter_expenses_by_hh_size >= 958.000 & utilities >= 450.000","2-3","national","xgboost","any_error",39,0.3846,0.2283,106.85,3,2,191,"buffer"
"elderly_disabled_i >   0.5 & married <=   0.5 & shelter_expenses_by_hh_size <= 217.0 & total_deductions_by_hh_size > 115.0","4+","national","ranger","any_error",80,0.3375,0.2283,98.31,2,2,192,"buffer"
"months_since_cert_n >   5.50 & percent_abawd >   0.25 & shelter_expenses_by_hh_size > 195.00 & total_deductions_by_hh_size > 886.00","1","national","ranger","any_error",77,0.3377,0.2267,53.35,4,2,193,"buffer"
"months_since_cert_n >=  10.500 & rawben_rel_max >=   0.998 & total_deductions_by_hh_size >= 547.000","2-3","national","xgboost","any_error",70,0.3429,0.2265,106.4,2,1,194,"buffer"
"HH_size_n >=   2.500 & months_since_cert_n <   5.500 & percent_abawd <   0.167 & shelter_expenses_by_hh_size >= 766.000","2-3","national","xgboost","any_error",147,0.3061,0.2259,88.67,9,5,195,"buffer"
"HH_size_n >   2.500 & shelter_expenses_by_hh_size <= 280.000 & total_deductions_by_hh_size > 221.000 & unc_rawben_rel_max <=   0.923","2-3","national","ranger","any_error",100,0.32,0.2232,40.53,1,1,196,"buffer"
