"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","dollars_per_flag_train","n_flagged_state","n_new_at_rank","rank","role"
"HH_size_n >  4.500 & months_since_cert_n >  4.500 & total_deductions_by_hh_size > 51.200 & unc_rawben_rel_max <=  0.927","4+","state","ranger","any_error",67,0.5373,0.3982,136.19,67,13,23,"buffer"
"elderly_disabled_i > 0.500 & rawben_rel_max > 0.996 & rawben_rel_max <= 0.998","4+","national","ranger","any_error",34,0.5882,0.3934,99.53,1,1,24,"buffer"
"rawben_rel_max <   0.996 & total_deductions_by_hh_size >= 689.000 & utilities < 486.000","2-3","national","xgboost","any_error",70,0.5286,0.3928,103.93,2,2,25,"buffer"
"rawben_rel_max <=    0.993 & shelter_expenses_by_hh_size > 1380.000 & total_deductions_by_hh_size >    3.900 & unc_rawben_rel_max >    0.987","1","national","ranger","any_error",112,0.5,0.3927,93.25,10,1,26,"buffer"
"children_i <=   0.500 & total_deductions_by_hh_size > 672.000 & unc_rawben_rel_max <=   0.996","2-3","national","ranger","any_error",112,0.5,0.3927,97.72,6,3,27,"buffer"
"shelter_expenses_by_hh_size > 1220.000 & unc_rawben_rel_max >    0.325 & unc_rawben_rel_max <=    0.993 & utilities <=  316.000","1","national","ranger","any_error",99,0.5051,0.391,90.04,1,1,28,"buffer"
"rawben_rel_max >=   0.844 & rawben_rel_max <   0.993 & total_deductions_by_hh_size >= 321.000 & utilities < 272.000","1","national","xgboost","any_error",299,0.4548,0.3893,76.3,6,2,29,"buffer"
"HH_size_n > 4.5 & HH_size_n <= 6.5 & months_since_cert_n > 4.5","4+","state","ranger","any_error",60,0.5333,0.3871,133.53,60,4,30,"buffer"
"rawben_rel_max <=   0.991 & total_deductions_by_hh_size > 646.000 & utilities <=   5.000","1","national","ranger","any_error",209,0.4641,0.3858,81.88,3,1,31,"buffer"
"HH_size_n > 4.5 & months_since_cert_n > 4.5 & months_since_cert_n <= 9.5","4+","state","ranger","any_error",58,0.5345,0.3858,144.17,58,1,32,"buffer"
"medical_deductions > 105.00 & months_since_cert_n >   0.50 & unc_rawben_rel_max >   2.58","1","national","ranger","any_error",39,0.5641,0.383,116.54,1,1,33,"buffer"
"cat_elig >   0.500 & rawben_rel_max >   0.997 & unc_rawben_rel_max >   1.620 & utilities <= 856.000","2-3","national","ranger","any_error",147,0.4762,0.3829,142.59,1,1,34,"buffer"
"medical_deductions <= 138.000 & months_since_cert_n >   4.500 & total_deductions_by_hh_size > 672.000 & unc_rawben_rel_max <=   0.997","2-3","national","ranger","any_error",106,0.4906,0.3809,108.19,8,2,35,"buffer"
"HH_size_n >  4.500 & months_since_cert_n >  4.500 & percent_abawd <=  0.208 & total_deductions_by_hh_size > 45.700","4+","state","ranger","any_error",72,0.5139,0.3808,131,72,1,36,"buffer"
"HH_size_n > 4.500 & months_since_cert_n > 4.500 & rawben_rel_max <= 0.928","4+","state","ranger","any_error",70,0.5143,0.3794,130.36,70,1,37,"buffer"
