"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","dollars_per_flag_train","n_flagged_state","n_new_at_rank","rank","role"
"medical_deductions >= 178.000 & rawben_rel_max >=   0.151 & total_deductions_by_hh_size >=  39.700 & utilities < 451.000","2-3","national","xgboost","any_error",114,0.4298,0.3276,55.36,1,1,70,"core"
"months_since_cert_n >   7.500 & rawben_rel_max >   0.991 & shelter_expenses_by_hh_size <= 668.000 & unc_rawben_rel_max >   1.790","1","national","ranger","any_error",146,0.4178,0.3275,76.38,13,7,71,"core"
"elderly_disabled_i <   0.5 & shelter_expenses_by_hh_size < 454.0 & total_deductions_by_hh_size >= 312.0","4+","national","xgboost","any_error",264,0.3939,0.3268,83.98,4,2,72,"core"
"total_deductions_by_hh_size >= 668.000 & total_deductions_by_hh_size < 820.000 & unc_rawben_rel_max >=  -0.545 & unc_rawben_rel_max <   1.140","2-3","national","xgboost","any_error",210,0.4,0.3248,83.53,1,1,73,"core"
"cat_elig <   1.5 & months_since_cert_n >=   6.5 & shelter_expenses_by_hh_size < 434.0 & total_deductions_by_hh_size >= 233.0","4+","national","xgboost","any_error",216,0.3981,0.3241,76.27,6,3,74,"core"
"months_since_cert_n >  10.5 & total_deductions_by_hh_size > 424.0 & utilities <=  29.5","1","national","ranger","any_error",205,0.4,0.324,67.07,8,1,75,"core"
"medical_deductions >= 122.00 & medical_deductions < 130.00 & rawben_rel_max >=   0.33","1","national","xgboost","any_error",97,0.433,0.3226,34.02,8,1,76,"core"
"cat_elig >   0.5 & HH_size_n >   5.5 & shelter_expenses_by_hh_size <= 310.0 & total_deductions_by_hh_size > 183.0","4+","national","ranger","any_error",160,0.4062,0.3204,105.61,4,3,77,"core"
"shelter_expenses_by_hh_size < 374 & total_deductions_by_hh_size >= 283 & utilities >= 373","4+","national","xgboost","any_error",210,0.3952,0.3203,89.06,4,1,78,"core"
"HH_size_n >= 5.500 & months_since_cert_n < 2.500 & percent_abawd >= 0.118 & rawben_rel_max < 0.947","4+","national","xgboost","any_error",36,0.5,0.3193,117.56,1,1,79,"core"
"elderly_disabled_i >   0.50 & unc_rawben_rel_max >   1.79 & utilities <= 600.00","1","national","ranger","any_error",577,0.364,0.3188,63.02,13,1,80,"core"
"months_since_cert_n >  5.50 & unc_rawben_rel_max <=  1.04 & utilities > 30.50 & utilities <= 44.50","4+","national","ranger","any_error",41,0.4878,0.3186,72.32,2,2,81,"core"
"rawben_rel_max >=   0.994 & total_deductions_by_hh_size >= 241.000 & unc_rawben_rel_max <   1.000","2-3","national","xgboost","any_error",101,0.4257,0.318,89.46,3,1,82,"core"
"expedited_i <= 0.500 & rawben_rel_max > 0.997 & unc_rawben_rel_max > 1.510","2-3","national","ranger","any_error",254,0.3858,0.3179,114.43,8,1,83,"core"
"total_deductions_by_hh_size > 715.0 & utilities <=  30.5","1","national","ranger","any_error",260,0.3846,0.3175,70.43,3,1,84,"core"
"count_divisible_by_100 > 0.50 & married > 0.50 & months_since_cert_n > 5.50 & rawben_rel_max <= 0.96","4+","national","ranger","any_error",110,0.4182,0.3152,76.89,7,5,85,"core"
"count_divisible_by_100 <=   0.500 & total_deductions_by_hh_size > 107.000 & unc_rawben_rel_max >   0.993 & unc_rawben_rel_max <=   0.997","2-3","national","ranger","any_error",171,0.3977,0.315,65.88,4,1,86,"core"
"HH_size_n >   4.500 & months_since_cert_n >   3.500 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 265.000","4+","national","ranger","any_error",157,0.4013,0.315,95.16,3,1,87,"core"
"months_since_cert_n >   6.50 & percent_abawd <=   0.45 & rawben_rel_max >   0.66 & total_deductions_by_hh_size > 229.00","4+","national","ranger","any_error",262,0.3817,0.3149,89.8,11,5,88,"core"
"months_since_cert_n >   6.500 & rawben_rel_max >   0.712 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 258.000","4+","national","ranger","any_error",463,0.365,0.3148,90.86,13,5,89,"core"
"expedited_i > 0.500 & HH_size_n <= 4.500 & months_since_cert_n > 9.500 & rawben_rel_max <= 0.998","4+","national","ranger","any_error",34,0.5,0.3147,118.21,1,1,90,"core"
"months_since_cert_n >   5.50 & unc_rawben_rel_max >   1.97 & utilities <= 834.00","1","national","ranger","any_error",393,0.369,0.3145,64.01,25,1,91,"core"
"medical_deductions <=   0.500 & rawben_rel_max <=   0.991 & shelter_expenses_by_hh_size > 880.000 & utilities <=   5.000","1","national","ranger","any_error",277,0.3791,0.3142,61.12,5,1,92,"core"
"elderly_disabled_i >= 0.500 & rawben_rel_max >= 0.984 & rawben_rel_max < 0.998","2-3","national","xgboost","any_error",152,0.4013,0.3138,80.55,5,1,93,"core"
"months_since_cert_n >   8.500 & rawben_rel_max >   0.507 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 228.000","4+","national","ranger","any_error",563,0.3588,0.3133,76.54,15,6,94,"core"
"HH_size_n >   4.500 & months_since_cert_n >   5.500 & total_deductions_by_hh_size > 218.000 & unc_rawben_rel_max <=   0.998","4+","national","ranger","any_error",226,0.385,0.3132,95.68,4,1,95,"core"
"expedited_i > 0.500 & months_since_cert_n > 8.500 & rawben_rel_max > 0.597 & unc_rawben_rel_max <= 0.968","4+","national","ranger","any_error",65,0.4462,0.3124,102.94,3,2,96,"core"
"months_since_cert_n >   5.500 & rawben_rel_max <=   0.917 & shelter_expenses_by_hh_size > 161.000 & utilities <= 292.000","4+","national","ranger","any_error",100,0.42,0.3122,74.33,6,1,97,"core"
"months_since_cert_n >=  13.500 & rawben_rel_max <   0.388 & total_deductions_by_hh_size >= 398.000","2-3","national","xgboost","any_error",52,0.4615,0.3121,83.37,2,1,98,"core"
"medical_deductions >=   0.500 & medical_deductions <  11.500 & rawben_rel_max <   0.692 & shelter_expenses_by_hh_size >= 554.000","1","national","xgboost","any_error",106,0.4151,0.3106,29.54,7,2,99,"core"
"medical_deductions >= 182 & medical_deductions < 268 & shelter_expenses_by_hh_size >= 537","2-3","national","xgboost","any_error",68,0.4412,0.3106,68.37,1,1,100,"core"
"HH_size_n > 4.500 & months_since_cert_n > 5.500 & percent_abawd > 0.191 & rawben_rel_max <= 0.977","4+","national","ranger","any_error",87,0.4253,0.31,122.17,1,1,101,"core"
