"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","n_flagged_state","n_new_at_rank","rank","role"
"elderly_disabled_i > 0.500 & unc_rawben_rel_max > 0.993 & unc_rawben_rel_max <= 0.995","2-3","national","ranger","any_error",72,0.5694,0.4336,1,1,12,"core"
"homeless <=   0.50 & total_deductions_by_hh_size <= 842.00 & unc_rawben_rel_max >   1.96 & utilities <= 648.00","1","national","ranger","any_error",105,0.5429,0.4305,3,3,13,"core"
"shelter_expenses_by_hh_size <= 455.0 & total_deductions_by_hh_size > 442.0 & unc_rawben_rel_max <=   0.8","4+","national","ranger","any_error",41,0.6098,0.4299,1,1,14,"core"
"total_deductions_by_hh_size > 503.000 & unc_rawben_rel_max >   0.379 & unc_rawben_rel_max <=   0.991 & utilities <=   8.000","1","national","ranger","any_error",296,0.4932,0.4264,8,3,15,"core"
"cat_elig >   0.500 & medical_deductions > 602.000 & rawben_rel_max <=   0.991 & shelter_expenses_by_hh_size >   5.500","1","national","ranger","any_error",51,0.5686,0.4085,1,1,16,"core"
"medical_deductions >= 314.000 & rawben_rel_max >=   0.534 & total_deductions_by_hh_size >= 388.000 & utilities < 735.000","2-3","national","xgboost","any_error",37,0.5946,0.4068,4,1,17,"core"
"elderly_disabled_i >=   1.00 & rawben_rel_max >=   0.86 & shelter_expenses_by_hh_size < 666.00 & total_deductions_by_hh_size >= 606.00","2-3","national","xgboost","any_error",40,0.575,0.3952,3,2,18,"core"
"HH_size_n <=  11.500 & months_since_cert_n >   2.500 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 490.000","4+","national","ranger","any_error",36,0.5833,0.3939,3,2,19,"core"
"medical_deductions >= 201.00 & months_since_cert_n <  18.00 & rawben_rel_max >=   0.32 & utilities < 462.00","2-3","national","xgboost","any_error",57,0.5439,0.3934,5,1,20,"core"
"elderly_disabled_i > 0.500 & rawben_rel_max > 0.996 & rawben_rel_max <= 0.998","4+","national","ranger","any_error",34,0.5882,0.3934,2,2,21,"core"
"expedited_i <=   0.500 & months_since_cert_n >   6.500 & shelter_expenses_by_hh_size > 184.000 & unc_rawben_rel_max <=   0.971","4+","state","ranger","any_error",30,0.6,0.3926,30,30,22,"core"
"rawben_rel_max >   0.9980 & shelter_expenses_by_hh_size <= 676.0000 & total_deductions_by_hh_size >   0.0833 & unc_rawben_rel_max >   1.6800","2-3","national","ranger","any_error",77,0.5195,0.3902,2,1,23,"core"
"medical_deductions > 610.000 & percent_abawd <=   0.250 & unc_rawben_rel_max >   0.292 & unc_rawben_rel_max <=   0.996","1","national","ranger","any_error",64,0.5312,0.3895,7,5,24,"core"
"cat_elig <=   1.5 & medical_deductions > 104.0 & total_deductions_by_hh_size > 502.0 & utilities <= 696.0","2-3","national","ranger","any_error",95,0.5053,0.3889,6,1,25,"core"
"rawben_rel_max <=   0.991 & total_deductions_by_hh_size > 646.000 & utilities <=   5.000","1","national","ranger","any_error",209,0.4641,0.3858,3,1,26,"core"
"cat_elig <=  1.50 & months_since_cert_n >  6.50 & shelter_expenses_by_hh_size > 43.00 & unc_rawben_rel_max <=  0.85","4+","state","ranger","any_error",41,0.561,0.3843,41,20,27,"core"
"cat_elig >   0.5 & medical_deductions > 176.0 & total_deductions_by_hh_size > 339.0 & utilities <= 428.0","2-3","national","ranger","any_error",39,0.5641,0.383,1,1,28,"core"
"cat_elig < 2.00 & months_since_cert_n >= 4.00 & unc_rawben_rel_max >= 1.76","2-3","national","xgboost","any_error",65,0.5231,0.3828,1,1,29,"core"
"shelter_expenses_by_hh_size < 488 & total_deductions_by_hh_size >= 320 & total_deductions_by_hh_size < 349 & utilities >= 391","4+","national","xgboost","any_error",72,0.5139,0.3808,5,1,30,"core"
"count_divisible_by_100 >   0.50 & months_since_cert_n <=   5.50 & shelter_expenses_by_hh_size > 281.00 & unc_rawben_rel_max >   1.47","2-3","national","ranger","any_error",35,0.5714,0.3805,1,1,31,"core"
"HH_size_n >=   5 & shelter_expenses_by_hh_size < 342 & total_deductions_by_hh_size >= 320","4+","national","xgboost","any_error",50,0.54,0.3803,3,2,32,"core"
"months_since_cert_n >   6.50 & shelter_expenses_by_hh_size > 147.00 & shelter_expenses_by_hh_size <= 321.00 & unc_rawben_rel_max <=   0.89","4+","state","ranger","any_error",33,0.5758,0.3793,33,1,33,"core"
"rawben_rel_max >=   0.988 & rawben_rel_max <   0.992 & total_deductions_by_hh_size >= 630.000 & utilities < 800.000","1","national","xgboost","any_error",464,0.4267,0.3745,6,2,34,"core"
"medical_deductions >= 569.000 & rawben_rel_max >=   0.284 & shelter_expenses_by_hh_size < 862.000 & utilities < 965.000","2-3","national","xgboost","any_error",38,0.5526,0.3704,4,1,35,"core"
"rawben_rel_max >=   0.386 & rawben_rel_max <   0.893 & total_deductions_by_hh_size >= 653.000 & utilities < 487.000","2-3","national","xgboost","any_error",58,0.5172,0.3698,1,1,36,"core"
"elderly_disabled_i >=   1.000 & rawben_rel_max >=   0.943 & total_deductions_by_hh_size >= 272.000 & utilities < 277.000","1","national","xgboost","any_error",364,0.4286,0.3697,4,3,37,"buffer"
"rawben_rel_max <   0.992 & total_deductions_by_hh_size >= 646.000 & utilities < 277.000","1","national","xgboost","any_error",345,0.429,0.3686,6,1,38,"buffer"
"medical_deductions >= 602.000 & rawben_rel_max >=   0.828 & unc_rawben_rel_max <   1.120","1","national","xgboost","any_error",36,0.5556,0.3685,3,1,39,"buffer"
"months_since_cert_n >=   16.00 & shelter_expenses_by_hh_size < 1340.00 & unc_rawben_rel_max >=    1.55 & utilities <  483.00","1","national","xgboost","any_error",131,0.4656,0.3677,8,6,40,"buffer"
"cat_elig <= 1.50 & homeless <= 0.50 & months_since_cert_n > 6.50 & rawben_rel_max <= 0.85","4+","state","ranger","any_error",43,0.5349,0.3642,43,2,41,"buffer"
"medical_deductions <=   0.50 & total_deductions_by_hh_size <= 942.00 & unc_rawben_rel_max >   1.96 & utilities <= 793.00","1","national","ranger","any_error",224,0.4375,0.3628,4,1,42,"buffer"
"HH_size_n >   2.50 & shelter_expenses_by_hh_size <= 548.00 & unc_rawben_rel_max >   1.51","2-3","national","ranger","any_error",30,0.5667,0.3625,1,1,43,"buffer"
"months_since_cert_n >=   3.0 & shelter_expenses_by_hh_size >=  12.5 & shelter_expenses_by_hh_size < 610.0 & total_deductions_by_hh_size >= 458.0","4+","national","xgboost","any_error",57,0.5088,0.3608,4,1,44,"buffer"
"months_since_cert_n >=   4 & shelter_expenses_by_hh_size < 677 & total_deductions_by_hh_size >= 627","2-3","national","xgboost","any_error",88,0.4773,0.3584,2,1,45,"buffer"
"medical_deductions >= 131.00 & unc_rawben_rel_max >=   2.52","1","national","xgboost","any_error",37,0.5405,0.3573,1,1,46,"buffer"
"months_since_cert_n >   6.5000 & percent_abawd <=   0.0714 & rawben_rel_max <=   0.9980 & shelter_expenses_by_hh_size > 184.0000","4+","state","ranger","any_error",37,0.5405,0.3573,37,3,47,"buffer"
"months_since_cert_n >=   7 & total_deductions_by_hh_size >= 218 & total_deductions_by_hh_size < 375 & utilities < 442","4+","national","xgboost","any_error",135,0.4519,0.356,13,1,48,"buffer"
"medical_deductions > 216.000 & rawben_rel_max >   0.315 & rawben_rel_max <=   0.997 & utilities <= 414.000","1","national","ranger","any_error",143,0.4476,0.3545,4,2,49,"buffer"
"elderly_disabled_i >   0.5 & expedited_i <=   0.5 & total_deductions_by_hh_size > 539.0 & utilities <= 490.0","2-3","national","ranger","any_error",148,0.4459,0.3545,7,2,50,"buffer"
"expedited_i <=   0.500 & rawben_rel_max >   0.997 & shelter_expenses_by_hh_size <= 670.000 & unc_rawben_rel_max >   1.520","2-3","national","ranger","any_error",143,0.4476,0.3545,3,1,51,"buffer"
"cat_elig <   2.000 & medical_deductions >= 141.000 & rawben_rel_max >=   0.688 & utilities < 714.000","2-3","national","xgboost","any_error",65,0.4923,0.3543,6,3,52,"buffer"
"months_since_cert_n >   6.500 & percent_abawd <=   0.100 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 164.000","4+","state","ranger","any_error",42,0.5238,0.3524,42,1,53,"buffer"
"elderly_disabled_i >   0.5 & percent_abawd <=   0.5 & shelter_expenses_by_hh_size <= 842.0 & unc_rawben_rel_max >   1.8","1","national","ranger","any_error",290,0.4172,0.352,5,2,54,"buffer"
"months_since_cert_n >=   7.00 & unc_rawben_rel_max >=   1.88 & utilities < 469.00","1","national","xgboost","any_error",254,0.4213,0.3516,7,3,55,"buffer"
"count_divisible_by_100 <   2.000 & medical_deductions >= 569.000 & rawben_rel_max >=   0.189","2-3","national","xgboost","any_error",49,0.5102,0.3516,5,1,56,"buffer"
"rawben_rel_max <   0.905 & total_deductions_by_hh_size >= 606.000 & utilities < 551.000","2-3","national","xgboost","any_error",160,0.4375,0.3498,3,1,57,"buffer"
"HH_size_n <   3.000 & rawben_rel_max <   0.794 & total_deductions_by_hh_size >= 577.000 & utilities < 580.000","2-3","national","xgboost","any_error",163,0.4356,0.3488,5,1,58,"buffer"
"rawben_rel_max <   0.949 & shelter_expenses_by_hh_size < 370.000 & total_deductions_by_hh_size >= 305.000 & utilities >= 410.000","4+","national","xgboost","any_error",110,0.4545,0.3488,17,10,59,"buffer"
"months_since_cert_n <    4.000 & rawben_rel_max >=    0.896 & rawben_rel_max <    0.992 & total_deductions_by_hh_size >= 1070.000","1","national","xgboost","any_error",59,0.4915,0.3473,4,3,60,"buffer"
"HH_size_n <=   5.5 & total_deductions_by_hh_size > 472.0 & utilities > 436.0","4+","national","ranger","any_error",59,0.4915,0.3473,3,1,61,"buffer"
"medical_deductions > 116.000 & medical_deductions <= 124.000 & rawben_rel_max >   0.262 & shelter_expenses_by_hh_size <= 848.000","1","national","ranger","any_error",38,0.5263,0.3467,1,1,62,"buffer"
"elderly_disabled_i >   0.5 & total_deductions_by_hh_size > 512.0 & unc_rawben_rel_max <=   1.0 & utilities <= 199.0","1","national","ranger","any_error",450,0.3978,0.3456,13,4,63,"buffer"
"months_since_cert_n >  6.500 & rawben_rel_max >  0.240 & rawben_rel_max <=  0.977 & shelter_expenses_by_hh_size > 44.800","4+","state","ranger","any_error",57,0.4912,0.3448,57,4,64,"buffer"
"months_since_cert_n >=   7.00 & shelter_expenses_by_hh_size < 954.00 & unc_rawben_rel_max >=   1.48 & utilities <  74.00","1","national","xgboost","any_error",152,0.4342,0.3446,2,1,65,"buffer"
"married <=   0.5 & months_since_cert_n >   5.5 & unc_rawben_rel_max >   1.8 & utilities <= 456.0","1","national","ranger","any_error",377,0.4005,0.3436,8,1,66,"buffer"
"HH_size_n >= 3.00 & married < 1.00 & unc_rawben_rel_max >= 1.42","2-3","national","xgboost","any_error",62,0.4839,0.3436,2,1,67,"buffer"
"total_deductions_by_hh_size >= 835 & utilities >= 436 & utilities < 860","2-3","national","xgboost","any_error",99,0.4545,0.3435,2,1,68,"buffer"
"HH_size_n > 4.500 & percent_abawd > 0.050 & rawben_rel_max > 0.851 & unc_rawben_rel_max <= 0.982","4+","national","ranger","any_error",43,0.5116,0.3432,2,2,69,"buffer"
"shelter_expenses_by_hh_size < 488.00 & total_deductions_by_hh_size >= 320.00 & unc_rawben_rel_max <   1.02 & utilities >= 368.00","4+","national","xgboost","any_error",247,0.413,0.3427,19,2,70,"buffer"
"medical_deductions > 610.000 & total_deductions_by_hh_size > 496.000 & unc_rawben_rel_max <=   0.993","1","national","ranger","any_error",72,0.4722,0.3422,8,1,71,"buffer"
"rawben_rel_max >   0.987 & unc_rawben_rel_max >   0.323 & unc_rawben_rel_max <=   0.991 & utilities <= 392.000","1","national","ranger","any_error",261,0.41,0.3417,4,1,72,"buffer"
"rawben_rel_max <    1 & total_deductions_by_hh_size >= 1330 & utilities <  703","1","national","xgboost","any_error",118,0.4407,0.3393,8,1,73,"buffer"
"HH_size_n <= 4.500 & months_since_cert_n > 6.500 & unc_rawben_rel_max > 0.301 & unc_rawben_rel_max <= 1.010","4+","state","ranger","any_error",32,0.5312,0.3369,32,2,74,"buffer"
"HH_size_n >= 5.000 & rawben_rel_max >= 0.871 & rawben_rel_max < 0.882","4+","national","xgboost","any_error",91,0.4505,0.3354,2,1,75,"buffer"
"HH_size_n >   5.5 & HH_size_n <=   6.5 & months_since_cert_n >   1.5 & total_deductions_by_hh_size > 205.0","4+","national","ranger","any_error",154,0.4221,0.3337,4,1,76,"buffer"
"medical_deductions > 227.000 & percent_abawd <=   0.250 & unc_rawben_rel_max >   0.823 & unc_rawben_rel_max <=   0.991","1","national","ranger","any_error",137,0.4234,0.3299,9,5,77,"buffer"
"rawben_rel_max <   0.787 & shelter_expenses_by_hh_size < 590.000 & total_deductions_by_hh_size >= 518.000","2-3","national","xgboost","any_error",124,0.4274,0.3293,7,3,78,"buffer"
"expedited_i <=   0.50 & months_since_cert_n >   6.50 & unc_rawben_rel_max >   1.95 & utilities <= 680.00","1","national","ranger","any_error",221,0.4027,0.3292,3,1,79,"buffer"
"cat_elig <= 0.5000 & months_since_cert_n > 6.5000 & percent_abawd <= 0.0714 & rawben_rel_max <= 0.9980","4+","state","ranger","any_error",52,0.4808,0.3292,52,1,80,"buffer"
"HH_size_n >=   5 & shelter_expenses_by_hh_size >= 163 & shelter_expenses_by_hh_size < 310 & total_deductions_by_hh_size >= 200","4+","national","xgboost","any_error",262,0.3931,0.3258,12,6,81,"buffer"
"expedited_i <= 0.50 & unc_rawben_rel_max > 1.39","4+","national","ranger","any_error",33,0.5152,0.3254,1,1,82,"buffer"
"medical_deductions >= 369.000 & rawben_rel_max >=   0.668 & rawben_rel_max <   0.918","1","national","xgboost","any_error",102,0.4314,0.3236,8,4,83,"buffer"
"medical_deductions >= 183.000 & rawben_rel_max >=   0.868 & rawben_rel_max <   0.990","1","national","xgboost","any_error",154,0.4091,0.3215,9,1,84,"buffer"
"rawben_rel_max <   0.996 & shelter_expenses_by_hh_size >= 851.000 & utilities < 471.000","2-3","national","xgboost","any_error",176,0.4034,0.3215,1,1,85,"buffer"
"children_i >   0.5 & married <=   0.5 & medical_deductions > 203.0 & utilities >  14.0","2-3","national","ranger","any_error",31,0.5161,0.3211,3,1,86,"buffer"
"cat_elig >   0.5 & HH_size_n >   5.5 & shelter_expenses_by_hh_size <= 310.0 & total_deductions_by_hh_size > 183.0","4+","national","ranger","any_error",160,0.4062,0.3204,4,1,87,"buffer"
"months_since_cert_n >   5.5 & shelter_expenses_by_hh_size > 146.0 & unc_rawben_rel_max <=   1.0","4+","state","ranger","any_error",61,0.459,0.3201,61,9,88,"buffer"
"rawben_rel_max >=   0.988 & total_deductions_by_hh_size >= 489.000 & unc_rawben_rel_max <   1.000 & utilities < 819.000","1","national","xgboost","any_error",632,0.3623,0.3192,9,2,89,"buffer"
"elderly_disabled_i >   0.50 & unc_rawben_rel_max >   1.79 & utilities <= 600.00","1","national","ranger","any_error",577,0.364,0.3188,10,1,90,"buffer"
"cat_elig <   2 & HH_size_n >=   3 & months_since_cert_n >=   4 & total_deductions_by_hh_size >= 452","2-3","national","xgboost","any_error",117,0.4188,0.3186,4,3,91,"buffer"
"medical_deductions >= 147.000 & medical_deductions < 311.000 & rawben_rel_max >=   0.142 & rawben_rel_max <   0.258","2-3","national","xgboost","any_error",46,0.4783,0.3185,2,2,92,"buffer"
"cat_elig <= 1.50 & months_since_cert_n > 6.50 & unc_rawben_rel_max <= 1.02","4+","state","ranger","any_error",64,0.4531,0.3178,64,1,93,"buffer"
"medical_deductions >= 117.000 & medical_deductions < 130.000 & rawben_rel_max >=   0.268 & total_deductions_by_hh_size < 735.000","1","national","xgboost","any_error",107,0.4206,0.316,3,2,94,"buffer"
"count_divisible_by_100 <=   0.500 & total_deductions_by_hh_size > 107.000 & unc_rawben_rel_max >   0.993 & unc_rawben_rel_max <=   0.997","2-3","national","ranger","any_error",171,0.3977,0.315,2,1,95,"buffer"
"medical_deductions > 194.000 & rawben_rel_max >   0.150 & rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size > 471.000","2-3","national","ranger","any_error",146,0.4041,0.3147,9,3,96,"buffer"
"cat_elig >=   1 & HH_size_n >=   6 & utilities >= 415 & utilities < 431","4+","national","xgboost","any_error",94,0.4255,0.3142,4,1,97,"buffer"
"HH_size_n >=   5.00 & shelter_expenses_by_hh_size < 356.00 & total_deductions_by_hh_size >= 240.00 & unc_rawben_rel_max <   1.09","4+","national","xgboost","any_error",153,0.3987,0.3116,9,1,98,"buffer"
"cat_elig < 1.000 & months_since_cert_n >= 6.000 & rawben_rel_max < 0.848","4+","state","xgboost","any_error",47,0.4681,0.311,47,2,99,"buffer"
"total_deductions_by_hh_size > 468.00 & unc_rawben_rel_max <=   0.78 & utilities <= 578.00","2-3","national","ranger","any_error",623,0.3531,0.31,10,2,100,"buffer"
"medical_deductions > 567.00 & shelter_expenses_by_hh_size <= 580.00 & total_deductions_by_hh_size >   7.80 & unc_rawben_rel_max <=   1.93","1","national","ranger","any_error",37,0.4865,0.3097,1,1,101,"buffer"
"homeless <=   0.500 & total_deductions_by_hh_size > 524.000 & unc_rawben_rel_max <=   0.998 & utilities <= 276.000","1","national","ranger","any_error",625,0.352,0.309,14,1,102,"buffer"
"HH_size_n <=   2.500 & medical_deductions > 194.000 & rawben_rel_max >   0.155","2-3","national","ranger","any_error",244,0.377,0.3083,14,1,103,"buffer"
"percent_abawd > 0.125 & rawben_rel_max <= 0.700 & unc_rawben_rel_max > 0.675","2-3","national","ranger","any_error",50,0.46,0.3081,1,1,104,"buffer"
"months_since_cert_n >=   7.00 & unc_rawben_rel_max >=   1.63 & utilities < 462.00","1","national","xgboost","any_error",512,0.3555,0.308,15,2,105,"buffer"
"count_divisible_by_100 <   1.00 & elderly_disabled_i >=   1.00 & unc_rawben_rel_max >=   1.24 & utilities < 385.00","1","national","xgboost","any_error",511,0.3542,0.3068,2,1,106,"buffer"
"rawben_rel_max >=   0.837 & shelter_expenses_by_hh_size >= 309.000 & total_deductions_by_hh_size < 203.000 & unc_rawben_rel_max <   0.935","4+","national","xgboost","any_error",148,0.3919,0.3039,1,1,107,"buffer"
"HH_size_n > 5.500 & months_since_cert_n > 5.500 & rawben_rel_max > 0.558 & unc_rawben_rel_max <= 0.961","4+","national","ranger","any_error",498,0.3514,0.3035,16,1,108,"buffer"
"months_since_cert_n > 5.50 & rawben_rel_max <= 0.85","4+","state","ranger","any_error",56,0.4464,0.3035,56,1,109,"buffer"
"months_since_cert_n >=   6.00 & total_deductions_by_hh_size >= 409.00 & unc_rawben_rel_max >=   1.67 & utilities < 462.00","1","national","xgboost","any_error",524,0.3492,0.3026,18,2,110,"buffer"
"homeless <   1.000 & medical_deductions >= 181.000 & rawben_rel_max >=   0.344 & shelter_expenses_by_hh_size < 948.000","2-3","national","xgboost","any_error",166,0.3855,0.3026,9,1,111,"buffer"
"expedited_i >   0.500 & total_deductions_by_hh_size >   9.060 & total_deductions_by_hh_size <= 111.000 & unc_rawben_rel_max <=   0.948","4+","national","ranger","any_error",140,0.3929,0.3026,6,1,112,"buffer"
"count_divisible_by_100 <   1 & HH_size_n >=   3 & shelter_expenses_by_hh_size < 531 & total_deductions_by_hh_size >= 456","2-3","national","xgboost","any_error",120,0.4,0.3025,7,2,113,"buffer"
"elderly_disabled_i >=   1.00 & unc_rawben_rel_max >=   1.39 & utilities < 600.00","2-3","national","xgboost","any_error",143,0.3916,0.3023,4,1,114,"buffer"
"months_since_cert_n > 6.50 & unc_rawben_rel_max <= 1.03","4+","state","ranger","any_error",67,0.4328,0.3023,67,1,115,"buffer"
"rawben_rel_max >   0.151 & total_deductions_by_hh_size > 468.000 & unc_rawben_rel_max <=   0.997 & utilities <= 560.000","2-3","national","ranger","any_error",690,0.342,0.3014,15,1,116,"buffer"
"rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size > 837.000 & utilities <= 598.000","2-3","national","ranger","any_error",376,0.3564,0.3013,2,1,117,"buffer"
"medical_deductions >=  3.000 & medical_deductions < 14.000 & rawben_rel_max >=  0.275 & rawben_rel_max <  0.694","1","national","xgboost","any_error",81,0.4198,0.3012,1,1,118,"buffer"
"elderly_disabled_i <=  0.500 & expedited_i >  0.500 & rawben_rel_max <=  0.535 & utilities > 18.500","1","national","ranger","any_error",112,0.4018,0.301,2,1,119,"buffer"
"months_since_cert_n >=   9 & shelter_expenses_by_hh_size >= 744 & utilities < 488","2-3","national","xgboost","any_error",101,0.4059,0.2999,2,1,120,"buffer"
"months_since_cert_n <   7.0 & total_deductions_by_hh_size >= 606.0 & unc_rawben_rel_max <   1.1","2-3","national","xgboost","any_error",318,0.3585,0.2988,5,1,121,"buffer"
"expedited_i >  0.500 & total_deductions_by_hh_size >  9.500 & unc_rawben_rel_max <=  0.914 & utilities <= 31.500","2-3","national","ranger","any_error",110,0.4,0.2985,3,3,122,"buffer"
"HH_size_n > 4.500 & months_since_cert_n > 5.500 & percent_abawd > 0.191 & percent_abawd <= 0.550","4+","national","ranger","any_error",93,0.4086,0.2983,1,1,123,"buffer"
"HH_size_n >   4.500 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size <= 248.000 & total_deductions_by_hh_size > 178.000","4+","national","ranger","any_error",178,0.3764,0.2968,11,2,124,"buffer"
"count_divisible_by_100 >   0.5 & months_since_cert_n >   5.5 & shelter_expenses_by_hh_size > 297.0 & utilities >  30.5","4+","national","ranger","any_error",114,0.3947,0.2954,1,1,125,"buffer"
"count_divisible_by_100 > 1.500 & married > 0.500 & unc_rawben_rel_max > 0.502 & unc_rawben_rel_max <= 0.976","4+","national","ranger","any_error",36,0.4722,0.2954,1,1,126,"buffer"
"months_since_cert_n >=   5.00 & total_deductions_by_hh_size >= 161.00 & unc_rawben_rel_max <   1.03","4+","state","xgboost","any_error",36,0.4722,0.2954,36,3,127,"buffer"
"months_since_cert_n <    7.00 & shelter_expenses_by_hh_size >= 1490.00 & total_deductions_by_hh_size >= 1280.00 & unc_rawben_rel_max <    1.15","1","national","xgboost","any_error",117,0.3932,0.2951,2,1,128,"buffer"
"expedited_i <=   0.500 & medical_deductions > 140.000 & rawben_rel_max >   0.131 & utilities <= 578.000","2-3","national","ranger","any_error",285,0.3579,0.2951,25,4,129,"buffer"
"elderly_disabled_i >=   1 & shelter_expenses_by_hh_size >= 808 & total_deductions_by_hh_size < 713 & utilities < 505","2-3","national","xgboost","any_error",123,0.3902,0.2946,2,1,130,"buffer"
"HH_size_n >   4.500 & rawben_rel_max <=   0.961 & shelter_expenses_by_hh_size > 251.000 & unc_rawben_rel_max >   0.813","4+","national","ranger","any_error",307,0.355,0.2945,6,2,131,"buffer"
"elderly_disabled_i >   0.50 & shelter_expenses_by_hh_size > 181.00 & unc_rawben_rel_max <=   1.09","4+","state","ranger","any_error",31,0.4839,0.2936,31,12,132,"buffer"
"expedited_i >  0.500 & rawben_rel_max <=  0.947 & unc_rawben_rel_max >  0.910 & utilities > 30.500","4+","national","ranger","any_error",39,0.4615,0.2922,4,1,133,"buffer"
"count_divisible_by_100 <   1.00 & elderly_disabled_i >=   1.00 & total_deductions_by_hh_size < 755.00 & unc_rawben_rel_max >=   1.51","1","national","xgboost","any_error",468,0.3397,0.2909,7,3,134,"buffer"
"count_divisible_by_100 <=  1.500 & months_since_cert_n >  5.500 & rawben_rel_max <=  0.998 & shelter_expenses_by_hh_size > 50.500","4+","state","ranger","any_error",78,0.4103,0.2907,78,1,135,"buffer"
"cat_elig >= 1.000 & HH_size_n >= 6.000 & rawben_rel_max >= 0.655 & rawben_rel_max < 0.949","4+","national","xgboost","any_error",903,0.3256,0.2904,7,1,136,"buffer"
"rawben_rel_max >   0.316 & unc_rawben_rel_max >   0.987 & unc_rawben_rel_max <=   0.997 & utilities <= 392.000","1","national","ranger","any_error",324,0.3488,0.2901,5,1,137,"buffer"
"count_divisible_by_100 > 0.500 & HH_size_n > 5.500 & unc_rawben_rel_max > 0.417 & unc_rawben_rel_max <= 0.923","4+","national","ranger","any_error",167,0.3713,0.2896,5,2,138,"buffer"
"months_since_cert_n >   5.5 & percent_abawd <=   0.1 & unc_rawben_rel_max <=   1.0 & utilities <= 428.0","4+","state","ranger","any_error",34,0.4706,0.2896,34,2,139,"buffer"
"cat_elig >=   1.00 & medical_deductions >= 123.00 & rawben_rel_max >=   0.15 & utilities < 703.00","2-3","national","xgboost","any_error",462,0.3377,0.2886,5,1,140,"buffer"
"HH_size_n >   5.5 & months_since_cert_n >   5.5 & total_deductions_by_hh_size >  29.3 & utilities <= 456.0","4+","national","ranger","any_error",370,0.3432,0.2885,15,3,141,"buffer"
"expedited_i >=  1.000 & total_deductions_by_hh_size >= 11.300 & unc_rawben_rel_max >=  0.455 & unc_rawben_rel_max <  0.945","4+","national","xgboost","any_error",317,0.347,0.2879,19,1,142,"buffer"
"expedited_i <=   0.5 & HH_size_n <=  10.0 & months_since_cert_n >   6.5 & shelter_expenses_by_hh_size > 164.0","4+","state","ranger","any_error",45,0.4444,0.2875,45,6,143,"buffer"
"medical_deductions >= 148.000 & rawben_rel_max >=   0.876 & rawben_rel_max <   0.992","1","national","xgboost","any_error",236,0.3559,0.2874,8,1,144,"buffer"
"expedited_i >  0.500 & percent_abawd >  0.500 & total_deductions_by_hh_size > 57.200 & unc_rawben_rel_max <=  0.804","1","national","ranger","any_error",94,0.3936,0.2853,1,1,145,"buffer"
"HH_size_n >   4.500 & total_deductions_by_hh_size > 233.000 & unc_rawben_rel_max >   0.336","4+","national","ranger","any_error",484,0.3326,0.2849,13,1,146,"buffer"
"months_since_cert_n <   4.000 & rawben_rel_max >=   0.859 & rawben_rel_max <   0.990 & total_deductions_by_hh_size >= 946.000","1","national","xgboost","any_error",112,0.3839,0.2847,7,1,147,"buffer"
