"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","dollars_per_flag_train","n_flagged_state","n_new_at_rank","rank","role"
"elderly_disabled_i >   0.500 & rawben_rel_max <=   0.997 & total_deductions_by_hh_size > 506.000","2-3","national","ranger","any_error",456,0.3662,0.3156,68.7,27,1,129,"buffer"
"married <=   0.5 & months_since_cert_n >  10.5 & shelter_expenses_by_hh_size > 378.0","4+","national","ranger","any_error",91,0.4286,0.3153,98.59,3,1,130,"buffer"
"count_divisible_by_100 <=   0.500 & total_deductions_by_hh_size > 107.000 & unc_rawben_rel_max >   0.993 & unc_rawben_rel_max <=   0.997","2-3","national","ranger","any_error",171,0.3977,0.315,65.88,7,2,131,"buffer"
"HH_size_n >   4.500 & months_since_cert_n >   3.500 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 265.000","4+","national","ranger","any_error",157,0.4013,0.315,95.16,7,2,132,"buffer"
"married >   0.500 & shelter_expenses_by_hh_size > 939.000 & total_deductions_by_hh_size > 183.000 & unc_rawben_rel_max <=   0.997","2-3","national","ranger","any_error",188,0.3936,0.3148,83.51,14,1,133,"buffer"
"months_since_cert_n >   6.500 & rawben_rel_max >   0.712 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 258.000","4+","national","ranger","any_error",463,0.365,0.3148,90.86,13,7,134,"buffer"
"months_since_cert_n >   5.50 & unc_rawben_rel_max >   1.97 & utilities <= 834.00","1","national","ranger","any_error",393,0.369,0.3145,64.01,10,1,135,"buffer"
"children_i >   0.500 & rawben_rel_max >   0.366 & total_deductions_by_hh_size > 463.000","2-3","state","ranger","any_error",39,0.4872,0.3143,116.77,39,3,136,"buffer"
"married >=   0.500 & percent_abawd >=   0.225 & rawben_rel_max <   0.865 & utilities >= 598.000","4+","national","xgboost","any_error",39,0.4872,0.3143,93.1,7,2,137,"buffer"
"rawben_rel_max >=   0.993 & shelter_expenses_by_hh_size >= 301.000 & total_deductions_by_hh_size >=  22.500 & unc_rawben_rel_max <   1.000","2-3","national","xgboost","any_error",149,0.4027,0.3142,79.44,11,2,138,"buffer"
"rawben_rel_max <   0.997 & shelter_expenses_by_hh_size >= 976.000 & total_deductions_by_hh_size >= 438.000","2-3","national","xgboost","any_error",341,0.3724,0.314,77.53,34,2,139,"buffer"
"elderly_disabled_i >= 0.500 & rawben_rel_max >= 0.984 & rawben_rel_max < 0.998","2-3","national","xgboost","any_error",152,0.4013,0.3138,80.55,5,1,140,"buffer"
