"rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","n_flagged_state","n_new_at_rank","rank","role"
"cat_elig <=   0.5 & months_since_cert_n >   4.5 & shelter_expenses_by_hh_size >  91.1 & utilities <= 400.0","4+","state","ranger","any_error",43,0.4419,0.2822,43,4,146,"buffer"
"rawben_rel_max >=   0.452 & rawben_rel_max <   0.987 & total_deductions_by_hh_size >=  77.900 & utilities < 391.000","4+","state","xgboost","any_error",43,0.4419,0.2822,43,10,147,"buffer"
"HH_size_n >=   6.000 & rawben_rel_max <   0.742 & shelter_expenses_by_hh_size < 244.000 & unc_rawben_rel_max >=   0.653","4+","national","xgboost","any_error",269,0.3457,0.2819,6,2,148,"buffer"
"months_since_cert_n >   4.500 & rawben_rel_max >   0.406 & shelter_expenses_by_hh_size > 149.000 & utilities > 263.000","4+","state","ranger","any_error",60,0.4167,0.2816,60,1,149,"buffer"
"HH_size_n >   5.5 & months_since_cert_n >   5.5 & utilities >  30.5 & utilities <= 416.0","4+","national","ranger","any_error",261,0.3448,0.2802,9,1,150,"buffer"
"rawben_rel_max <   0.952 & total_deductions_by_hh_size >=  90.100 & utilities < 403.000","4+","state","xgboost","any_error",49,0.4286,0.2795,49,7,151,"buffer"
"months_since_cert_n >=  13 & total_deductions_by_hh_size >= 392 & utilities < 503","2-3","national","xgboost","any_error",78,0.3974,0.2793,1,1,152,"buffer"
"shelter_expenses_by_hh_size > 631.000 & unc_rawben_rel_max <=   0.997 & utilities >  37.500 & utilities <= 360.000","2-3","national","ranger","any_error",151,0.3642,0.2793,3,1,153,"buffer"
"months_since_cert_n >   3.50 & shelter_expenses_by_hh_size >  90.90 & unc_rawben_rel_max <=   0.95 & utilities <= 374.00","4+","state","ranger","any_error",38,0.4474,0.2783,38,2,154,"buffer"
"rawben_rel_max >   0.785 & rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 233.000","4+","national","ranger","any_error",370,0.3324,0.2782,6,2,155,"buffer"
"HH_size_n > 4.500 & months_since_cert_n > 5.500 & rawben_rel_max > 0.350 & unc_rawben_rel_max <= 0.998","4+","national","ranger","any_error",1605,0.304,0.278,21,1,156,"buffer"
"children_i <=   0.500 & HH_size_n <=   2.500 & medical_deductions > 128.000 & unc_rawben_rel_max >   0.157","2-3","national","ranger","any_error",476,0.3256,0.2779,5,1,157,"buffer"
"HH_size_n >=   5.000 & rawben_rel_max >=   0.731 & rawben_rel_max <   0.972 & shelter_expenses_by_hh_size >= 125.000","4+","national","xgboost","any_error",1249,0.3066,0.2772,24,8,158,"buffer"
"months_since_cert_n >   5.500 & rawben_rel_max <=   0.931 & unc_rawben_rel_max >   0.364 & utilities <= 426.000","4+","state","ranger","any_error",30,0.4667,0.2767,30,2,159,"buffer"
"HH_size_n >   5.500 & percent_abawd <=   0.417 & total_deductions_by_hh_size >   6.500 & total_deductions_by_hh_size <= 118.000","4+","state","ranger","any_error",41,0.439,0.2765,41,14,160,"buffer"
"months_since_cert_n > 6.500 & rawben_rel_max > 0.661 & unc_rawben_rel_max <= 0.998","4+","national","ranger","any_error",1533,0.3027,0.2761,26,2,161,"buffer"
"HH_size_n >   5.500 & rawben_rel_max <=   0.962 & unc_rawben_rel_max >   0.677 & utilities <= 672.000","4+","national","ranger","any_error",905,0.3105,0.2759,21,1,162,"buffer"
"elderly_disabled_i >=   1 & shelter_expenses_by_hh_size < 270 & total_deductions_by_hh_size >= 119 & total_deductions_by_hh_size < 130","4+","national","xgboost","any_error",73,0.3973,0.2756,4,2,163,"buffer"
"months_since_cert_n >=   6 & shelter_expenses_by_hh_size >= 444 & utilities < 364","2-3","national","xgboost","any_error",334,0.3323,0.2755,13,7,164,"buffer"
"percent_abawd >   0.0885 & rawben_rel_max <=   0.9870 & shelter_expenses_by_hh_size > 231.0000","4+","national","ranger","any_error",344,0.3314,0.2754,1,1,165,"buffer"
"rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 858.000 & utilities <=  72.000","1","national","ranger","any_error",524,0.3206,0.2752,13,1,166,"buffer"
"HH_size_n >   4.5 & months_since_cert_n >   1.5 & total_deductions_by_hh_size > 182.0","4+","national","ranger","any_error",1096,0.3066,0.2752,13,3,167,"buffer"
"elderly_disabled_i >=   1.00 & months_since_cert_n >=   3.00 & shelter_expenses_by_hh_size < 705.00 & unc_rawben_rel_max >=   1.33","2-3","national","xgboost","any_error",169,0.355,0.2751,3,2,168,"buffer"
"elderly_disabled_i >=   1.000 & rawben_rel_max >=   0.971 & unc_rawben_rel_max >=   1.190 & utilities < 441.000","2-3","national","xgboost","any_error",116,0.3707,0.2743,5,1,169,"buffer"
"count_divisible_by_100 >   0.5 & HH_size_n >   4.5 & total_deductions_by_hh_size > 176.0 & total_deductions_by_hh_size <= 472.0","4+","national","ranger","any_error",154,0.3571,0.2736,3,1,170,"buffer"
"rawben_rel_max <   0.874 & total_deductions_by_hh_size >=  13.200 & total_deductions_by_hh_size <  21.600 & utilities < 503.000","4+","national","xgboost","any_error",104,0.375,0.2733,3,2,171,"buffer"
"medical_deductions >= 222.000 & rawben_rel_max >=   0.304 & rawben_rel_max <   0.952 & utilities < 645.000","1","national","xgboost","any_error",291,0.3333,0.2726,7,1,172,"buffer"
"elderly_disabled_i >=   1.000 & rawben_rel_max <   0.992 & unc_rawben_rel_max >=   0.779 & utilities < 287.000","1","national","xgboost","any_error",655,0.313,0.2725,20,11,173,"buffer"
"HH_size_n >   2.500 & rawben_rel_max <=   0.996 & total_deductions_by_hh_size > 333.000 & unc_rawben_rel_max >   0.637","2-3","national","ranger","any_error",411,0.3236,0.2725,3,2,174,"buffer"
"HH_size_n >=   5.000 & shelter_expenses_by_hh_size >= 199.000 & unc_rawben_rel_max >=   0.678 & unc_rawben_rel_max <   0.959","4+","national","xgboost","any_error",996,0.3052,0.2724,19,1,175,"buffer"
"months_since_cert_n >  4.500 & rawben_rel_max >  0.453 & utilities > 31.500","4+","state","ranger","any_error",83,0.3855,0.2719,83,1,176,"buffer"
"cat_elig >=   1.000 & medical_deductions >= 115.000 & unc_rawben_rel_max >=   0.512 & utilities < 452.000","1","national","xgboost","any_error",497,0.3179,0.2715,7,1,177,"buffer"
"months_since_cert_n >=   4.000 & rawben_rel_max <   0.619 & total_deductions_by_hh_size <  19.800 & utilities < 435.000","4+","national","xgboost","any_error",152,0.3553,0.2714,9,1,178,"buffer"
"children_i <=  0.500 & expedited_i >  0.500 & rawben_rel_max <=  0.997 & total_deductions_by_hh_size > 31.000","2-3","national","ranger","any_error",159,0.3522,0.2703,3,1,179,"buffer"
"expedited_i >   0.500 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size <= 149.000 & total_deductions_by_hh_size >   9.060","4+","national","ranger","any_error",140,0.3571,0.2699,6,1,180,"buffer"
"elderly_disabled_i >   0.50 & months_since_cert_n >   2.50 & total_deductions_by_hh_size > 110.00 & unc_rawben_rel_max <=   1.01","4+","national","ranger","any_error",627,0.311,0.2698,18,1,181,"buffer"
"rawben_rel_max >=   0.199 & shelter_expenses_by_hh_size >= 198.000 & shelter_expenses_by_hh_size < 270.000 & total_deductions_by_hh_size >= 219.000","4+","national","xgboost","any_error",169,0.3491,0.2697,5,1,182,"buffer"
"months_since_cert_n >=  3.0 & total_deductions_by_hh_size >= 28.4 & total_deductions_by_hh_size < 61.8 & utilities < 45.0","4+","national","xgboost","any_error",189,0.3439,0.2689,8,4,183,"buffer"
"expedited_i > 0.500 & months_since_cert_n <= 1.500 & rawben_rel_max <= 0.904","2-3","national","ranger","any_error",147,0.3537,0.2687,4,2,184,"buffer"
"shelter_expenses_by_hh_size >= 862 & total_deductions_by_hh_size >= 339 & utilities < 703","2-3","national","xgboost","any_error",448,0.317,0.2683,4,1,185,"buffer"
"elderly_disabled_i <   1.0000 & shelter_expenses_by_hh_size < 808.0000 & unc_rawben_rel_max >=  -0.0040 & unc_rawben_rel_max <   0.0142","1","national","xgboost","any_error",78,0.3846,0.268,1,1,186,"buffer"
"elderly_disabled_i <= 0.500 & HH_size_n > 4.500 & rawben_rel_max > 0.852 & unc_rawben_rel_max <= 0.960","4+","national","ranger","any_error",670,0.3075,0.2677,10,3,187,"buffer"
"HH_size_n >  4.500 & total_deductions_by_hh_size > 11.700 & unc_rawben_rel_max >  0.673 & unc_rawben_rel_max <=  0.976","4+","national","ranger","any_error",2215,0.2889,0.2671,43,3,188,"buffer"
"months_since_cert_n >= 6.00 & rawben_rel_max >= 0.76 & unc_rawben_rel_max < 1.04","4+","state","xgboost","any_error",31,0.4516,0.2668,31,2,189,"buffer"
"HH_size_n >   2.500 & rawben_rel_max >   0.637 & shelter_expenses_by_hh_size > 287.000 & total_deductions_by_hh_size > 344.000","2-3","national","ranger","any_error",499,0.3126,0.2666,5,1,190,"buffer"
"percent_abawd >   0.279 & rawben_rel_max <=   0.959 & total_deductions_by_hh_size >  12.700 & utilities <= 796.000","4+","national","ranger","any_error",184,0.3424,0.2666,2,1,191,"buffer"
"months_since_cert_n >=   3.000 & rawben_rel_max <   0.627 & total_deductions_by_hh_size <  34.200 & utilities < 379.000","4+","national","xgboost","any_error",171,0.345,0.2664,11,2,192,"buffer"
"months_since_cert_n >=   5.00 & unc_rawben_rel_max >=   1.67 & utilities < 469.00","1","national","xgboost","any_error",713,0.3043,0.2659,11,2,193,"buffer"
"months_since_cert_n >=   2.000 & rawben_rel_max >=   0.177 & shelter_expenses_by_hh_size < 278.000 & total_deductions_by_hh_size >= 203.000","4+","national","xgboost","any_error",332,0.3223,0.2659,9,1,194,"buffer"
"medical_deductions > 182.000 & rawben_rel_max >   0.311 & shelter_expenses_by_hh_size >   5.500 & utilities <= 438.000","1","national","ranger","any_error",262,0.3282,0.2648,16,4,195,"buffer"
"HH_size_n >  4.500 & rawben_rel_max >  0.569 & total_deductions_by_hh_size > 11.700 & unc_rawben_rel_max <=  0.977","4+","national","ranger","any_error",3027,0.2831,0.2645,59,1,196,"buffer"
"HH_size_n >   4.500 & rawben_rel_max >   0.406 & rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 177.000","4+","national","ranger","any_error",2584,0.2844,0.2643,42,2,197,"buffer"
"expedited_i >  0.500 & total_deductions_by_hh_size > 40.700 & unc_rawben_rel_max <=  0.998 & utilities <= 29.500","2-3","national","ranger","any_error",117,0.359,0.2642,2,1,198,"buffer"
"rawben_rel_max <=   0.975 & total_deductions_by_hh_size > 176.000 & unc_rawben_rel_max >   0.784","4+","national","ranger","any_error",902,0.2982,0.2641,22,2,199,"buffer"
"HH_size_n >   4.500 & total_deductions_by_hh_size > 148.000 & unc_rawben_rel_max <=   0.965","4+","national","ranger","any_error",2110,0.2863,0.2639,21,1,200,"buffer"
"count_divisible_by_100 <=   0.500 & shelter_expenses_by_hh_size > 260.000 & shelter_expenses_by_hh_size <= 270.000 & unc_rawben_rel_max <=   0.998","4+","national","ranger","any_error",290,0.3241,0.2639,7,2,201,"buffer"
"total_deductions_by_hh_size >= 339 & unc_rawben_rel_max <   1 & utilities < 392","2-3","national","xgboost","any_error",853,0.2989,0.2638,11,2,202,"buffer"
"medical_deductions >= 129.000 & rawben_rel_max >=   0.142 & utilities < 724.000","2-3","national","xgboost","any_error",578,0.3062,0.2636,9,1,203,"buffer"
"medical_deductions <= 1260 & shelter_expenses_by_hh_size >  293 & total_deductions_by_hh_size >  434 & utilities <=  470","2-3","national","ranger","any_error",879,0.2981,0.2635,20,2,204,"buffer"
"percent_abawd >   0.583 & rawben_rel_max <=   0.798 & shelter_expenses_by_hh_size <= 296.000 & utilities <= 376.000","2-3","national","ranger","any_error",70,0.3857,0.2633,5,2,205,"buffer"
"medical_deductions >= 153.00 & rawben_rel_max >=   0.32 & total_deductions_by_hh_size >= 376.00 & utilities < 436.00","1","national","xgboost","any_error",349,0.3181,0.2632,17,1,206,"buffer"
"total_deductions_by_hh_size >=  28.4 & total_deductions_by_hh_size <  61.8 & unc_rawben_rel_max <   1.0 & utilities < 274.0","4+","national","xgboost","any_error",312,0.3205,0.2626,13,2,207,"buffer"
"count_divisible_by_100 >   1.500 & medical_deductions <= 244.000 & rawben_rel_max <=   0.906 & unc_rawben_rel_max >   0.614","4+","national","ranger","any_error",61,0.3934,0.2624,4,1,208,"buffer"
"rawben_rel_max >   0.787 & rawben_rel_max <=   0.997 & total_deductions_by_hh_size > 176.000","4+","national","ranger","any_error",969,0.2951,0.2623,27,1,209,"buffer"
"children_i <=   0.500 & rawben_rel_max <=   0.995 & total_deductions_by_hh_size > 339.000 & utilities <= 856.000","2-3","national","ranger","any_error",1063,0.2935,0.2621,6,1,210,"buffer"
"total_deductions_by_hh_size >=  80 & utilities >=  28 & utilities < 408","4+","state","xgboost","any_error",55,0.4,0.2621,55,2,211,"buffer"
"months_since_cert_n >=   6.00 & rawben_rel_max >=   0.89 & total_deductions_by_hh_size >= 301.00 & utilities < 361.00","1","national","xgboost","any_error",766,0.299,0.262,30,4,212,"buffer"
"HH_size_n >=  6.000 & rawben_rel_max <  0.891 & shelter_expenses_by_hh_size < 92.400 & total_deductions_by_hh_size >= 13.200","4+","national","xgboost","any_error",352,0.3153,0.2609,8,1,213,"buffer"
"cat_elig >   0.5 & elderly_disabled_i >   0.5 & total_deductions_by_hh_size > 346.0 & utilities <=  30.5","1","national","ranger","any_error",845,0.2959,0.2607,17,7,214,"buffer"
"shelter_expenses_by_hh_size > 610.000 & unc_rawben_rel_max <=   0.996 & utilities <= 470.000","2-3","national","ranger","any_error",886,0.2946,0.2603,20,6,215,"buffer"
"rawben_rel_max >=   0.760 & total_deductions_by_hh_size < 199.000 & unc_rawben_rel_max <   0.766","4+","national","xgboost","any_error",77,0.3766,0.2603,4,1,216,"buffer"
"rawben_rel_max <=   0.997 & total_deductions_by_hh_size > 311.000 & utilities <= 364.000","2-3","national","ranger","any_error",633,0.3002,0.2596,16,2,217,"buffer"
"rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 147.000 & unc_rawben_rel_max >   0.778","4+","national","ranger","any_error",1512,0.2857,0.2595,34,1,218,"buffer"
"months_since_cert_n >=   4.0 & rawben_rel_max <   0.7 & total_deductions_by_hh_size <  28.4 & utilities < 410.0","4+","national","xgboost","any_error",196,0.3316,0.2589,10,1,219,"buffer"
"expedited_i >=   1.000 & rawben_rel_max >=   0.592 & unc_rawben_rel_max <   0.997 & utilities < 681.000","4+","national","xgboost","any_error",355,0.3127,0.2586,5,1,220,"buffer"
"months_since_cert_n >=   6.000 & rawben_rel_max <   0.989 & total_deductions_by_hh_size >= 111.000 & utilities < 369.000","2-3","national","xgboost","any_error",823,0.294,0.2585,36,15,221,"buffer"
"medical_deductions > 116.000 & medical_deductions <= 130.000 & rawben_rel_max >   0.316 & unc_rawben_rel_max <=   0.991","1","national","ranger","any_error",227,0.326,0.2584,11,3,222,"buffer"
"HH_size_n >=  5.000 & months_since_cert_n >=  2.000 & rawben_rel_max <  0.951 & total_deductions_by_hh_size >= 41.200","4+","national","xgboost","any_error",3721,0.2747,0.258,71,2,223,"buffer"
"rawben_rel_max >=   0.55 & total_deductions_by_hh_size >=  70.80 & unc_rawben_rel_max <   1.06 & utilities < 368.00","4+","state","xgboost","any_error",32,0.4375,0.2577,32,1,224,"buffer"
"expedited_i <=   0.5 & shelter_expenses_by_hh_size > 958.0 & utilities <= 847.0","2-3","national","ranger","any_error",357,0.3109,0.2571,1,1,225,"buffer"
"cat_elig <   2 & shelter_expenses_by_hh_size >= 531 & shelter_expenses_by_hh_size < 776 & utilities < 281","2-3","national","xgboost","any_error",140,0.3429,0.257,4,1,226,"buffer"
"cat_elig <=   0.5 & count_divisible_by_100 <=   0.5 & married >   0.5 & total_deductions_by_hh_size <= 105.0","4+","state","ranger","any_error",35,0.4286,0.2568,35,6,227,"buffer"
"months_since_cert_n >   1.500 & unc_rawben_rel_max >   0.788 & unc_rawben_rel_max <=   0.976 & utilities <= 472.000","4+","state","ranger","any_error",35,0.4286,0.2568,35,3,228,"buffer"
"elderly_disabled_i <= 0.500 & months_since_cert_n > 3.500 & rawben_rel_max <= 0.893 & unc_rawben_rel_max > 0.470","2-3","state","ranger","any_error",53,0.3962,0.2567,53,32,229,"buffer"
"months_since_cert_n >=  3.00 & rawben_rel_max >=  0.81 & total_deductions_by_hh_size >= 96.20 & unc_rawben_rel_max <  1.21","4+","state","xgboost","any_error",50,0.4,0.2564,50,7,230,"buffer"
"shelter_expenses_by_hh_size > 436.000 & unc_rawben_rel_max >   0.175 & unc_rawben_rel_max <=   0.940 & utilities <=  40.500","2-3","national","ranger","any_error",137,0.3431,0.2563,6,2,231,"buffer"
"HH_size_n >  4.500 & rawben_rel_max >  0.589 & rawben_rel_max <=  0.998 & utilities > 30.500","4+","national","ranger","any_error",2951,0.2748,0.2561,47,1,232,"buffer"
"elderly_disabled_i >=   1 & total_deductions_by_hh_size >= 489 & utilities < 347","1","national","xgboost","any_error",1532,0.282,0.256,57,20,233,"buffer"
"elderly_disabled_i <=   0.500 & rawben_rel_max >   0.631 & rawben_rel_max <=   0.877 & shelter_expenses_by_hh_size <= 321.000","4+","state","ranger","any_error",44,0.4091,0.256,44,7,234,"buffer"
"elderly_disabled_i <= 0.500 & months_since_cert_n > 4.500 & rawben_rel_max <= 0.998 & unc_rawben_rel_max > 0.351","4+","national","ranger","any_error",3235,0.2739,0.256,58,1,235,"buffer"
"HH_size_n >= 3.000 & rawben_rel_max >= 0.695 & unc_rawben_rel_max < 0.706","2-3","national","xgboost","any_error",131,0.3435,0.2549,5,3,236,"buffer"
"months_since_cert_n >=   2.000 & rawben_rel_max <   0.966 & total_deductions_by_hh_size >= 156.000 & unc_rawben_rel_max <   0.997","4+","national","xgboost","any_error",3573,0.2715,0.2545,47,1,237,"buffer"
"rawben_rel_max <   0.905 & shelter_expenses_by_hh_size < 132.000 & total_deductions_by_hh_size >=  11.300 & total_deductions_by_hh_size <  72.300","4+","national","xgboost","any_error",961,0.2872,0.2545,23,2,238,"buffer"
"elderly_disabled_i <= 0.500 & months_since_cert_n > 5.500 & unc_rawben_rel_max > 0.348 & unc_rawben_rel_max <= 0.823","1","national","ranger","any_error",472,0.3008,0.2542,11,7,239,"buffer"
"medical_deductions > 116.000 & rawben_rel_max >   0.323 & unc_rawben_rel_max <=   0.991 & utilities <= 178.000","1","national","ranger","any_error",281,0.3132,0.2529,9,2,240,"buffer"
"shelter_expenses_by_hh_size > 626.0 & total_deductions_by_hh_size >  31.3 & utilities <= 360.0","2-3","national","ranger","any_error",313,0.3099,0.2528,7,1,241,"buffer"
"elderly_disabled_i >  0.500 & rawben_rel_max >  0.997 & total_deductions_by_hh_size > 48.000 & utilities <= 14.000","1","national","ranger","any_error",250,0.316,0.2521,8,2,242,"buffer"
"homeless <=  0.50 & months_since_cert_n >  9.50 & unc_rawben_rel_max >  1.26 & utilities <= 10.50","1","national","ranger","any_error",99,0.3535,0.252,5,2,243,"buffer"
"children_i <= 0.500 & count_divisible_by_100 > 0.500 & months_since_cert_n > 2.500 & rawben_rel_max <= 0.846","2-3","national","ranger","any_error",146,0.3356,0.252,3,2,244,"buffer"
"rawben_rel_max >   0.592 & rawben_rel_max <=   0.976 & shelter_expenses_by_hh_size > 156.000 & utilities >  30.500","4+","national","ranger","any_error",3806,0.268,0.2516,68,1,245,"buffer"
"rawben_rel_max <    0.992 & shelter_expenses_by_hh_size >= 1050.000 & total_deductions_by_hh_size >=  259.000 & utilities <  347.000","1","national","xgboost","any_error",528,0.2955,0.2515,10,2,246,"buffer"
"months_since_cert_n >=   6.000 & rawben_rel_max <   0.957 & total_deductions_by_hh_size >= 182.000 & utilities < 442.000","2-3","national","xgboost","any_error",1062,0.2825,0.2515,30,8,247,"buffer"
"rawben_rel_max >  0.595 & rawben_rel_max <=  0.820 & total_deductions_by_hh_size > 35.700 & unc_rawben_rel_max <=  0.998","4+","national","ranger","any_error",3133,0.2694,0.2514,63,1,248,"buffer"
"shelter_expenses_by_hh_size >= 322.00 & shelter_expenses_by_hh_size < 717.00 & unc_rawben_rel_max >=   1.49 & utilities < 783.00","2-3","national","xgboost","any_error",340,0.3059,0.2512,5,1,249,"buffer"
"elderly_disabled_i >=   1.000 & rawben_rel_max >=   0.628 & total_deductions_by_hh_size >= 141.000 & utilities < 144.000","1","national","xgboost","any_error",1213,0.2795,0.2505,31,2,250,"buffer"
"rawben_rel_max < 0.949 & total_deductions_by_hh_size >= 2.000 & unc_rawben_rel_max >= 0.641","4+","national","xgboost","any_error",4588,0.2653,0.2504,97,1,251,"buffer"
"total_deductions_by_hh_size >= 339 & total_deductions_by_hh_size < 653 & unc_rawben_rel_max <   1 & utilities < 424","2-3","national","xgboost","any_error",1054,0.2808,0.2498,16,2,252,"buffer"
"rawben_rel_max <=   0.998 & shelter_expenses_by_hh_size > 253.000 & unc_rawben_rel_max >   0.341","4+","national","ranger","any_error",4138,0.2653,0.2497,57,3,253,"buffer"
"medical_deductions < 145.000 & months_since_cert_n >=   3.000 & rawben_rel_max <   0.917 & unc_rawben_rel_max >=   0.661","4+","national","xgboost","any_error",2885,0.2683,0.2495,67,2,254,"buffer"
"months_since_cert_n <=  0.500 & percent_abawd <=  0.125 & total_deductions_by_hh_size > 80.600 & utilities <= 22.000","2-3","national","ranger","any_error",158,0.3291,0.2491,3,2,255,"buffer"
"rawben_rel_max >=   0.774 & rawben_rel_max <   0.892 & shelter_expenses_by_hh_size < 288.000 & unc_rawben_rel_max <   1.080","2-3","state","xgboost","any_error",33,0.4242,0.2491,33,17,256,"buffer"
"months_since_cert_n >=   4 & shelter_expenses_by_hh_size >= 439 & utilities < 266","2-3","national","xgboost","any_error",214,0.3178,0.249,5,1,257,"buffer"
"HH_size_n >=   3.000 & rawben_rel_max >=   0.588 & total_deductions_by_hh_size >= 332.000 & utilities >= 388.000","2-3","national","xgboost","any_error",563,0.2913,0.2489,7,1,258,"buffer"
"count_divisible_by_100 <=   1.500 & rawben_rel_max <=   0.961 & shelter_expenses_by_hh_size > 198.000 & unc_rawben_rel_max >   0.463","4+","national","ranger","any_error",4350,0.2641,0.2489,70,1,259,"buffer"
"percent_abawd <=  0.268 & rawben_rel_max <=  0.976 & total_deductions_by_hh_size > 12.300 & unc_rawben_rel_max >  0.595","4+","national","ranger","any_error",5436,0.2625,0.2489,117,2,260,"buffer"
"months_since_cert_n >=  13 & shelter_expenses_by_hh_size >= 652 & total_deductions_by_hh_size >= 287 & utilities < 277","1","national","xgboost","any_error",311,0.3055,0.2485,12,2,261,"buffer"
"rawben_rel_max >= 0.541 & unc_rawben_rel_max < 0.548","2-3","national","xgboost","any_error",148,0.3311,0.2485,3,2,262,"buffer"
"rawben_rel_max <   0.887 & total_deductions_by_hh_size >= 369.000 & unc_rawben_rel_max <   1.470 & utilities < 580.000","2-3","national","xgboost","any_error",1553,0.2737,0.2482,16,2,263,"buffer"
"children_i >   0.500 & rawben_rel_max >   0.351 & shelter_expenses_by_hh_size > 206.000 & unc_rawben_rel_max <=   0.977","4+","national","ranger","any_error",5180,0.2622,0.2482,91,2,264,"buffer"
"rawben_rel_max >=   0.227 & shelter_expenses_by_hh_size >= 518.000 & total_deductions_by_hh_size < 763.000 & utilities < 361.000","2-3","national","xgboost","any_error",565,0.2903,0.248,15,1,265,"buffer"
"cat_elig > 0.500 & rawben_rel_max > 0.660 & rawben_rel_max <= 0.977","4+","national","ranger","any_error",4330,0.263,0.2478,4,1,266,"buffer"
"HH_size_n >   2.500 & percent_abawd >   0.125 & rawben_rel_max <=   0.768 & utilities > 358.000","2-3","national","ranger","any_error",283,0.3074,0.2477,5,3,267,"buffer"
"elderly_disabled_i >   0.500 & married <=   0.500 & total_deductions_by_hh_size > 345.000 & unc_rawben_rel_max <=   0.997","2-3","national","ranger","any_error",588,0.2891,0.2477,2,1,268,"buffer"
"children_i > 0.500 & months_since_cert_n > 3.500 & rawben_rel_max > 0.463 & unc_rawben_rel_max <= 1.000","4+","national","ranger","any_error",4758,0.2623,0.2477,113,1,269,"buffer"
"homeless <=  0.500 & total_deductions_by_hh_size > 11.700 & unc_rawben_rel_max >  0.593 & unc_rawben_rel_max <=  0.998","4+","national","ranger","any_error",5900,0.2605,0.2474,133,1,270,"buffer"
"expedited_i <=   0.5 & total_deductions_by_hh_size > 482.0 & utilities <=  30.5","1","national","ranger","any_error",769,0.2835,0.2473,12,1,271,"buffer"
"shelter_expenses_by_hh_size >= 731 & total_deductions_by_hh_size >= 332 & utilities < 471","2-3","national","xgboost","any_error",437,0.2952,0.2472,12,2,272,"buffer"
"rawben_rel_max >=   0.695 & shelter_expenses_by_hh_size >= 138.000 & unc_rawben_rel_max <   0.701","2-3","national","xgboost","any_error",111,0.3423,0.2471,5,1,273,"buffer"
"cat_elig <   2 & shelter_expenses_by_hh_size >= 570 & total_deductions_by_hh_size >= 500 & utilities <  27","1","national","xgboost","any_error",504,0.2917,0.247,11,1,274,"buffer"
"elderly_disabled_i >=   1.000 & rawben_rel_max >=   0.765 & shelter_expenses_by_hh_size < 793.000 & total_deductions_by_hh_size >= 565.000","1","national","xgboost","any_error",556,0.2896,0.247,10,3,275,"buffer"
"count_divisible_by_100 <=   1.5 & HH_size_n >   4.5 & shelter_expenses_by_hh_size >  91.1 & total_deductions_by_hh_size <= 113.0","4+","state","ranger","any_error",55,0.3818,0.2466,55,2,276,"buffer"
"medical_deductions >= 168.00 & rawben_rel_max >=   0.26 & total_deductions_by_hh_size >= 295.00 & utilities < 431.00","1","national","xgboost","any_error",343,0.3003,0.2462,18,1,277,"buffer"
"rawben_rel_max >=   0.504 & rawben_rel_max <   0.860 & shelter_expenses_by_hh_size < 356.000 & total_deductions_by_hh_size >=  99.200","4+","national","xgboost","any_error",2446,0.2661,0.2459,46,1,278,"buffer"
"medical_deductions > 114.000 & rawben_rel_max >   0.323 & unc_rawben_rel_max <=   1.000 & utilities <= 428.000","1","national","ranger","any_error",679,0.2842,0.2458,25,2,279,"buffer"
"months_since_cert_n >=   6.00000 & shelter_expenses_by_hh_size >= 472.00000 & unc_rawben_rel_max >=  -0.00935 & utilities < 471.00000","2-3","national","xgboost","any_error",846,0.2801,0.2457,26,5,280,"buffer"
"total_deductions_by_hh_size >= 740 & utilities < 342","1","national","xgboost","any_error",578,0.2872,0.2456,8,1,281,"buffer"
"rawben_rel_max <   0.998 & total_deductions_by_hh_size >=  92.800 & utilities < 464.000","4+","state","xgboost","any_error",78,0.359,0.2456,78,2,282,"buffer"
"total_deductions_by_hh_size >= 382 & utilities >= 266 & utilities < 447","2-3","national","xgboost","any_error",1011,0.277,0.2455,27,2,283,"buffer"
"count_divisible_by_100 <=   0.5 & elderly_disabled_i >   0.5 & total_deductions_by_hh_size > 314.0 & utilities <=   5.0","1","national","ranger","any_error",947,0.2777,0.2452,32,2,284,"buffer"
"rawben_rel_max >=   0.488 & rawben_rel_max <   0.992 & total_deductions_by_hh_size >= 316.000 & utilities <  44.000","1","national","xgboost","any_error",905,0.2785,0.2452,33,2,285,"buffer"
"total_deductions_by_hh_size >= 249.000 & unc_rawben_rel_max <   0.671 & utilities < 306.000","2-3","national","xgboost","any_error",353,0.2975,0.2443,2,1,286,"buffer"
"total_deductions_by_hh_size >= 11.300 & unc_rawben_rel_max >=  0.475 & unc_rawben_rel_max <  0.980","4+","national","xgboost","any_error",7413,0.2556,0.244,155,1,287,"buffer"
"months_since_cert_n >  2.500 & rawben_rel_max >  0.672 & unc_rawben_rel_max >  0.786 & utilities > 31.500","4+","state","ranger","any_error",82,0.3537,0.2434,82,3,288,"buffer"
"elderly_disabled_i <=   0.500 & rawben_rel_max >   0.602 & rawben_rel_max <=   0.889 & shelter_expenses_by_hh_size <= 278.000","2-3","state","ranger","any_error",43,0.3953,0.2432,43,6,289,"buffer"
