"rank","role","rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","dollars_per_flag_train","mm_share_flags","mm_share_errors","mm_inflation","n_flagged_state","n_new_at_rank","n_error_cases_national","element_groups_to_75","nature_groups_to_75","found_in_case_record","share_overissuance","timing_at_certification","cause_agency"
1,"core","earned_by_hh_size > 0.25 & earned_by_hh_size <= 632 & expedited_i <= 0 & married <= 0","2-3","state","ranger","any_error",45,0.8222,0.6577,234.76,0.1333,0.1622,0.1333,45,45,1121,"earned income 0.53; shelter deduction 0.15; unearned income 0.14","wrong amount, known item 0.32; wrong include/exclude decision 0.22; unreported source of income 0.14; change in circumstances 0.11",0.393402565668907,0.715432649420161,0.607819181429444,0.545343883140596
2,"core","count_divisible_by_100 <= 0.5 & rawben_rel_max > 0.998 & unc_rawben_rel_max <= 1.02 & unearned_by_hh_size > 56.5","1","state","ranger","any_error",33,0.8485,0.6562,152.79,0,0,0,33,33,598,"unearned income 0.47; shelter deduction 0.36","wrong include/exclude decision 0.50; wrong amount, known item 0.20; unreported source of income 0.13",0.4004914004914,0.994983277591973,0.511056511056511,0.575275397796818
3,"core","children_i >= 1 & count_divisible_by_100 <= 0.5 & gross_by_hh_size > 326 & rawben_rel_max > 0.587","2-3","state","ranger","any_error",45,0.8,0.6329,178.84,0.1111,0.1389,0.1111,45,27,1137,"earned income 0.39; shelter deduction 0.21; unearned income 0.17","wrong amount, known item 0.31; wrong include/exclude decision 0.27; unreported source of income 0.12; change in circumstances 0.09",0.384615384615385,0.708003518029903,0.616586538461538,0.547846889952153
4,"core","earned_by_hh_size > 0.5 & expedited_i <= 0 & unc_rawben_rel_max > 0.154 & unc_rawben_rel_max <= 0.804","2-3","state","ranger","any_error",48,0.7708,0.6068,168.92,0.1042,0.1351,0.1042,48,25,1396,"earned income 0.47; shelter deduction 0.19; unearned income 0.13","wrong amount, known item 0.34; wrong include/exclude decision 0.23; unreported source of income 0.10; change in circumstances 0.10",0.40343347639485,0.621776504297994,0.617072007629948,0.558823529411765
5,"core","earned_by_hh_size > 239 & gross_by_hh_size <= 1340 & months_since_cert_n > 6.5 & total_deductions_by_hh_size > 0.25","1","state","ranger","any_error",31,0.8065,0.602,161.68,0.129,0.16,0.129,31,31,265,"earned income 0.59; other element 0.13; shelter deduction 0.13","unreported source of income 0.25; wrong amount, known item 0.18; change in circumstances 0.18; wrong include/exclude decision 0.18",0.270783847980998,0.849056603773585,0.261282660332542,0.338862559241706
6,"core","expedited_i <= 0 & married <= 0 & rawben_rel_max <= 0.801 & unc_rawben_rel_max > 0.651","2-3","state","ranger","any_error",34,0.7647,0.5671,163.47,0.0882,0.1154,0.0882,34,21,516,"earned income 0.34; unearned income 0.24; shelter deduction 0.19","wrong amount, known item 0.31; wrong include/exclude decision 0.26; unreported source of income 0.11; change in circumstances 0.09",0.419571045576408,0.602713178294574,0.613941018766756,0.558510638297872
7,"core","earned_by_hh_size > 70 & earned_by_hh_size <= 773 & total_deductions_by_hh_size > 47.5 & total_deductions_by_hh_size <= 758","1","state","ranger","any_error",37,0.7297,0.5391,148.78,0.1351,0.1852,0.1351,37,19,393,"earned income 0.57; shelter deduction 0.13; other element 0.11","unreported source of income 0.23; wrong include/exclude decision 0.21; wrong amount, known item 0.20; change in circumstances 0.16",0.294314381270903,0.83969465648855,0.464882943143813,0.391666666666667
8,"core","gross_by_hh_size > 294 & HH_size_n <= 2.5 & months_since_cert_n <= 3.5","2-3","state","ranger","any_error",30,0.7,0.4877,190.5,0.0667,0.0952,0.0667,30,15,856,"earned income 0.30; shelter deduction 0.23; unearned income 0.20; other element 0.12","wrong amount, known item 0.31; wrong include/exclude decision 0.30; unreported source of income 0.12; household composition 0.09",0.371519490851233,0.703271028037383,0.781225139220366,0.580286168521463
9,"buffer","elderly_disabled_i <= 0 & gross_by_hh_size <= 1710 & unc_rawben_rel_max <= 0.819","1","state","ranger","any_error",45,0.7333,0.5613,131.2,0.1556,0.2121,0.1556,45,33,511,"earned income 0.43; unearned income 0.20; shelter deduction 0.15","wrong amount, known item 0.35; wrong include/exclude decision 0.25; unreported source of income 0.11; change in circumstances 0.09",0.372764786795048,0.536203522504892,0.585969738651995,0.563013698630137
10,"buffer","gross_by_hh_size > 85 & percent_abawd <= 0.292 & total_deductions_by_hh_size > 24.9 & unearned_by_hh_size <= 176","4+","state","ranger","any_error",36,0.7222,0.5287,260.67,0.0833,0.1154,0.0833,36,36,2100,"earned income 0.46; shelter deduction 0.17; unearned income 0.15","wrong amount, known item 0.32; wrong include/exclude decision 0.24; unreported source of income 0.12; change in circumstances 0.09",0.408383613845665,0.686666666666667,0.624960304858685,0.57843137254902
11,"buffer","gross_by_hh_size > 256 & homeless <= 0 & unc_rawben_rel_max > 0.65","4+","state","ranger","any_error",30,0.7333,0.5212,244.83,0.1,0.1364,0.1,30,18,992,"earned income 0.42; shelter deduction 0.19; unearned income 0.17","wrong amount, known item 0.32; wrong include/exclude decision 0.24; unreported source of income 0.12; change in circumstances 0.08",0.397820163487738,0.711693548387097,0.630790190735695,0.565335138794854
12,"buffer","expedited_i <= 0 & married <= 0 & total_deductions_by_hh_size > 86.2 & unearned_by_hh_size > 298","2-3","state","ranger","any_error",30,0.7,0.4877,138.9,0.0333,0.0476,0.0333,30,15,747,"unearned income 0.31; shelter deduction 0.27; earned income 0.15; other element 0.13","wrong include/exclude decision 0.33; wrong amount, known item 0.26; unreported source of income 0.12; other 0.11",0.392579810181191,0.755020080321285,0.593615185504745,0.527944969905417
13,"buffer","elderly_disabled_i >= 1 & rawben_rel_max > 0.463 & shelter_expenses_by_hh_size > 951 & utilities_sua <= 0.5","1","national","ranger","any_error",140,0.5857,0.4875,103.59,0.0214,0.0122,0.0071,7,4,82,"shelter deduction 0.47; utility allowance 0.34","wrong include/exclude decision 0.61; change in circumstances 0.14; wrong amount, known item 0.13",0.251612903225806,0.98780487804878,0.593548387096774,0.464516129032258
14,"buffer","elderly_disabled_i >= 1 & rawben_rel_max > 0.999 & unc_rawben_rel_max <= 1 & utilities_sua > 0.5","2-3","national","ranger","any_error",107,0.5981,0.4857,120.29,0,0,0,3,2,64,"shelter deduction 0.58; medical deduction 0.15; unearned income 0.11","wrong include/exclude decision 0.48; wrong amount, known item 0.36",0.292134831460674,0.984375,0.730337078651685,0.50561797752809
15,"buffer","count_divisible_by_100 <= 0.5 & earned_by_hh_size <= 357 & gross_by_hh_size > 262","4+","state","ranger","any_error",52,0.6346,0.4736,168.19,0.0577,0.0909,0.0577,52,28,864,"earned income 0.32; unearned income 0.28; shelter deduction 0.18","wrong amount, known item 0.34; wrong include/exclude decision 0.24; unreported source of income 0.10; household composition 0.09",0.428678678678679,0.658564814814815,0.605105105105105,0.597003745318352
16,"buffer","earned_by_hh_size <= 70 & medical_deductions <= 61.4 & rawben_rel_max > 0.878 & unc_rawben_rel_max <= 1.01","1","state","ranger","any_error",46,0.6304,0.4595,102.61,0,0,0,46,23,658,"shelter deduction 0.45; unearned income 0.26; utility allowance 0.17","wrong include/exclude decision 0.52; wrong amount, known item 0.19; unreported source of income 0.10",0.299768518518519,0.978723404255319,0.58912037037037,0.480324074074074
17,"buffer","total_deductions_by_hh_size > 523 & unc_rawben_rel_max > 0.975 & unc_rawben_rel_max <= 1 & utilities_sua > 0.5","2-3","national","ranger","any_error",63,0.5873,0.4418,163.22,0.0159,0,0,1,1,37,"shelter deduction 0.43; dep care or child support deduction 0.22; medical deduction 0.17","wrong amount, known item 0.39; wrong include/exclude decision 0.35; method or computation 0.11",0.37037037037037,0.972972972972973,0.740740740740741,0.555555555555556
18,"buffer","total_deductions_by_hh_size >= 116 & total_deductions_by_hh_size < 137","2-3","state","xgboost","any_error",31,0.6452,0.4379,150.81,0.0968,0.15,0.0968,31,17,175,"earned income 0.36; unearned income 0.21; shelter deduction 0.17; other element 0.14","wrong include/exclude decision 0.29; wrong amount, known item 0.28; unreported source of income 0.13; other 0.09",0.38671875,0.691428571428571,0.59375,0.54863813229572
19,"buffer","gross_by_hh_size < 884 & rawben_rel_max >= 0.33 & total_deductions_by_hh_size < 110 & unc_rawben_rel_max < 1.01","1","state","xgboost","any_error",33,0.6364,0.4356,111.36,0.1212,0.1905,0.1212,33,17,236,"unearned income 0.41; utility allowance 0.19; earned income 0.15","wrong include/exclude decision 0.37; wrong amount, known item 0.24; unreported source of income 0.16",0.409221902017291,0.610169491525424,0.521613832853026,0.589080459770115
20,"buffer","rawben_rel_max > 0.337 & unc_rawben_rel_max <= 1.08 & utilities_sua <= 1.5","1","state","ranger","any_error",51,0.5686,0.4085,97.51,0.1373,0.2414,0.1373,51,26,980,"utility allowance 0.24; shelter deduction 0.24; unearned income 0.22; earned income 0.17","wrong include/exclude decision 0.47; wrong amount, known item 0.20; unreported source of income 0.12",0.367879203843514,0.774489795918367,0.585449553877831,0.549382716049383
21,"buffer","gross_by_hh_size >= 540 & gross_by_hh_size < 772 & months_since_cert_n < 12 & shelter_expenses_by_hh_size >= 168","1","state","xgboost","any_error",40,0.575,0.3952,92.92,0.025,0.0435,0.025,40,21,413,"earned income 0.31; unearned income 0.29; shelter deduction 0.18","wrong include/exclude decision 0.35; wrong amount, known item 0.21; unreported source of income 0.17; change in circumstances 0.11",0.38474870017331,0.86682808716707,0.551126516464471,0.525862068965517
22,"buffer","months_since_cert_n > 7.5 & shelter_expenses_by_hh_size > 173 & unearned_by_hh_size <= 444","2-3","state","ranger","any_error",66,0.5303,0.3906,122.11,0.0303,0.0571,0.0303,66,35,599,"earned income 0.39; shelter deduction 0.18; other element 0.17; unearned income 0.15","wrong amount, known item 0.25; wrong include/exclude decision 0.23; unreported source of income 0.11; change in circumstances 0.11; other 0.10",0.389759665621735,0.731218697829716,0.382445141065831,0.511387163561077
23,"buffer","rawben_rel_max < 0.113 & shelter_expenses_by_hh_size < 1310 & total_deductions_by_hh_size < 721 & unc_rawben_rel_max >= 0.079","1","state","xgboost","any_error",47,0.5532,0.3879,83.26,0,0,0,47,36,192,"unearned income 0.32; shelter deduction 0.30; earned income 0.14","wrong include/exclude decision 0.45; wrong amount, known item 0.29; other 0.11",0.522058823529412,0.0364583333333333,0.610294117647059,0.783088235294118
24,"buffer","rawben_rel_max < 0.23 & shelter_expenses_by_hh_size >= 348 & total_deductions_by_hh_size < 122 & unc_rawben_rel_max >= 0.079","1","state","xgboost","any_error",58,0.5345,0.3858,53.95,0,0,0,58,46,103,"shelter deduction 0.57; utility allowance 0.17; unearned income 0.17","wrong include/exclude decision 0.65; wrong amount, known item 0.15",0.590551181102362,0.00970873786407767,0.62992125984252,0.866141732283465
25,"buffer","months_since_cert_n <= 20 & total_deductions_by_hh_size > 658 & unc_rawben_rel_max <= 1","2-3","national","ranger","any_error",297,0.4444,0.379,91.13,0.0135,0.0303,0.0135,1,1,132,"shelter deduction 0.24; earned income 0.23; dep care or child support deduction 0.17; unearned income 0.15","wrong include/exclude decision 0.35; wrong amount, known item 0.35; unreported source of income 0.09",0.344036697247706,0.878787878787879,0.605504587155963,0.522935779816514
26,"buffer","medical_deductions > 138 & total_deductions_by_hh_size > 520","2-3","national","ranger","any_error",165,0.4485,0.3615,82.8,0.0061,0.0135,0.0061,1,1,74,"medical deduction 0.33; shelter deduction 0.30; unearned income 0.23","wrong include/exclude decision 0.47; wrong amount, known item 0.25; unreported source of income 0.10",0.43801652892562,0.959459459459459,0.611570247933884,0.586776859504132
27,"buffer","gross_by_hh_size >= 1590 & shelter_expenses_by_hh_size >= 2000 & unc_rawben_rel_max < 1.1 & unearned_by_hh_size < 1760","1","national","xgboost","any_error",78,0.4872,0.3607,95.36,0.0897,0.1842,0.0897,2,1,38,"earned income 0.39; shelter deduction 0.24; unearned income 0.22","wrong amount, known item 0.39; wrong include/exclude decision 0.24; unreported source of income 0.20",0.26530612244898,0.921052631578947,0.612244897959184,0.489795918367347
28,"buffer","children_i >= 1 & elderly_disabled_i <= 0 & rawben_rel_max < 0.839 & shelter_expenses_by_hh_size < 250","2-3","state","xgboost","any_error",90,0.4778,0.3601,99.88,0.0333,0.0698,0.0333,90,46,473,"earned income 0.40; unearned income 0.21; shelter deduction 0.14","wrong amount, known item 0.31; wrong include/exclude decision 0.27; unreported source of income 0.09; change in circumstances 0.08; other 0.08",0.48,0.431289640591966,0.642857142857143,0.65954415954416
29,"buffer","total_deductions_by_hh_size >= 954 & unc_rawben_rel_max < 1.17","2-3","national","xgboost","any_error",55,0.5091,0.3587,122.09,0.0182,0.0357,0.0182,2,1,28,"shelter deduction 0.31; earned income 0.18; medical deduction 0.18; unearned income 0.16","wrong include/exclude decision 0.33; wrong amount, known item 0.33; other 0.11",0.355555555555556,0.928571428571429,0.8,0.533333333333333
30,"buffer","bbce_state_i >= 1 & medical_deductions >= 175 & rawben_rel_max >= 0.979 & unc_rawben_rel_max < 1.16","1","national","xgboost","any_error",169,0.4438,0.358,70.79,0,0,0,1,1,75,"medical deduction 0.57; shelter deduction 0.22","wrong include/exclude decision 0.64; wrong amount, known item 0.15",0.530973451327434,0.986666666666667,0.619469026548673,0.690265486725664
31,"buffer","elderly_disabled_i >= 1 & total_deductions_by_hh_size > 510 & unc_rawben_rel_max <= 1.03 & utilities_sua <= 1.5","1","national","ranger","any_error",532,0.4023,0.354,59.47,0.032,0.0374,0.015,12,6,214,"shelter deduction 0.43; utility allowance 0.31; medical deduction 0.11","wrong include/exclude decision 0.62; wrong amount, known item 0.15",0.331412103746398,0.929906542056075,0.610951008645533,0.504322766570605
32,"buffer","earned_by_hh_size > 0.0556 & earned_by_hh_size <= 1.27 & unc_rawben_rel_max <= 0.975","4+","national","ranger","any_error",40,0.525,0.3496,198.7,0,0,0,1,1,21,"earned income 0.79","unreported source of income 0.46; change in circumstances 0.21; other 0.08",0.375,0.952380952380952,0.75,0.333333333333333
33,"buffer","elderly_disabled_i <= 0 & months_since_cert_n > 11.5 & total_deductions_by_hh_size > 703","1","national","ranger","any_error",71,0.4789,0.3474,106.32,0.0704,0.1471,0.0704,8,5,34,"earned income 0.48; other element 0.27","limits and thresholds 0.23; unreported source of income 0.21; wrong amount, known item 0.18; wrong include/exclude decision 0.15",0.212121212121212,0.911764705882353,0.121212121212121,0.242424242424242
