"step","n_flagged","workload","recall","dollar_recall","precision","x","approach"
89,3793,0.113139448173005,0.528455284552846,0.530639292513073,0.119957817031374,0.528455284552846,"1/2/3/4/5+"
90,3871,0.115466070096943,0.535423925667828,0.538721414973855,0.119090674244381,0.535423925667828,"1/2/3/4/5+"
91,3939,0.117494407158837,0.54123112659698,0.547733680329647,0.118304138106118,0.54123112659698,"1/2/3/4/5+"
92,4007,0.119522744220731,0.547038327526132,0.551714499144558,0.117544297479411,0.547038327526132,"1/2/3/4/5+"
93,4034,0.120328113348248,0.549361207897793,0.554042266078701,0.117253346554289,0.549361207897793,"1/2/3/4/5+"
94,4105,0.122445935868755,0.555168408826945,0.559242391382925,0.116443361753959,0.555168408826945,"1/2/3/4/5+"
95,4133,0.123281133482476,0.557491289198606,0.560264102749464,0.116138398257924,0.557491289198606,"1/2/3/4/5+"
96,4161,0.124116331096197,0.559814169570267,0.561950890382901,0.115837539053112,0.559814169570267,"1/2/3/4/5+"
97,4233,0.126263982102908,0.565621370499419,0.568389599749392,0.115048429010158,0.565621370499419,"1/2/3/4/5+"
98,4320,0.128859060402685,0.572590011614402,0.573151160268922,0.11412037037037,0.572590011614402,"1/2/3/4/5+"
99,4334,0.129276659209545,0.573751451800232,0.574394563724427,0.113982464236271,0.573751451800232,"1/2/3/4/5+"
100,4348,0.129694258016406,0.574912891986063,0.575898214414805,0.113845446182153,0.574912891986063,"1/2/3/4/5+"
101,4378,0.130589112602535,0.577235772357724,0.578698281886311,0.113522156235724,0.577235772357724,"1/2/3/4/5+"
102,4424,0.131961222967934,0.580720092915215,0.581638111761729,0.113019891500904,0.580720092915215,"1/2/3/4/5+"
103,4438,0.132378821774795,0.581881533101045,0.582298368635389,0.112888688598468,0.581881533101045,"1/2/3/4/5+"
104,4596,0.137091722595078,0.59349593495935,0.592399816863057,0.11118363794604,0.59349593495935,"1/2/3/4/5+"
105,4609,0.137479492915735,0.59465737514518,0.593643220318562,0.111087003688436,0.59465737514518,"1/2/3/4/5+"
106,4622,0.137867263236391,0.59581881533101,0.594255283259838,0.110990913024665,0.59581881533101,"1/2/3/4/5+"
107,4653,0.138791946308725,0.598141695702671,0.596158943589002,0.110681280894047,0.598141695702671,"1/2/3/4/5+"
108,4668,0.13923937360179,0.599303135888502,0.596713173811417,0.110539845758355,0.599303135888502,"1/2/3/4/5+"
109,4683,0.139686800894855,0.600464576074332,0.597252945854117,0.110399316677344,0.600464576074332,"1/2/3/4/5+"
110,4848,0.144608501118568,0.612078977932636,0.608992987782838,0.108704620462046,0.612078977932636,"1/2/3/4/5+"
111,4853,0.14475764354959,0.613240418118467,0.611609918311285,0.108798681228106,0.613240418118467,"1/2/3/4/5+"
112,4864,0.145085756897837,0.614401858304297,0.61315212414757,0.108758223684211,0.614401858304297,"1/2/3/4/5+"
113,5036,0.150216256524981,0.627177700348432,0.630188679245283,0.107227958697379,0.627177700348432,"1/2/3/4/5+"
114,5085,0.151677852348993,0.630662020905923,0.633779127207885,0.106784660766962,0.630662020905923,"1/2/3/4/5+"
115,5388,0.160715883668904,0.651567944250871,0.651124123472855,0.104120267260579,0.651567944250871,"1/2/3/4/5+"
116,5401,0.16110365398956,0.652729384436701,0.651847032458613,0.104054804665803,0.652729384436701,"1/2/3/4/5+"
117,5417,0.161580909768829,0.653890824622532,0.653090435914118,0.103932065719033,0.653890824622532,"1/2/3/4/5+"
118,5467,0.163072334079045,0.657375145180023,0.655514590713029,0.103530272544357,0.657375145180023,"1/2/3/4/5+"
119,5493,0.163847874720358,0.659698025551684,0.657268849851804,0.103404332787184,0.659698025551684,"1/2/3/4/5+"
120,5509,0.164325130499627,0.660859465737515,0.658762861755705,0.103285532764567,0.660859465737515,"1/2/3/4/5+"
121,5560,0.165846383296048,0.664343786295006,0.664695534832165,0.102877697841727,0.664343786295006,"1/2/3/4/5+"
122,5595,0.166890380313199,0.666666666666667,0.666493168510085,0.102591599642538,0.666666666666667,"1/2/3/4/5+"
123,5612,0.167397464578673,0.667828106852497,0.669240222655968,0.102459016393443,0.667828106852497,"1/2/3/4/5+"
124,5629,0.167904548844146,0.668989547038328,0.669852285597243,0.102327233966957,0.668989547038328,"1/2/3/4/5+"
125,5684,0.169545115585384,0.672473867595819,0.673558398997566,0.101864883884588,0.672473867595819,"1/2/3/4/5+"
126,5702,0.170082028337062,0.673635307781649,0.674131906792935,0.101718695194669,0.673635307781649,"1/2/3/4/5+"
127,5720,0.17061894108874,0.67479674796748,0.67486445456517,0.101573426573427,0.67479674796748,"1/2/3/4/5+"
128,5738,0.171155853840418,0.67595818815331,0.67537531024844,0.101429069362147,0.67595818815331,"1/2/3/4/5+"
129,5755,0.171662938105891,0.677119628339141,0.675688570808935,0.101303214596003,0.677119628339141,"1/2/3/4/5+"
130,5774,0.172229679343773,0.678281068524971,0.677399455408564,0.101143055074472,0.678281068524971,"1/2/3/4/5+"
131,5793,0.172796420581655,0.679442508710801,0.677722354755536,0.100983946141895,0.679442508710801,"1/2/3/4/5+"
132,5853,0.174586129753915,0.682926829268293,0.679226005445914,0.100461301896463,0.682926829268293,"1/2/3/4/5+"
133,5892,0.175749440715884,0.685249709639954,0.682001975951228,0.100135777325187,0.685249709639954,"1/2/3/4/5+"
134,5933,0.176972408650261,0.687572590011614,0.684305645919179,0.0997808865666611,0.687572590011614,"1/2/3/4/5+"
135,5953,0.177568978374348,0.688734030197445,0.685549049374684,0.0996136401814211,0.688734030197445,"1/2/3/4/5+"
136,5973,0.178165548098434,0.689895470383275,0.687496084242994,0.0994475138121547,0.689895470383275,"1/2/3/4/5+"
137,5994,0.178791946308725,0.691056910569106,0.687770789657582,0.0992659325992659,0.691056910569106,"1/2/3/4/5+"
138,6015,0.179418344519016,0.692218350754936,0.689014193113087,0.0990856192851205,0.692218350754936,"1/2/3/4/5+"
139,6037,0.180074571215511,0.693379790940767,0.689929877828381,0.0988901772403512,0.693379790940767,"1/2/3/4/5+"
140,6059,0.180730797912006,0.694541231126597,0.690864840116629,0.0986961544809375,0.694541231126597,"1/2/3/4/5+"
141,6106,0.182132736763609,0.696864111498258,0.69203113328032,0.0982640026203734,0.696864111498258,"1/2/3/4/5+"
142,6125,0.182699478001491,0.698025551684088,0.692884165883515,0.0981224489795918,0.698025551684088,"1/2/3/4/5+"
143,6148,0.183385533184191,0.699186991869919,0.695867370298079,0.097918022121015,0.699186991869919,"1/2/3/4/5+"
144,6196,0.184817300521999,0.70150987224158,0.700590375671703,0.0974822466107166,0.70150987224158,"1/2/3/4/5+"
145,6319,0.18848620432513,0.707317073170732,0.70779054916986,0.0963760088621617,0.707317073170732,"1/2/3/4/5+"
146,6360,0.189709172259508,0.709639953542393,0.709390587725005,0.0960691823899371,0.709639953542393,"1/2/3/4/5+"
147,6583,0.196360924683072,0.720092915214866,0.718147425239162,0.0941819838979189,0.720092915214866,"1/2/3/4/5+"
148,6631,0.19779269202088,0.722415795586527,0.720981228463336,0.0938018398431609,0.722415795586527,"1/2/3/4/5+"
149,6650,0.198359433258762,0.723577235772358,0.722764403961541,0.0936842105263158,0.723577235772358,"1/2/3/4/5+"
150,6726,0.200626398210291,0.727061556329849,0.725169281187498,0.0930716622063634,0.727061556329849,"1/2/3/4/5+"
151,6751,0.201372110365399,0.728222996515679,0.725521096893901,0.0928751296104281,0.728222996515679,"1/2/3/4/5+"
152,6802,0.20289336316182,0.73054587688734,0.728562134027326,0.0924728021170244,0.73054587688734,"1/2/3/4/5+"
153,6894,0.205637583892617,0.735191637630662,0.730648931299549,0.0918189730200174,0.735191637630662,"1/2/3/4/5+"
154,7102,0.211841909023117,0.744483159117305,0.739767223306586,0.0902562658406083,0.744483159117305,"1/2/3/4/5+"
155,7108,0.212020879940343,0.745644599303136,0.741010626762091,0.090320765334834,0.745644599303136,"1/2/3/4/5+"
156,7134,0.212796420581655,0.746806039488966,0.743502253066339,0.0901317633865994,0.746806039488966,"1/2/3/4/5+"
157,7215,0.215212527964206,0.750290360046458,0.747232463432854,0.0895356895356895,0.750290360046458,"1/2/3/4/5+"
158,7242,0.216017897091723,0.751451800232288,0.748504783247789,0.0893399613366473,0.751451800232288,"1/2/3/4/5+"
159,7297,0.21765846383296,0.753774680603949,0.752104869996867,0.0889406605454296,0.753774680603949,"1/2/3/4/5+"
160,7353,0.219328859060403,0.75609756097561,0.753068748644546,0.0885352917176663,0.75609756097561,"1/2/3/4/5+"
161,7438,0.22186428038777,0.759581881533101,0.75907853201282,0.0879268620596935,0.759581881533101,"1/2/3/4/5+"
162,7465,0.222669649515287,0.760743321718931,0.760654473601774,0.0877427997320831,0.760743321718931,"1/2/3/4/5+"
163,7523,0.224399701715138,0.763066202090592,0.765232897178245,0.0873321813106473,0.763066202090592,"1/2/3/4/5+"
164,7581,0.226129753914989,0.765389082462253,0.766105207354394,0.086927845930616,0.765389082462253,"1/2/3/4/5+"
165,7640,0.227889634601044,0.767711962833914,0.768592014265404,0.0865183246073298,0.767711962833914,"1/2/3/4/5+"
166,7669,0.228754660700969,0.768873403019744,0.771377623557194,0.086321554309558,0.768873403019744,"1/2/3/4/5+"
167,7730,0.230574198359433,0.771196283391405,0.772177642834767,0.0858990944372574,0.771196283391405,"1/2/3/4/5+"
168,7861,0.2344817300522,0.775842044134727,0.777816332923685,0.0849764660984608,0.775842044134727,"1/2/3/4/5+"
169,7928,0.23648023862789,0.778164924506388,0.779281428468156,0.084510595358224,0.778164924506388,"1/2/3/4/5+"
170,7961,0.237464578672632,0.779326364692218,0.780524831923661,0.0842858937319432,0.779326364692218,"1/2/3/4/5+"
171,8030,0.239522744220731,0.781649245063879,0.783474300585556,0.0838107098381071,0.781649245063879,"1/2/3/4/5+"
172,8134,0.242624906785981,0.78513356562137,0.787970794476975,0.0831079419719695,0.78513356562137,"1/2/3/4/5+"
173,8169,0.243668903803132,0.786295005807201,0.788843104653124,0.0828742808177255,0.786295005807201,"1/2/3/4/5+"
174,8242,0.245846383296048,0.788617886178862,0.791055206149546,0.0823829167677748,0.788617886178862,"1/2/3/4/5+"
175,8355,0.249217002237136,0.792102206736353,0.796775825923516,0.0816277678037104,0.792102206736353,"1/2/3/4/5+"
176,8432,0.251513795674869,0.794425087108014,0.799532518855876,0.0811195445920304,0.794425087108014,"1/2/3/4/5+"
177,8714,0.259925428784489,0.802555168408827,0.814617219692041,0.0792976818912095,0.802555168408827,"1/2/3/4/5+"
178,8836,0.263564504101417,0.806039488966318,0.817513675028314,0.0785423268447261,0.806039488966318,"1/2/3/4/5+"
179,8878,0.264817300521999,0.807200929152149,0.817976336779199,0.0782833971615229,0.807200929152149,"1/2/3/4/5+"
180,8967,0.267472035794183,0.80952380952381,0.820467963083448,0.0777294524367124,0.80952380952381,"1/2/3/4/5+"
181,9011,0.268784489187174,0.81068524970964,0.820776404250705,0.0774608811452669,0.81068524970964,"1/2/3/4/5+"
182,9146,0.272811334824758,0.814169570267131,0.824689751560279,0.0766455280997157,0.814169570267131,"1/2/3/4/5+"
183,9187,0.274034302759135,0.815331010452962,0.825480132051375,0.0764123217590073,0.815331010452962,"1/2/3/4/5+"
184,9229,0.275287099179717,0.816492450638792,0.826227138003325,0.0761729331455196,0.816492450638792,"1/2/3/4/5+"
185,9278,0.276748695003729,0.817653890824623,0.826684980360973,0.0758784220737228,0.817653890824623,"1/2/3/4/5+"
186,10775,0.321401938851603,0.849012775842044,0.856444733608039,0.0678422273781903,0.849012775842044,"1/2/3/4/5+"
187,10944,0.326442953020134,0.852497096399535,0.862656931492325,0.0670687134502924,0.852497096399535,"1/2/3/4/5+"
188,11041,0.329336316181954,0.854819976771196,0.866907636328586,0.0666606285662531,0.854819976771196,"1/2/3/4/5+"
189,11986,0.357524235645041,0.873403019744483,0.891568471529434,0.0627398631737027,0.873403019744483,"1/2/3/4/5+"
190,12034,0.358956002982849,0.874564459930314,0.892951637388853,0.0625727106531494,0.874564459930314,"1/2/3/4/5+"
191,12096,0.360805369127517,0.875725900116144,0.894036000867491,0.0623346560846561,0.875725900116144,"1/2/3/4/5+"
192,12144,0.362237136465324,0.876887340301974,0.895279404322996,0.0621706192358366,0.876887340301974,"1/2/3/4/5+"
193,12334,0.367904548844146,0.880371660859466,0.898840935926167,0.0614561375060808,0.880371660859466,"1/2/3/4/5+"
194,12398,0.369813571961223,0.881533101045296,0.899390346755343,0.0612195515405711,0.881533101045296,"1/2/3/4/5+"
195,12606,0.376017897091723,0.885017421602787,0.901520518566712,0.0604474059971442,0.885017421602787,"1/2/3/4/5+"
196,12655,0.377479492915735,0.886178861788618,0.902763922022217,0.0602923745555117,0.886178861788618,"1/2/3/4/5+"
197,12724,0.379537658463833,0.887340301974448,0.904262753319357,0.0600440113171958,0.887340301974448,"1/2/3/4/5+"
198,14168,0.422609992542878,0.908246225319396,0.922417407648377,0.0551948051948052,0.908246225319396,"1/2/3/4/5+"
199,14250,0.425055928411633,0.909407665505226,0.924668064290706,0.0549473684210526,0.909407665505226,"1/2/3/4/5+"
200,14308,0.426785980611484,0.910569105691057,0.926200631340514,0.0547945205479452,0.910569105691057,"1/2/3/4/5+"
201,16812,0.501476510067114,0.941927990708479,0.95368563097906,0.0482393528432072,0.941927990708479,"1/2/3/4/5+"
202,17009,0.507352721849366,0.944250871080139,0.956220631822454,0.0477982244693986,0.944250871080139,"1/2/3/4/5+"
203,17145,0.511409395973154,0.94541231126597,0.957888141882937,0.047477398658501,0.94541231126597,"1/2/3/4/5+"
204,17323,0.516718866517524,0.9465737514518,0.959131545338442,0.0470472781850719,0.9465737514518,"1/2/3/4/5+"
205,17509,0.522266964951529,0.947735191637631,0.960509891804622,0.0466046033468502,0.947735191637631,"1/2/3/4/5+"
206,17711,0.528292319164802,0.948896631823461,0.961724378900696,0.0461295240246175,0.948896631823461,"1/2/3/4/5+"
207,18573,0.554004474272931,0.953542392566783,0.966191956432685,0.0442039519732946,0.953542392566783,"1/2/3/4/5+"
208,19385,0.578225205070843,0.957026713124274,0.969449866261838,0.0425070931132319,0.957026713124274,"1/2/3/4/5+"
209,19975,0.595824011931394,0.959349593495935,0.972100532542953,0.041351689612015,0.959349593495935,"1/2/3/4/5+"
210,20459,0.610260999254288,0.960511033681765,0.972423431889925,0.0404223080306955,0.960511033681765,"1/2/3/4/5+"
211,21046,0.627770320656227,0.961672473867596,0.973001759078532,0.0393423928537489,0.961672473867596,"1/2/3/4/5+"
212,21050,0.627889634601044,0.961672473867596,0.973001759078532,0.0393349168646081,0.961672473867596,"1/2/3/4/5+"
213,21051,0.627919463087248,0.961672473867596,0.973001759078532,0.0393330483112441,0.961672473867596,"1/2/3/4/5+"
214,21061,0.628217747949292,0.961672473867596,0.973001759078532,0.0393143725369166,0.961672473867596,"1/2/3/4/5+"
215,21076,0.628665175242356,0.961672473867596,0.973001759078532,0.0392863921047637,0.961672473867596,"1/2/3/4/5+"
216,21081,0.628814317673378,0.961672473867596,0.973001759078532,0.0392770741425929,0.961672473867596,"1/2/3/4/5+"
217,21089,0.629052945563013,0.961672473867596,0.973001759078532,0.0392621745933899,0.961672473867596,"1/2/3/4/5+"
218,21116,0.629858314690529,0.961672473867596,0.973001759078532,0.0392119719643872,0.961672473867596,"1/2/3/4/5+"
219,21124,0.630096942580164,0.961672473867596,0.973001759078532,0.0391971217572429,0.961672473867596,"1/2/3/4/5+"
220,21265,0.634302759134974,0.961672473867596,0.973001759078532,0.038937220785328,0.961672473867596,"1/2/3/4/5+"
221,21273,0.634541387024608,0.961672473867596,0.973001759078532,0.0389225779156677,0.961672473867596,"1/2/3/4/5+"
222,21274,0.634571215510813,0.961672473867596,0.973001759078532,0.0389207483312964,0.961672473867596,"1/2/3/4/5+"
223,21287,0.634958985831469,0.961672473867596,0.973001759078532,0.0388969793770846,0.961672473867596,"1/2/3/4/5+"
224,21410,0.638627889634601,0.961672473867596,0.973001759078532,0.0386735170481084,0.961672473867596,"1/2/3/4/5+"
225,21597,0.64420581655481,0.961672473867596,0.973001759078532,0.0383386581469649,0.961672473867596,"1/2/3/4/5+"
226,21689,0.646950037285608,0.961672473867596,0.973001759078532,0.0381760339342524,0.961672473867596,"1/2/3/4/5+"
227,21692,0.647039522744221,0.961672473867596,0.973001759078532,0.038170754195095,0.961672473867596,"1/2/3/4/5+"
228,21694,0.647099179716629,0.961672473867596,0.973001759078532,0.0381672351802342,0.961672473867596,"1/2/3/4/5+"
229,21698,0.647218493661447,0.961672473867596,0.973001759078532,0.0381601990966909,0.961672473867596,"1/2/3/4/5+"
230,21705,0.647427293064877,0.961672473867596,0.973001759078532,0.0381478921907395,0.961672473867596,"1/2/3/4/5+"
231,21706,0.647457121551081,0.961672473867596,0.973001759078532,0.038146134709297,0.961672473867596,"1/2/3/4/5+"
232,21708,0.64751677852349,0.961672473867596,0.973001759078532,0.0381426202321725,0.961672473867596,"1/2/3/4/5+"
233,21722,0.647934377330351,0.961672473867596,0.973001759078532,0.0381180370131664,0.961672473867596,"1/2/3/4/5+"
234,21726,0.648053691275168,0.961672473867596,0.973001759078532,0.0381110190555095,0.961672473867596,"1/2/3/4/5+"
235,21801,0.650290827740492,0.961672473867596,0.973001759078532,0.0379799091784781,0.961672473867596,"1/2/3/4/5+"
236,21823,0.650947054436987,0.961672473867596,0.973001759078532,0.0379416212253127,0.961672473867596,"1/2/3/4/5+"
237,22125,0.659955257270693,0.961672473867596,0.973001759078532,0.0374237288135593,0.961672473867596,"1/2/3/4/5+"
