"hh","rule","source","n_flagged_train","errors_train","precision_train","precision_train_lcb","n_flagged_holdout","errors_caught_holdout","precision_holdout","recall_holdout","dollar_recall_holdout","workload_pct_holdout","n_flagged_any","errors_caught_any","precision_any","recall_any","dollar_recall_any","workload_pct_any"
"1","cat_elig >   0.50 & months_since_cert_n >   5.50 & unc_rawben_rel_max >   1.82 & utilities <= 460.00","ranger",185,52,0.2811,0.2113,95,20,0.2105,0.0529,0.0626,0.42,114,39,0.3421,0.0213,0.0295,0.474
"1","unc_rawben_rel_max >   1.87 & utilities > 448.00 & utilities <= 460.00","ranger",58,19,0.3276,0.2044,34,2,0.0588,0.0053,0.0043,0.15,40,8,0.2,0.0044,0.0062,0.166
"1","cat_elig <=    1.50 & medical_deductions <=    6.50 & shelter_expenses_by_hh_size > 1660.00 & unc_rawben_rel_max <=   -0.67","ranger",10,5,0.5,0.2037,7,3,0.4286,0.0079,0.0101,0.031,8,4,0.5,0.0022,0.0032,0.033
"1","percent_abawd >   0.75 & unc_rawben_rel_max <=  -1.64 & utilities <= 302.00","ranger",10,5,0.5,0.2037,5,1,0.2,0.0026,0.0035,0.022,6,2,0.3333,0.0011,0.0013,0.025
"1","percent_abawd >=   0.50 & shelter_expenses_by_hh_size >= 150.00 & unc_rawben_rel_max >=   1.93 & utilities >= 376.00","xgboost",10,5,0.5,0.2037,4,3,0.75,0.0079,0.0095,0.018,4,3,0.75,0.0016,0.0027,0.017
"1","rawben_rel_max <=    0.54 & shelter_expenses_by_hh_size > 2850.00","ranger",10,5,0.5,0.2037,1,0,0,0,0,0.004,2,1,0.5,5e-04,3e-04,0.008
"1","elderly_disabled_i <=    0.500 & months_since_cert_n <=   18.500 & shelter_expenses_by_hh_size > 1780.000 & unc_rawben_rel_max <=   -0.375","ranger",16,7,0.4375,0.2034,5,3,0.6,0.0079,0.0101,0.022,6,4,0.6667,0.0022,0.0032,0.025
"1","elderly_disabled_i <=    0.50 & expedited_i <=    0.50 & shelter_expenses_by_hh_size <= 1260.00 & unc_rawben_rel_max >    1.99","ranger",13,6,0.4615,0.2024,8,3,0.375,0.0079,0.0068,0.035,9,4,0.4444,0.0022,0.0023,0.037
"1","percent_abawd <=    0.500 & shelter_expenses_by_hh_size > 1780.000 & unc_rawben_rel_max <=   -0.804 & utilities >    9.500","ranger",13,6,0.4615,0.2024,4,2,0.5,0.0053,0.0066,0.018,4,2,0.5,0.0011,0.0019,0.017
"2-3","months_since_cert_n >    4.50 & rawben_rel_max <=    0.99 & shelter_expenses_by_hh_size > 1320.00 & total_deductions_by_hh_size >  284.00","ranger",10,7,0.7,0.3493,10,2,0.2,0.0041,0.0048,0.106,11,3,0.2727,0.002,0.0025,0.105
"2-3","months_since_cert_n >    4.000 & shelter_expenses_by_hh_size > 1310.000 & unc_rawben_rel_max <=    0.982","ranger",11,7,0.6364,0.3116,10,2,0.2,0.0041,0.0048,0.106,11,3,0.2727,0.002,0.0025,0.105
"2-3","percent_abawd >   0.167 & rawben_rel_max <=   0.320 & shelter_expenses_by_hh_size > 629.000 & utilities <= 516.000","ranger",12,7,0.5833,0.2814,6,0,0,0,0,0.064,7,1,0.1429,7e-04,9e-04,0.067
"2-3","months_since_cert_n >   4.500 & percent_abawd >   0.167 & shelter_expenses_by_hh_size > 629.000 & utilities <= 494.000","ranger",27,12,0.4444,0.2505,18,5,0.2778,0.0102,0.0078,0.191,20,7,0.35,0.0046,0.0045,0.191
"2-3","elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size > 280.0 & total_deductions_by_hh_size > 441.0 & unc_rawben_rel_max >   1.6","ranger",23,10,0.4348,0.2305,10,3,0.3,0.0061,0.0069,0.106,10,3,0.3,0.002,0.0029,0.095
"2-3","rawben_rel_max <=    0.958 & shelter_expenses_by_hh_size > 1350.000 & utilities >  568.000","ranger",12,6,0.5,0.2213,11,3,0.2727,0.0061,0.0088,0.116,12,4,0.3333,0.0026,0.0041,0.114
"2-3","months_since_cert_n >=  10.000 & rawben_rel_max <   0.588 & total_deductions_by_hh_size >= 511.000 & utilities < 610.000","xgboost",24,10,0.4167,0.22,10,2,0.2,0.0041,0.0048,0.106,11,3,0.2727,0.002,0.0023,0.105
"2-3","HH_size_n >   2.50 & months_since_cert_n <=   4.50 & total_deductions_by_hh_size <= 488.00 & unc_rawben_rel_max >   1.36","ranger",15,7,0.4667,0.2185,8,1,0.125,0.002,0.0014,0.085,10,3,0.3,0.002,0.0012,0.095
"2-3","HH_size_n >  2.50 & months_since_cert_n <=  8.50 & unc_rawben_rel_max >  1.34 & utilities <= 53.50","ranger",18,8,0.4444,0.2181,0,0,NA,0,0,0,0,0,NA,0,0,0
"2-3","children_i <=   0.500 & married >   0.500 & percent_abawd >   0.417 & total_deductions_by_hh_size > 454.000","ranger",18,8,0.4444,0.2181,13,2,0.1538,0.0041,0.0075,0.138,15,4,0.2667,0.0026,0.0042,0.143
"2-3","elderly_disabled_i <=   0.5 & shelter_expenses_by_hh_size > 280.0 & unc_rawben_rel_max >   1.6","ranger",25,10,0.4,0.2104,10,3,0.3,0.0061,0.0069,0.106,10,3,0.3,0.002,0.0029,0.095
"2-3","elderly_disabled_i <=   0.50 & unc_rawben_rel_max >   1.55 & utilities <= 578.00","ranger",22,9,0.4091,0.2079,16,4,0.25,0.0081,0.0114,0.169,16,4,0.25,0.0026,0.0048,0.153
"2-3","percent_abawd >   0.417 & total_deductions_by_hh_size > 443.000 & unc_rawben_rel_max >   0.100 & unc_rawben_rel_max <=   0.300","ranger",10,5,0.5,0.2037,12,0,0,0,0,0.127,13,1,0.0769,7e-04,2e-04,0.124
"2-3","rawben_rel_max <=    0.991 & shelter_expenses_by_hh_size > 1400.000 & unc_rawben_rel_max <=    1.490","ranger",10,5,0.5,0.2037,12,3,0.25,0.0061,0.0088,0.127,13,4,0.3077,0.0026,0.0041,0.124
"2-3","rawben_rel_max >    0.158 & shelter_expenses_by_hh_size > 1350.000 & unc_rawben_rel_max <=    0.967","ranger",10,5,0.5,0.2037,10,1,0.1,0.002,0.0025,0.106,11,2,0.1818,0.0013,0.0015,0.105
"2-3","count_divisible_by_100 <=   0.5 & months_since_cert_n >   9.5 & total_deductions_by_hh_size > 795.0","ranger",16,7,0.4375,0.2034,7,0,0,0,0,0.074,10,3,0.3,0.002,0.0018,0.095
"2-3","shelter_expenses_by_hh_size > 1310.000 & unc_rawben_rel_max <=    0.982","ranger",16,7,0.4375,0.2034,18,3,0.1667,0.0061,0.0088,0.191,20,5,0.25,0.0033,0.0052,0.191
"2-3","elderly_disabled_i <=   0.50 & shelter_expenses_by_hh_size > 285.00 & shelter_expenses_by_hh_size <= 860.00 & unc_rawben_rel_max >   1.72","ranger",13,6,0.4615,0.2024,5,1,0.2,0.002,0.0032,0.053,5,1,0.2,7e-04,0.0013,0.048
"2-3","rawben_rel_max <=    0.97 & shelter_expenses_by_hh_size > 1350.00","ranger",13,6,0.4615,0.2024,15,3,0.2,0.0061,0.0088,0.159,16,4,0.25,0.0026,0.0041,0.153
"2-3","elderly_disabled_i <=   0.500 & rawben_rel_max >   0.991 & shelter_expenses_by_hh_size > 264.000 & unc_rawben_rel_max >   1.600","ranger",26,10,0.3846,0.2016,10,3,0.3,0.0061,0.0069,0.106,10,3,0.3,0.002,0.0029,0.095
"4+","HH_size_n >=   5 & total_deductions_by_hh_size >= 119 & utilities >= 450 & utilities < 453","xgboost",28,14,0.5,0.2988,20,5,0.25,0.0126,0.0249,0.413,23,8,0.3478,0.0074,0.0163,0.416
"4+","months_since_cert_n <=   8.500 & percent_abawd >   0.155 & shelter_expenses_by_hh_size > 480.000 & unc_rawben_rel_max >   0.430","ranger",18,9,0.5,0.2596,17,2,0.1176,0.005,0.0037,0.351,18,3,0.1667,0.0028,0.0033,0.326
"4+","married >   0.5 & shelter_expenses_by_hh_size > 256.0 & utilities > 600.0 & utilities <= 606.0","ranger",16,8,0.5,0.2487,0,0,NA,0,0,0,0,0,NA,0,0,0
"4+","count_divisible_by_100 >   0.5 & months_since_cert_n >   5.5 & months_since_cert_n <=  24.5 & utilities > 889.0","ranger",11,6,0.5455,0.2442,9,2,0.2222,0.005,0.002,0.186,13,6,0.4615,0.0055,0.0034,0.235
"4+","rawben_rel_max >=   0.352 & shelter_expenses_by_hh_size >= 482.000 & total_deductions_by_hh_size >= 230.000 & total_deductions_by_hh_size < 262.000","xgboost",47,18,0.383,0.2384,29,3,0.1034,0.0075,0.0033,0.599,37,11,0.2973,0.0101,0.0083,0.669
"4+","percent_abawd >   0.146 & shelter_expenses_by_hh_size > 514.000 & unc_rawben_rel_max >   0.456","ranger",17,8,0.4706,0.2323,11,2,0.1818,0.005,0.0044,0.227,13,4,0.3077,0.0037,0.0042,0.235
"4+","shelter_expenses_by_hh_size >= 482 & total_deductions_by_hh_size >= 232 & total_deductions_by_hh_size < 250","xgboost",26,11,0.4231,0.2309,10,1,0.1,0.0025,0.0014,0.207,12,3,0.25,0.0028,0.0016,0.217
"4+","shelter_expenses_by_hh_size > 517.000 & unc_rawben_rel_max >   0.584 & unc_rawben_rel_max <=   0.613","ranger",15,7,0.4667,0.2185,7,0,0,0,0,0.145,7,0,0,0,0,0.127
"4+","months_since_cert_n <=   8.500 & percent_abawd >   0.155 & shelter_expenses_by_hh_size > 480.000","ranger",22,9,0.4091,0.2079,21,2,0.0952,0.005,0.0037,0.434,25,6,0.24,0.0055,0.006,0.452
"4+","HH_size_n <=   5.5 & medical_deductions <=   0.5 & percent_abawd >   0.1 & shelter_expenses_by_hh_size > 518.0","ranger",19,8,0.4211,0.2055,14,2,0.1429,0.005,0.0044,0.289,18,6,0.3333,0.0055,0.0066,0.326
"4+","cat_elig <= 1.50 & unc_rawben_rel_max > 1.41","ranger",10,5,0.5,0.2037,11,2,0.1818,0.005,0.0047,0.227,13,4,0.3077,0.0037,0.0029,0.235
"4+","cat_elig >   1.500 & months_since_cert_n <=  33.500 & percent_abawd >   0.183 & shelter_expenses_by_hh_size > 480.000","ranger",13,6,0.4615,0.2024,3,1,0.3333,0.0025,7e-04,0.062,3,1,0.3333,9e-04,3e-04,0.054
