"arm","state","budget","f_min","n_rules_core","n_rules_total","used_completion","window_redone","baseline_redone","walk_depth","base_precision","rewalk_precision","precision_diff","base_errors","rewalk_errors","base_dollar_recall_unw","rewalk_dollar_recall_unw","dollar_recall_unw_diff","base_dollar_recall_wtd","rewalk_dollar_recall_wtd","dollar_recall_wtd_diff","base_flagged_share","rewalk_flagged_share","fill_rate"
"bridge","Arizona",10,0.4,54,157,FALSE,FALSE,FALSE,6260,0.247191011235955,0.246753246753247,-0.000437764482708297,22,19,0.279449111154522,0.201992576675132,-0.0774565344793905,0.299101755791283,0.224580614321197,-0.0745211414700859,0.102771362586605,0.0889145496535797,0.889145496535797
"bridge","Arizona",10,0.5,56,181,FALSE,FALSE,FALSE,8589,0.247191011235955,0.253333333333333,0.00614232209737831,22,19,0.279449111154522,0.205801914436413,-0.073647196718109,0.299101755791283,0.22815197834762,-0.0709497774436627,0.102771362586605,0.0866050808314088,0.866050808314088
"bridge","Arizona",10,0.55,48,160,FALSE,TRUE,FALSE,14084,0.247191011235955,0.2375,-0.00969101123595506,22,19,0.279449111154522,0.248095331119359,-0.0313537800351631,0.299101755791283,0.271134416170662,-0.0279673396206209,0.102771362586605,0.092378752886836,0.92378752886836
"bridge","Arizona",10,0.6,49,161,FALSE,TRUE,FALSE,14084,0.247191011235955,0.25,0.00280898876404495,22,19,0.279449111154522,0.252148857198672,-0.0273002539558507,0.299101755791283,0.27628507263276,-0.0228166831585235,0.102771362586605,0.0877598152424942,0.877598152424942
"bridge","Arizona",10,0.65,49,183,FALSE,TRUE,FALSE,19508,0.247191011235955,0.256756756756757,0.00956574552080169,22,19,0.279449111154522,0.250586051963274,-0.0288630591912483,0.299101755791283,0.271720972818214,-0.0273807829730688,0.102771362586605,0.0854503464203233,0.854503464203233
"bridge","Arizona",10,0.7,49,195,FALSE,TRUE,FALSE,22953,0.247191011235955,0.243243243243243,-0.00394776799271179,22,18,0.279449111154522,0.244920882984958,-0.0345282281695644,0.299101755791283,0.2684512200791,-0.0306505357121828,0.102771362586605,0.0854503464203233,0.854503464203233
"bridge","Arizona",10,0.75,51,196,FALSE,TRUE,FALSE,22641,0.247191011235955,0.246575342465753,-0.000615668770201638,22,18,0.279449111154522,0.244920882984958,-0.0345282281695644,0.299101755791283,0.2684512200791,-0.0306505357121828,0.102771362586605,0.0842956120092379,0.842956120092379
"bridge","Arkansas",5,0.25,40,98,FALSE,FALSE,FALSE,3028,0.219512195121951,0.219512195121951,0,9,9,0.163647404108896,0.163647404108896,0,0.174113954019554,0.174113954019554,0,0.047953216374269,0.047953216374269,0.95906432748538
"bridge","Arkansas",5,0.4,40,99,FALSE,FALSE,FALSE,3640,0.219512195121951,0.228571428571429,0.00905923344947734,9,8,0.163647404108896,0.153729379617448,-0.00991802449144824,0.174113954019554,0.163724187314828,-0.0103897667047259,0.047953216374269,0.0409356725146199,0.818713450292398
"bridge","Arkansas",5,0.5,39,102,FALSE,FALSE,FALSE,5249,0.219512195121951,0.228571428571429,0.00905923344947734,9,8,0.163647404108896,0.153729379617448,-0.00991802449144824,0.174113954019554,0.163724187314828,-0.0103897667047259,0.047953216374269,0.0409356725146199,0.818713450292398
"bridge","Arkansas",5,0.55,36,87,FALSE,FALSE,FALSE,5364,0.219512195121951,0.225,0.00548780487804879,9,9,0.163647404108896,0.1712377289748,0.00759032486590427,0.174113954019554,0.177988345897008,0.00387439187745423,0.047953216374269,0.0467836257309941,0.935672514619883
"bridge","Arkansas",5,0.6,36,88,FALSE,FALSE,FALSE,6009,0.219512195121951,0.225,0.00548780487804879,9,9,0.163647404108896,0.1712377289748,0.00759032486590427,0.174113954019554,0.177988345897008,0.00387439187745423,0.047953216374269,0.0467836257309941,0.935672514619883
"bridge","Arkansas",5,0.65,38,90,FALSE,FALSE,FALSE,6343,0.219512195121951,0.258064516129032,0.038552321007081,9,8,0.163647404108896,0.153425766622811,-0.0102216374860844,0.174113954019554,0.159646918662395,-0.0144670353571588,0.047953216374269,0.0362573099415205,0.725146198830409
"bridge","Arkansas",5,0.7,40,89,FALSE,FALSE,FALSE,6429,0.219512195121951,0.25,0.0304878048780488,9,7,0.163647404108896,0.138852342880275,-0.0247950612286206,0.174113954019554,0.141869572082921,-0.0322443819366336,0.047953216374269,0.0327485380116959,0.654970760233918
"bridge","Arkansas",5,0.75,42,100,FALSE,FALSE,FALSE,9071,0.219512195121951,0.25,0.0304878048780488,9,7,0.163647404108896,0.138852342880275,-0.0247950612286206,0.174113954019554,0.141869572082921,-0.0322443819366336,0.047953216374269,0.0327485380116959,0.654970760233918
"bridge","Arkansas",10,0.25,69,166,FALSE,FALSE,FALSE,10836,0.236363636363636,0.224137931034483,-0.0122257053291536,13,13,0.232466349559761,0.232466349559761,0,0.245302274303776,0.245302274303776,0,0.064327485380117,0.0678362573099415,0.678362573099415
"bridge","Arkansas",10,0.4,65,149,FALSE,TRUE,FALSE,14958,0.236363636363636,0.228070175438596,-0.00829346092503988,13,13,0.232466349559761,0.232466349559761,0,0.245302274303776,0.245302274303776,0,0.064327485380117,0.0666666666666667,0.666666666666667
"bridge","Arkansas",10,0.5,64,175,FALSE,TRUE,FALSE,20918,0.236363636363636,0.230769230769231,-0.00559440559440558,13,12,0.232466349559761,0.207266471004959,-0.0251998785548022,0.245302274303776,0.214746108355445,-0.0305561659483312,0.064327485380117,0.0608187134502924,0.608187134502924
"bridge","Arkansas",10,0.55,55,153,FALSE,TRUE,FALSE,23006,0.236363636363636,0.19047619047619,-0.0458874458874459,13,12,0.232466349559761,0.210606213945957,-0.0218601356138043,0.245302274303776,0.218431322603704,-0.0268709517000718,0.064327485380117,0.0736842105263158,0.736842105263158
"bridge","Arkansas",10,0.6,62,150,FALSE,TRUE,FALSE,21131,0.236363636363636,0.214285714285714,-0.0220779220779221,13,15,0.232466349559761,0.266066187632831,0.0335998380730695,0.245302274303776,0.278647283908654,0.0333450096048777,0.064327485380117,0.0818713450292398,0.818713450292398
"bridge","Arkansas",10,0.65,65,170,FALSE,TRUE,FALSE,28098,0.236363636363636,0.304347826086957,0.0679841897233202,13,14,0.232466349559761,0.257160206456836,0.0246938568970752,0.245302274303776,0.265886049362796,0.02058377505902,0.064327485380117,0.0538011695906433,0.538011695906433
"bridge","Arkansas",10,0.7,75,159,FALSE,TRUE,FALSE,30070,0.236363636363636,0.210526315789474,-0.0258373205741627,13,12,0.232466349559761,0.232668758222852,0.000202408663090764,0.245302274303776,0.237718936078595,-0.00758333822518084,0.064327485380117,0.0666666666666667,0.666666666666667
"bridge","Arkansas",10,0.75,65,170,FALSE,TRUE,FALSE,33804,0.236363636363636,0.239130434782609,0.00276679841897234,13,11,0.232466349559761,0.215261613197045,-0.0172047363627163,0.245302274303776,0.219538811559839,-0.0257634627439371,0.064327485380117,0.0538011695906433,0.538011695906433
"bridge","California",5,0.25,39,84,FALSE,FALSE,FALSE,1190,0.366666666666667,0.371428571428571,0.0047619047619048,11,13,0.201194928838587,0.227230776703745,0.0260358478651576,0.17313588774873,0.200740086562093,0.0276041988133621,0.0368550368550369,0.042997542997543,0.85995085995086
"bridge","California",5,0.4,36,76,FALSE,FALSE,FALSE,1401,0.366666666666667,0.323529411764706,-0.0431372549019607,11,11,0.201194928838587,0.194394520814106,-0.00680040802448145,0.17313588774873,0.155389281680612,-0.0177466060681183,0.0368550368550369,0.0417690417690418,0.835380835380835
"bridge","California",5,0.5,34,90,FALSE,FALSE,FALSE,1774,0.366666666666667,0.333333333333333,-0.0333333333333333,11,11,0.201194928838587,0.194394520814106,-0.00680040802448145,0.17313588774873,0.155389281680612,-0.0177466060681183,0.0368550368550369,0.0405405405405405,0.810810810810811
"bridge","California",5,0.55,27,74,FALSE,FALSE,FALSE,2144,0.366666666666667,0.285714285714286,-0.0809523809523809,11,10,0.201194928838587,0.188177004906009,-0.0130179239325788,0.17313588774873,0.160388164847551,-0.0127477229011799,0.0368550368550369,0.042997542997543,0.85995085995086
"bridge","California",5,0.6,27,75,FALSE,FALSE,FALSE,2159,0.366666666666667,0.285714285714286,-0.0809523809523809,11,10,0.201194928838587,0.188177004906009,-0.0130179239325788,0.17313588774873,0.160388164847551,-0.0127477229011799,0.0368550368550369,0.042997542997543,0.85995085995086
"bridge","California",5,0.65,28,84,FALSE,FALSE,FALSE,2334,0.366666666666667,0.285714285714286,-0.0809523809523809,11,10,0.201194928838587,0.188177004906009,-0.0130179239325788,0.17313588774873,0.160388164847551,-0.0127477229011799,0.0368550368550369,0.042997542997543,0.85995085995086
"bridge","California",5,0.7,25,77,FALSE,FALSE,FALSE,3400,0.366666666666667,0.259259259259259,-0.107407407407407,11,7,0.201194928838587,0.106960703356487,-0.0942342254821003,0.17313588774873,0.0948851416147207,-0.0782507461340098,0.0368550368550369,0.0331695331695332,0.663390663390663
"bridge","California",5,0.75,25,78,FALSE,FALSE,FALSE,3459,0.366666666666667,0.259259259259259,-0.107407407407407,11,7,0.201194928838587,0.106960703356487,-0.0942342254821003,0.17313588774873,0.0948851416147207,-0.0782507461340098,0.0368550368550369,0.0331695331695332,0.663390663390663
"bridge","California",10,0.25,60,176,FALSE,FALSE,FALSE,4730,0.263888888888889,0.28169014084507,0.0178012519561815,19,20,0.278525282945548,0.289114489726526,0.0105892067809782,0.252864840722105,0.272572538879268,0.0197076981571632,0.0884520884520884,0.0872235872235872,0.872235872235872
"bridge","California",10,0.4,51,140,FALSE,FALSE,FALSE,4344,0.263888888888889,0.246153846153846,-0.0177350427350427,19,16,0.278525282945548,0.235294117647059,-0.0432311652984894,0.252864840722105,0.199755169544502,-0.0531096711776031,0.0884520884520884,0.0798525798525798,0.798525798525798
"bridge","California",10,0.5,55,170,FALSE,FALSE,FALSE,11204,0.263888888888889,0.223684210526316,-0.0402046783625731,19,17,0.278525282945548,0.243551755962501,-0.0349735269830476,0.252864840722105,0.207339657748902,-0.0455251829732028,0.0884520884520884,0.0933660933660934,0.933660933660934
"bridge","California",10,0.55,47,137,FALSE,FALSE,FALSE,11939,0.263888888888889,0.210526315789474,-0.0533625730994152,19,16,0.278525282945548,0.24209452567154,-0.0364307572740079,0.252864840722105,0.223093310310655,-0.02977153041145,0.0884520884520884,0.0933660933660934,0.933660933660934
"bridge","California",10,0.6,49,148,FALSE,TRUE,FALSE,15780,0.263888888888889,0.194444444444444,-0.0694444444444444,19,14,0.278525282945548,0.216058677806383,-0.0624666051391655,0.252864840722105,0.186414795112226,-0.0664500456098795,0.0884520884520884,0.0884520884520884,0.884520884520884
"bridge","California",10,0.65,52,169,FALSE,TRUE,FALSE,19514,0.263888888888889,0.228571428571429,-0.0353174603174603,19,16,0.278525282945548,0.24209452567154,-0.0364307572740079,0.252864840722105,0.223093310310655,-0.0297715304114499,0.0884520884520884,0.085995085995086,0.85995085995086
"bridge","California",10,0.7,47,163,FALSE,TRUE,FALSE,22611,0.263888888888889,0.215384615384615,-0.0485042735042735,19,14,0.278525282945548,0.225530674697625,-0.0529946082479235,0.252864840722105,0.201096227316047,-0.0517686134060579,0.0884520884520884,0.0798525798525798,0.798525798525798
